"","SampleID","Date","Month","Year","Campaign","Site","Zone","Depth","Rep","Sample_Name","FE_2_mean","FE_2_sd","FE_3_mean","FE_3_sd","FE_2_flag","FE_3_flag"
"16",425,202208,"August",2022,"MonMon","GWI","WC",20,"B","GWI_WC_SipB_20cm",194.286132859795,23.9228273278869,47.2146408573741,32.4966590965987,"within range","within range"
"17",426,202208,"August",2022,"MonMon","GWI","WC",45,"B","GWI_WC_SipB_45cm",824.723325737282,95.7414442059797,553.863120812505,186.894386585537,"within range","within range"
"18",427,202208,"August",2022,"MonMon","GWI","WC",10,"C","GWI_WC_SipC_10cm",244.73630640084,12.5136199490301,16.6327613209827,9.27790874126469,"within range","within range"
"19",428,202208,"August",2022,"MonMon","GWI","WC",20,"C","GWI_WC_SipC_20cm",646.475866256661,55.526846916083,221.156839484295,36.3480154739347,"within range","within range"
"20",429,202208,"August",2022,"MonMon","GWI","SW",NA,"A","GWI_SW_A",0.72828315441118,0.390099392070341,0.0526901146517789,0.0456309778167552,"within range","within range"
"21",430,202208,"August",2022,"MonMon","GWI","SW",NA,"B","GWI_SW_B",0.72828315441118,0.19504969603517,0.0973032501996508,0.168534173087382,"within range","within range"
"22",431,202208,"August",2022,"MonMon","GWI","SW",NA,"C","GWI_SW_C",0,0,0.696098356572705,0.317952891305797,"bdl","within range"
"23",432,202208,"Aug",2022,"MonMon","GWI","TR",5,"1","GWI_TR_RHZ_SF_Tree_1",21.6519452740335,1.36534787224619,0,0,"within range","bdl"
"24",433,202208,"Aug",2022,"MonMon","GWI","TR",5,"2","GWI_TR_RHZ_SF_Tree_2",128.070280087174,11.6655373341328,6.84531601731358,11.8564351358522,"within range","bdl"
"25",434,202208,"Aug",2022,"MonMon","GWI","TR",5,"3","GWI_TR_RHZ_SF_Tree_3",31.8996367745582,2.36485188473647,1.60988634078639,2.37886664879203,"within range","bdl"
"26",435,202208,"Aug",2022,"MonMon","GWI","TR",5,"4","GWI_TR_RHZ_SF_Tree_4",64.2192791992899,4.9228317622293,1.94379992681555,0.923510459227472,"within range","within range"
"27",436,202208,"Aug",2022,"MonMon","GWI","TR",5,"5","GWI_TR_RHZ_SF_Tree_5",38.9941924287676,0,1.55567946101426,1.34725793338403,"within range","within range"
"28",437,202208,"Aug",2022,"MonMon","GWI","TR",5,"6","GWI_TR_RHZ_SF_Tree_6",165.907910242958,25.0644551452312,7.83713191864167,11.0456015089593,"within range","within range"
"29",438,202208,"Aug",2022,"MonMon","GWI","TR",5,"7","GWI_TR_RHZ_SF_Tree_7",100.480341431916,14.7684952866879,3.74621392599964,5.10097273259308,"within range","bdl"
"30",439,202208,"Aug",2022,"MonMon","GWI","TR",5,"8","GWI_TR_RHZ_SF_Tree_8",22.4402292356123,2.36485188473647,4.97967658141942,6.21485485573671,"within range","within range"
"31",440,202208,"August",2022,"MonMon","MSM","UP",20,"A","MSM_UP_LysA_20cm",1684.35023623742,149.856363192327,439.377082325245,323.433446925778,"within range","within range"
"32",441,202208,"August",2022,"MonMon","MSM","UP",45,"A","MSM_UP_LysA_45cm",2646.7109041722,80.948951033511,81.819647812461,101.948041719468,"within range","bdl"
"33",442,202208,"August",2022,"MonMon","MSM","UP",10,"B","MSM_UP_LysB_10cm",1095.16774701822,136.53013385238,250.66525460792,39.9448146037377,"within range","within range"
"34",443,202208,"August",2022,"MonMon","MSM","UP",20,"B","MSM_UP_LysB_20cm",1347.1727759391,90.959362564486,245.129898737455,89.6311009932522,"within range","within range"
"35",444,202208,"August",2022,"MonMon","MSM","UP",45,"B","MSM_UP_LysB_45cm",2762.61565614975,108.493610865715,64.6313874389339,98.0855604410705,"within range","bdl"
"36",445,202208,"August",2022,"MonMon","MSM","UP",10,"C","MSM_UP_LysC_10cm",1114.48520568115,154.522206770992,287.028652315188,68.5455766773875,"within range","within range"
"37",446,202208,"August",2022,"MonMon","MSM","UP",20,"C","MSM_UP_LysC_20cm",2166.40863650767,169.989191418514,125.998923411756,118.632933311251,"within range","within range"
"38",448,202208,"August",2022,"MonMon","MSM","TR",10,"A","MSM_TR_LysA_10cm",942.384210320549,36.9101309091451,400.17344681323,83.3424516842857,"within range","within range"
"39",449,202208,"August",2022,"MonMon","MSM","TR",20,"A","MSM_TR_LysA_20cm",3899.39766654602,315.097121951001,128.415456029167,143.326610773575,"within range","bdl"
"40",450,202208,"August",2022,"MonMon","MSM","TR",45,"A","MSM_TR_LysA_45cm",3084.86598929944,244.186118414804,50.0672017242021,86.7189371791182,"within range","bdl"
"41",451,202208,"August",2022,"MonMon","MSM","TR",10,"B","MSM_TR_LysB_10cm",1780.05946324918,181.670623662663,423.094959253317,157.811825482651,"within range","within range"
"42",452,202208,"August",2022,"MonMon","MSM","TR",20,"B","MSM_TR_LysB_20cm",1521.02990390542,251.705022827709,465.132945977942,67.9137229805602,"within range","within range"
"43",455,202208,"August",2022,"MonMon","MSM","TR",20,"C","MSM_TR_LysC_20cm",1219.85316202437,75.3859680967432,271.732669511982,48.6837887264729,"within range","within range"
"44",456,202208,"August",2022,"MonMon","MSM","TR",45,"C","MSM_TR_LysC_45cm",4581.09096937322,103.675054982187,0,0,"within range","bdl"
"45",457,202208,"August",2022,"MonMon","MSM","WC",10,"A","MSM_WC_SipA_10cm",52.7550246186134,1.70040382797126,0,0,"within range","bdl"
"46",458,202208,"August",2022,"MonMon","MSM","WC",20,"A","MSM_WC_SipA_20cm",5.45798692388411,1.27902639093442,0,0,"within range","bdl"
"47",459,202208,"August",2022,"MonMon","MSM","WC",45,"A","MSM_WC_SipA_45cm",183.79802872025,18.6658383644911,136.085287268108,12.2706328997002,"within range","within range"
"48",460,202208,"August",2022,"MonMon","MSM","WC",10,"B","MSM_WC_SipB_10cm",172.257728739801,10.9670446076461,0,0,"within range","bdl"
"49",461,202208,"August",2022,"MonMon","MSM","WC",20,"B","MSM_WC_SipB_20cm",9.51201872628947,0.390099392070341,0,0,"within range","bdl"
"50",462,202208,"August",2022,"MonMon","MSM","WC",45,"B","MSM_WC_SipB_45cm",120.326378827784,16.51214487451,8.63325545292474,7.74401108724154,"within range","within range"
"51",463,202208,"August",2022,"MonMon","MSM","WC",10,"C","MSM_WC_SipC_10cm",15.81829041892,0.85020191398563,0,0,"within range","bdl"
"52",464,202208,"August",2022,"MonMon","MSM","WC",20,"C","MSM_WC_SipC_20cm",5.45798692388411,0.390099392070341,0,0,"within range","bdl"
"53",465,202208,"August",2022,"MonMon","MSM","WC",45,"C","MSM_WC_SipC_45cm",448.670671347231,152.336868984374,22.4976700707767,19.4966939468486,"within range","within range"
"54",466,202208,"August",2022,"MonMon","MSM","SW",NA,"A","MSM_SW_A",6.69671886350797,0.195049696035169,0.853119818898441,0.740129887638561,"within range","within range"
"55",467,202208,"August",2022,"MonMon","MSM","SW",NA,"B","MSM_SW_B",5.90843490192915,0.337835983533781,0,0,"within range","bdl"
"56",468,202208,"August",2022,"MonMon","MSM","SW",NA,"C","MSM_SW_C",1.51656711599,0,1.33618939333669,0.886267544933213,"within range","within range"
"57",469,202208,"Aug",2022,"MonMon","MSM","UP",5,"1","MSM_UP_RHZ_SF_Tree_1",84.7146622003392,8.95318473654093,1.37126405973303,2.37509902205077,"within range","bdl"
"58",470,202208,"Aug",2022,"MonMon","MSM","UP",5,"2","MSM_UP_RHZ_SF_Tree_2",25.5933650819276,1.36534787224619,0.0437626487004377,0.0757991310229463,"within range","bdl"
"59",471,202208,"Aug",2022,"MonMon","MSM","UP",5,"3","MSM_UP_RHZ_SF_Tree_3",32.687920736137,4.9228317622293,9.13649823426829,0.567720671974074,"within range","within range"
"60",472,202208,"Aug",2022,"MonMon","MSM","UP",5,"4","MSM_UP_RHZ_SF_Tree_4",95.7506376624427,15.5073708532391,11.639151523318,4.23575140944729,"within range","within range"
"61",473,202208,"Aug",2022,"MonMon","MSM","UP",5,"5","MSM_UP_RHZ_SF_Tree_5",48.4535999677134,8.52659472929498,6.46854608240541,10.4819332271302,"within range","within range"
"62",474,202208,"Aug",2022,"MonMon","MSM","UP",5,"6","MSM_UP_RHZ_SF_Tree_6",87.0795140850757,4.92283176222931,7.39588399766049,4.34444601419564,"within range","within range"
"63",475,202208,"Aug",2022,"MonMon","MSM","UP",5,"7","MSM_UP_RHZ_SF_Tree_7",230.547195092421,10.3081503820079,20.3910182769586,28.5201717542973,"within range","within range"
"64",476,202208,"Aug",2022,"MonMon","MSM","UP",5,"8","MSM_UP_RHZ_SF_Tree_8",20.8636613124547,2.73069574449239,8.54307390504238,3.84613771645371,"within range","within range"
"65",477,202208,"Aug",2022,"MonMon","MSM","TR",5,"1","MSM_TR_RHZ_SF_Tree_1",9.03940188877237,1.36534787224618,0.995746674187872,0.748812792310805,"within range","within range"
"66",478,202208,"Aug",2022,"MonMon","MSM","TR",5,"2","MSM_TR_RHZ_SF_Tree_2",11.4042537735088,3.61237092305461,2.60455359038205,1.72046349582779,"within range","within range"
"67",479,202208,"Aug",2022,"MonMon","MSM","TR",5,"3","MSM_TR_RHZ_SF_Tree_3",14.5573896198241,1.36534787224619,0.724885400097999,0.765102740322052,"within range","bdl"
"68",480,202208,"Aug",2022,"MonMon","MSM","TR",5,"4","MSM_TR_RHZ_SF_Tree_4",24.01679715877,4.92283176222929,2.45237718213734,2.14599447284177,"within range","bdl"
"69",481,202208,"Aug",2022,"MonMon","MSM","TR",5,"5","MSM_TR_RHZ_SF_Tree_5",8.25111792719355,0,1.28732328565036,0.860322366894386,"within range","within range"
"70",482,202208,"Aug",2022,"MonMon","MSM","TR",5,"6","MSM_TR_RHZ_SF_Tree_6",5.88626604245708,2.36485188473647,0.681122751397555,1.17973921161167,"within range","bdl"
"71",483,202208,"Aug",2022,"MonMon","MSM","TR",5,"7","MSM_TR_RHZ_SF_Tree_7",31.1113528129794,2.73069574449239,0,0,"within range","bdl"
"72",484,202208,"Aug",2022,"MonMon","MSM","TR",5,"8","MSM_TR_RHZ_SF_Tree_8",28.7465009282429,1.36534787224618,2.6897469138277,3.54521742897541,"within range","within range"
"73",485,20220711,"July",2022,"MonMon","Gcrew","UP",10,"B","GCrew_UP_LysB_10cm",5.57059891839537,0.337835983533781,0,0,"within range","bdl"
"74",486,20220711,"July",2022,"MonMon","Gcrew","UP",20,"A","GCrew_UP_LysA_20cm",121.957073390238,27.5018440110191,81.885466297213,56.0300830578417,"within range","within range"
"75",487,20220711,"July",2022,"MonMon","Gcrew","UP",20,"B","GCrew_UP_LysB_20cm",2.41746307208008,0.390099392070341,0,0,"within range","bdl"
"76",488,20220711,"July",2022,"MonMon","Gcrew","TR",20,"A","GCrew_TR_LysA_20cm",202.168972475584,35.7084803873966,36.8482644910043,13.3342335199972,"within range","within range"
"77",489,20220711,"July",2022,"MonMon","Gcrew","TR",45,"A","GCrew_TR_LysA_45cm",225.029207361369,47.3758005098133,0,0,"within range","bdl"
"78",490,20220711,"July",2022,"MonMon","Gcrew","TR",10,"B","GCrew_TR_LysB_10cm",738.672828056983,150.272524631917,369.69769787275,54.8668045161863,"within range","within range"
"79",491,20220711,"July",2022,"MonMon","Gcrew","TR",20,"B","GCrew_TR_LysB_20cm",880.041502817475,156.01931177263,410.929478561567,113.346868685173,"within range","within range"
"80",492,20220711,"July",2022,"MonMon","Gcrew","TR",45,"B","GCrew_TR_LysB_45cm",436.618019873073,29.0160726491835,0,0,"within range","bdl"
"81",493,20220711,"July",2022,"MonMon","Gcrew","TR",10,"C","GCrew_TR_LysC_10cm",161.178206473485,9.55743510572334,0,0,"within range","bdl"
"82",494,20220711,"July",2022,"MonMon","Gcrew","TR",20,"C","GCrew_TR_LysC_20cm",714.086971576897,18.4393923600643,454.058591338484,31.9600959762803,"within range","within range"
"83",495,20220711,"July",2022,"MonMon","Gcrew","TR",45,"C","GCrew_TR_LysC_45cm",91.8092178545486,9.55743510572335,0.496534225345561,0.860022505995365,"within range","bdl"
"84",496,20220711,"July",2022,"MonMon","Gcrew","WC",10,"A","GCrew_WC_SipA_10cm",1.62917911050126,0.516052989007801,0,0,"within range","bdl"
"85",497,20220711,"July",2022,"MonMon","Gcrew","WC",20,"A","GCrew_WC_SipA_20cm",1.17873113245622,0,0,0,"within range","bdl"
"86",498,20220711,"July",2022,"MonMon","Gcrew","WC",45,"A","GCrew_WC_SipA_45cm",2.19223908305756,0,0,0,"within range","bdl"
"87",499,20220711,"July",2022,"MonMon","Gcrew","WC",10,"B","GCrew_WC_SipB_10cm",47.8000968601179,1.21808496132786,0,0,"within range","bdl"
"88",500,20220711,"July",2022,"MonMon","Gcrew","WC",20,"B","GCrew_WC_SipB_20cm",2.41746307208008,0.19504969603517,0,0,"within range","bdl"
"89",501,20220711,"July",2022,"MonMon","Gcrew","WC",45,"B","GCrew_WC_SipB_45cm",0.72828315441118,0.390099392070341,0.0526901146517789,0.0456309778167552,"within range","bdl"
"90",502,20220711,"July",2022,"MonMon","Gcrew","WC",10,"C","GCrew_WC_SipC_10cm",4.55709096779403,0.675671967067561,0,0,"within range","bdl"
"91",503,20220711,"July",2022,"MonMon","Gcrew","WC",20,"C","GCrew_WC_SipC_20cm",3.76880700621521,0.19504969603517,0,0,"within range","bdl"
"92",504,20220711,"July",2022,"MonMon","Gcrew","WC",45,"C","GCrew_WC_SipC_45cm",0.953507143433701,0.19504969603517,0,0,"within range","bdl"
"93",505,20220711,"July",2022,"MonMon","Gcrew","WC",10,"A","GCrew_WC_LysA_10cm",1.96701509403504,0.19504969603517,0,0,"within range","bdl"
"94",506,20220711,"July",2022,"MonMon","Gcrew","WC",20,"A","GCrew_WC_LysA_20cm",3.65619501170394,0.19504969603517,0,0,"within range","bdl"
"95",507,20220711,"July",2022,"MonMon","Gcrew","WC",45,"A","GCrew_WC_LysA_45cm",2.75529905561386,0.19504969603517,0,0,"within range","bdl"
"96",508,20220711,"July",2022,"MonMon","GWI","UP",10,"A","GWI_UP_LysA_10cm",251.04257809347,26.8942340874752,14.7968557793991,12.8527637346777,"within range","within range"
"97",509,20220711,"July",2022,"MonMon","GWI","UP",20,"A","GWI_UP_LysA_20cm",1672.05730799738,127.325669400401,444.300485457468,115.7686019208,"within range","within range"
"98",510,20220711,"July",2022,"MonMon","GWI","UP",45,"A","GWI_UP_LysA_45cm",1518.39570499684,101.761027928809,437.470208332153,86.7468660978369,"within range","within range"
"99",511,20220711,"July",2022,"MonMon","GWI","UP",10,"B","GWI_UP_LysB_10cm",435.326940631599,81.4711488493762,102.057030703537,65.4707864657969,"within range","within range"
"100",512,20220711,"July",2022,"MonMon","GWI","UP",20,"B","GWI_UP_LysB_20cm",2187.48222777631,259.630115334178,356.308021932071,148.044372605907,"within range","within range"
"101",513,20220711,"July",2022,"MonMon","GWI","UP",45,"B","GWI_UP_LysB_45cm",2328.85090253681,229.05416043382,404.090491605617,77.9529857124726,"within range","within range"
"102",514,20220711,"July",2022,"MonMon","GWI","UP",10,"C","GWI_UP_LysC_10cm",4789.2551454732,709.712823606573,343.733181439161,442.665839943883,"within range","bdl"
"103",515,20220711,"July",2022,"MonMon","GWI","UP",20,"C","GWI_UP_LysC_20cm",3057.64593391077,143.565854417056,14.627625923595,25.3357912937781,"within range","bdl"
"104",516,20220711,"July",2022,"MonMon","GWI","TR",10,"A","GWI_TR_LysA_10cm",1357.70957157342,34.379407536941,398.360327721348,57.5249603127175,"within range","within range"
"105",517,20220711,"July",2022,"MonMon","GWI","TR",20,"A","GWI_TR_LysA_20cm",1434.10133992226,203.879734898299,498.837161960182,89.8521636606725,"within range","within range"
"106",518,20220711,"July",2022,"MonMon","GWI","TR",45,"B","GWI_TR_LysB_45cm",1613.22686570574,236.672669315898,778.259865107703,151.813435879401,"within range","within range"
"107",519,20220711,"July",2022,"MonMon","GWI","TR",10,"B","GWI_TR_LysB_10cm",150.142231011381,14.7684952866879,0,0,"within range","bdl"
"108",520,20220711,"July",2022,"MonMon","GWI","TR",20,"B","GWI_TR_LysB_20cm",245.524590362419,22.4764626691788,0,0,"within range","bdl"
"109",521,20220711,"July",2022,"MonMon","GWI","TR",45,"C","GWI_TR_LysC_45cm",4565.41095726549,847.702976538438,73.8985879973898,181.013833305766,"within range","bdl"
"110",522,20220711,"July",2022,"MonMon","GWI","TR",10,"C","GWI_TR_LysC_10cm",57.9130075066593,6.25680997451507,3.72567171339781,5.87335479306201,"within range","within range"
"111",523,20220711,"July",2022,"MonMon","GWI","TR",20,"C","GWI_TR_LysC_20cm",305.434171442409,28.0145961233795,0,0,"within range","bdl"
"112",524,20220711,"July",2022,"MonMon","GWI","WC",10,"A","GWI_WC_SipA_10cm",234.488614900315,33.2203475124861,31.8475263226707,13.1801816789536,"within range","within range"
"113",525,20220711,"July",2022,"MonMon","GWI","WC",20,"A","GWI_WC_SipA_20cm",1431.46714101368,79.0406003410095,336.885300127457,65.376064965335,"within range","within range"
"114",526,20220711,"July",2022,"MonMon","GWI","WC",10,"B","GWI_WC_SipB_10cm",109.939748970861,20.6163007640159,37.6833355743219,5.05750916324213,"within range","within range"
"115",527,20220711,"July",2022,"MonMon","GWI","WC",20,"B","GWI_WC_SipB_20cm",276.267664863993,13.0245885890686,9.19704544748159,15.9297499945582,"within range","within range"
"116",528,20220711,"July",2022,"MonMon","GWI","WC",10,"C","GWI_WC_SipC_10cm",232.912046977158,21.6742255383277,8.22399983508,9.30843452878764,"within range","within range"
"117",529,20220711,"July",2022,"MonMon","GWI","WC",20,"C","GWI_WC_SipC_20cm",407.568191195245,42.7926559699677,37.8082434893616,65.4857986685095,"within range","bdl"
"118",530,20220711,"July",2022,"MonMon","GWI","WC",45,"C","GWI_WC_SipC_45cm",3237.64952599712,559.80910378681,350.061321559584,590.70302972805,"within range","within range"
"119",531,202207,"July",2022,"MonMon","GWI","TR",5,"1","GWI_TR_RHZ_SF_Tree_1",35.8410565824523,3.61237092305461,0.77783973050713,1.34725793338403,"within range","within range"
"120",532,202207,"July",2022,"MonMon","GWI","TR",5,"2","GWI_TR_RHZ_SF_Tree_2",128.070280087174,9.55743510572334,2.93613520245599,5.08553534854531,"within range","within range"
"121",533,202207,"July",2022,"MonMon","GWI","TR",5,"3","GWI_TR_RHZ_SF_Tree_3",31.8996367745582,4.72970376947293,1.73901543770326,3.01206309324868,"within range","within range"
"122",534,202207,"July",2022,"MonMon","GWI","TR",5,"4","GWI_TR_RHZ_SF_Tree_4",1526.77330148052,1574.40532029979,92.7786654301886,185.665765657927,"within range","bdl"
"123",535,202207,"July",2022,"MonMon","GWI","TR",5,"5","GWI_TR_RHZ_SF_Tree_5",51.6067358140287,1.36534787224619,2.32199553585748,3.24191023831717,"within range","within range"
"124",536,202207,"July",2022,"MonMon","GWI","TR",5,"6","GWI_TR_RHZ_SF_Tree_6",267.596541286626,21.9731944962954,4.51127745147986,7.81376175300295,"within range","bdl"
"125",537,202207,"July",2022,"MonMon","GWI","TR",5,"7","GWI_TR_RHZ_SF_Tree_7",94.1740697392851,2.73069574449239,2.2240260073849,3.85212604214521,"within range","within range"
"126",538,202207,"July",2022,"MonMon","GWI","TR",5,"8","GWI_TR_RHZ_SF_Tree_8",246.312874323998,29.5685303480565,35.9179021027109,11.9323428018659,"within range","within range"
"127",539,20220711,"July",2022,"MonMon","MSM","UP",20,"A","MSM_UP_LysA_20cm",1580.73841249992,246.561580705517,383.315862059989,95.5155557619598,"within range","within range"
"128",540,20220711,"July",2022,"MonMon","MSM","UP",45,"A","MSM_UP_LysA_45cm",1978.50244769559,147.585680913181,202.543399483453,90.5524345594713,"within range","within range"
"129",541,20220711,"July",2022,"MonMon","MSM","UP",10,"B","MSM_UP_LysB_10cm",263.655121478732,41.2326015280318,5.13534197483775,7.83150349523474,"within range","bdl"
"130",542,20220711,"July",2022,"MonMon","MSM","UP",20,"B","MSM_UP_LysB_20cm",1420.0522790765,146.358139535623,197.634315415882,6.84017561997849,"within range","within range"
"131",543,20220711,"July",2022,"MonMon","MSM","UP",45,"B","MSM_UP_LysB_45cm",2457.0485827544,376.647459207927,228.400316248745,62.6009625161531,"within range","within range"
"132",544,20220711,"July",2022,"MonMon","MSM","UP",10,"C","MSM_UP_LysC_10cm",563.059567484942,79.0406003410093,245.616937393457,70.6118812191502,"within range","within range"
"133",545,20220711,"July",2022,"MonMon","MSM","UP",20,"C","MSM_UP_LysC_20cm",1414.11234303706,1360.48119805716,108.165601070118,134.713097761195,"within range","within range"
"134",546,20220711,"July",2022,"MonMon","MSM","UP",45,"C","MSM_UP_LysC_45cm",5957.20876632054,993.236484025609,0,0,"within range","bdl"
"135",547,20220711,"July",2022,"MonMon","MSM","TR",10,"A","MSM_TR_LysA_10cm",846.674983308787,50.0728809394351,129.862926803282,73.1663858718727,"within range","within range"
"136",548,20220711,"July",2022,"MonMon","MSM","TR",20,"A","MSM_TR_LysA_20cm",3155.98935983112,344.59711776074,45.3422619186399,78.5351013731798,"within range","bdl"
"137",549,20220711,"July",2022,"MonMon","MSM","TR",45,"A","MSM_TR_LysA_45cm",2295.48438302812,575.012094963529,0,0,"within range","bdl"
"138",550,20220711,"July",2022,"MonMon","MSM","TR",10,"B","MSM_TR_LysB_10cm",954.677138560592,123.339407847228,256.866738878616,58.8482686513437,"within range","within range"
"139",551,20220711,"July",2022,"MonMon","MSM","TR",20,"B","MSM_TR_LysB_20cm",1910.89134237535,39.4544024495279,281.618210526963,48.0568027267422,"within range","within range"
"140",552,20220711,"July",2022,"MonMon","MSM","TR",45,"B","MSM_TR_LysB_45cm",4349.09305165371,938.494570381478,138.59386164776,181.013243173088,"within range","bdl"
"141",553,20220711,"July",2022,"MonMon","MSM","TR",10,"C","MSM_TR_LysC_10cm",423.552949329291,62.0643926978182,43.2111539202512,53.8704734064376,"within range","within range"
"142",554,20220711,"July",2022,"MonMon","MSM","TR",20,"C","MSM_TR_LysC_20cm",2012.74703350713,303.710682573621,255.095442719559,39.6034182640876,"within range","within range"
"143",555,20220711,"July",2022,"MonMon","MSM","TR",45,"C","MSM_TR_LysC_45cm",5511.15108446755,1278.79355906632,39.2251934273989,61.121047929535,"within range","bdl"
"144",556,20220711,"July",2022,"MonMon","MSM","WC",10,"A","MSM_WC_SipA_10cm",11.2011986439584,0.390099392070341,0,0,"within range","bdl"
"145",557,20220711,"July",2022,"MonMon","MSM","WC",20,"A","MSM_WC_SipA_20cm",2.19223908305756,0.337835983533781,0,0,"within range","bdl"
"146",558,20220711,"July",2022,"MonMon","MSM","WC",45,"A","MSM_WC_SipA_45cm",61.9976887092133,2.20499957682231,20.3061749937202,1.71952533215318,"within range","within range"
"147",559,20220711,"July",2022,"MonMon","MSM","WC",10,"B","MSM_WC_SipB_10cm",16.3813503914763,3.55932294776637,0,0,"within range","bdl"
"148",560,20220711,"July",2022,"MonMon","MSM","WC",20,"B","MSM_WC_SipB_20cm",5.00753894583907,4.58677929593816,0,0,"within range","bdl"
"149",561,20220711,"July",2022,"MonMon","MSM","WC",45,"B","MSM_WC_SipB_45cm",17.3948583420777,1.01350795060134,0,0,"within range","bdl"
"150",562,20220711,"July",2022,"MonMon","MSM","WC",20,"C","MSM_WC_SipC_20cm",2.41746307208008,0.19504969603517,0,0,"within range","bdl"
"151",563,20220711,"July",2022,"MonMon","MSM","WC",45,"C","MSM_WC_SipC_45cm",412.161305373356,206.108844163912,6.1772736902917,15.1311685427339,"within range","bdl"
"152",564,202207,"July",2022,"MonMon","MSM","UP",5,"1","MSM_UP_RHZ_SF_Tree_1",77.6201065461298,17.7495223392005,3.7037038266622,3.31224336761126,"within range","bdl"
"153",565,202207,"July",2022,"MonMon","MSM","UP",5,"2","MSM_UP_RHZ_SF_Tree_2",42.9356122366617,4.92283176222929,1.7608101996681,1.55564016221873,"within range","bdl"
"154",566,202207,"July",2022,"MonMon","MSM","UP",5,"3","MSM_UP_RHZ_SF_Tree_3",25.5933650819276,1.36534787224619,1.0371773489331,1.79644386481172,"within range","within range"
"155",567,202207,"July",2022,"MonMon","MSM","UP",5,"4","MSM_UP_RHZ_SF_Tree_4",50.8184518524499,6.25680997451507,0,0,"within range","bdl"
"156",568,202207,"July",2022,"MonMon","MSM","UP",5,"5","MSM_UP_RHZ_SF_Tree_5",16.9222415045606,1.36534787224619,0.216654394317753,0.37525641864141,"within range","bdl"
"157",569,202207,"July",2022,"MonMon","MSM","UP",5,"6","MSM_UP_RHZ_SF_Tree_6",15.3456735814029,2.36485188473647,1.71830010033066,1.55103336420889,"within range","bdl"
"158",570,202207,"July",2022,"MonMon","MSM","UP",5,"7","MSM_UP_RHZ_SF_Tree_7",16.9222415045606,1.36534787224619,0.63843952728934,0.632756404448488,"within range","within range"
"159",571,202207,"July",2022,"MonMon","MSM","UP",5,"8","MSM_UP_RHZ_SF_Tree_8",85.502946161918,13.4471170437376,5.34474973589289,5.21999488649964,"within range","bdl"
"160",572,202207,"July",2022,"MonMon","MSM","TR",5,"1","MSM_TR_RHZ_SF_Tree_1",112.304600855598,14.3848324341801,1.03557855002854,1.10664682804734,"within range","bdl"
"161",573,202207,"July",2022,"MonMon","MSM","TR",5,"2","MSM_TR_RHZ_SF_Tree_2",102.845193316652,7.09455565420939,18.096520199601,19.9285902608897,"within range","bdl"
