"","Date","SampleID","FE_3_Conc","FE_2_Conc_Final","FE_3_Conc_Final","FE_2_Info","FE_3_Info"
"1",20221220,"stds",9.67326687149119,429.18141589657,9.67326687149119,"within range","within range"
"2",20221220,"stds",-18.9606744208323,470.657994235532,0,"within range","bdl"
"3",20221220,"stds",20.1872919792244,412.081423072612,20.1872919792244,"within range","within range"
"4",20221220,"46",-130.671901506721,2932.95930290374,0,"within range","bdl"
"5",20221220,"46",372.776238366806,2510.18926755397,372.776238366806,"within range","within range"
"6",20221220,"62",122.695121061166,2400.67654755373,122.695121061166,"within range","within range"
"7",20221220,"62",-34.7235028521568,2553.48499406569,0,"within range","bdl"
"8",20221220,"69",-22.9816634833339,343.760960654766,0,"within range","bdl"
"9",20221220,"69",-17.5448055217549,308.296887124577,0,"within range","bdl"
"10",20221220,"stds",0.704009384023514,7.94505188885395,0.704009384023514,"within range","within range"
"11",20221220,"stds",0.254502419676218,9.21162594350357,0.254502419676218,"within range","within range"
"12",20221220,"stds",0.571145933338622,8.89498242984117,0.571145933338622,"within range","within range"
"13",20221220,"51",85.3545678395962,462.556084293627,85.3545678395962,"within range","within range"
"14",20221220,"51",78.3096817075677,439.634817316832,78.3096817075677,"within range","within range"
"15",20221220,"51",118.333444553863,406.526320572573,118.333444553863,"within range","within range"
"16",20221220,"63",53.9906662400409,623.004953131191,53.9906662400409,"within range","within range"
"17",20221220,"63",15.8831320044468,587.349648945066,15.8831320044468,"within range","within range"
"18",20221220,"63",102.958022510269,495.664581037886,102.958022510269,"within range","within range"
"19",20221220,"70",-15.4981022683623,2375.20847313507,0,"within range","bdl"
"20",20221220,"70",286.615658869341,2446.51908150732,286.615658869341,"within range","within range"
"21",20221220,"stds",0.132782808897999,0.345607560956224,0.132782808897999,"within range","within range"
"22",20221220,"stds",0.020406067811175,0.66225107461863,0.020406067811175,"within range","within range"
"23",20221220,"stds",0.33704958147358,0.345607560956224,0.33704958147358,"within range","within range"
"24",20221220,"54",54.3829880450935,250.667767638019,54.3829880450935,"within range","within range"
"25",20221220,"54",13.1994448827878,286.131841168209,13.1994448827878,"within range","within range"
"26",20221220,"64",204.476691378075,2097.60646197166,204.476691378075,"within range","within range"
"27",20221220,"64",234.744097982887,1924.42355592477,234.744097982887,"within range","within range"
"28",20221220,"stds",-0.0714839636775818,0.345607560956224,0,"within range","bdl"
"29",20221220,"stds",-0.275750736253163,0.345607560956224,0,"within range","bdl"
"30",20221220,"stds",1.67502695801389,0.0289640472938189,1.67502695801389,"within range","within range"
"31",20221220,"55",35.2864839598093,332.678437676582,35.2864839598093,"within range","within range"
"32",20221220,"55",24.2777655971364,319.379410102761,24.2777655971364,"within range","within range"
"33",20221220,"64d",167.602242965625,1781.80233918027,167.602242965625,"within range","within range"
"34",20221220,"64d",130.626246362367,1855.65975499438,130.626246362367,"within range","within range"
"35",20221220,"72",250.970716558059,1170.5685531324,250.970716558059,"within range","within range"
"36",20221220,"72",191.987763986364,1111.99198196948,191.987763986364,"within range","within range"
"37",20221220,"stds",29.8228681542479,1.29553810194344,29.8228681542479,"within range","within range"
"38",20221220,"stds",35.7466045589398,1.29553810194344,35.7466045589398,"within range","within range"
"39",20221220,"stds",34.5210039234863,1.29553810194344,34.5210039234863,"within range","within range"
"40",20221220,"58",12.6814422597522,2466.89354104225,12.6814422597522,"within range","within range"
"41",20221220,"58",-26.8063191477763,2640.07644708914,0,"within range","bdl"
"42",20221220,"73",168.887892745161,1646.82154476136,168.887892745161,"within range","within range"
"43",20221220,"73",269.75130201905,1774.16191685467,269.75130201905,"within range","within range"
"44",20221220,"stds",4.01385148783404,0.345607560956224,4.01385148783404,"within range","within range"
"45",20221220,"stds",4.62665180556078,0.345607560956224,4.62665180556078,"within range","within range"
"46",20221220,"stds",5.03518535071194,0.345607560956224,5.03518535071194,"within range","within range"
