Abs1,1,2,3,4,5,6,7,8,9,10,11,12
A,0.207,0.187,0.205,0.038,0.038,0.038,0.051,0.052,0.051,0.05,0.048,0.049
B,0.065,0.062,0.063,0.257,0.245,0.279,0.071,0.062,0.065,0.038,0.038,0.039
C,0.039,0.039,0.039,0.788,0.671,0.672,0.086,0.07,0.065,0.038,0.038,0.038
D,0.038,0.038,0.037,0.038,0.038,0.037,0.081,0.081,0.069,0.038,0.039,0.039
E,0.04,0.04,0.04,1.328,1.04,1.228,0.057,0.057,0.056,0.038,0.038,0.039
F,0.038,0.039,0.038,0.046,0.048,0.054,0.136,0.092,0.103,0.123,0.102,0.106
G,0.037,0.037,0.04,0.05,0.05,0.048,0.039,0.04,0.039,0.038,0.039,0.039
H,0.037,0.038,0.037,0.093,0.089,0.089,0.055,0.053,0.053,0.038,0.038,0.038
,,,,,,,,,,,,
Abs2,1,2,3,4,5,6,7,8,9,10,11,12
A,0.333,0.29,0.331,0.038,0.039,0.039,0.053,0.056,0.055,0.051,0.051,0.05
B,0.086,0.084,0.082,0.41,0.417,0.43,0.075,0.062,0.066,0.044,0.044,0.044
C,0.041,0.041,0.04,0.987,0.827,0.864,0.08,0.068,0.068,0.043,0.041,0.042
D,0.038,0.038,0.039,0.038,0.038,0.038,0.072,0.077,0.069,0.039,0.041,0.04
E,0.18,0.193,0.186,1.351,1.143,1.275,0.057,0.057,0.056,0.039,0.039,0.04
F,0.062,0.062,0.061,0.047,0.048,0.055,0.187,0.16,0.161,0.163,0.138,0.142
G,0.04,0.04,0.04,0.05,0.052,0.048,0.041,0.042,0.042,0.04,0.04,0.04
H,0.038,0.038,0.038,0.095,0.093,0.091,0.056,0.056,0.056,0.044,0.044,0.045
,,,,,,,,,,,,
IDs,1,2,3,4,5,6,7,8,9,10,11,12
A,60 uM Fe_2 A,60 uM Fe_2 A,60 uM Fe_2 A,418,418,418,426,426,426,432,432,432
B,9 uM Fe_2 E,9 uM Fe_2 E,9 uM Fe_2 E,419,419,419,427,427,427,433,433,433
C,0.6 uM Fe_2 H,0.6 uM Fe_2 H,0.6 uM Fe_2 H,420,420,420,428,428,428,434,434,434
D,0.5 M HCl,0.5 M HCl,0.5 M HCl,421,421,421,428 dup,428 dup,428 dup,435,435,435
E,60 uM Fe_3 A,60 uM Fe_3 A,60 uM Fe_3 A,422,422,422,429,429,429,436,436,436
F,9 uM Fe_3 E,9 uM Fe_3 E,9 uM Fe_3 E,423,423,423,429 spk,429 spk,429 spk,437,437,437
G,0.6 uM Fe_3 H,0.6 uM Fe_3 H,0.6 uM Fe_3 H,424,424,424,430,430,430,438,438,438
H,0.5 M HCl,0.5 M HCl,0.5 M HCl,425,425,425,431,431,431,439,439,439
,,,,,,,,,,,,
Dilutions,1,2,3,4,5,6,7,8,9,10,11,12
A,1,1,1,8,8,8,1,1,1,1,1,1
B,1,1,1,8,8,8,1,1,1,1,1,1
C,1,1,1,8,8,8,1,1,1,1,1,1
D,1,1,1,8,8,8,1,1,1,8,8,8
E,1,1,1,8,8,8,1,1,1,8,8,8
F,1,1,1,1,1,1,1,1,1,8,8,8
G,1,1,1,1,1,1,1,1,1,8,8,8
H,1,1,1,1,1,1,1,1,1,8,8,8
