"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_runtime","Run_notes","Field_notes"
"32","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202210_TR_LysC_20cm",2022,10,14,NA,NA,32.15,2676.71301307135,"","11/15/2022 2:42:07 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"33","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202210_TR_LysA_10cm",2022,10,27,NA,NA,24.29,2022.31287986013,"","11/15/2022 9:12:56 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"34","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202210_TR_LysA_20cm",2022,10,27,NA,NA,32.8,2730.8300724336,"","11/15/2022 9:28:18 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"35","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202210_TR_LysB_10cm",2022,10,27,NA,NA,15.97,1329.61452002331,"","11/15/2022 9:43:13 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"36","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202210_TR_LysB_20cm",2022,10,27,NA,NA,39.62,3298.64291066522,"","11/15/2022 9:59:12 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"37","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202210_TR_LysC_10cm",2022,10,27,NA,NA,24.13,2008.99175755557,"","11/15/2022 10:11:53 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"38","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202210_TR_LysC_20cm",2022,10,27,NA,NA,50.25,4183.66497377404,"","11/15/2022 10:25:29 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"39","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202211_TR_LysB_10cm",2022,11,15,NA,NA,35.07,2919.82349512946,"","11/16/2022 1:30:54 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"40","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipA_10cm",NA,NA,NA,NA,NA,40.09,3337.77370743485,"","11/15/2022 3:06:49 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"41","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipA_20cm",NA,NA,NA,NA,NA,54.89,4569.97752060611,"","11/15/2022 3:22:04 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"42","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipA_45cm",NA,NA,NA,NA,NA,48.37,4027.14178669553,"","11/15/2022 3:40:53 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"43","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipB_10cm",NA,NA,NA,NA,NA,39.08,3253.68412288735,"","11/15/2022 3:55:10 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"44","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipB_20cm",NA,NA,NA,NA,NA,47.55,3958.87103488469,"","11/15/2022 4:10:11 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"45","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipB_45cm",NA,NA,NA,NA,NA,52.24,4349.34643243693,"","11/15/2022 4:24:55 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"46","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipC_10cm",NA,NA,NA,NA,NA,35.53,2958.12172175506,"","11/15/2022 4:38:56 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"47","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipC_20cm",NA,NA,NA,NA,NA,87.8,7309.9658646241,"","11/15/2022 4:56:19 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"48","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202209_WC_SipC_45cm",NA,NA,NA,NA,NA,51.05,4250.27058529681,"","11/15/2022 5:12:30 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"49","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipA_10cm",NA,NA,NA,NA,NA,74.97,6241.77836982766,"","11/15/2022 8:19:19 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"50","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipA_20cm",NA,NA,NA,NA,NA,94.14,7837.81533594205,"","11/15/2022 8:42:05 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"51","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipA_45cm",NA,NA,NA,NA,NA,179.2,14919.6569811007,"","11/15/2022 9:04:59 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"52","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipB_10cm",NA,NA,NA,NA,NA,80.46,6698.85937890267,"","11/15/2022 9:28:01 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"53","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipB_20cm",NA,NA,NA,NA,NA,101.8,8475.56406627258,"","11/15/2022 9:50:03 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"54","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipB_45cm",NA,NA,NA,NA,NA,119.8,9974.19032553493,"","11/15/2022 10:12:59 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"55","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipC_10cm",NA,NA,NA,NA,NA,42.04,3500.12488552161,"","11/15/2022 10:28:22 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"56","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipC_20cm",NA,NA,NA,NA,NA,48.56,4042.96061943219,"","11/15/2022 10:43:12 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"57","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202210_WC_SipC_45cm",NA,NA,NA,NA,NA,100.9,8400.63275330947,"","11/15/2022 11:00:35 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"58","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipA_10cm",NA,NA,NA,NA,NA,35.98,2995.58737823662,"","11/15/2022 2:56:19 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"59","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipA_20cm",NA,NA,NA,NA,NA,43.15,3592.54017150945,"","11/15/2022 3:10:44 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"60","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipA_45cm",NA,NA,NA,NA,NA,49.54,4124.55249354758,"","11/15/2022 5:39:16 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"61","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipB_10cm",NA,NA,NA,NA,NA,44.01,3664.14120389643,"","11/15/2022 6:36:25 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"62","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipB_20cm",NA,NA,NA,NA,NA,34.12,2840.72933144617,"","11/15/2022 6:50:17 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"63","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipB_45cm",NA,NA,NA,NA,NA,51.9,4321.03904753976,"","11/15/2022 7:04:57 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"64","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipC_10cm",NA,NA,NA,NA,NA,42.51,3539.25568229123,"","11/15/2022 7:19:13 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"65","COMPASS: Synoptic","CB","GWI","WC",NA,NA,"GWI_202210_WC_SipC_20cm",NA,NA,NA,NA,NA,76.85,6398.30155690617,"","11/15/2022 7:41:49 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"66","COMPASS: Synoptic","CB","MSM","WC",NA,NA,"MSM_202210_WC_SipA_10cm",NA,NA,NA,NA,NA,24.74,2059.77853634169,"","11/15/2022 10:38:56 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"67","COMPASS: Synoptic","CB","MSM","WC",NA,NA,"MSM_202210_WC_SipA_20cm",NA,NA,NA,NA,NA,51.91,4321.87161768379,"","11/15/2022 10:58:42 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"68","COMPASS: Synoptic","CB","MSM","WC",NA,NA,"MSM_202210_WC_SipB_10cm",NA,NA,NA,NA,NA,48.75,4058.77945216885,"","11/15/2022 11:11:52 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"69","COMPASS: Synoptic","CB","MSM","WC",NA,NA,"MSM_202210_WC_SipB_20cm",NA,NA,NA,NA,NA,91.53,7620.51452834901,"","11/15/2022 11:27:59 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"70","COMPASS: Synoptic","CB","MSM","WC",NA,NA,"MSM_202210_WC_SipC_10cm",NA,NA,NA,NA,NA,82.71,6886.18766131047,"","11/16/2022 12:23:21 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"71","COMPASS: Synoptic","CB","MSM","WC",NA,NA,"MSM_202210_WC_SipC_20cm",NA,NA,NA,NA,NA,115,9574.5566563983,"","11/16/2022 12:38:39 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"72","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipA_10cm",NA,NA,NA,NA,NA,67.75,5640.66272583465,"","11/16/2022 1:44:37 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"73","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipA_20cm",NA,NA,NA,NA,NA,166.1,13828.9900924153,"","11/16/2022 2:01:58 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"74","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipA_45cm",NA,NA,NA,NA,NA,92.84,7729.58121721755,"","11/16/2022 2:18:04 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"75","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipB_10cm",NA,NA,NA,NA,NA,78.38,6525.68478894347,"","11/16/2022 2:32:59 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"76","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipB_20cm",NA,NA,NA,NA,NA,89.35,7439.01423694946,"","11/16/2022 2:48:18 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"77","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipB_45cm",NA,NA,NA,NA,NA,110.5,9199.90009158272,"","11/16/2022 3:05:39 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"78","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipC_10cm",NA,NA,NA,NA,NA,43.66,3635.00124885522,"","11/16/2022 3:20:43 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"79","COMPASS: Synoptic","CB","GCW","WC",NA,NA,"GCW_202211_WC_SipC_45cm",NA,NA,NA,NA,NA,94.18,7841.14561651819,"","11/16/2022 3:49:56 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"80","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202209_SW_A",2022,9,22,NA,NA,19.7,1640.16318374823,"","11/15/2022 5:26:23 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"81","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202209_SW_B",2022,9,22,NA,NA,19.12,1591.87411539422,"","11/15/2022 5:40:12 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"82","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202209_SW_C",2022,9,22,NA,NA,18.89,1572.72500208143,"","11/15/2022 5:53:41 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"83","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202210_SW_A",2022,10,11,NA,NA,26.26,2186.32919823495,"","11/15/2022 11:50:40 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"84","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202210_SW_B",2022,10,11,NA,NA,26.06,2169.67779535426,"","11/15/2022 12:04:31 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"85","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202210_SW_C",2022,10,11,NA,NA,25.81,2148.86354175339,"","11/15/2022 12:18:26 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"86","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202210_SW_A",2022,10,14,NA,NA,20.78,1730.08075930397,"","11/15/2022 7:55:07 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"87","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202210_SW_B",2022,10,14,NA,NA,20.1,1673.46598950962,"","11/15/2022 8:07:45 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"88","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202210_SW_C",2022,10,14,NA,NA,19.85,1652.65173590875,"","11/15/2022 8:20:14 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"89","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202210_SW_A",2022,10,27,NA,NA,18.56,1545.25018732828,"","11/16/2022 12:52:43 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"90","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202210_SW_B",2022,10,27,NA,NA,17.9,1490.300557822,"","11/16/2022 1:05:15 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"91","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202210_SW_C",2022,10,27,NA,NA,17.58,1463.65831321289,"","11/16/2022 1:17:47 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"92","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202211_SW_A",2022,11,15,NA,NA,13.26,1103.98801098993,"","11/16/2022 4:06:22 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"93","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202211_SW_B",2022,11,15,NA,NA,13.14,1093.99716926151,"","11/16/2022 4:18:39 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
"94","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202211_SW_C",2022,11,15,NA,NA,12.71,1058.19665306802,"","11/16/2022 4:31:11 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",""
