"Plot_ID","Date","Time_start","First_Timestamp","Last_Timestamp","Total_Time","drop","Notes"
"1-Oct-SWH-TR-4","2024-10-24","10:21:41",2024-10-24 10:21:41,2024-10-24 10:23:40,119,FALSE,""
"1-Oct-SWH-TR-5","2024-10-24","10:08:38",2024-10-24 10:08:38,2024-10-24 10:10:37,119,FALSE,""
"1-Oct-SWH-TR-6a","2024-10-24","09:37:46",2024-10-24 09:37:46,2024-10-24 09:39:45,119,FALSE,""
"1-Oct-SWH-TR-7","2024-10-24","10:01:30",2024-10-24 10:01:30,2024-10-24 10:03:29,119,FALSE,""
"1-Oct-SWH-TR-8","2024-10-24","09:12:25",2024-10-24 09:12:25,2024-10-24 09:14:24,119,FALSE,""
"1-Oct-SWH-TR-8a","2024-10-24","09:15:37",2024-10-24 09:15:37,2024-10-24 09:17:36,119,FALSE,""
"1-Oct-SWH-TR-9","2024-10-24","10:14:47",2024-10-24 10:14:47,2024-10-24 10:16:46,119,FALSE,""
"1-Oct-SWH-UP-1","2024-10-22","13:04:19",2024-10-22 13:04:19,2024-10-22 13:05:18,59,FALSE,""
"1-Oct-SWH-UP-2","2024-10-22","13:08:00",2024-10-22 13:08:00,2024-10-22 13:08:59,59,FALSE,""
"1-Oct-SWH-UP-3","2024-10-22","13:11:34",2024-10-22 13:11:34,2024-10-22 13:12:33,59,FALSE,""
"1-Oct-SWH-UP-4","2024-10-22","13:15:14",2024-10-22 13:15:14,2024-10-22 13:16:13,59,FALSE,""
"1-Oct-SWH-UP-4a","2024-10-22","13:19:29",2024-10-22 13:19:29,2024-10-22 13:20:28,59,FALSE,""
"1-Oct-SWH-UP-4b","2024-10-22","13:22:29",2024-10-22 13:22:29,2024-10-22 13:23:28,59,FALSE,""
"1-Oct-SWH-UP-5","2024-10-22","13:26:25",2024-10-22 13:26:25,2024-10-22 13:27:24,59,FALSE,""
"1-Sep-GCW-TR-1","2024-09-10","13:26:02",2024-09-10 13:26:02,2024-09-10 13:27:01,59,FALSE,""
"1-Sep-GCW-TR-2","2024-09-10","13:21:42",2024-09-10 13:21:42,2024-09-10 13:22:41,59,FALSE,""
"1-Sep-GCW-TR-3","2024-09-10","13:17:54",2024-09-10 13:17:54,2024-09-10 13:18:53,59,FALSE,""
"1-Sep-GCW-TR-4","2024-09-10","13:13:48",2024-09-10 13:13:48,2024-09-10 13:14:47,59,FALSE,""
"1-Sep-GCW-TR-5","2024-09-10","13:07:14",2024-09-10 13:07:14,2024-09-10 13:08:13,59,FALSE,""
"1-Sep-GCW-UP-1","2024-09-10","12:42:11",2024-09-10 12:42:11,2024-09-10 12:43:10,59,FALSE,""
"1-Sep-GCW-UP-2","2024-09-10","12:51:07",2024-09-10 12:51:07,2024-09-10 12:52:06,59,FALSE,""
"1-Sep-GCW-UP-3","2024-09-10","12:55:29",2024-09-10 12:55:29,2024-09-10 12:56:28,59,FALSE,""
"1-Sep-GCW-UP-4","2024-09-10","12:59:53",2024-09-10 12:59:53,2024-09-10 13:00:52,59,FALSE,""
"1-Sep-GCW-UP-5","2024-09-10","12:46:40",2024-09-10 12:46:40,2024-09-10 12:47:39,59,FALSE,""
"1-Sep-GWI-TR-1","2024-09-26","12:22:00",2024-09-26 12:22:00,2024-09-26 12:23:59,119,FALSE,""
"1-Sep-GWI-TR-2","2024-09-26","12:27:53",2024-09-26 12:27:53,2024-09-26 12:29:52,119,FALSE,""
"1-Sep-GWI-TR-3","2024-09-26","12:34:22",2024-09-26 12:34:22,2024-09-26 12:36:21,119,FALSE,""
"1-Sep-GWI-TR-4","2024-09-26","12:41:14",2024-09-26 12:41:14,2024-09-26 12:43:13,119,FALSE,""
"1-Sep-GWI-TR-5","2024-09-26","12:47:35",2024-09-26 12:47:35,2024-09-26 12:49:34,119,FALSE,""
"1-Sep-GWI-UP-1","2024-09-26","12:54:40",2024-09-26 12:54:40,2024-09-26 12:56:39,119,FALSE,""
"1-Sep-GWI-UP-2","2024-09-26","13:01:27",2024-09-26 13:01:27,2024-09-26 13:03:26,119,FALSE,""
"1-Sep-GWI-UP-3","2024-09-26","13:08:11",2024-09-26 13:08:11,2024-09-26 13:10:10,119,FALSE,""
"1-Sep-GWI-UP-4","2024-09-26","13:14:53",2024-09-26 13:14:53,2024-09-26 13:16:52,119,FALSE,""
"1-Sep-GWI-UP-5","2024-09-26","13:21:26",2024-09-26 13:21:26,2024-09-26 13:23:25,119,FALSE,""
"1-Sep-MSM-TR-1","2024-09-12","12:41:08",2024-09-12 12:41:08,2024-09-12 12:42:07,59,FALSE,""
"1-Sep-MSM-TR-2","2024-09-12","12:44:58",2024-09-12 12:44:58,2024-09-12 12:45:57,59,FALSE,""
"1-Sep-MSM-TR-3","2024-09-12","12:48:41",2024-09-12 12:48:41,2024-09-12 12:49:40,59,FALSE,""
"1-Sep-MSM-TR-4","2024-09-12","12:52:27",2024-09-12 12:52:27,2024-09-12 12:53:26,59,FALSE,""
"1-Sep-MSM-TR-5","2024-09-12","12:57:35",2024-09-12 12:57:35,2024-09-12 12:58:34,59,FALSE,""
"1-Sep-MSM-UP-1","2024-09-12","13:03:37",2024-09-12 13:03:37,2024-09-12 13:04:36,59,FALSE,""
"1-Sep-MSM-UP-2","2024-09-12","13:07:32",2024-09-12 13:07:32,2024-09-12 13:08:32,60,FALSE,""
"1-Sep-MSM-UP-3","2024-09-12","13:10:59",2024-09-12 13:10:59,2024-09-12 13:11:58,59,FALSE,""
"1-Sep-MSM-UP-4","2024-09-12","13:14:50",2024-09-12 13:14:50,2024-09-12 13:15:49,59,FALSE,""
"1-Sep-MSM-UP-5","2024-09-12","13:18:47",2024-09-12 13:18:47,2024-09-12 13:19:46,59,FALSE,""
"1-Sep-SWH-SWAMP-1","2024-09-25","11:03:08",2024-09-25 11:03:08,2024-09-25 11:04:07,59,FALSE,""
"1-Sep-SWH-SWAMP-1a","2024-09-25","11:07:00",2024-09-25 11:07:00,2024-09-25 11:07:59,59,FALSE,""
"1-Sep-SWH-SWAMP-2","2024-09-25","10:54:47",2024-09-25 10:54:47,2024-09-25 10:55:46,59,FALSE,""
"1-Sep-SWH-SWAMP-3","2024-09-25","10:43:42",2024-09-25 10:43:42,2024-09-25 10:44:41,59,FALSE,""
"1-Sep-SWH-SWAMP-4","2024-09-25","10:38:15",2024-09-25 10:38:15,2024-09-25 10:39:14,59,FALSE,""
"1-Sep-SWH-SWAMP-5","2024-09-25","10:48:48",2024-09-25 10:48:48,2024-09-25 10:49:47,59,FALSE,""
"1-Sep-SWH-TR-1","2024-09-25","11:31:08",2024-09-25 11:31:08,2024-09-25 11:32:07,59,FALSE,""
"1-Sep-SWH-TR-10","2024-09-25","13:09:47",2024-09-25 13:09:47,2024-09-25 13:11:46,119,FALSE,""
"1-Sep-SWH-TR-1a","2024-09-25","11:34:39",2024-09-25 11:34:39,2024-09-25 11:35:38,59,FALSE,""
"1-Sep-SWH-TR-2","2024-09-25","11:21:01",2024-09-25 11:21:01,2024-09-25 11:22:00,59,FALSE,""
"1-Sep-SWH-TR-2a","2024-09-25","11:26:03",2024-09-25 11:26:03,2024-09-25 11:27:02,59,FALSE,""
"1-Sep-SWH-TR-3","2024-09-25","11:41:20",2024-09-25 11:41:20,2024-09-25 11:42:19,59,FALSE,""
"1-Sep-SWH-TR-3a","2024-09-25","11:44:38",2024-09-25 11:44:38,2024-09-25 11:45:37,59,FALSE,""
"1-Sep-SWH-TR-4","2024-09-25","11:50:21",2024-09-25 11:50:21,2024-09-25 11:51:20,59,FALSE,""
"1-Sep-SWH-TR-4a","2024-09-25","11:53:35",2024-09-25 11:53:35,2024-09-25 11:54:34,59,FALSE,""
"1-Sep-SWH-TR-5","2024-09-25","11:59:49",2024-09-25 11:59:49,2024-09-25 12:00:48,59,FALSE,""
"1-Sep-SWH-TR-5a","2024-09-25","12:04:31",2024-09-25 12:04:31,2024-09-25 12:05:30,59,FALSE,""
"1-Sep-SWH-TR-6","2024-09-25","12:27:54",2024-09-25 12:27:54,2024-09-25 12:29:53,119,FALSE,""
"1-Sep-SWH-TR-6a","2024-09-25","12:36:40",2024-09-25 12:36:40,2024-09-25 12:38:39,119,FALSE,""
"1-Sep-SWH-TR-7","2024-09-25","12:11:17",2024-09-25 12:11:17,2024-09-25 12:13:16,119,FALSE,""
"1-Sep-SWH-TR-7a","2024-09-25","12:17:22",2024-09-25 12:17:22,2024-09-25 12:19:21,119,FALSE,""
"1-Sep-SWH-TR-8","2024-09-25","12:47:30",2024-09-25 12:47:30,2024-09-25 12:49:29,119,FALSE,""
"1-Sep-SWH-TR-8a","2024-09-25","12:53:31",2024-09-25 12:53:31,2024-09-25 12:55:30,119,FALSE,""
"1-Sep-SWH-TR-8b","2024-09-25","13:20:00",2024-09-25 13:20:00,2024-09-25 13:21:59,119,FALSE,""
"1-Sep-SWH-TR-9","2024-09-25","13:02:55",2024-09-25 13:02:55,2024-09-25 13:04:54,119,FALSE,""
"1-Sep-SWH-UP-1","2024-09-25","10:13:48",2024-09-25 10:13:48,2024-09-25 10:14:47,59,FALSE,""
"1-Sep-SWH-UP-2","2024-09-25","10:08:32",2024-09-25 10:08:32,2024-09-25 10:09:31,59,FALSE,""
"1-Sep-SWH-UP-3","2024-09-25","10:22:43",2024-09-25 10:22:43,2024-09-25 10:23:42,59,FALSE,""
"1-Sep-SWH-UP-4","2024-09-25","10:17:45",2024-09-25 10:17:45,2024-09-25 10:18:44,59,FALSE,""
"1-Sep-SWH-UP-5","2024-09-25","10:26:52",2024-09-25 10:26:52,2024-09-25 10:27:51,59,FALSE,""
"2-Apr-GCW-TR-1","2024-04-09","14:36:37",2024-04-09 14:36:37,2024-04-09 14:37:36,59,FALSE,""
"2-Apr-GCW-TR-2","2024-04-09","14:40:23",2024-04-09 14:40:23,2024-04-09 14:41:22,59,FALSE,""
"2-Apr-GCW-TR-3","2024-04-09","14:44:13",2024-04-09 14:44:13,2024-04-09 14:45:12,59,FALSE,""
"2-Apr-GCW-TR-4","2024-04-09","14:47:47",2024-04-09 14:47:47,2024-04-09 14:48:46,59,FALSE,""
"2-Apr-GCW-TR-5","2024-04-09","14:51:48",2024-04-09 14:51:48,2024-04-09 14:52:47,59,FALSE,""
"2-Apr-GCW-UP-1","2024-04-09","14:56:58",2024-04-09 14:56:58,2024-04-09 14:57:57,59,FALSE,""
"2-Apr-GCW-UP-2","2024-04-09","15:04:51",2024-04-09 15:04:51,2024-04-09 15:05:50,59,FALSE,""
"2-Apr-GCW-UP-3","2024-04-09","15:08:34",2024-04-09 15:08:34,2024-04-09 15:09:33,59,FALSE,""
"2-Apr-GCW-UP-4","2024-04-09","15:12:16",2024-04-09 15:12:16,2024-04-09 15:13:15,59,FALSE,""
"2-Apr-GCW-UP-5","2024-04-09","15:00:50",2024-04-09 15:00:50,2024-04-09 15:01:49,59,FALSE,""
"2-Apr-GWI-TR-1","2024-04-24","11:43:20",2024-04-24 11:43:20,2024-04-24 11:44:19,59,FALSE,""
"2-Apr-GWI-TR-2","2024-04-24","11:47:52",2024-04-24 11:47:52,2024-04-24 11:48:51,59,FALSE,""
"2-Apr-GWI-TR-3","2024-04-24","11:52:13",2024-04-24 11:52:13,2024-04-24 11:53:12,59,FALSE,""
"2-Apr-GWI-TR-4","2024-04-24","11:56:28",2024-04-24 11:56:28,2024-04-24 11:57:27,59,FALSE,""
"2-Apr-GWI-TR-4a","2024-04-24","11:59:59",2024-04-24 11:59:59,2024-04-24 12:00:58,59,FALSE,""
"2-Apr-GWI-TR-5","2024-04-24","12:04:30",2024-04-24 12:04:30,2024-04-24 12:05:30,60,FALSE,""
"2-Apr-GWI-UP-1","2024-04-24","12:11:32",2024-04-24 12:11:32,2024-04-24 12:12:31,59,FALSE,""
"2-Apr-GWI-UP-2","2024-04-24","12:15:57",2024-04-24 12:15:57,2024-04-24 12:16:56,59,FALSE,""
"2-Apr-GWI-UP-3","2024-04-24","12:20:24",2024-04-24 12:20:24,2024-04-24 12:21:23,59,FALSE,""
"2-Apr-GWI-UP-4","2024-04-24","12:24:44",2024-04-24 12:24:44,2024-04-24 12:25:43,59,FALSE,""
"2-Apr-GWI-UP-5","2024-04-24","12:29:54",2024-04-24 12:29:54,2024-04-24 12:30:53,59,FALSE,""
"2-Apr-MSM-TR-1","2024-04-11","13:04:11",2024-04-11 13:04:11,2024-04-11 13:05:10,59,FALSE,""
"2-Apr-MSM-TR-2","2024-04-11","12:42:40",2024-04-11 12:42:40,2024-04-11 12:43:39,59,FALSE,""
"2-Apr-MSM-TR-3","2024-04-11","12:48:03",2024-04-11 12:48:03,2024-04-11 12:49:02,59,FALSE,""
"2-Apr-MSM-TR-4","2024-04-11","12:52:23",2024-04-11 12:52:23,2024-04-11 12:53:21,58,FALSE,""
"2-Apr-MSM-TR-5","2024-04-11","12:56:24",2024-04-11 12:56:24,2024-04-11 12:57:23,59,FALSE,""
"2-Apr-MSM-UP-1","2024-04-11","13:24:16",2024-04-11 13:24:16,2024-04-11 13:25:14,58,FALSE,""
"2-Apr-MSM-UP-2","2024-04-11","13:16:59",2024-04-11 13:16:59,2024-04-11 13:17:58,59,FALSE,""
"2-Apr-MSM-UP-3","2024-04-11","13:20:33",2024-04-11 13:20:33,2024-04-11 13:21:32,59,FALSE,""
"2-Apr-MSM-UP-4","2024-04-11","13:12:54",2024-04-11 13:12:54,2024-04-11 13:13:53,59,FALSE,""
"2-Apr-MSM-UP-5","2024-04-11","13:09:07",2024-04-11 13:09:07,2024-04-11 13:10:06,59,FALSE,""
"2-Aug-GCW-TR-1","2024-08-13","11:40:20",2024-08-13 11:40:20,2024-08-13 11:41:19,59,FALSE,""
"2-Aug-GCW-TR-2","2024-08-13","11:46:04",2024-08-13 11:46:04,2024-08-13 11:47:03,59,FALSE,""
"2-Aug-GCW-TR-2-b","2024-08-13","11:49:25",2024-08-13 11:49:25,2024-08-13 11:50:24,59,FALSE,""
"2-Aug-GCW-TR-3","2024-08-13","11:59:07",2024-08-13 11:59:07,2024-08-13 12:00:06,59,FALSE,""
"2-Aug-GCW-TR-4","2024-08-13","11:54:01",2024-08-13 11:54:01,2024-08-13 11:55:00,59,FALSE,""
"2-Aug-GCW-TR-5","2024-08-13","12:03:52",2024-08-13 12:03:52,2024-08-13 12:04:51,59,FALSE,""
"2-Aug-GCW-UP-1","2024-08-13","12:30:22",2024-08-13 12:30:22,2024-08-13 12:31:21,59,FALSE,""
"2-Aug-GCW-UP-2","2024-08-13","12:14:21",2024-08-13 12:14:21,2024-08-13 12:15:20,59,FALSE,""
"2-Aug-GCW-UP-3","2024-08-13","12:20:30",2024-08-13 12:20:30,2024-08-13 12:21:29,59,FALSE,""
"2-Aug-GCW-UP-4","2024-08-13","12:25:56",2024-08-13 12:25:56,2024-08-13 12:26:55,59,FALSE,""
"2-Aug-GCW-UP-5","2024-08-13","12:09:59",2024-08-13 12:09:59,2024-08-13 12:10:58,59,FALSE,""
"2-Aug-GWI-TR-1","2024-08-22","11:08:40",2024-08-22 11:08:40,2024-08-22 11:09:39,59,FALSE,""
"2-Aug-GWI-TR-2","2024-08-22","11:12:37",2024-08-22 11:12:37,2024-08-22 11:13:36,59,FALSE,""
"2-Aug-GWI-TR-3","2024-08-22","11:16:21",2024-08-22 11:16:21,2024-08-22 11:17:19,58,FALSE,""
"2-Aug-GWI-TR-4","2024-08-22","11:20:24",2024-08-22 11:20:24,2024-08-22 11:21:23,59,FALSE,""
"2-Aug-GWI-TR-5","2024-08-22","11:04:47",2024-08-22 11:04:47,2024-08-22 11:05:46,59,FALSE,""
"2-Aug-GWI-UP-1","2024-08-22","11:36:57",2024-08-22 11:36:57,2024-08-22 11:37:56,59,FALSE,""
"2-Aug-GWI-UP-2","2024-08-22","11:40:32",2024-08-22 11:40:32,2024-08-22 11:41:31,59,FALSE,""
"2-Aug-GWI-UP-3","2024-08-22","11:44:12",2024-08-22 11:44:12,2024-08-22 11:45:11,59,FALSE,""
"2-Aug-GWI-UP-4","2024-08-22","11:48:14",2024-08-22 11:48:14,2024-08-22 11:49:13,59,FALSE,""
"2-Aug-GWI-UP-5","2024-08-22","11:52:28",2024-08-22 11:52:28,2024-08-22 11:53:27,59,FALSE,""
"2-Aug-MSM-TR-1","2024-08-15","12:59:07",2024-08-15 12:59:07,2024-08-15 13:00:06,59,FALSE,""
"2-Aug-MSM-TR-2","2024-08-15","13:02:47",2024-08-15 13:02:47,2024-08-15 13:03:46,59,FALSE,""
"2-Aug-MSM-TR-3","2024-08-15","13:06:38",2024-08-15 13:06:38,2024-08-15 13:07:37,59,FALSE,""
"2-Aug-MSM-TR-4","2024-08-15","13:10:50",2024-08-15 13:10:50,2024-08-15 13:11:49,59,FALSE,""
"2-Aug-MSM-TR-5","2024-08-15","13:14:46",2024-08-15 13:14:46,2024-08-15 13:15:45,59,FALSE,""
"2-Aug-MSM-UP-1","2024-08-15","13:22:40",2024-08-15 13:22:40,2024-08-15 13:23:39,59,FALSE,""
"2-Aug-MSM-UP-2","2024-08-15","13:27:10",2024-08-15 13:27:10,2024-08-15 13:28:09,59,FALSE,""
"2-Aug-MSM-UP-3","2024-08-15","13:30:41",2024-08-15 13:30:41,2024-08-15 13:31:40,59,FALSE,""
"2-Aug-MSM-UP-4","2024-08-15","13:34:28",2024-08-15 13:34:28,2024-08-15 13:35:26,58,FALSE,""
"2-Aug-MSM-UP-5","2024-08-15","13:38:48",2024-08-15 13:38:48,2024-08-15 13:39:47,59,FALSE,""
"2-Aug-SWH-SWAMP-1","2024-08-20","11:19:49",2024-08-20 11:19:49,2024-08-20 11:20:48,59,FALSE,""
"2-Aug-SWH-SWAMP-1a","2024-08-20","11:22:48",2024-08-20 11:22:48,2024-08-20 11:23:47,59,FALSE,""
"2-Aug-SWH-SWAMP-2","2024-08-20","11:14:55",2024-08-20 11:14:55,2024-08-20 11:15:54,59,FALSE,""
"2-Aug-SWH-SWAMP-3","2024-08-20","11:28:26",2024-08-20 11:28:26,2024-08-20 11:29:25,59,FALSE,""
"2-Aug-SWH-SWAMP-4","2024-08-20","11:38:32",2024-08-20 11:38:32,2024-08-20 11:39:31,59,FALSE,""
"2-Aug-SWH-SWAMP-5","2024-08-20","11:33:24",2024-08-20 11:33:24,2024-08-20 11:34:23,59,FALSE,""
"2-Aug-SWH-TR-1","2024-08-20","10:09:35",2024-08-20 10:09:35,2024-08-20 10:10:34,59,FALSE,""
"2-Aug-SWH-TR-10","2024-08-20","10:58:13",2024-08-20 10:58:13,2024-08-20 10:59:12,59,FALSE,""
"2-Aug-SWH-TR-10a","2024-08-20","11:01:12",2024-08-20 11:01:12,2024-08-20 11:02:11,59,FALSE,""
"2-Aug-SWH-TR-2a","2024-08-20","09:48:38",2024-08-20 09:48:38,2024-08-20 09:49:37,59,FALSE,""
"2-Aug-SWH-TR-2b","2024-08-20","09:55:02",2024-08-20 09:55:02,2024-08-20 09:56:01,59,FALSE,""
"2-Aug-SWH-TR-2c","2024-08-20","09:58:12",2024-08-20 09:58:12,2024-08-20 09:59:11,59,FALSE,""
"2-Aug-SWH-TR-3","2024-08-20","10:31:32",2024-08-20 10:31:32,2024-08-20 10:32:31,59,FALSE,""
"2-Aug-SWH-TR-3a","2024-08-20","10:34:33",2024-08-20 10:34:33,2024-08-20 10:35:32,59,FALSE,""
"2-Aug-SWH-TR-4","2024-08-20","10:53:27",2024-08-20 10:53:27,2024-08-20 10:54:26,59,FALSE,""
"2-Aug-SWH-TR-5","2024-08-20","10:39:16",2024-08-20 10:39:16,2024-08-20 10:40:16,60,FALSE,""
"2-Aug-SWH-TR-6","2024-08-20","10:14:10",2024-08-20 10:14:10,2024-08-20 10:15:09,59,FALSE,""
"2-Aug-SWH-TR-6a","2024-08-20","10:18:52",2024-08-20 10:18:52,2024-08-20 10:19:51,59,FALSE,""
"2-Aug-SWH-TR-7","2024-08-20","10:01:40",2024-08-20 10:01:40,2024-08-20 10:02:39,59,FALSE,""
"2-Aug-SWH-TR-7a","2024-08-20","10:04:47",2024-08-20 10:04:47,2024-08-20 10:05:46,59,FALSE,""
"2-Aug-SWH-TR-8","2024-08-20","10:23:37",2024-08-20 10:23:37,2024-08-20 10:24:36,59,FALSE,""
"2-Aug-SWH-TR-8a","2024-08-20","10:26:35",2024-08-20 10:26:35,2024-08-20 10:27:34,59,FALSE,""
"2-Aug-SWH-TR-9","2024-08-20","10:46:09",2024-08-20 10:46:09,2024-08-20 10:47:08,59,FALSE,""
"2-Aug-SWH-TR-9a","2024-08-20","10:49:08",2024-08-20 10:49:08,2024-08-20 10:50:07,59,FALSE,""
"2-Aug-SWH-UP-1","2024-08-20","11:43:38",2024-08-20 11:43:38,2024-08-20 11:44:37,59,FALSE,""
"2-Aug-SWH-UP-1a","2024-08-21","13:00:57",2024-08-21 13:00:57,2024-08-21 13:01:56,59,FALSE,""
"2-Aug-SWH-UP-2a","2024-08-21","13:05:54",2024-08-21 13:05:54,2024-08-21 13:06:53,59,FALSE,""
"2-Aug-SWH-UP-3a","2024-08-21","13:13:55",2024-08-21 13:13:55,2024-08-21 13:14:54,59,FALSE,""
"2-Aug-SWH-UP-4a","2024-08-21","13:18:25",2024-08-21 13:18:25,2024-08-21 13:19:24,59,FALSE,""
"2-Aug-SWH-UP-5a","2024-08-21","13:25:00",2024-08-21 13:25:00,2024-08-21 13:25:58,58,FALSE,""
"2-Aug-Test2","2024-08-13","16:40:01",2024-08-13 16:40:01,2024-08-13 16:41:00,59,FALSE,""
"2-Jul-GCW-TR-1","2024-07-16","10:39:49",2024-07-16 10:39:49,2024-07-16 10:40:48,59,FALSE,""
"2-Jul-GCW-TR-1a","2024-07-16","10:44:50",2024-07-16 10:44:50,2024-07-16 10:45:49,59,FALSE,""
"2-Jul-GCW-TR-1b","2024-07-16","10:52:25",2024-07-16 10:52:25,2024-07-16 10:53:24,59,FALSE,""
"2-Jul-GCW-TR-2","2024-07-16","10:57:11",2024-07-16 10:57:11,2024-07-16 10:58:10,59,FALSE,""
"2-Jul-GCW-TR-3","2024-07-16","11:01:04",2024-07-16 11:01:04,2024-07-16 11:02:03,59,FALSE,""
"2-Jul-GCW-TR-4","2024-07-16","11:04:57",2024-07-16 11:04:57,2024-07-16 11:05:56,59,FALSE,""
"2-Jul-GCW-TR-5","2024-07-16","11:09:32",2024-07-16 11:09:32,2024-07-16 11:10:31,59,FALSE,""
"2-Jul-GCW-UP-1","2024-07-16","11:14:41",2024-07-16 11:14:41,2024-07-16 11:15:40,59,FALSE,""
"2-Jul-GCW-UP-2","2024-07-16","11:22:01",2024-07-16 11:22:01,2024-07-16 11:23:00,59,FALSE,""
"2-Jul-GCW-UP-3","2024-07-16","11:25:25",2024-07-16 11:25:25,2024-07-16 11:26:24,59,FALSE,""
"2-Jul-GCW-UP-4","2024-07-16","11:28:56",2024-07-16 11:28:56,2024-07-16 11:29:55,59,FALSE,""
"2-Jul-GCW-UP-5","2024-07-16","11:18:24",2024-07-16 11:18:24,2024-07-16 11:19:23,59,FALSE,""
"2-Jul-GWI-TR-1","2024-07-25","10:28:13",2024-07-25 10:28:13,2024-07-25 10:29:12,59,FALSE,""
"2-Jul-GWI-TR-1a","2024-07-25","10:32:17",2024-07-25 10:32:17,2024-07-25 10:33:16,59,FALSE,""
"2-Jul-GWI-TR-2","2024-07-25","10:36:57",2024-07-25 10:36:57,2024-07-25 10:37:56,59,FALSE,""
"2-Jul-GWI-TR-3","2024-07-25","10:41:27",2024-07-25 10:41:27,2024-07-25 10:42:26,59,FALSE,""
"2-Jul-GWI-TR-4","2024-07-25","10:46:30",2024-07-25 10:46:30,2024-07-25 10:47:29,59,FALSE,""
"2-Jul-GWI-TR-5","2024-07-25","10:50:59",2024-07-25 10:50:59,2024-07-25 10:51:58,59,FALSE,""
"2-Jul-GWI-UP-1","2024-07-25","10:19:11",2024-07-25 10:19:11,2024-07-25 10:20:10,59,FALSE,""
"2-Jul-GWI-UP-2a","2024-07-25","10:01:08",2024-07-25 10:01:08,2024-07-25 10:02:07,59,FALSE,""
"2-Jul-GWI-UP-3","2024-07-25","10:05:01",2024-07-25 10:05:01,2024-07-25 10:06:00,59,FALSE,""
"2-Jul-GWI-UP-4","2024-07-25","10:09:27",2024-07-25 10:09:27,2024-07-25 10:10:26,59,FALSE,""
"2-Jul-GWI-UP-5","2024-07-25","10:14:45",2024-07-25 10:14:45,2024-07-25 10:15:44,59,FALSE,""
"2-Jul-MSM-TR-1","2024-07-18","13:57:54",2024-07-18 13:57:54,2024-07-18 13:58:53,59,FALSE,""
"2-Jul-MSM-TR-2","2024-07-18","13:53:55",2024-07-18 13:53:55,2024-07-18 13:54:54,59,FALSE,""
"2-Jul-MSM-TR-3","2024-07-18","13:49:15",2024-07-18 13:49:15,2024-07-18 13:50:14,59,FALSE,""
"2-Jul-MSM-TR-4","2024-07-18","13:44:59",2024-07-18 13:44:59,2024-07-18 13:45:58,59,FALSE,""
"2-Jul-MSM-TR-5","2024-07-18","13:40:12",2024-07-18 13:40:12,2024-07-18 13:41:11,59,FALSE,""
"2-Jul-MSM-UP-1","2024-07-18","14:40:19",2024-07-18 14:40:19,2024-07-18 14:41:18,59,FALSE,""
"2-Jul-MSM-UP-2","2024-07-18","14:36:22",2024-07-18 14:36:22,2024-07-18 14:37:21,59,FALSE,""
"2-Jul-MSM-UP-3","2024-07-18","14:31:58",2024-07-18 14:31:58,2024-07-18 14:32:57,59,FALSE,""
"2-Jul-MSM-UP-4","2024-07-18","14:27:32",2024-07-18 14:27:32,2024-07-18 14:28:32,60,FALSE,""
"2-Jul-MSM-UP-5a","2024-07-18","14:23:45",2024-07-18 14:23:45,2024-07-18 14:24:44,59,FALSE,""
"2-Jul-SWH-SWAMP-1","2024-07-23","14:57:13",2024-07-23 14:57:13,2024-07-23 14:58:12,59,FALSE,""
"2-Jul-SWH-SWAMP-1a","2024-07-23","15:00:31",2024-07-23 15:00:31,2024-07-23 15:01:30,59,FALSE,""
"2-Jul-SWH-SWAMP-2","2024-07-23","15:04:50",2024-07-23 15:04:50,2024-07-23 15:05:49,59,FALSE,""
"2-Jul-SWH-SWAMP-2a","2024-07-23","15:38:02",2024-07-23 15:38:02,2024-07-23 15:39:01,59,FALSE,""
"2-Jul-SWH-SWAMP-3","2024-07-23","15:54:53",2024-07-23 15:54:53,2024-07-23 15:55:52,59,FALSE,""
"2-Jul-SWH-SWAMP-4","2024-07-23","15:59:28",2024-07-23 15:59:28,2024-07-23 16:00:27,59,FALSE,""
"2-Jul-SWH-SWAMP-4a","2024-07-23","16:02:44",2024-07-23 16:02:44,2024-07-23 16:03:43,59,FALSE,""
"2-Jul-SWH-SWAMP-5","2024-07-23","16:06:52",2024-07-23 16:06:52,2024-07-23 16:07:51,59,FALSE,""
"2-Jul-SWH-TR-1","2024-07-24","13:40:37",2024-07-24 13:40:37,2024-07-24 13:41:36,59,FALSE,""
"2-Jul-SWH-TR-10","2024-07-24","14:27:40",2024-07-24 14:27:40,2024-07-24 14:29:39,119,FALSE,""
"2-Jul-SWH-TR-1a","2024-07-24","13:46:35",2024-07-24 13:46:35,2024-07-24 13:47:34,59,FALSE,""
"2-Jul-SWH-TR-1b","2024-07-24","13:58:07",2024-07-24 13:58:07,2024-07-24 13:59:06,59,FALSE,""
"2-Jul-SWH-TR-2","2024-07-24","13:10:16",2024-07-24 13:10:16,2024-07-24 13:11:15,59,FALSE,""
"2-Jul-SWH-TR-2a","2024-07-24","13:22:34",2024-07-24 13:22:34,2024-07-24 13:23:33,59,FALSE,""
"2-Jul-SWH-TR-2b","2024-07-24","13:27:03",2024-07-24 13:27:03,2024-07-24 13:28:02,59,FALSE,""
"2-Jul-SWH-TR-2c","2024-07-24","13:31:15",2024-07-24 13:31:15,2024-07-24 13:32:14,59,FALSE,""
