"","Site","Zone","Replicate","Date","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","Notes"
"11","GCW","WC","2","202308","GCW_WC_2_202308",2023-08-15 07:25:54.5,NA,NA,NA,NA,NA,3393.46889765822,12.8488811426825,0.0585791288172565,68824.2249015445,10.2936881306552,1.63041663127611e-322,0.994049469584025,83.5115799994756,3381.25275759477,0.99437307767278,81.492482550582,3393.80088321414,TRUE,12.8318684370424,0.0600496524035989,94.7118818724024,2023-08-15 07:23:30,2023-08-15 07:28:19,"written time 8:23:20 AM"
"12","GCW","WC","2","202309","GCW_WC_2_202309",2023-09-12 07:57:34.5,5364.62524235414,216.418797625553,4.62055339805536e-190,0.950532647128344,2498.71212159747,5328.98155240106,130.778375513596,1.64824976209097,130700.941897145,289.635051851319,9.4809143294195e-198,0.956253848713608,2349.77789265838,4751.31247415829,0.994113578863357,864.959515078332,5329.8594439257,TRUE,129.494511222957,1.66944182417765,2802.17953493154,2023-09-12 07:55:10,2023-09-12 07:59:59,"written time 8:55:00 AM; wavey flux maybe an issue with the chamber base"
"13","GCW","WC","2","202310","GCW_WC_2_202310",2023-10-12 07:49:44.5,2398.99591201969,8.18798884213804,3.0414451341954e-95,0.898281086605198,132.119945057606,1562.69099808333,7.50830271726867,0.0193480981111832,77983.8892950673,2.28344447291639,5.89658624659177e-275,0.99875316486583,14.627565251878,1506.22197597299,0.999093033317353,12.5425444156197,1563.0815299737,TRUE,7.50695875650336,0.019158536633575,14.7988182663573,2023-10-12 07:48:10,2023-10-12 07:51:19,"written time 8:48:00 AM"
"14","GCW","WC","2","202311","GCW_WC_2_202311",2023-11-07 08:44:34.5,3690.70349292749,4.51041205339859,1.59187227985585e-130,0.871872522636075,139.415508647411,1925.09060444622,4.63574199771777,0.00465849184423521,73091.3191355721,0.818603198305537,0,0.999709250910713,6.64123933185139,1897.39635294985,0.999739352182808,6.31001255274485,1925.28314383989,TRUE,4.63596585705388,0.00479338484329817,6.4107195009461,2023-11-07 08:42:10,2023-11-07 08:46:59,"water above chamber base"
"15","GCW","WC","3","202304","GCW_WC_3_202304",2023-04-19 09:14:14.5,NA,NA,NA,NA,NA,1972.48330995492,1.56087194869991,0.00505512873190823,33252.9808060405,0.888301340037154,0,0.996988294964269,7.20669282773695,1707.77411770329,0.998807653810535,4.55034374079383,1972.66477115978,TRUE,1.55985562363275,0.0052934758471994,8.19962543583237,2023-04-19 09:11:50,2023-04-19 09:16:39,NA
"16","GCW","WC","3","202305","GCW_WC_3_202305",2023-05-18 08:47:34.5,NA,NA,NA,NA,NA,2421.75449459094,1.77483107996685,0.0109682946800387,34538.9540809124,1.92737937625633,8.8201180621731e-285,0.989120576230922,15.6366207064527,2043.00343009276,0.99709323139044,8.11070140335937,2421.76877585913,TRUE,1.77465618859354,0.0118799325966948,18.2938565502022,2023-05-18 08:45:10,2023-05-18 08:49:59,NA
"17","GCW","WC","3","202306","GCW_WC_3_202306",2023-06-27 11:09:34.5,3973.40437712385,8.48686370474421,5.92218254490598e-137,0.884384835949442,226.982758889685,2600.40015876848,7.94249978445202,0.0149247151695028,66942.8603871122,2.62261263517569,0,0.998984105180311,21.2769730450507,2314.83457648277,0.999625712922088,12.9598840088465,2600.74533215875,TRUE,7.93421983382409,0.0153628166936229,21.7220108479713,2023-06-27 11:07:10,2023-06-27 11:11:59,NA
"18","GCW","WC","3","202307","GCW_WC_3_202307",2023-07-11 09:22:34.5,NA,NA,NA,NA,NA,2534.58421542631,8.08372535363104,0.0133236787657189,73463.2861787664,2.34127404651571,0,0.999218231721554,18.9945034621762,2391.46752315974,0.999529281882289,14.7904915443436,2536.13028101292,TRUE,8.07424597879863,0.0134498797471847,18.6629690300713,2023-07-11 09:20:10,2023-07-11 09:24:59,NA
"19","GCW","WC","3","202308","GCW_WC_3_202308",2023-08-15 07:32:34.5,NA,NA,NA,NA,NA,3426.48304722691,14.328953553492,0.0620102328345973,68799.2457724843,10.8966113118539,0,0.994635193234406,88.4030306477867,3408.26556334098,0.995030852260403,85.3776690750249,3429.19441122805,TRUE,14.2978216621027,0.0525357283137069,75.7746189196998,2023-08-15 07:30:10,2023-08-15 07:34:59,"written time 8:30:00 AM"
"20","GCW","WC","3","202309","GCW_WC_3_202309",2023-09-12 08:36:34.024055,NA,NA,NA,NA,NA,2719.94367807646,5.45016356224913,0.017963743110561,73852.4458929594,3.15125571027756,0,0.996870239727397,25.7296294267687,2638.80563951449,0.997664126684434,22.30543053038,2720.24764264743,TRUE,5.4595120131674,0.0177271926061888,25.9504817644704,2023-09-12 08:34:10,2023-09-12 08:38:59,"written time 9:34:00 AM"
"21","GCW","WC","3","202310","GCW_WC_3_202310",2023-10-12 07:57:34.5,3829.84959200198,6.03804744078719,1.64306127283062e-133,0.877844054518121,177.215377053266,2275.53285066732,6.03408999838124,0.00852414330916035,76693.0688292695,1.49788627070978,0,0.999425591481455,12.152189530006,2150.28270585191,0.999632159031693,9.75859679585084,2275.92135111793,TRUE,6.03907117333293,0.00880479549749569,11.8653794179098,2023-10-12 07:55:10,2023-10-12 07:59:59,"written time 8:55:00 AM"
"22","GCW","WC","3","202311","GCW_WC_3_202311",2023-11-07 08:53:34.5,5065.086044528,50.8648156702491,1.07406451574823e-131,0.874247898954163,1490.82335557818,3526.16586662567,50.0294315414333,0.0736383792587896,79372.9786858281,12.9399416795969,0,0.999376439063796,104.980349224493,3392.48072631651,0.999612130032969,83.0854290485448,3526.1939820722,TRUE,50.0223375955323,0.0752508805998651,132.466545698501,2023-11-07 08:51:10,2023-11-07 08:55:59,"water above chamber base"
"23","GCW","WC","4","202304","GCW_WC_4_202304",2023-04-19 09:21:44.5,NA,NA,NA,NA,NA,1976.60937632469,1.13160588462294,0.00509121866831301,33287.3266914868,0.894643164463478,4.94065645841247e-324,0.994204096547326,7.25814336433756,1841.06648537755,0.996417829204283,5.72599998789051,1984.08351681506,TRUE,1.12472082840841,0.00424871467099007,5.84187433311864,2023-04-19 09:19:20,2023-04-19 09:24:09,NA
"24","GCW","WC","4","202305","GCW_WC_4_202305",2023-05-18 09:00:54.5,3273.08293139062,2.29328022769158,2.33808960138775e-132,0.875571714702445,67.8584076639286,1465.40446713818,2.28972601271466,0.00210882190242597,34731.9626227637,0.370568074755548,0,0.999755769905166,3.00637876603608,1313.93419134209,0.999857119817667,2.30750861702055,1465.53758194541,TRUE,2.2895873642028,0.0021811763603219,3.09069448002215,2023-05-18 08:58:30,2023-05-18 09:03:19,NA
"25","GCW","WC","4","202306","GCW_WC_4_202306",2023-06-27 11:17:34.5,3734.64633932047,5.54430944619266,2.21169778845304e-137,0.885172580768844,150.388549241197,2446.50322925352,5.27947388815951,0.0114464431672842,66426.8188233553,2.01140096393144,0,0.998648037141784,16.3182787722256,2109.21372101972,0.99958326421525,9.0915010323989,2446.80837550357,TRUE,5.28574661911889,0.0118441174858057,17.1237984114564,2023-06-27 11:15:10,2023-06-27 11:19:59,NA
"26","GCW","WC","4","202307","GCW_WC_4_202307",2023-07-11 09:32:34.5,NA,NA,NA,NA,NA,2762.36866054229,7.18044403803901,0.0197326497686012,71286.6508494886,3.46747633176801,0,0.997829713186112,28.131260963149,2258.99803848786,0.999622692410921,11.7704110930556,2765.69088504347,TRUE,7.21172128379884,0.0189425109717479,29.9051254368698,2023-07-11 09:30:10,2023-07-11 09:34:59,NA
"27","GCW","WC","4","202308","GCW_WC_4_202308",2023-08-15 07:41:34.5,NA,NA,NA,NA,NA,2480.01967013537,4.85274740754589,0.0121273836642411,68433.1555995441,2.13105772996279,0,0.998204559988864,17.2890411911051,2385.01793184561,0.998723828195346,14.6269325719204,2480.14099653438,TRUE,4.8485712380867,0.0124043397630913,15.478389439529,2023-08-15 07:39:10,2023-08-15 07:43:59,"written time 8:39:00 AM"
"28","GCW","WC","4","202309","GCW_WC_4_202309",2023-09-12 08:21:34.5,NA,NA,NA,NA,NA,2634.39076313762,5.77106455011692,0.0158255079469358,74158.2765545908,2.78090245799241,0,0.997838991818893,22.5611612809362,2499.01546108314,0.998663612105095,17.8038012925659,2636.34046235621,TRUE,5.7817387084495,0.0146786467886363,18.0118000012912,2023-09-12 08:19:10,2023-09-12 08:23:59,"written time 9:19:00 AM"
"29","GCW","WC","4","202310","GCW_WC_4_202310",2023-10-12 08:12:34.5,4126.71334371238,10.639161067286,4.31789495634164e-139,0.8882674732513,295.656961091787,2896.97207670677,10.5206137573461,0.024887096790498,79353.6752564194,4.37323015912369,0,0.998390987344422,35.4795439354864,2563.94582434261,0.999496684846536,19.912763189149,2897.29894375095,TRUE,10.5119316876781,0.0273609077504504,33.0160593484142,2023-10-12 08:10:10,2023-10-12 08:14:59,"written time 9:10:00 AM"
"30","GCW","WC","4","202311","GCW_WC_4_202311",2023-11-07 09:02:34.5,3117.60670094772,1.80801146038584,1.65098302832454e-132,0.875871875133979,51.9021817978597,1930.39817310424,1.75183433557893,0.00470131726042616,73445.4228745016,0.82612860005247,0,0.99793011761381,6.70229210341784,1903.41307183155,0.998139869566889,6.37581113068768,1930.68879752163,TRUE,1.75395409173083,0.00474768911743274,6.08561569463952,2023-11-07 09:00:10,2023-11-07 09:04:59,"water above chamber base"
"31","GCW","WC","5","202304","GCW_WC_5_202304",2023-04-19 09:27:34.5,1388.0754536877,0.733261709607696,5.29987850642591e-99,0.907223721871531,9.23862614561971,988.642602835616,0.546963842384704,0.0042713949245424,33312.9626669968,0.504106040606231,7.63962624947145e-185,0.988664801214545,3.22926354912222,928.236116099441,0.991923720472435,2.74041946434382,988.663234556067,TRUE,0.546787282424168,0.00453619579996922,3.60390473423963,2023-04-19 09:26:00,2023-04-19 09:29:09,NA
"32","GCW","WC","5","202305","GCW_WC_5_202305",2023-05-18 09:07:04.5,2087.16133207884,1.03855066988983,4.65132287083287e-110,0.887299935465632,22.4141414000313,1072.42738223265,1.00053736562053,0.00245186214566829,34494.8227344156,0.345951579945703,0,0.998632692804056,2.4688407363036,1042.89363170469,0.998818193334704,2.30540083668622,1072.50502441845,TRUE,1.00102621407173,0.00257795993725567,2.54671360836083,2023-05-18 09:05:10,2023-05-18 09:08:59,NA
"33","GCW","WC","5","202306","GCW_WC_5_202306",2023-06-27 11:27:54.5,NA,NA,NA,NA,NA,1774.5642820322,2.74003639833205,0.00359363280800731,66115.9741119846,0.631483194246838,0,0.999504855304379,5.12315494945078,1769.27174646522,0.999520469831873,5.05932548955149,1774.56511007175,TRUE,2.74000337808819,0.00385954270442889,5.32310742044163,2023-06-27 11:25:30,2023-06-27 11:30:19,NA
"34","GCW","WC","5","202307","GCW_WC_5_202307",2023-07-11 09:41:34.5,NA,NA,NA,NA,NA,2775.03613104348,3.11516363311107,0.0201683607888403,70396.2470332314,3.54404068921045,5.00249351260737e-279,0.988072191999849,28.7524193254877,2077.08823010193,0.9989399008118,8.60162593147825,2775.29960451151,TRUE,3.1127201416239,0.0219123512901099,32.6792061454436,2023-07-11 09:39:10,2023-07-11 09:43:59,NA
"35","GCW","WC","5","202308","GCW_WC_5_202308",2023-08-15 07:49:34.5,3670.47476629593,4.82825952581531,1.06298712405985e-129,0.870172742701336,134.636914116804,2780.66509094315,4.43464423169883,0.0203650497125223,67519.799930059,3.57860341624337,1.28951133564565e-321,0.993963070320666,29.0328229968417,2780.06156624471,0.994058145272233,28.9038337069104,2781.52627507976,TRUE,4.43347243713253,0.0200662561671947,30.5994843583469,2023-08-15 07:47:10,2023-08-15 07:51:59,"wiggly flux; written time 8:47:00 AM"
"36","GCW","WC","5","202309","GCW_WC_5_202309",2023-09-12 08:28:34.5,NA,NA,NA,NA,NA,2450.55329470163,1.46755699840249,0.0115266519264311,73242.8901601278,2.02549547111641,3.29604406342604e-255,0.982543361613622,16.4326259866925,2249.68272137944,0.991387025348436,11.5828778039129,2450.92270491306,TRUE,1.47286129631948,0.0120116844680608,19.3750809056384,2023-09-12 08:26:10,2023-09-12 08:30:59,"written time 9:26:00 AM"
"37","GCW","WC","5","202310","GCW_WC_5_202310",2023-10-12 08:21:34.5,2761.0000854933,0.92724097015148,6.25016337815425e-130,0.870650408919515,28.064960350517,1791.47561773833,0.926786927497143,0.00369995660218205,74856.4282949837,0.650166708327715,0,0.995430832932101,5.27473228121293,1789.56751701763,0.995522977672804,5.23949898285467,1791.50658264796,TRUE,0.927397430558163,0.00382873744670109,5.36669058921248,2023-10-12 08:19:10,2023-10-12 08:23:59,"written time 9:19:00 AM"
"38","GCW","WC","5","202311","GCW_WC_5_202311",2023-11-07 09:10:34.5,NA,NA,NA,NA,NA,2484.79060637716,6.87147311155125,0.0122275519312442,73473.5254468121,2.14865957761632,0,0.999088879240879,17.4318430799713,2375.70558498253,0.999383087563611,14.3939611725044,2485.9326755207,TRUE,6.86508943751855,0.0122175813083744,17.2580509112379,2023-11-07 09:08:10,2023-11-07 09:12:59,"water above chamber base"
"39","GWI","TR","1","202304","GWI_TR_1_202304",2023-04-27 11:09:09.5,1935.77361506404,0.720591244662902,1.27152541923434e-96,0.839803954597309,13.5394451719091,1685.1787825499,0.472321537982827,0.00748419618085103,104058.50410009,1.09918783526053,1.30840943054094e-150,0.943612177984574,8.03281255013351,1637.56585054173,0.954523335325067,7.24438882895462,1686.08399879828,TRUE,0.476977150605258,0.00725645641549977,7.19768374327515,2023-04-27 11:07:10,2023-04-27 11:11:09,"changed the obs length to 275 because the end of the flux had high variation and could be starting to open the chamber"
"40","GWI","TR","1","202305","GWI_TR_1_202305",2023-05-23 11:30:34.5,NA,NA,NA,NA,NA,2170.30696090587,0.672815570013611,0.00710983174274713,133405.060581222,1.24935949200583,5.66308202549295e-219,0.968841829554868,10.1359186173545,2053.73923675373,0.979440446334275,8.26222863857737,2170.45210532634,TRUE,0.674961618818613,0.00727093155713138,10.0249641210752,2023-05-23 11:28:10,2023-05-23 11:32:59,"Iva in collar"
"41","GWI","TR","1","202306","GWI_TR_1_202306",2023-06-22 12:02:34.5,NA,NA,NA,NA,NA,2180.46066989676,0.831729448371885,0.00723539513866462,130773.663611506,1.27142384264227,1.12448536716164e-242,0.978670083703102,10.3149243109332,2143.61156954279,0.981472582878912,9.64699685343843,2180.52113351298,TRUE,0.832206546872791,0.00728481090913215,10.734950730242,2023-06-22 12:00:10,2023-06-22 12:04:59,NA
"42","GWI","TR","1","202307","GWI_TR_1_202307",2023-07-20 12:37:34.5,3455.31774181616,3.42091629172978,1.15556416482541e-136,0.883847129447039,92.9090672272902,2484.12568011731,3.2385299605976,0.0122135419972849,135958.182159681,2.14619771289044,0,0.995920522039752,17.4118702373522,2425.75209879715,0.996709999507698,15.6911341399676,2484.62914520401,TRUE,3.24384131868122,0.0124114719844724,17.1015268603746,2023-07-20 12:35:10,2023-07-20 12:39:59,NA
"43","GWI","TR","1","202308","GWI_TR_1_202308",2023-08-24 09:57:34.5,3147.4530956522,1.68888302207075,2.76178118395658e-124,0.858437773331668,54.6429459258779,2516.44821973954,1.71488617046579,0.0129135074475854,107255.987045701,2.26919759686114,2.16664501394943e-260,0.983931505324524,18.4097550109888,2516.7111303531,0.984137243751423,18.3553624765581,2517.33528255845,TRUE,1.70611771830801,0.0135254737163204,16.6652848912405,2023-08-24 09:55:10,2023-08-24 09:59:59,"10:55:00"
"44","GWI","TR","1","202309","GWI_TR_1_202309",2023-09-21 10:45:34.5,NA,NA,NA,NA,NA,2278.75262856737,2.07055939873126,0.00857159532647415,103504.735653547,1.50622467172838,0,0.995088635290384,12.2198380768528,2080.38568285039,0.997555758636696,8.65066771585291,2285.26950295506,TRUE,2.08619139639026,0.0076612089315898,10.2760399161514,2023-09-21 10:43:10,2023-09-21 10:47:59,"written time 11:45:00 AM"
"45","GWI","TR","1","202310","GWI_TR_1_202310",2023-10-19 09:42:34.5,2716.23572821505,0.895626272751126,3.29334439980019e-124,0.858264718162187,25.9803870538478,1928.04822229312,0.817631804543727,0.00468230775434923,104761.024351833,0.822788196549983,3.26846155784198e-294,0.990643482550164,6.67519177059372,1930.30141298501,0.990699671951612,6.67834717487619,1928.16175917681,TRUE,0.819186136206074,0.00502674121396035,6.6759688733515,2023-10-19 09:40:10,2023-10-19 09:44:59,"written time 10:42:00 AM, changed time to a minute earlier because included chamber opening"
"46","GWI","TR","1","202311","GWI_TR_1_202311",2023-11-09 11:23:34.5,2753.40627650655,0.944442611670803,1.76927637047983e-134,0.879719128763998,27.6999071583837,2010.00236951707,0.946348251367044,0.00539294356672338,105766.14431118,0.947663106347198,8.07922463250436e-295,0.99073385112885,7.68828842624241,1952.99548332312,0.992491773544445,6.94483512276391,2010.18880864712,TRUE,0.948604672745757,0.00546465708967745,7.52996370459468,2023-11-09 11:21:10,2023-11-09 11:25:59,NA
"47","GWI","TR","2","202304","GWI_TR_2_202304",2023-04-27 10:46:22,NA,NA,NA,NA,NA,1829.83470300243,0.437817693658566,0.0060901207033613,102532.123281455,0.982304564705958,6.14031359257154e-175,0.95157560208177,7.58404665373849,1823.65223494656,0.953400986649385,7.46818147014927,1830.94203545372,TRUE,0.432327233175575,0.00584453829679746,6.57637549141717,2023-04-27 10:44:10,2023-04-27 10:48:34,"changed the obs length to 275 because the end of the flux had high variation and could be starting to open the chamber"
"48","GWI","TR","2","202305","GWI_TR_2_202305",2023-05-23 11:43:34.5,NA,NA,NA,NA,NA,2082.00989076356,1.06854159088107,0.00610581899957584,133361.932695709,1.07293156851025,1.75137536750703e-294,0.99068393312191,8.70457792972818,2081.29447021417,0.990834188140383,8.66423285345912,2082.05512329034,TRUE,1.06742745169564,0.00624706190801217,8.54323798247035,2023-05-23 11:41:10,2023-05-23 11:45:59,"Not a lot of veg"
"49","GWI","TR","2","202306","GWI_TR_2_202306",2023-06-22 12:14:14.5,2531.26556117767,0.787437924005001,1.19857833267287e-123,0.85698822999151,18.8861307168465,2111.10905177685,0.584428172687344,0.00641996854459468,130977.066698904,1.12813480399877,2.79354453219226e-214,0.966413930426742,9.15243581683474,2100.79343002609,0.968031623748278,8.96046642094783,2111.11945756,TRUE,0.5848643717994,0.00643943288539012,9.25083875234396,2023-06-22 12:11:50,2023-06-22 12:16:39,NA
"50","GWI","TR","2","202307","GWI_TR_2_202307",2023-07-20 12:22:34.5,3796.09581293863,5.69486166824229,1.18041822808384e-131,0.874165458940368,167.19647895714,2025.89375840907,5.60994500707943,0.00554274740047429,68426.2928730644,0.973987054424659,0,0.999718937197399,7.90185177378799,1832.81792263613,0.999857547830082,5.64514308596969,2026.49238956731,TRUE,5.61391871162735,0.00555966153864975,8.5076295438574,2023-07-20 12:20:10,2023-07-20 12:24:59,NA
"51","GWI","TR","2","202308","GWI_TR_2_202308",2023-08-24 10:12:04.5,2577.37168884614,0.725979701550321,1.10392387342153e-119,0.847635062295603,20.4487376452616,2076.67961342326,0.61510492478191,0.00604996276503647,102357.032343134,1.06311635496731,1.09434725732097e-227,0.972894025869341,8.62494816237955,2078.41291898771,0.973105065414412,8.62129403556736,2076.96871460966,TRUE,0.612904807672461,0.00602207792364506,8.35448334348482,2023-08-24 10:09:40,2023-08-24 10:14:29,"11:09:30"
"52","GWI","TR","2","202309","GWI_TR_2_202309",2023-09-21 10:56:34.5,3540.11018547226,4.33269761870759,1.14347605371555e-139,0.889293252884829,107.534864019144,2254.31646933078,3.84475940070064,0.00821796456605763,69987.953627448,1.44408368679687,0,0.99868595081294,11.7156949778503,1721.76684495772,0.999793417982465,4.66145750875602,2255.29813698114,TRUE,3.83933007242874,0.00820855267394953,12.652603540736,2023-09-21 10:54:10,2023-09-21 10:58:59,"written time 11:53:00 AM"
"53","GWI","TR","2","202310","GWI_TR_2_202310",2023-10-19 09:50:34.5,3117.52012219596,1.65877389586934,4.84109540160506e-129,0.868799391216896,51.8944347448589,1705.8741498215,1.70461417491884,0.00319227028787024,69744.2183530621,0.560954651179673,0,0.998990976749429,4.55096449722022,1709.14447361303,0.998993512386583,4.56110746941784,1705.96172659998,TRUE,1.70376771029256,0.00330693636444052,4.80896636720902,2023-10-19 09:48:10,2023-10-19 09:52:59,"written time 10:48:00 AM"
"54","GWI","TR","2","202311","GWI_TR_2_202311",2023-11-09 11:45:54.5,2622.40511985454,1.04261524073914,1.47997478847983e-145,0.899236781960194,22.0997213160707,1857.13857621654,0.825770506587419,0.00414346787354149,70375.7750496129,0.728101747683568,1.31654746476256e-310,0.992801135982907,5.90701083787,1686.39140786684,0.9960593456209,4.38564205754776,1857.32356140536,TRUE,0.824068115752984,0.0043745305661167,6.1719441136316,2023-11-09 11:43:30,2023-11-09 11:48:19,NA
"55","GWI","TR","3","202304","GWI_TR_3_202304",2023-04-27 10:36:34.5,3126.62695969104,1.10594663893393,3.74097232499282e-97,0.781615182780767,52.7156828218612,2714.06776596023,1.30700305921763,0.0181559296178788,136178.358895583,3.19041066301272,3.65850921665237e-186,0.947351338597091,25.8834571179501,2684.8173839025,0.953054642266198,24.5266463596709,2750.10576884644,TRUE,1.21849948031576,0.00889712166696742,11.4043747869855,2023-04-27 10:34:10,2023-04-27 10:38:59,"Removed large debris"
"56","GWI","TR","3","202305","GWI_TR_3_202305",2023-05-23 11:59:34.5,NA,NA,NA,NA,NA,3711.48799499924,10.1887614161221,0.101360884077913,134276.827603581,17.8114176569688,2.65800411326089e-226,0.972286911947783,144.502107668706,2849.06108020198,0.99860314151222,32.5552589137702,3712.82650474752,TRUE,10.0885535442051,0.0995142986437875,180.237516419766,2023-05-23 11:57:10,2023-05-23 12:01:59,NA
"57","GWI","TR","3","202306","GWI_TR_3_202306",2023-06-22 12:27:34.5,2729.74275112852,1.1359362062401,6.0991734953082e-135,0.880605012591206,26.5925175158161,2241.50298502491,0.905920291166256,0.00803840229875888,131177.128192451,1.41253050365936,2.97819418395113e-240,0.977827521375379,11.4597074110637,2192.06624948653,0.981558801457202,10.4875539043387,2241.59010891387,TRUE,0.905750141777257,0.00808751183736709,10.8758601364811,2023-06-22 12:25:10,2023-06-22 12:29:59,NA
"58","GWI","TR","3","202307","GWI_TR_3_202307",2023-07-20 12:10:34.5,NA,NA,NA,NA,NA,2214.09459204139,0.665103772387277,0.00766737638100653,134554.864391808,1.34733279309512,1.86064689762512e-208,0.963136622161137,10.9307654271548,2182.36357116017,0.967409912722274,10.3135695055295,2214.52786184567,TRUE,0.669935389809232,0.00776093501371454,10.942493396501,2023-07-20 12:08:10,2023-07-20 12:12:59,NA
