"","Site","Zone","Replicate","Date","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","qaqc_flag","Notes"
"17","GCW","TR","5","202506","GCW_TR_5_202506",2025-06-17 13:17:34.5,1995.1432087237,0.375923940799019,4.09086786978994e-144,0.896888060328818,7.49382197664618,1352.34520688939,0.276240470203908,0.00173533363618674,33585.1055985731,0.304937673437713,9.36729504745705e-283,0.988762343153602,2.4739264087775,1270.71862204376,0.991635418766536,2.14182617834944,1352.53438837422,TRUE,0.276179427838655,0.00174948104909223,2.27202247498251,2025-06-17 13:15:10,2025-06-17 13:19:59,NA,""
"18","GCW","TR","5","202507","GCW_TR_5_202507",2025-07-16 14:13:34.5,NA,NA,NA,NA,NA,2700.39519104806,0.171835925718642,0.0177329378022153,35162.9147706207,3.11608135972377,2.10747994816817e-19,0.245876293575347,25.2804315085541,2685.08863425367,0.294446862306933,24.5381194930547,2704.57236747552,TRUE,0.164763773559964,0.0149180366356353,20.890099937566,2025-07-16 14:11:10,2025-07-16 14:15:59,"poor flux, remove","Veg scores in survey"
"19","GCW","TR","5","202509","GCW_TR_5_202509",2025-09-09 12:05:34.5,NA,NA,NA,NA,NA,3546.08943221533,-0.0191940888302755,0.0762118774275367,34295.1067173351,13.392163965738,0.801335341004992,0.000220192008889443,108.649179788161,3492.2949682986,0.180869175605346,98.6879512746859,3564.35436394307,TRUE,-0.0329671370293374,0.0417834009827096,55.4172999280425,2025-09-09 12:03:10,2025-09-09 12:07:59,"poor flux, remove","low r squared but okay flux"
"20","GCW","TR","5","202511","GCW_TR_5_202511",2025-11-12 12:53:34.5,1107.95942969156,0.0475449668309329,6.75377503423832e-55,0.571251267920013,1.62328478175607,1111.95280651631,0.0221884882705273,0.00114651858869286,35382.637022273,0.201469448697684,4.93129975022607e-54,0.565306447358682,1.63449987689649,1100.93169621091,0.587249054283967,1.59827151229567,1111.9986534169,TRUE,0.0220240398873265,0.00121450355949752,1.65236758523646,2025-11-12 12:51:10,2025-11-12 12:55:59,"low r squared, but checked and flux is okay",""
"21","GCW","W","1","202504","GCW_W_1_202504",2025-04-16 09:41:34.5,2713.54143571571,1.52592148433185,1.77213524888774e-160,0.920619490330562,25.8599794164549,2185.1499267272,1.08557155344212,0.00729412988290832,70657.4912364177,1.2817448759503,1.93194697770913e-274,0.987164520379539,10.3986577394032,1817.33667789279,0.996438796567271,5.49645722279605,2185.79179183397,TRUE,1.08025456710265,0.00770683952221494,10.9995074725849,2025-04-16 09:39:10,2025-04-16 09:43:59,NA,""
"22","GCW","W","1","202505","GCW_W_1_202505",2025-05-14 10:44:34.5,3619.60047382175,4.32952591408565,2.89608772092839e-135,0.881220663559986,123.330449311738,2081.01996821057,4.25857435232962,0.00609540670167612,67607.6291856381,1.07110189044116,0,0.999410324305319,8.68973394917424,1784.71299574894,0.999790644988325,5.19582810221362,2081.39839072693,TRUE,4.25834906012918,0.00632905019258616,9.23083666146406,2025-05-14 10:42:10,2025-05-14 10:46:59,NA,""
"23","GCW","W","1","202506","GCW_W_1_202506",2025-06-17 11:27:34.5,2496.71711402496,2.25132957039063,4.99644292003117e-207,0.96228471508649,17.7940038819788,2811.55655758504,1.02799249392506,0.0214791206679496,67641.4977552195,3.77437107619552,4.08248029137213e-139,0.88831094659538,30.6210648774867,2468.94955617176,0.966197926569108,16.9044047349175,2819.59414951644,TRUE,0.974963683228019,0.0196897885185305,30.4380853351578,2025-06-17 11:25:10,2025-06-17 11:29:59,"low r squared, but checked and flux is okay",""
"24","GCW","W","1","202507","GCW_W_1_202507",2025-07-16 10:57:34.5,3681.25871951194,10.6164821633743,2.54446394525737e-180,0.94219696527907,137.163638258216,3390.17931198792,6.7190258997633,0.0582478260187066,99548.1728377836,10.2354706775462,4.22860490790545e-243,0.978814453438309,83.0392680903746,2519.83721645115,0.99896090884675,18.4545613667567,3391.87140965482,TRUE,6.65467132108916,0.0596720336246138,96.8091771402905,2025-07-16 10:55:10,2025-07-16 10:59:59,NA,"Veg scores in survey"
"25","GCW","W","1","202509","GCW_W_1_202509",2025-09-09 09:42:34.5,NA,NA,NA,NA,NA,4136.91166599668,2.25015846495863,0.211067153539036,103474.538532059,37.0893097426183,1.38068214926236e-22,0.282965022268501,300.901563985778,4119.43562090214,0.334146753975753,290.975727202497,4147.08095199845,TRUE,1.9999116024794,0.165895314170343,225.997902074271,2025-09-09 09:40:10,2025-09-09 09:44:59,"poor flux, remove","wobbly but okay flux"
"26","GCW","W","1","202511","GCW_W_1_202511",2025-11-12 10:49:34.5,NA,NA,NA,NA,NA,2739.83454284745,4.09338882431238,0.0189807002283026,108300.178220277,3.3353416583083,2.05926561186632e-320,0.993845823238384,27.0592666290218,2720.55370139214,0.99432056227422,26.085366159734,2740.93034690348,TRUE,4.09279958095077,0.0185966477198892,28.0739211337572,2025-11-12 10:47:10,2025-11-12 10:51:59,NA,"mostly dead stems"
"27","GCW","W","2","202504","GCW_W_2_202504",2025-04-16 09:49:34.5,2740.42690712415,1.74569293363394,4.17757420282675e-165,0.926279692921418,27.0869168549073,2342.69144748272,1.17640892454827,0.00957057426723734,70634.7374777207,1.68176804140512,6.87011234286235e-251,0.981295264758154,13.644002474886,1787.09417916161,0.997284079439756,5.21720336339839,2342.69748348129,TRUE,1.17650571257157,0.00982959950214366,18.6210358932141,2025-04-16 09:47:10,2025-04-16 09:51:59,NA,""
"28","GCW","W","2","202505","GCW_W_2_202505",2025-05-14 10:56:34.5,3352.87366213907,3.81318943484532,6.19475835581168e-153,0.910446438832609,77.866320721869,2553.88349044958,3.08859064125101,0.0137744774919707,67478.6688419663,2.42048965779954,0,0.994304374796416,19.6371711605724,2043.48095239737,0.999033528514235,8.11738180961579,2559.48553648879,TRUE,3.06905186109305,0.0134097132532107,17.5728839233814,2025-05-14 10:54:10,2025-05-14 10:58:59,NA,""
"29","GCW","W","2","202506","GCW_W_2_202506",2025-06-17 11:34:34.5,3887.90656952913,6.43882142292939,6.64089802488344e-131,0.872647660153466,195.872521961592,1968.37830139072,6.53319453627538,0.005019476861558,67426.992879002,0.88203649380148,0,0.99983002525622,7.15586680688279,1923.70404959861,0.999856288529499,6.60281295517955,1968.7412059411,TRUE,6.53620847358235,0.00530724807442764,7.09778607157352,2025-06-17 11:32:10,2025-06-17 11:36:59,NA,""
"30","GCW","W","2","202507","GCW_W_2_202507",2025-07-16 11:06:34.5,NA,NA,NA,NA,NA,4103.31633992926,19.3967349223447,0.199188850078207,99977.009873975,35.0020210816944,1.91517897498033e-222,0.970523801940868,283.967616524359,2853.60410385024,0.999609201246893,32.8112590159119,4111.41389795915,TRUE,18.9139984940691,0.186661945445027,287.809625516904,2025-07-16 11:04:10,2025-07-16 11:08:59,NA,"Veg scores in survey"
