"","IDs","H2S_mean","H2S_sd","H2S_cv","H2S_flag","Dilution","H2S_cv_flag"
"98","73",20.9252300906583,1.46646326129524,7.0081105676822,"Within_Range",1,"within range"
"99","76",18.3904729171803,2.87861306846844,15.6527408589871,"Within_Range",1,"High CV"
"100","78",4.44930846305147,0.434507632976366,9.7657340817042,"Within_Range",1,"within range"
"101","Dup 71",5.48625457947427,0.162940362366138,2.96997450639179,"Within_Range",1,"within range"
"102","68",2.6442541122414,0.162940362366137,6.16205385147424,"Within_Range",1,"within range"
"103","71",7.36811975372307,1.08626908244092,14.7428261042043,"Within_Range",1,"High CV"
"104","Spike 63",31.7171507837993,0.217253816488183,0.684972676042369,"Within_Range",1,"within range"
"105","Spike 72",108.950433751439,5.05115123335028,4.63619194474623,"adl",1,"within range"
"106","63",41.4465217527046,3.43708766749761,8.29282536181294,"Within_Range",1,"within range"
"107","64",0,0,0,"bdl",1,"within range"
"108","65",6.54880430370999,0.620854494246355,9.48042521128068,"Within_Range",1,"within range"
"109","66",105.173901599035,5.81805017468148,5.53183830420425,"adl",1,"within range"
"110","67",0,0,0,"bdl",1,"within range"
"111","70",0,0,0,"bdl",1,"within range"
"112","72",83.6668710361912,7.17033596614398,8.57010173482209,"Within_Range",1,"within range"
"113","74",9.74925528032358,0.732728555713166,7.51573873741919,"Within_Range",1,"within range"
"114","75",9.39080477094286,0.82131329606632,8.74593089835748,"Within_Range",1,"within range"
"115","81",14.3894855616604,0.802825334319404,5.57924972980597,"Within_Range",1,"within range"
"116","88",2.03145814969214,0.123511589895293,6.07994754477274,"Within_Range",1,"within range"
"117","94",77.1839852733575,3.64359190191114,4.72065790462473,"Within_Range",1,"within range"
"118","96",0.721419908140735,0,0,"Within_Range",1,"within range"
"119","80",8.79998906437437,0.679313744424111,7.71948396134065,"Within_Range",1,"within range"
"120","Spike 88",5.61222934326597,0,0,"Within_Range",1,"within range"
"121","79",13.2977870270342,0.494046359581169,3.71525245950157,"Within_Range",1,"within range"
"122","90",0,0,0,"bdl",1,"within range"
"123","Spike 79",19.0182873484753,0.0617557949476448,0.324717961276339,"Within_Range",1,"within range"
"124","82",0,0,0,"bdl",1,"within range"
"125","83",0,0,0,"bdl",1,"within range"
"126","84",0,0,0,"bdl",1,"within range"
"127","85",0,0,0,"bdl",1,"within range"
"128","86",0,0,0,"bdl",1,"within range"
"129","87",0,0,0,"bdl",1,"within range"
"130","89",0,0,0,"bdl",1,"within range"
"131","91",27.4462000357893,2.52671025701341,9.20604766313233,"Within_Range",1,"within range"
"132","93",1.79856246230522,0.100846790854454,5.60707748371433,"Within_Range",1,"within range"
"133","Dup 87",0,0,0,"bdl",1,"within range"
"134","Dup 96",0.837867751834193,0.050423395427227,6.01806136073911,"Within_Range",1,"within range"
"135","92",5.24572733510367,0.225402485310902,4.29687764750067,"Within_Range",1,"within range"
"136","95",26.2843659485761,2.32202853250927,8.83425735683405,"Within_Range",1,"within range"
"137","102",4.77632029994644,0.375599821087579,7.86379048096483,"Within_Range",1,"within range"
"138","103",3.49263926084628,0.18779991054379,5.37701997022978,"Within_Range",1,"within range"
"139","104",0.482628548473484,0.312999850906317,64.85315713219,"Within_Range",1,"High CV"
"140","97",1.19086636314944,0.18779991054379,15.7700239384647,"Within_Range",1,"High CV"
"141","Dup 66",137.11395286556,9.38999552718949,6.8483150918976,"Within_Range",25,"within range"
"142","100",5.26323379753615,0.688599671993895,13.0832050880249,"Within_Range",1,"High CV"
"143","Spike 106",3.22705008034279,0.563399731631369,17.4586609319531,"Within_Range",1,"High CV"
"144","99",2.60734199250134,0.18779991054379,7.20273409026889,"Within_Range",1,"within range"
"145","Spike 97",4.6435257096947,0.0625999701812635,1.34811292313011,"Within_Range",1,"within range"
"146","101",0,0,0,"bdl",1,"within range"
"147","105",0,0,0,"bdl",1,"within range"
"148","106",0,0,0,"bdl",1,"within range"
"149","107",0,0,0,"bdl",1,"within range"
"150","108",0,0,0,"bdl",1,"within range"
"151","109",0,0,0,"bdl",1,"within range"
"152","66",140.802691483664,6.38908270239738,4.53761404350617,"Within_Range",25,"within range"
"153","98",0,0,0,"bdl",1,"within range"
"154","Dup 105",0,0,0,"bdl",1,"within range"
