"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.157,"1",1,"Ok",6.07052647814292,6.07052647814292,"Within_Range"
"2","A05",0.135,"1",1,"Ok",3.97446229469449,3.97446229469449,"Within_Range"
"3","A06",0.145,"1",1,"Ok",4.9272187417165,4.9272187417165,"Within_Range"
"4","A07",0.055,"9",1,"Ok",-3.64758928148162,0,"bdl"
"5","A08",0.065,"9",1,"Ok",-2.69483283445961,0,"bdl"
"6","A09",0.054,"9",1,"Ok",-3.74286492618383,0,"bdl"
"7","A10",0.216,"14",1,"Ok",11.6917895155728,11.6917895155728,"Within_Range"
"8","A11",0.182,"14",1,"Ok",8.45241759569796,8.45241759569796,"Within_Range"
"9","A12",0.212,"14",1,"Ok",11.310686936764,11.310686936764,"Within_Range"
"10","B04",0.056,"2",1,"Ok",-3.55231363677942,0,"bdl"
"11","B05",0.056,"2",1,"Ok",-3.55231363677942,0,"bdl"
"12","B06",0.059,"2",1,"Ok",-3.26648670267282,0,"bdl"
"13","B10",0.068,"15",1,"Ok",-2.40900590035301,0,"bdl"
"14","B11",0.071,"15",1,"Ok",-2.1231789662464,0,"bdl"
"15","B12",0.065,"15",1,"Ok",-2.69483283445961,0,"bdl"
"16","C04",0.059,"3",1,"Ok",-3.26648670267282,0,"bdl"
"17","C05",0.059,"3",1,"Ok",-3.26648670267282,0,"bdl"
"18","C06",0.059,"3",1,"Ok",-3.26648670267282,0,"bdl"
"19","C07",0.061,"9 Dup",1,"Ok",-3.07593541326842,0,"bdl"
"20","C08",0.056,"9 Dup",1,"Ok",-3.55231363677942,0,"bdl"
"21","C09",0.057,"9 Dup",1,"Ok",-3.45703799207722,0,"bdl"
"22","C10",0.116,"16",1,"Ok",2.16422504535266,2.16422504535266,"Within_Range"
"23","C11",0.116,"16",1,"Ok",2.16422504535266,2.16422504535266,"Within_Range"
"24","C12",0.119,"16",1,"Ok",2.45005197945927,2.45005197945927,"Within_Range"
"25","D04",0.131,"4",1,"Ok",3.59335971588569,3.59335971588569,"Within_Range"
"26","D05",0.151,"4",1,"Ok",5.49887260992971,5.49887260992971,"Within_Range"
"27","D06",0.152,"4",1,"Ok",5.59414825463192,5.59414825463192,"Within_Range"
"28","D10",0.196,"1 Spike",1,"Ok",9.78627662152878,9.78627662152878,"Within_Range"
"29","D11",0.213,"1 Spike",1,"Ok",11.4059625814662,11.4059625814662,"Within_Range"
"30","D12",0.191,"1 Spike",1,"Ok",9.30989839801777,9.30989839801777,"Within_Range"
"31","E04",0.075,"5",1,"Ok",-1.7420763874376,0,"bdl"
"32","E05",0.065,"5",1,"Ok",-2.69483283445961,0,"bdl"
"33","E06",0.063,"5",1,"Ok",-2.88538412386401,0,"bdl"
"34","E07",0.056,"10",1,"Ok",-3.55231363677942,0,"bdl"
"35","E08",0.056,"10",1,"Ok",-3.55231363677942,0,"bdl"
"36","E09",0.057,"10",1,"Ok",-3.45703799207722,0,"bdl"
"37","E10",0.112,"10 Spike",1,"Ok",1.78312246654386,1.78312246654386,"Within_Range"
"38","E11",0.154,"10 Spike",1,"Ok",5.78469954403632,5.78469954403632,"Within_Range"
"39","E12",0.104,"10 Spike",1,"Ok",1.02091730892625,1.02091730892625,"Within_Range"
"40","F04",0.087,"6",1,"Ok",-0.598768651011179,0,"bdl"
"41","F05",0.091,"6",1,"Ok",-0.217666072202372,0,"bdl"
"42","F06",0.086,"6",1,"Ok",-0.69404429571338,0,"bdl"
"43","F07",0.681,"11",1,"Ok",55.9949643020965,55.9949643020965,"Within_Range"
"44","F08",0.715,"11",1,"Ok",59.2343362219713,59.2343362219713,"Within_Range"
"45","F09",0.766,"11",1,"Ok",64.0933941017836,64.0933941017836,"Within_Range"
"46","G04",0.113,"7",1,"Ok",1.87839811124606,1.87839811124606,"Within_Range"
"47","G05",0.116,"7",1,"Ok",2.16422504535266,2.16422504535266,"Within_Range"
"48","G06",0.11,"7",1,"Ok",1.59257117713946,1.59257117713946,"Within_Range"
"49","G07",0.297,"12",1,"Ok",19.4091167364511,19.4091167364511,"Within_Range"
"50","G08",0.26,"12",1,"Ok",15.8839178824697,15.8839178824697,"Within_Range"
"51","G09",0.28,"12",1,"Ok",17.7894307765137,17.7894307765137,"Within_Range"
"52","G10",0.116,"16 Dup",1,"Ok",2.16422504535266,2.16422504535266,"Within_Range"
"53","G11",0.126,"16 Dup",1,"Ok",3.11698149237468,3.11698149237468,"Within_Range"
"54","G12",0.159,"16 Dup",1,"Ok",6.26107776754733,6.26107776754733,"Within_Range"
"55","H04",0.109,"8",1,"Ok",1.49729553243725,1.49729553243725,"Within_Range"
"56","H05",0.109,"8",1,"Ok",1.49729553243725,1.49729553243725,"Within_Range"
"57","H06",0.113,"8",1,"Ok",1.87839811124606,1.87839811124606,"Within_Range"
"58","H07",0.057,"13",1,"Ok",-3.45703799207722,0,"bdl"
"59","H08",0.061,"13",1,"Ok",-3.07593541326842,0,"bdl"
"60","H09",0.057,"13",1,"Ok",-3.45703799207722,0,"bdl"
