"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202507_SW_A",2025,7,16,"10:30","EDT",0.05452,3.89242291189217,"Within_Range","",0.051059,3.6453268792792,"Within_Range","NH3 checks out of range",0.108325,3.49731492093211,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"2","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202507_SW_B",2025,7,16,"10:54","EDT",0.017566,1.25411410253664,"bdl","",0.070264,5.01645641014657,"Within_Range","NH3 checks out of range",0.136658,4.41205688866596,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"3","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202507_SW_C",2025,7,16,"10:35","EDT",0.013878,0.99081154019148,"bdl","",0.036123,2.57898005954293,"Within_Range","NH3 checks out of range",0.126303,4.07774167051455,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"4","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202507_TR_LysA_20cm",2025,7,16,"12:56","EDT",0.009105,0.650046049390649,"bdl","",0.082904,5.91888167805407,"Within_Range","NH3 checks out of range",0.002698,0.0871059834449558,"bdl","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"5","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202507_TR_LysB_10cm",2025,7,16,"13:01","EDT",0.005531,0.394882449113638,"bdl","",0.444373,31.7257455360649,"Within_Range","NH3 checks out of range",0.005165,0.166754041695032,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"6","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202507_TR_LysB_20cm",2025,7,16,"13:04","EDT",0.363224,25.9321610372179,"Within_Range","",0.234151,16.7170711159659,"Within_Range","NH3 checks out of range",0.004594,0.148319083745785,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"7","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202507_TR_LysB_45cm",2025,7,16,"13:07","EDT",0.013892,0.991811061848972,"bdl","",0.366726,26.1821842403992,"Within_Range","NH3 checks out of range",0.860088,27.7682769048203,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"8","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202507_TR_LysC_10cm",2025,7,16,"13:10","EDT",0.007737,0.552378504572812,"bdl","",0.028692,2.04844824262674,"Within_Range","NH3 checks out of range",0.006525,0.210662172712504,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"9","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202507_TR_LysC_20cm",2025,7,16,"13:13","EDT",0.006962,0.497047841390192,"bdl","",0.046325,3.30734577023853,"Within_Range","NH3 checks out of range",0.002602,0.0840065859613695,"bdl","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
"10","COMPASS: Synoptic","CB","GCW","UP","A",20,"GCW_202507_UP_LysA_20cm",2025,7,16,"13:39","EDT",0.019387,1.38412331241477,"bdl","",0.069835,4.98582821078484,"Within_Range","NH3 checks out of range",0.022923,0.740078005377584,"Within_Range","","06/20/2026","On the second NH3/PO4 run the PO4 standard curve was bad, so we reran those.",""
