"","IDs","FE_2_mean","FE_3_mean"
"1","186",1.75921914117154,0
"2","187",17.0505042285449,0
"3","188",21.8512565234179,0
"4","194",34.8310682836301,0
"5","196",1.75921914117154,7.3066715634859
"6","197",1.75921914117154,4.10310519053838
"7","203",0.336774016764719,0
"8","204",0.336774016764719,0
"9","183",8.39729638840337,145.610560998343
"10","184",3.65581264038064,39.6226141224237
"11","185",5.6709432332903,231.14562133506
"12","189",27.718842661596,0
"13","190",19.5397831962568,0
"14","192",113.039203960235,0
"15","193",3.06312717187779,0
"16","195",6.14509160809257,5.90968246674532
"17","198",52.1374839639131,0
"18","201",4.60410938998518,535.023133428137
"19","202",2.82605298447666,35.1475277022406
