"","Site","Zone","Replicate","Date","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","qaqc_flag","Notes"
"1","GCW","WC","1","202206","GCW_WC_1_202206",2022-06-10 13:50:34.5,3969.29983553768,8.60330689071814,8.87873402544525e-139,0.88770696104377,225.382118628532,2652.57656219226,8.0015695497596,0.0163295751681927,51404.6172361292,2.86947855800052,0,0.998801960113739,23.2797696133413,2340.9805184289,0.99959649864239,13.5574735828068,2656.34079956943,TRUE,7.97501529592608,0.0161282902898093,24.573549437314,2022-06-10 13:48:10,2022-06-10 13:52:59,NA,NA
"2","GCW","WC","1","202207","GCW_WC_1_202207",2022-07-11 09:15:34.5,3976.85543847699,9.27629058415739,1.11819686664751e-140,0.891065560663671,228.337356318115,2778.55138125676,8.22823792617799,0.0202909678822714,69084.632388401,3.56558555011686,0,0.998251666110381,28.9272104549959,2042.0375466814,0.999863963590197,8.09720576107912,2779.39958287752,TRUE,8.24255399373116,0.0206269653502819,34.8855989978784,2022-07-11 09:13:10,2022-07-11 09:17:59,NA,NA
"3","GCW","WC","1","202208","GCW_WC_1_202208",2022-08-15 09:02:34.5,4083.11028178858,9.19640349672488,2.45647567683234e-131,0.873523737079355,274.245084086661,2408.37345715089,9.17786186708367,0.0107181445211269,71459.7985590341,1.88342229164852,0,0.999607374843315,15.2800016267628,2381.16648473981,0.999647431437376,14.5301252844636,2408.62145971393,TRUE,9.17548550744547,0.0108009039580651,17.0780562392496,2022-08-15 09:00:10,2022-08-15 09:04:59,NA,"High water"
"4","GCW","WC","1","202209","GCW_WC_1_202209",2022-09-19 09:32:04.5,3015.19691399747,1.90876945312218,2.78975143091545e-141,0.892110350054672,43.5013612014562,2036.6075665196,1.57362706858152,0.00564608498204259,69524.624967705,0.99214582288567,0,0.99630617347561,8.04917190101309,1791.41778490574,0.998435779197532,5.25624028704743,2036.62216307564,TRUE,1.57296619687728,0.00598979583504187,8.57182433823398,2022-09-19 09:29:40,2022-09-19 09:34:29,NA,"Louise; SW adjusted start time from 9:26:40 AM to 9:29:30 AM in QAQC"
"5","GCW","WC","1","202210","GCW_WC_1_202210",2022-10-11 09:05:34.5,NA,NA,NA,NA,NA,2208.81736094282,4.42792369430437,0.00759792983536891,72846.5015501649,1.33512945212747,0,0.999152743958764,10.8317610399473,2143.79659398682,0.99933219227439,9.65007481027082,2208.93880376564,TRUE,4.42701398323723,0.0079780568781278,12.0698943966111,2022-10-11 09:03:10,2022-10-11 09:07:59,NA,NA
"6","GCW","WC","1","202211","GCW_WC_1_202211",2022-11-15 10:11:04.5,3715.21840868876,4.59223401508659,7.46685863159286e-129,0.868404186147275,145.434504028067,2324.07373497306,4.76982972554554,0.00926824189604037,75209.4161686458,1.62864135270663,0,0.998913800822126,13.2129913876025,2327.72403919016,0.998915109823332,13.2511183482754,2325.78301043232,TRUE,4.77154224451342,0.00880387883687134,13.1614992043884,2022-11-15 10:08:40,2022-11-15 10:13:29,NA,NA
"7","GCW","WC","2","202206","GCW_WC_2_202206",2022-06-10 13:57:34.5,4712.05366896544,38.804772497547,2.94577217724299e-145,0.898754149857839,811.112956037877,3834.03822138134,30.2703758813273,0.125208550604227,35318.0611882111,22.0019962268814,0,0.995096681383886,178.499818988824,3464.97141518152,0.998645442298199,94.1466139869113,3837.48370392812,TRUE,30.4648419520185,0.120854024013752,188.878450154573,2022-06-10 13:55:10,2022-06-10 13:59:59,NA,NA
"8","GCW","WC","2","202207","GCW_WC_2_202207",2022-07-11 09:30:34.5,NA,NA,NA,NA,NA,2541.46400285123,0.691246086169464,0.0134826613166589,66606.09099214,2.36921090441434,8.05148319456107e-147,0.901252758086527,19.2211521728931,2347.32181227635,0.950135240023085,13.7065143038884,2541.68297801036,TRUE,0.688209205635525,0.0139155517204038,19.981503589287,2022-07-11 09:28:10,2022-07-11 09:32:59,NA,"w/o increase"
"9","GCW","WC","2","202208","GCW_WC_2_202208",2022-08-15 09:18:34.5,4139.13663903359,10.2709184755877,4.6789693890207e-131,0.872956815593317,302.058087539021,2301.02469306787,10.0869176564512,0.00890714691764195,70673.4972158873,1.56518873454335,0,0.999775479888366,12.698207149858,2238.64269478093,0.999821415506008,11.36448824973,2301.19984287343,TRUE,10.0851583776274,0.00944229793420268,13.2583347893894,2022-08-15 09:16:10,2022-08-15 09:20:59,NA,"High water"
"10","GCW","WC","2","202209","GCW_WC_2_202209",2022-09-19 09:41:19.5,2339.28668110059,1.41915066232211,4.25142640671602e-115,0.887928869773611,31.3827855155155,1620.20074305434,1.34366487573793,0.00653663629922096,70374.2349579321,0.960021748495782,5.72615712076578e-270,0.994399015686905,7.01579339066306,1421.87100711035,0.99758933706592,4.62216383237998,1624.54413520158,TRUE,1.35667828605354,0.00629522148919128,6.12794017335648,2022-09-19 09:39:20,2022-09-19 09:43:19,NA,"Louise; SW adjusted obs length in QAQC from 300 to 250 to exclude lid removal "
