"","Site","Zone","Replicate","Date","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","Notes"
"11","GCW","WC","2","202210","GCW_WC_2_202210",2022-10-11 09:20:34.5,NA,NA,NA,NA,NA,3019.35394025635,2.49310500186399,0.0307334820552214,17377.0321660248,5.40057330713227,2.11682508960585e-200,0.958069328220724,43.8142679336157,2989.48012824387,0.96269186743258,41.4729217675206,3029.58401717241,TRUE,2.44546254993804,0.0163144827663283,21.0988337165703,2022-10-11 09:18:10,2022-10-11 09:22:59,"Spikey CO2 - used redo"
"12","GCW","WC","2","202211","GCW_WC_2_202211",2022-11-15 10:18:34.5,NA,NA,NA,NA,NA,2492.21598374629,0.617095697756194,0.0123850999763516,15800.1235172751,2.17634436014339,1.31072019976333e-143,0.896051236559294,17.656446730425,2476.0147638845,0.903045796350912,17.1115832252011,2492.30774459583,TRUE,0.619839024253846,0.0129621699118667,17.9285835086788,2022-11-15 10:16:10,2022-11-15 10:20:59,NA
"13","GCW","WC","3","202206","GCW_WC_3_202206",2022-06-10 14:21:34.5,NA,NA,NA,NA,NA,3377.82261784642,8.31452736652345,0.0570200023735145,13572.8152391008,10.0197140772308,6.43466881045398e-272,0.986636233576613,81.2888580955352,3371.63905625975,0.987097368062936,80.1528494764846,3377.82410461314,TRUE,8.31268665867202,0.0576743426893851,109.171386357443,2022-06-10 14:19:10,2022-06-10 14:23:59,"SMARTX 440 use redo"
"14","GCW","WC","3","202207","GCW_WC_3_202207",2022-07-11 09:42:34.5,NA,NA,NA,NA,NA,2877.11101964365,7.42608299728213,0.0240493090435285,13573.2991888056,4.22601175623669,0,0.996988601085059,34.2851769336846,2801.64874149585,0.99771035480036,29.9998837967606,2877.58487615333,TRUE,7.43017892115693,0.0206653688737906,29.0169803895701,2022-07-11 09:40:10,2022-07-11 09:44:59,NA
"15","GCW","WC","3","202208","GCW_WC_3_202208",2022-08-15 09:35:34.5,NA,NA,NA,NA,NA,2503.26953496446,5.96268251079701,0.0126233968157945,16142.5053101222,2.2182185463471,0,0.998710856223194,17.9961674803329,2496.52967350603,0.998757725151569,17.7276603178499,2503.37380110324,TRUE,5.95913249247914,0.0124946783248452,17.4077956543778,2022-08-15 09:33:10,2022-08-15 09:37:59,"SMARTX 440 "
"16","GCW","WC","3","202210","GCW_WC_3_202210",2022-10-11 09:32:34.5,3124.73019750021,1.82340042063751,8.11677567705473e-119,0.845510751589264,52.5435693805875,2660.77665430847,1.56632143635706,0.0165620839110568,17292.154631666,2.91033564370694,6.73937890171749e-219,0.968804161633416,23.6112387367701,2649.7838828983,0.970375980896606,23.0890284335957,2661.428368944,TRUE,1.5655547325646,0.0155896416534903,19.9288202033968,2022-10-11 09:30:10,2022-10-11 09:34:59,NA
"17","GCW","WC","3","202211","GCW_WC_3_202211",2022-11-15 10:27:34.5,NA,NA,NA,NA,NA,2573.13023979718,0.451819555380943,0.0142392391389312,15577.4617912261,2.50215887250954,5.24701510729061e-96,0.777577111686463,20.2997446785555,2544.59589807553,0.801181353138705,19.2593941712463,2573.23453866805,TRUE,0.453866892759599,0.0146840075152258,20.733211751492,2022-11-15 10:25:10,2022-11-15 10:29:59,NA
"18","GCW","WC","4","202206","GCW_WC_4_202206",2022-06-10 14:14:34.5,NA,NA,NA,NA,NA,2804.23314255371,8.59791595184362,0.0212096179124948,13401.3496249336,3.72701329927025,0,0.99825051055095,30.2368563483285,2629.11699904291,0.999056649964983,22.280792551208,2805.04052253357,TRUE,8.60667499041768,0.0211593993255161,28.5928889590499,2022-06-10 14:12:10,2022-06-10 14:16:59,"SMARTX 450"
"19","GCW","WC","4","202207","GCW_WC_4_202207",2022-07-11 09:52:34.5,NA,NA,NA,NA,NA,2595.34302354633,5.83297597191096,0.0147951492891842,15170.9642195981,2.59984495680112,0,0.998150531840519,21.0922613294978,2597.55398345013,0.998161906280409,21.1006953378898,2595.76914909815,TRUE,5.83875783824381,0.0134731934922628,19.4172197947287,2022-07-11 09:50:10,2022-07-11 09:54:59,NA
"20","GCW","WC","4","202208","GCW_WC_4_202208",2022-08-15 10:01:34.5,3792.63949085535,5.80102607142493,5.24093153632154e-133,0.876856576771366,166.203088545416,2485.63224307011,5.63418005619574,0.0122453081842098,15286.9847657252,2.15177975598168,0,0.998641436115564,17.457156750044,2455.35773311283,0.998792876557407,16.5128694818157,2485.69468515819,TRUE,5.63220020395238,0.0123297412578102,16.6576243153918,2022-08-15 09:59:10,2022-08-15 10:03:59,"SMARTX 450 use redo"
"21","GCW","WC","4","202210","GCW_WC_4_202210",2022-10-11 09:43:34.5,3259.25388773295,2.24271799377653,8.10733531476469e-121,0.850371460862971,66.2595837872377,2477.21356538768,2.02876605637585,0.012068851734424,16984.4924360119,2.12077233577227,1.69586743404565e-289,0.989910804989402,17.2055968989461,2467.88931425737,0.990363872110492,16.8735316539103,2477.36368336617,TRUE,2.02773907773424,0.0120485545614546,17.1733769295372,2022-10-11 09:41:10,2022-10-11 09:45:59,NA
"22","GCW","WC","4","202211","GCW_WC_4_202211",2022-11-15 10:52:34.5,NA,NA,NA,NA,NA,2459.15907427402,0.67757274062932,0.0116989543238396,16071.6764497219,2.05577292963958,1.00447015329681e-160,0.920931742212113,16.6782637374719,2457.51943399357,0.922454530573364,16.5745289434716,2459.23550761217,TRUE,0.680769501397136,0.0121405623181689,17.8134180548976,2022-11-15 10:50:10,2022-11-15 10:54:59,"CH4 wonky"
"23","GCW","WC","5","202206","GCW_WC_5_202206",2022-06-10 14:30:34.5,4140.89788563688,9.63108004427532,5.34211717558361e-130,0.870791274083615,302.976720885886,3160.86659146026,10.0114698754749,0.0392260085674424,15090.5942314969,6.89290378597633,0,0.995598211782896,55.9213839242872,3135.82217887309,0.996017707237199,53.3756477410908,3162.8203162421,TRUE,10.0554474817185,0.0389550095570027,62.5338575602564,2022-06-10 14:28:10,2022-06-10 14:32:59,"SMARTX 460"
"24","GCW","WC","5","202207","GCW_WC_5_202207",2022-07-11 10:02:34.5,NA,NA,NA,NA,NA,2671.64549263825,9.26763192025227,0.0168753732918128,13548.1145335379,2.96538772872869,0,0.99904600258569,24.0578703564653,2523.14278151261,0.999436149275608,18.5600388132509,2676.54605490475,TRUE,9.29976582251956,0.01569511581297,21.0764320018348,2022-07-11 10:00:10,2022-07-11 10:04:59,NA
"25","GCW","WC","5","202208","GCW_WC_5_202208",2022-08-15 10:13:34.5,3964.85474124816,7.26235748603453,4.72317786137209e-129,0.868821844962102,223.661402231647,2465.08975646751,7.34836991791061,0.0118191935007794,14899.8731635441,2.0769016936464,0,0.999255503430295,16.8496791177757,2466.46164280731,0.999262219921409,16.8320484899601,2465.11466407686,TRUE,7.3486613712743,0.01189020981691,16.4406362182845,2022-08-15 10:11:10,2022-08-15 10:15:59,"SMARTX 460"
"26","GCW","WC","5","202209","GCW_WC_5_202209",2022-09-19 10:36:54.5,NA,NA,NA,NA,NA,4418.43863283213,-2.36589282574744,0.342944171355014,16683.2345423323,60.2631076533622,3.33291369466271e-11,0.141817674804243,488.908083471382,4333.5038204371,0.368470401866852,420.869561144335,4423.26932007799,TRUE,-2.37439262992615,0.186353367337329,238.584815372459,2022-09-19 10:34:30,2022-09-19 10:39:19,"SMARTX 460, Louise; SW adjusted start time from 10:32:00 AM to 10:34:20 in QAQC "
"27","GCW","WC","5","202210","GCW_WC_5_202210",2022-10-11 09:55:34.5,3302.39068048931,2.05449957841656,1.08306050293517e-121,0.852447329869646,71.3754445235726,2502.57788475842,2.20153783846437,0.0126083523826362,17092.200369132,2.21557489653256,3.3335294423386e-294,0.990642201685815,17.9747198349238,2496.76442144885,0.990953567226589,17.734836824865,2502.58758470981,TRUE,2.20080570922868,0.0129136310090282,17.7568318035205,2022-10-11 09:53:10,2022-10-11 09:57:59,"CH4 slightly spikey"
"28","GCW","WC","5","202211","GCW_WC_5_202211",2022-11-15 11:01:34.5,2677.2488950081,0.409142721587514,6.543151289727e-79,0.707746148066054,24.2914207228634,2524.90804906077,0.486477305765883,0.0131032431089338,15504.6484071201,2.30253847721593,8.51095968638009e-112,0.82716981572239,18.680245972213,2528.51647947202,0.82740302046709,18.7327965717748,2524.92579110914,TRUE,0.484834914468378,0.0135710968969538,18.4458409893749,2022-11-15 10:59:10,2022-11-15 11:03:59,NA
"29","GWI","TR","1","202206","GWI_TR_1_202206",2022-06-09 09:33:44.5,NA,NA,NA,NA,NA,2590.35395488219,7.60921141840045,0.289157154618164,29578.9481171347,34.1260573893533,6.06341100075642e-65,0.786481718845011,218.608832915718,2566.17907562044,0.81590837110124,204.074925265295,2597.45198643372,TRUE,8.0309003718558,0.225148165698925,142.615639277785,2022-06-09 09:32:10,2022-06-09 09:35:19,"SW adjusted observation time to 200 in QAQC "
"30","GWI","TR","1","202207","GWI_TR_1_202207",2022-07-12 10:43:34.5,3884.78197422252,7.38732479708511,1.64286100929664e-138,0.887226274939976,194.820148227816,2948.5286399157,6.89048810865738,0.0272006288955745,22722.7365147775,4.77977048245638,0,0.995532077191241,38.7777616689247,2822.95740495365,0.997141988101698,31.1225483291337,2948.92667273764,TRUE,6.87588262470694,0.0271889204065245,38.6227174969973,2022-07-12 10:41:10,2022-07-12 10:45:59,NA
"31","GWI","TR","1","202208","GWI_TR_1_202208",2022-08-18 10:54:14.5,NA,NA,NA,NA,NA,2355.8162173999,6.72983538872099,0.0399178472720611,28654.732732499,5.63230781803875,2.59607268063749e-241,0.992042248805339,40.1942693331759,2324.23543493818,0.993182809802049,37.3667106809819,2355.97786030364,TRUE,6.71449571915008,0.040842119021402,38.1668596818489,2022-08-18 10:52:20,2022-08-18 10:56:09,"odd spikes?; SW adjusted start time from 10:51:00 to 10:52:10 and obs length to 240 in QAQC  to remove possible ebulition  "
"32","GWI","TR","1","202209","GWI_TR_1_202209",2022-09-22 10:17:34.5,NA,NA,NA,NA,NA,3326.62370741399,4.81825169238216,0.0522023828130493,29162.7100781238,9.17314851217641,5.95624282531027e-216,0.967299445604403,74.4207631024204,2927.70140182584,0.991850107221903,37.2825609025526,3326.66216399967,TRUE,4.82737630713017,0.0541477038569284,93.0031628814219,2022-09-22 10:15:10,2022-09-22 10:19:59,"really steep CH4"
"33","GWI","TR","1","202210","GWI_TR_1_202210",2022-10-14 10:29:34.5,NA,NA,NA,NA,NA,3135.19304126984,3.07846608946043,0.0375275477121869,31567.3004576835,6.59444550059167,9.66370867833969e-202,0.958958436642755,53.5000240909559,3077.34902882864,0.966840472591111,48.2569004081968,3136.72329475979,TRUE,3.10855343510126,0.0291982420577892,41.5258981068901,2022-10-14 10:27:10,2022-10-14 10:31:59,NA
"34","GWI","TR","1","202211","GWI_TR_1_202211",2022-11-17 12:40:34.5,NA,NA,NA,NA,NA,3166.70606278684,-0.0745287542400185,0.0396229329153644,24461.9471999926,6.96265244102579,0.0609875125697945,0.0121355469869873,56.4872472292646,3100.59913197503,0.22427547954117,50.2306408471737,3166.78937822046,TRUE,-0.0631643265032544,0.0404757657911771,58.9930569165765,2022-11-17 12:38:10,2022-11-17 12:42:59,"NA; low R2 but it’s an extremely low flux "
"35","GWI","TR","2","202206","GWI_TR_2_202206",2022-06-09 10:32:34.5,4440.50583670214,18.453671045911,2.87601948445869e-122,0.853798977884237,507.867916392596,3940.86105925648,15.6035863081309,0.150529346506093,29918.3294349805,26.4514372052013,4.81056305437791e-230,0.97389649718402,214.597653069042,3904.76971490896,0.977266866226728,200.964087108712,3941.91978480868,TRUE,15.541235430488,0.157898165735409,216.964926067121,2022-06-09 10:30:10,2022-06-09 10:34:59,NA
"36","GWI","TR","2","202207","GWI_TR_2_202207",2022-07-12 11:10:34.5,NA,NA,NA,NA,NA,2964.95396092517,6.16132215853032,0.0279819487052983,33383.9051941929,4.91706618169236,5.43472210425371e-323,0.994094884397631,39.8916268477408,2952.92293219475,0.994412457215601,38.9395747167681,2965.16827632628,TRUE,6.17358400034075,0.0282566178011955,42.0178075755352,2022-07-12 11:08:10,2022-07-12 11:12:59,NA
"37","GWI","TR","2","202208","GWI_TR_2_202208",2022-08-18 10:43:34.5,NA,NA,NA,NA,NA,3369.13770512098,6.57747178207076,0.0561725463060794,29115.5472828445,9.87079673006739,6.1774339328034e-245,0.979427131374677,80.0807077423193,3024.43176795015,0.99381863646055,44.0489790267321,3369.14433915622,TRUE,6.58203075944219,0.0621247362053659,87.3354617103424,2022-08-18 10:41:10,2022-08-18 10:45:59,NA
"38","GWI","TR","2","202209","GWI_TR_2_202209",2022-09-22 10:06:34.5,3393.36898305861,5.79376717953394,3.24025583878365e-165,0.926409617258195,83.4971949866798,3219.14882636418,3.58929162384056,0.0433725443630027,30288.6435563417,7.62154463748593,8.55976535789616e-203,0.959643390443582,61.83276845327,3052.43060424609,0.977599760240171,46.2275541369414,3222.88699252205,TRUE,3.5153475922995,0.0408412733315708,54.1971089081758,2022-09-22 10:04:10,2022-09-22 10:08:59,"all stems dead"
"39","GWI","TR","2","202210","GWI_TR_2_202210",2022-10-14 10:20:34.5,NA,NA,NA,NA,NA,2955.83182957403,3.14319241035507,0.0275452966496313,30202.7192903466,4.84033646287618,8.94916690866887e-242,0.978360638944718,39.2691269264373,2928.14581046685,0.980600412701031,37.3111385602973,2955.8686251614,TRUE,3.14843213621111,0.0278071881944462,38.8642714393283,2022-10-14 10:18:10,2022-10-14 10:22:59,NA
"40","GWI","TR","2","202211","GWI_TR_2_202211",2022-11-17 12:55:34.5,NA,NA,NA,NA,NA,3203.6776147673,2.10381334129342,0.0422308974331778,31810.5148135558,7.42093125029135,1.37138069657232e-143,0.896018586320781,60.2052137108864,3186.52947144639,0.90333150611368,58.2521483694867,3203.70167295128,TRUE,2.10103997619387,0.0417651844602141,63.5723003817272,2022-11-17 12:53:10,2022-11-17 12:57:59,"NA; low R2 but it's an extremely low flux "
"41","GWI","TR","3","202206","GWI_TR_3_202206",2022-06-09 09:56:04.5,3997.62046029424,8.68174377678244,6.21433110712597e-129,0.868571791385884,236.660335619103,3809.27150799993,7.49947265458992,0.119974536199456,32147.6927749757,21.0822605967709,1.44865857196615e-169,0.931352712830822,171.038103160888,3735.95820322224,0.947417465971332,150.215644320434,3809.86930864606,TRUE,7.5272181667801,0.11856378788659,155.979477472067,2022-06-09 09:53:40,2022-06-09 09:58:29,NA
"42","GWI","TR","3","202207","GWI_TR_3_202207",2022-07-12 11:23:34.5,3885.59925720916,7.34723649975643,4.08136188281322e-132,0.875089640384036,195.094864480738,3177.55718108456,6.53530094971593,0.0403712092792325,27542.4585618193,7.09414165366376,7.85885283294798e-285,0.989129290650533,57.5540050094602,3170.38232227852,0.989540214406622,56.6527800997145,3177.62974672051,TRUE,6.54431928860936,0.0402199994310805,57.0710020763432,2022-07-12 11:21:10,2022-07-12 11:25:59,NA
"43","GWI","TR","3","202208","GWI_TR_3_202208",2022-08-18 10:32:34.5,NA,NA,NA,NA,NA,3176.16460144366,7.88764528753898,0.040274394303607,28316.2814860972,7.07712905573702,1.9306070506716e-308,0.99254741322957,57.4159836399836,3111.89309857978,0.994110670146237,51.218334935536,3178.34311903694,TRUE,7.83237141192543,0.041235019189276,51.1488853374981,2022-08-18 10:30:10,2022-08-18 10:34:59,NA
"44","GWI","TR","3","202209","GWI_TR_3_202209",2022-09-22 09:55:34.5,NA,NA,NA,NA,NA,2895.22869967249,3.06304060277413,0.0248124029101901,29475.7011761518,4.36010474185166,2.042701860432e-251,0.981452142224701,35.3730588428134,2898.6427176802,0.981489582697929,35.4606808735911,2895.27711934676,TRUE,3.06020959402014,0.0251124096007013,32.7300376644235,2022-09-22 09:53:10,2022-09-22 09:57:59,NA
"45","GWI","TR","3","202210","GWI_TR_3_202210",2022-10-14 10:10:34.5,NA,NA,NA,NA,NA,2963.43819846737,4.01191871109516,0.0279089166129134,30547.1305182642,4.90423277843564,3.71831250316181e-270,0.986254417283138,39.787510833234,2938.07988909446,0.987577840104923,37.9556975166001,2963.43883831137,TRUE,4.01139262266325,0.0295945649467433,40.8195736091986,2022-10-14 10:08:10,2022-10-14 10:12:59,NA
"46","GWI","TR","3","202211","GWI_TR_3_202211",2022-11-17 13:06:34.5,NA,NA,NA,NA,NA,2846.22455672694,1.59711611675256,0.0228021252393831,23142.2606729765,4.00685313471592,6.38430214314384e-183,0.94455077682852,32.5071667082533,2791.38348431904,0.954733490497666,29.4735953292353,2846.25178032587,TRUE,1.59456001907108,0.0236346856345321,34.5549591984442,2022-11-17 13:04:10,2022-11-17 13:08:59,NA
"47","GWI","TR","4","202206","GWI_TR_4_202206",2022-06-09 10:12:34.5,4174.59472311159,15.4223040590558,9.44979145597447e-86,0.737988586273642,321.100439377175,4011.97796938673,6.88647956545208,0.17016582807601,28899.4799464473,29.9020145924932,7.52731812218011e-121,0.850448526186483,242.591814720884,4014.94562259417,0.850979955537762,243.005647186416,4012.01277677326,TRUE,6.86263684409018,0.183228448781952,280.991774860873,2022-06-09 10:10:10,2022-06-09 10:14:59,"NA; bouncy flux, but pretty low increase "
"48","GWI","TR","4","202207","GWI_TR_4_202207",2022-07-12 11:34:34.5,NA,NA,NA,NA,NA,2743.30161235721,2.81601935755291,0.0190945010700354,20068.6727804653,3.35533906006991,2.5768224830099e-273,0.986931526301387,27.2215033896268,2739.05248607553,0.987298025182873,26.9307546720898,2743.50352152708,TRUE,2.80972298792435,0.0195147364109767,26.9682966555587,2022-07-12 11:32:10,2022-07-12 11:36:59,NA
"49","GWI","TR","4","202208","GWI_TR_4_202208",2022-08-18 10:18:34.5,NA,NA,NA,NA,NA,2934.80201005331,2.84941566511756,0.0265644403100781,29291.429086769,4.66797764730154,3.25457622344344e-234,0.975580030626893,37.8707984718759,2930.80427162942,0.976244292767201,37.4825487022649,2934.82579397103,TRUE,2.85284579223651,0.0272051133423192,36.8550494481529,2022-08-18 10:16:10,2022-08-18 10:20:59,NA
"50","GWI","TR","4","202209","GWI_TR_4_202209",2022-09-22 09:42:34.5,NA,NA,NA,NA,NA,3167.51773388268,4.62670195362273,0.0396784213693553,29349.0531833778,6.97240302714352,2.01159861049474e-244,0.979257779764077,56.5663526812928,2906.89505523145,0.991671534274204,35.9688278330161,3170.4534135653,TRUE,4.68644125103096,0.0405311691663085,56.1066760578878,2022-09-22 09:40:10,2022-09-22 09:44:59,"collar a bit unstable"
"51","GWI","TR","4","202210","GWI_TR_4_202210",2022-10-14 09:52:34.5,NA,NA,NA,NA,NA,3048.90629279048,1.38621302439357,0.0323400051354683,31365.8944260549,5.68287602990492,5.09673980866828e-127,0.864489639774618,46.1045594324118,3031.82304625181,0.873991766948995,44.6139128545769,3049.51610545368,TRUE,1.40571520429265,0.0313000770505975,43.5884260183024,2022-10-14 09:50:10,2022-10-14 09:54:59,"NA; low R2 but it is an extremely low flux"
"52","GWI","TR","4","202211","GWI_TR_4_202211",2022-11-17 13:18:34.5,NA,NA,NA,NA,NA,2726.85576452886,0.578015250475647,0.0185606821686603,23495.6247676523,3.26153491173328,3.43073584858015e-94,0.771032254566364,26.4604804658054,2728.76359043797,0.772678173668909,26.4572296766243,2726.86910181682,TRUE,0.577048616693786,0.0187042097803399,27.8268143538747,2022-11-17 13:16:10,2022-11-17 13:20:59,"NA; low R2 but it is an extremely low flux"
"53","GWI","TR","5","202206","GWI_TR_5_202206",2022-06-09 09:17:34.5,4193.1790652831,15.6693109585431,6.13922069064758e-118,0.843326090584915,331.555739475537,3649.22855179378,9.85084125459182,0.0910440441010931,31999.2187420081,15.9985137207127,2.84366556106642e-235,0.975989884770499,129.794213842668,3648.27516222507,0.976396510629933,129.139631487941,3649.27685449908,TRUE,9.83141935393295,0.0921373647159937,147.740666845319,2022-06-09 09:15:10,2022-06-09 09:19:59,NA
"54","GWI","TR","5","202207","GWI_TR_5_202207",2022-07-12 11:49:34.5,3776.09529195238,6.63240694761859,5.20526050789846e-137,0.884488343234682,161.529208627954,2888.20076080969,5.6422632291577,0.0245135618556571,22056.1174891415,4.30759155706882,0,0.994593152696703,34.947025046534,2796.34711550196,0.996114948040822,29.7269123053673,2888.36608628235,TRUE,5.64923417693846,0.0252704149637291,36.8443124370571,2022-07-12 11:47:10,2022-07-12 11:51:59,NA
"55","GWI","TR","5","202208","GWI_TR_5_202208",2022-08-18 11:05:34.5,4294.18511810824,17.5934070313523,3.13511803414731e-144,0.897078344505751,394.628298592395,3445.31040817648,14.6024996947175,0.0640561718964253,28836.056848525,11.2561294382241,0,0.994488626311454,91.3197623760601,3175.04851338188,0.997859406282469,57.1103989538575,3445.46827418687,TRUE,14.605925000359,0.0696531881419594,100.173617688248,2022-08-18 11:03:10,2022-08-18 11:07:59,"collar loose/wobbly in soil"
"56","GWI","TR","5","202209","GWI_TR_5_202209",2022-09-22 10:30:34.5,4347.21111661047,21.3231502515181,1.06788259887927e-144,0.897844932823344,432.407504466239,3722.4946674794,16.0091117043249,0.103302779171471,29475.9726623022,18.1526528866338,1.94073605086016e-279,0.988150362538927,147.270512230715,3428.95167414312,0.995752685285935,88.4776775070726,3725.48848921852,TRUE,15.9935169005107,0.107148599591155,135.647839300547,2022-09-22 10:28:10,2022-09-22 10:32:59,NA
"57","GWI","TR","5","202210","GWI_TR_5_202210",2022-10-14 10:39:34.5,NA,NA,NA,NA,NA,3186.83361926878,3.4682393474616,0.0410220918931903,30907.4207532731,7.20851656454112,2.2925143039779e-205,0.961269325873339,58.4819163079599,2937.4517261186,0.98383414611041,37.9146122451343,3189.10242545635,TRUE,3.51672040243517,0.0402751174404098,53.9059635679337,2022-10-14 10:37:10,2022-10-14 10:41:59,NA
"58","GWI","TR","5","202211","GWI_TR_5_202211",2022-11-17 13:38:34.5,NA,NA,NA,NA,NA,3114.27356874862,2.07205288523177,0.0361981210530569,24171.2421603775,6.36083493488396,2.24994671483221e-159,0.919206579213254,51.6047668032669,3080.72597315919,0.929018373010655,48.5386869483245,3114.71808199269,TRUE,2.05632126036315,0.0349029943022347,43.6696234875631,2022-11-17 13:36:10,2022-11-17 13:40:59,"Uneven base - slope a bit wonky and base may need reset"
