"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.463,"32",1,"Ok",32.6555295025459,32.6555295025459,"within range"
"2","A05",0.516,"32",1,"Ok",37.134513877954,37.134513877954,"within range"
"3","A06",0.454,"32",1,"Ok",31.8949472501181,31.8949472501181,"within range"
"4","A07",0.08,"40",1,"Ok",0.288529204785367,0.288529204785367,"within range"
"5","A08",0.083,"40",1,"Ok",0.542056622261298,0.542056622261298,"within range"
"6","A09",0.076,"40",1,"Ok",-0.0495073518492083,0,"bdl"
"7","A10",0.297,"46",1,"Ok",18.627012402211,18.627012402211,"within range"
"8","A11",0.261,"46",1,"Ok",15.5846833924999,15.5846833924999,"within range"
"9","A12",0.262,"46",1,"Ok",15.6691925316585,15.6691925316585,"within range"
"10","B04",0.09,"33",1,"Ok",1.1336205963718,1.1336205963718,"within range"
"11","B05",0.09,"33",1,"Ok",1.1336205963718,1.1336205963718,"within range"
"12","B06",0.084,"33",1,"Ok",0.626565761419942,0.626565761419942,"within range"
"13","B10",1.14,"47",1,"Ok",89.8682167129476,89.8682167129476,"within range"
"14","B11",1.056,"47",1,"Ok",82.7694490236216,82.7694490236216,"within range"
"15","B12",1.168,"47",1,"Ok",92.2344726093897,92.2344726093897,"within range"
"16","C04",0.096,"34",1,"Ok",1.64067543132367,1.64067543132367,"within range"
"17","C05",0.093,"34",1,"Ok",1.38714801384773,1.38714801384773,"within range"
"18","C06",0.091,"34",1,"Ok",1.21812973553045,1.21812973553045,"within range"
"19","C07",0.077,"40 Dup",1,"Ok",0.0350017873094355,0.0350017873094355,"within range"
"20","C08",0.077,"40 Dup",1,"Ok",0.0350017873094355,0.0350017873094355,"within range"
"21","C09",0.074,"40 Dup",1,"Ok",-0.218525630166496,0,"bdl"
"22","C10",0.062,"48",1,"Ok",-1.23263530007022,0,"bdl"
"23","C11",0.07,"48",1,"Ok",-0.55656218680107,0,"bdl"
"24","C12",0.079,"48",1,"Ok",0.204020065626723,0.204020065626723,"within range"
"25","D04",0.102,"35",1,"Ok",2.14773026627553,2.14773026627553,"within range"
"26","D05",0.102,"35",1,"Ok",2.14773026627553,2.14773026627553,"within range"
"27","D06",0.103,"35",1,"Ok",2.23223940543417,2.23223940543417,"within range"
"28","D10",0.429,"32 Spike",1,"Ok",29.782218771152,29.782218771152,"within range"
"29","D11",0.484,"32 Spike",1,"Ok",34.4302214248774,34.4302214248774,"within range"
"30","D12",0.503,"32 Spike",1,"Ok",36.0358950688916,36.0358950688916,"within range"
"31","E04",0.117,"36",1,"Ok",3.41536735365518,3.41536735365518,"within range"
"32","E05",0.12,"36",1,"Ok",3.66889477113111,3.66889477113111,"within range"
"33","E06",0.11,"36",1,"Ok",2.82380337954468,2.82380337954468,"within range"
"34","E07",0.182,"41",1,"Ok",8.90846139896702,8.90846139896702,"within range"
"35","E08",0.177,"41",1,"Ok",8.4859157031738,8.4859157031738,"within range"
"36","E09",0.161,"41",1,"Ok",7.1337694766355,7.1337694766355,"within range"
"37","E10",0.159,"41 Spike",1,"Ok",6.96475119831822,6.96475119831822,"within range"
"38","E11",0.199,"41 Spike",1,"Ok",10.345116764664,10.345116764664,"within range"
"39","E12",0.177,"41 Spike",1,"Ok",8.4859157031738,8.4859157031738,"within range"
"40","F04",0.124,"37",1,"Ok",4.00693132776569,4.00693132776569,"within range"
"41","F05",0.117,"37",1,"Ok",3.41536735365518,3.41536735365518,"within range"
"42","F06",0.128,"37",1,"Ok",4.34496788440026,4.34496788440026,"within range"
"43","F07",0.13,"42",1,"Ok",4.51398616271755,4.51398616271755,"within range"
"44","F08",0.126,"42",1,"Ok",4.17594960608298,4.17594960608298,"within range"
"45","F09",0.131,"42",1,"Ok",4.59849530187619,4.59849530187619,"within range"
"46","G04",0.128,"38",1,"Ok",4.34496788440026,4.34496788440026,"within range"
"47","G05",0.142,"38",1,"Ok",5.52809583262127,5.52809583262127,"within range"
"48","G06",0.126,"38",1,"Ok",4.17594960608298,4.17594960608298,"within range"
"49","G07",1.499,"43",1,"Dilute",120.206997670901,120.206997670901,"within range"
"50","G08",1.468,"43",1,"Dilute",117.587214356983,117.587214356983,"within range"
"51","G09",1.355,"43",1,"Dilute",108.037681632056,108.037681632056,"within range"
"52","G10",0.064,"48 Dup",1,"Ok",-1.06361702175293,0,"bdl"
"53","G11",0.063,"48 Dup",1,"Ok",-1.14812616091158,0,"bdl"
"54","G12",0.062,"48 Dup",1,"Ok",-1.23263530007022,0,"bdl"
"55","H04",0.105,"39",1,"Ok",2.40125768375146,2.40125768375146,"within range"
"56","H05",0.102,"39",1,"Ok",2.14773026627553,2.14773026627553,"within range"
"57","H06",0.103,"39",1,"Ok",2.23223940543417,2.23223940543417,"within range"
"58","H07",0.069,"44",1,"Ok",-0.641071325959713,0,"bdl"
"59","H08",0.068,"44",1,"Ok",-0.725580465118357,0,"bdl"
"60","H09",0.07,"44",1,"Ok",-0.55656218680107,0,"bdl"
