[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/28/2026 12:50:38 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260431.2026_05_02_02_34_21.cal	1.00		5/26/2026 12:05:17 PM	1	1	IC	2.957	-1.652	IC:-1.704mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260431.2026_05_02_02_34_21.cal	1.00		5/26/2026 12:07:32 PM	1	2	IC	2.830	-1.659	IC:-1.704mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260431.2026_05_02_02_34_21.cal	1.00		5/26/2026 12:09:43 PM	1	3	IC	2.163	-1.697	IC:-1.704mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260431.2026_05_02_02_34_21.cal	1.00		5/26/2026 12:11:54 PM	1	4	IC	1.852	-1.715	IC:-1.704mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260431.2026_05_02_02_34_21.cal	1.00		5/26/2026 12:14:05 PM	1	5	IC	2.150	-1.698	IC:-1.704mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		5/26/2026 12:18:38 PM	1	1	IC	1.902	1.289	IC:1.292mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		5/26/2026 12:20:49 PM	1	2	IC	2.145	1.300	IC:1.292mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		5/26/2026 12:23:01 PM	1	3	IC	1.982	1.292	IC:1.292mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		5/26/2026 12:25:18 PM	1	4	IC	2.031	1.295	IC:1.292mg/L	0	150	
Unknown	IC	DI_Bubbled	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		5/26/2026 12:31:05 PM	1	1	IC	0.5650	1.226	IC:1.225mg/L	0	150	
