Abs1,1,2,3,4,5,6,7,8,9,10,11,12
A,0.192,0.204,0.208,0.254,0.228,0.204,0.042,0.039,0.039,0.048,0.048,0.047
B,0.06,0.058,0.058,0.087,0.091,0.088,0.041,0.041,0.041,0.048,0.046,0.047
C,0.038,0.039,0.039,0.043,0.043,0.042,0.273,0.277,0.288,0.038,0.039,0.038
D,0.038,0.038,0.037,0.619,0.597,0.58,0.293,0.287,0.265,1.556,1.591,1.569
E,0.04,0.041,0.039,0.042,0.041,0.042,0.33,0.25,0.333,0.043,0.043,0.043
F,0.038,0.038,0.038,0.044,0.044,0.044,0.317,0.339,0.267,0.041,0.041,0.041
G,0.038,0.038,0.038,0.044,0.044,0.044,1.174,1.286,1.152,1.203,1.394,1.38
H,0.037,0.038,0.038,0.044,0.043,0.044,0.172,0.162,0.171,0.042,0.042,0.042
,,,,,,,,,,,,
Abs2,1,2,3,4,5,6,7,8,9,10,11,12
A,0.309,0.322,0.233,0.272,0.251,0.249,0.095,0.082,0.089,0.049,0.049,0.049
B,0.082,0.079,0.079,0.089,0.094,0.09,0.132,0.132,0.133,0.049,0.048,0.048
C,0.042,0.042,0.041,0.647,0.578,0.583,0.285,0.272,0.282,0.041,0.042,0.042
D,0.038,0.039,0.038,0.927,0.861,0.864,0.291,0.279,0.272,1.622,1.638,1.669
E,0.184,0.193,0.2,0.052,0.052,0.052,0.687,0.626,0.558,0.059,0.059,0.06
F,0.061,0.064,0.065,0.164,0.156,0.158,0.483,0.516,0.488,0.045,0.045,0.045
G,0.042,0.041,0.041,0.092,0.095,0.093,1.596,1.586,1.609,1.448,1.393,1.384
H,0.038,0.039,0.039,0.084,0.084,0.084,0.169,0.162,0.173,0.05,0.049,0.05
,,,,,,,,,,,,
IDs,1,2,3,4,5,6,7,8,9,10,11,12
A,60 uM Fe_2 A,60 uM Fe_2 A,60 uM Fe_2 A,323,323,323,331,331,331,337,337,337
B,9 uM Fe_2 E,9 uM Fe_2 E,9 uM Fe_2 E,324,324,324,332,332,332,338,338,338
C,0.6 uM Fe_2 H,0.6 uM Fe_2 H,0.6 uM Fe_2 H,325,325,325,333,333,333,339,339,339
D,0.5 M HCl,0.5 M HCl,0.5 M HCl,326,326,326,333 dup,333 dup,333 dup,340,340,340
E,60 uM Fe_3 A,60 uM Fe_3 A,60 uM Fe_3 A,327,327,327,334,334,334,348,348,348
F,9 uM Fe_3 E,9 uM Fe_3 E,9 uM Fe_3 E,328,328,328,334 spk,334 spk,334 spk,349,349,349
G,0.6 uM Fe_3 H,0.6 uM Fe_3 H,0.6 uM Fe_3 H,329,329,329,335,335,335,350,350,350
H,0.5 M HCl,0.5 M HCl,0.5 M HCl,330,330,330,336,336,336,351,351,351
,,,,,,,,,,,,
Dilutions,1,2,3,4,5,6,7,8,9,10,11,12
A,1,1,1,1,1,1,1,1,1,1,1,1
B,1,1,1,1,1,1,1,1,1,1,1,1
C,1,1,1,1,1,1,1,1,1,1,1,1
D,1,1,1,1,1,1,1,1,1,1,1,1
E,1,1,1,1,1,1,1,1,1,1,1,1
F,1,1,1,1,1,1,1,1,1,1,1,1
G,1,1,1,1,1,1,1,1,1,1,1,1
H,1,1,1,1,1,1,1,1,1,1,1,1
