Abs1,1,2,3,4,5,6,7,8,9,10,11,12
A,0.205,0.226,0.187,0.045,0.047,0.046,0.05,0.044,0.044,0.041,0.041,0.041
B,0.058,0.061,0.062,0.089,0.092,0.096,0.046,0.044,0.047,0.038,0.037,0.037
C,0.038,0.039,0.038,0.044,0.043,0.042,0.047,0.048,0.053,0.038,0.038,0.038
D,0.038,0.037,0.037,0.04,0.039,0.039,0.049,0.048,0.054,0.038,0.038,0.038
E,0.039,0.04,0.039,0.051,0.05,0.048,0.081,0.081,0.085,0.041,0.041,0.041
F,0.038,0.038,0.038,0.045,0.045,0.045,0.207,0.21,0.207,0.056,0.055,0.056
G,0.037,0.037,0.037,0.039,0.039,0.039,0.039,0.039,0.039,0.311,0.307,0.4
H,0.037,0.038,0.037,0.054,0.052,0.052,0.038,0.038,0.039,0.054,0.052,0.052
,,,,,,,,,,,,
Abs2,1,2,3,4,5,6,7,8,9,10,11,12
A,0.328,0.334,0.323,0.061,0.064,0.064,0.052,0.045,0.045,0.043,0.045,0.045
B,0.079,0.079,0.083,0.311,0.361,0.355,0.048,0.048,0.05,0.041,0.041,0.04
C,0.04,0.041,0.04,0.152,0.148,0.209,0.05,0.049,0.054,0.042,0.041,0.042
D,0.039,0.038,0.038,0.182,0.188,0.187,0.053,0.051,0.056,0.042,0.041,0.042
E,0.177,0.176,0.188,0.248,0.196,0.207,0.083,0.086,0.086,0.07,0.072,0.075
F,0.082,0.086,0.084,0.208,0.234,0.226,0.285,0.315,0.284,0.159,0.172,0.177
G,0.039,0.039,0.04,0.043,0.043,0.043,0.043,0.043,0.043,0.948,0.91,0.896
H,0.038,0.038,0.038,0.055,0.053,0.054,0.042,0.042,0.043,0.228,0.207,0.219
,,,,,,,,,,,,
IDs,1,2,3,4,5,6,7,8,9,10,11,12
A,60 uM Fe_2 A,60 uM Fe_2 A,60 uM Fe_2 A,1,1,1,9,9,9,15,15,15
B,9 uM Fe_2 E,9 uM Fe_2 E,9 uM Fe_2 E,2,2,2,10,10,10,16,16,16
C,0.6 uM Fe_2 H,0.6 uM Fe_2 H,0.6 uM Fe_2 H,3,3,3,11,11,11,17,17,17
D,0.5 M HCl,0.5 M HCl,0.5 M HCl,4,4,4,11 dup,11 dup,11 dup,18,18,18
E,60 uM Fe_3 A,60 uM Fe_3 A,60 uM Fe_3 A,5,5,5,12,12,12,19,19,19
F,9 uM Fe_3 E,9 uM Fe_3 E,9 uM Fe_3 E,6,6,6,12 spk,12 spk,12 spk,20,20,20
G,0.6 uM Fe_3 H,0.6 uM Fe_3 H,0.6 uM Fe_3 H,7,7,7,13,13,13,21,21,21
H,0.5 M HCl,0.5 M HCl,0.5 M HCl,8,8,8,14,14,14,22,22,22
,,,,,,,,,,,,
Dilutions,1,2,3,4,5,6,7,8,9,10,11,12
A,1,1,1,1,1,1,1,1,1,1,1,1
B,1,1,1,8,8,8,1,1,1,1,1,1
C,1,1,1,8,8,8,1,1,1,1,1,1
D,1,1,1,8,8,8,1,1,1,1,1,1
E,1,1,1,8,8,8,1,1,1,1,1,1
F,1,1,1,8,8,8,1,1,1,1,1,1
G,1,1,1,1,1,1,1,1,1,1,1,1
H,1,1,1,1,1,1,1,1,1,1,1,1
