"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"15","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202304_WC_LYSC_20CM",2023,4,19,NA,NA,879.3778,27.4291266375546,NA,NA,7806.7506,220.218634696756,NA,NA,14.1068243342,NA,NA,""
"16","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202304_WC_LYSC_45CM",2023,4,19,NA,NA,848.2726,26.4589082969432,NA,NA,8642.368,243.790352609309,NA,NA,15.616784976,NA,NA,""
"17","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202304_SW_A",2023,4,19,NA,NA,898.2051,28.0163786650031,NA,NA,7714.6715,217.62119887165,NA,NA,13.9404374005,NA,NA,""
"18","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202304_SW_B",2023,4,19,NA,NA,914.3108,28.5187398627573,NA,NA,7716.746,217.679717912553,NA,NA,13.944186022,NA,NA,""
"19","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202304_SW_C",2023,4,19,NA,NA,923.4885,28.8050062383032,NA,NA,7755.6354,218.776739069111,NA,NA,14.0144591678,NA,NA,""
"20","COMPASS: Synoptic","CB","MSM","UP","A",45,"MSM_202304_UP_LYSA_45CM",2023,4,24,NA,NA,292.032,9.10892077354959,NA,NA,3709.1606,104.630764456982,NA,NA,6.7024792042,NA,NA,""
"21","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202304_UP_LYSB_10CM",2023,4,24,NA,NA,53.4623,1.66757018091079,NA,NA,724.8933,20.4483300423131,NA,NA,1.3099081931,NA,NA,""
"22","COMPASS: Synoptic","CB","MSM","UP","B",20,"MSM_202304_UP_LYSB_20CM",2023,4,24,NA,NA,66.2282,2.06575795383656,NA,NA,903.5627,25.4883695345557,NA,NA,1.6327637989,NA,NA,""
"23","COMPASS: Synoptic","CB","GCW","UP","B",20,"GCW_202304_UP_LYSB_20CM",2023,4,19,NA,NA,9.8512,0.307273861509669,NA,NA,0,0,NA,NA,2.6e-05,NA,NA,""
"24","COMPASS: Synoptic","CB","MSM","UP","B",45,"MSM_202304_UP_LYSB_45CM",2023,4,24,NA,NA,222.6503,6.94480037429819,NA,NA,2656.9852,74.9502172073343,NA,NA,4.8011982564,NA,NA,""
"25","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202304_UP_LYSC_10CM",2023,4,24,NA,NA,103.6061,3.23163131628197,NA,NA,1129.6121,31.8649393511989,NA,NA,2.0412350647,NA,NA,""
"26","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202304_UP_LYSA_20CM",2023,4,24,NA,NA,213.5946,6.66233936369308,NA,NA,2409.7962,67.9773258110014,NA,NA,4.3545277334,NA,NA,""
"27","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202304_UP_LYSC_20CM",2023,4,24,NA,NA,179.8703,5.61042732376793,NA,NA,1984.2002,55.9717968970381,NA,NA,3.5854757614,NA,NA,""
"28","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202304_TR_LYSA_10CM",2023,4,24,NA,NA,537.0337,16.7508951965065,NA,NA,4665.5802,131.610160789845,NA,NA,8.4307294214,NA,NA,""
"29","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202304_TR_LYSA_20CM",2023,4,24,NA,NA,641.1689,19.9990299438553,NA,NA,5097.133,143.783723554302,NA,NA,9.210545331,NA,NA,""
"30","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202304_TR_LYSA_45CM",2023,4,24,NA,NA,726.517,22.6611665626949,NA,NA,6015.0163,169.676059238364,NA,NA,10.8691604541,NA,NA,""
"31","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202304_TR_LYSB_10CM",2023,4,24,NA,NA,561.2596,17.5065377417342,NA,NA,5011.7803,141.376031029619,NA,NA,9.0563130021,NA,NA,""
"32","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202304_TR_LYSB_20CM",2023,4,24,NA,NA,495.4686,15.4544167186525,NA,NA,5167.2731,145.762287729196,NA,NA,9.3372884917,NA,NA,""
"33","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202304_TR_LYSB_45CM",2023,4,24,NA,NA,508.6113,15.8643574547723,NA,NA,5790.1846,163.333839210155,NA,NA,10.4628895722,NA,NA,""
"34","COMPASS: Synoptic","CB","GCW","UP","C",10,"GCW_202304_UP_LYSC_10CM",2023,4,19,NA,NA,6.8551,0.21382096069869,NA,NA,0,0,NA,NA,2.6e-05,NA,NA,""
"35","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202304_TR_LYSC_10CM",2023,4,24,NA,NA,579.3436,18.0706051154086,NA,NA,5440.5188,153.470205923836,NA,NA,9.8310434716,NA,NA,""
"36","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202304_TR_LYSC_20CM",2023,4,24,NA,NA,468.4367,14.6112507797879,NA,NA,5252.3757,148.162925246826,NA,NA,9.4910688899,NA,NA,""
"37","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202304_TR_LYSC_45CM",2023,4,24,NA,NA,739.1251,23.0544323144105,NA,NA,6354.9549,179.265300423131,NA,NA,11.4834295043,NA,NA,""
"38","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202304_WC_LYSA_10CM",2023,4,24,NA,NA,1521.8959,47.4702401746725,NA,NA,12882.3394,363.394623413258,NA,NA,23.2784132958,NA,NA,""
"39","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202304_WC_LYSA_20CM",2023,4,24,NA,NA,1448.9153,45.193864628821,NA,NA,12668.0913,357.350953455571,NA,NA,22.8912669791,NA,NA,""
"40","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202304_WC_LYSA_45CM",2023,4,24,NA,NA,194.9079,6.07947286338116,NA,NA,11814.517,333.27269393512,NA,NA,21.348858219,NA,NA,""
"41","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202304_WC_LYSB_10CM",2023,4,24,NA,NA,1373.8016,42.8509544603868,NA,NA,11902.4883,335.754253878702,NA,NA,21.5078223581,NA,NA,""
"42","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202304_WC_LYSB_20CM",2023,4,24,NA,NA,1224.0856,38.1810854647536,NA,NA,11387.0133,321.213351198872,NA,NA,20.5763590331,NA,NA,""
"43","COMPASS: Synoptic","CB","MSM","WC","B",45,"MSM_202304_WC_LYSB_45CM",2023,4,24,NA,NA,276.8845,8.63644728633812,NA,NA,11859.1742,334.532417489422,NA,NA,21.4295537794,NA,NA,""
"44","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202304_WC_LYSC_10CM",2023,4,24,NA,NA,1314.9284,41.0146101060512,NA,NA,11340.3433,319.896849083216,NA,NA,20.4920263431,NA,NA,""
"45","COMPASS: Synoptic","CB","GCW","UP","C",20,"GCW_202304_UP_LYSC_20CM",2023,4,19,NA,NA,5.9284,0.184915782907049,NA,NA,0,0,NA,NA,2.6e-05,NA,NA,""
"46","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202304_WC_LYSC_20CM",2023,4,24,NA,NA,1044.9479,32.5935090455396,NA,NA,10714.5931,302.245221438646,NA,NA,19.3612957317,NA,NA,""
"47","COMPASS: Synoptic","CB","MSM","WC","C",45,"MSM_202304_WC_LYSC_45CM",2023,4,24,NA,NA,153.484,4.7873986275733,NA,NA,10612.6841,299.370496473907,NA,NA,19.1771461687,NA,NA,""
"48","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202304_SW_A",2023,4,24,NA,NA,1521.3339,47.4527105427324,NA,NA,12617.5151,355.924262341326,NA,NA,22.7998757857,NA,NA,""
"49","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202304_SW_B",2023,4,24,NA,NA,1518.8697,47.3758484092327,NA,NA,12539.0912,353.712022566996,NA,NA,22.6581637984,NA,NA,""
"50","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202304_SW_C",2023,4,24,NA,NA,1560.1883,48.6646381784155,NA,NA,12897.8306,363.831610719323,NA,NA,23.3064058942,NA,NA,""
"51","COMPASS: Synoptic","CB","GWI","TR","C",45,"GWI_202304_TR_LYSC_45CM",2023,4,25,NA,NA,1665.617,51.9531191515908,NA,NA,14243.4464,401.789743300423,NA,NA,25.7379336448,NA,NA,""
"52","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202304_WC_LYSC_20CM",2023,4,25,NA,NA,2556.713,79.7477542108547,NA,NA,20448.131,576.81610719323,NA,NA,36.949798717,NA,NA,""
"53","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202304_WC_LYSC_10CM",2023,4,25,NA,NA,1606.9662,50.123711790393,NA,NA,14233.5779,401.511365303244,NA,NA,25.7201012653,NA,NA,""
"54","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202304_WC_LYSB_45CM",2023,4,25,NA,NA,2368.0439,73.8628789769183,NA,NA,21806.253,615.127023977433,NA,NA,39.403925171,NA,NA,""
"55","COMPASS: Synoptic","CB","GCW","UP","C",45,"GCW_202304_UP_LYSC_45CM",2023,4,19,NA,NA,13.7793,0.4297972551466,NA,NA,80.6304,2.27448236953456,NA,NA,0.1457251328,NA,NA,""
"56","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202304_WC_LYSB_20CM",2023,4,25,NA,NA,2050.6464,63.9627698066126,NA,NA,17258.5113,486.840939351199,NA,NA,31.1861559191,NA,NA,""
"57","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202304_WC_LYSB_10CM",2023,4,25,NA,NA,1441.7346,44.9698877105427,NA,NA,13453.7536,379.513500705219,NA,NA,24.3109587552,NA,NA,""
"58","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202304_WC_LYSA_45CM",2023,4,25,NA,NA,1716.8033,53.5496974422957,NA,NA,16365.9362,461.662516220028,NA,NA,29.5732727134,NA,NA,""
"59","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202304_WC_LYSA_20CM",2023,4,25,NA,NA,2028.1896,63.2623081721772,NA,NA,16731.9768,471.988062059238,NA,NA,30.2347080776,NA,NA,""
"60","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202304_WC_LYSA_10CM",2023,4,25,NA,NA,1173.9844,36.6183530879601,NA,NA,11690.645,329.778420310296,NA,NA,21.125021515,NA,NA,""
"61","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202304_TR_LYSC_20CM",2023,4,25,NA,NA,908.8907,28.3496787273861,NA,NA,9087.9279,256.359038081805,NA,NA,16.4219117153,NA,NA,""
"62","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202304_TR_LYSC_10CM",2023,4,25,NA,NA,895.1388,27.9207361197754,NA,NA,8180.4926,230.761427362482,NA,NA,14.7821761282,NA,NA,""
"63","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202304_TR_LYSB_45CM",2023,4,25,NA,NA,1508.4209,47.0499344978166,NA,NA,13559.5424,382.497669957687,NA,NA,24.5021191168,NA,NA,""
"64","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202304_TR_LYSB_20CM",2023,4,25,NA,NA,712.7612,22.2321023081722,NA,NA,9936.2575,280.289351198872,NA,NA,17.9548433025,NA,NA,""
"65","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202304_TR_LYSB_10CM",2023,4,25,NA,NA,956.7408,29.8421958827199,NA,NA,8295.9188,234.017455571227,NA,NA,14.9907512716,NA,NA,""
"66","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202304_TR_LYSA_20CM",2023,4,19,NA,NA,12.3175,0.384201497192764,NA,NA,79.1702,2.23329196050776,NA,NA,0.1430865514,NA,NA,""
"67","COMPASS: Synoptic","CB","GWI","TR","A",45,"GWI_202304_TR_LYSA_45CM",2023,4,25,NA,NA,1069.8696,33.3708546475359,NA,NA,13014.96,367.135684062059,NA,NA,23.51805872,NA,NA,""
"68","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202304_TR_LYSA_20CM",2023,4,25,NA,NA,1227.6656,38.2927510917031,NA,NA,11915.6181,336.124629055007,NA,NA,21.5315479067,NA,NA,""
"69","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202304_TR_LYSA_10CM",2023,4,25,NA,NA,917.7231,28.6251746724891,NA,NA,8249.6694,232.712818053597,NA,NA,14.9071786058,NA,NA,""
"70","COMPASS: Synoptic","CB","GWI","UP","C",45,"GWI_202304_UP_LYSC_45CM",2023,4,25,NA,NA,1042.9228,32.530343106675,NA,NA,9361.3845,264.072905500705,NA,NA,16.9160477915,NA,NA,""
"71","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202304_UP_LYSC_20CM",2023,4,25,NA,NA,808.7482,25.226082345602,NA,NA,7213.3618,203.479881523272,NA,NA,13.0345707726,NA,NA,""
"72","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202304_UP_LYSC_10CM",2023,4,25,NA,NA,739.8528,23.0771303805365,NA,NA,7975.024,224.965416078984,NA,NA,14.410894368,NA,NA,""
"73","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202304_UP_LYSB_45CM",2023,4,25,NA,NA,333.6946,10.4084404242046,NA,NA,5899.5953,166.420177715092,NA,NA,10.6605947071,NA,NA,""
"74","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202304_UP_LYSB_20CM",2023,4,25,NA,NA,486.7507,15.182492202121,NA,NA,4684.2454,132.136682651622,NA,NA,8.4644574378,NA,NA,""
"75","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202304_UP_LYSB_10CM",2023,4,25,NA,NA,386.0871,12.0426419213974,NA,NA,3655.9504,103.129771509168,NA,NA,6.6063283728,NA,NA,""
"76","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202304_UP_LYSA_45CM",2023,4,25,NA,NA,853.1523,26.6111135371179,NA,NA,7929.1749,223.672070521862,NA,NA,14.3280450443,NA,NA,""
"77","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202304_TR_LYSA_45CM",2023,4,19,NA,NA,28.1976,0.879525888958203,NA,NA,78.1492,2.20449083215797,NA,NA,0.1412416044,NA,NA,""
"78","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202304_UP_LYSA_20CM",2023,4,25,NA,NA,790.9509,24.6709575795384,NA,NA,6770.702,190.993004231312,NA,NA,12.234684514,NA,NA,"No water "
"79","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202304_SW_B",2023,4,25,NA,NA,2235.8118,69.7383593262633,NA,NA,19106.6499,538.974609308886,NA,NA,34.5257423693,NA,NA,""
"80","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202304_SW_A",2023,4,25,NA,NA,2230.0383,69.5582751091703,NA,NA,19018.8101,536.496758815233,NA,NA,34.3670158507,NA,NA,""
"81","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202304_SW_C",2023,4,25,NA,NA,2292.5121,71.5069276356831,NA,NA,19356.5144,546.022973201692,NA,NA,34.9772475208,NA,NA,""
"82","COMPASS: Synoptic","CB","GWI","UP","A",10,"GWI_202304_UP_LYSA_10CM",2023,4,25,NA,NA,0,0,NA,NA,0,0,NA,NA,2.6e-05,NA,NA,""
"83","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202304_TR_LYSB_10CM",2023,4,19,NA,NA,32.3604,1.00936993137866,NA,NA,77.7315,2.19270803949224,NA,NA,0.1404868205,NA,NA,""
"84","COMPASS: Synoptic","CB","GCW","UP","A",20,"GCW_202305_UP_LYSA_20CM",2023,5,18,NA,NA,6.9968,0.218240798502807,NA,NA,66.1749,1.86671086036671,NA,NA,0.1196040443,NA,NA,""
"85","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202305_TR_LYSB_45CM",2023,5,18,NA,NA,10.4414,0.325683094198378,NA,NA,75.9797,2.14329196050776,NA,NA,0.1373213179,NA,NA,""
"86","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202305_WC_LYSB_20CM",2023,5,23,NA,NA,64.0087,1.99652838427948,NA,NA,276.9108,7.81130606488011,NA,NA,0.5004038156,NA,NA,""
"87","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202305_WC_LYSB_45CM",2023,5,23,NA,NA,25.5771,0.797788521522146,NA,NA,260.4622,7.34731170662905,NA,NA,0.4706811954,NA,NA,""
"88","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202305_WC_LYSC_10CM",2023,5,23,NA,NA,34.8612,1.08737367436057,NA,NA,272.9539,7.69968688293371,NA,NA,0.4932536973,NA,NA,""
"89","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202305_WC_LYSC_20CM",2023,5,23,NA,NA,39.7708,1.24051154086089,NA,NA,302.767,8.54067700987306,NA,NA,0.547125969,NA,NA,""
"90","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202305_SW_A",2023,5,23,NA,NA,40.7697,1.27166874610106,NA,NA,307.0195,8.66063469675599,NA,NA,0.5548102365,NA,NA,""
"91","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202305_SW_B",2023,5,23,NA,NA,34.0571,1.06229257641921,NA,NA,299.5621,8.45027080394922,NA,NA,0.5413347147,NA,NA,""
"92","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202305_SW_C",2023,5,23,NA,NA,34.8778,1.08789145352464,NA,NA,301.585,8.50733427362482,NA,NA,0.544990095,NA,NA,""
"93","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"SWH_202305_SWAMP_LYSA_10CM",2023,5,24,NA,NA,10.3259,0.322080474111042,NA,NA,80.7554,2.27800846262341,NA,NA,0.1459510078,NA,NA,""
"94","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202305_SWAMP_LYSA_20CM",2023,5,24,NA,NA,21.9454,0.684510293200249,NA,NA,80.8626,2.28103244005642,NA,NA,0.1461447182,NA,NA,""
"95","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202305_SWAMP_LYSA_45CM",2023,5,24,NA,NA,222.8046,6.94961322520274,NA,NA,2338.0994,65.9548490832158,NA,NA,4.2249716158,NA,NA,""
"96","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202305_TR_LYSC_10CM",2023,5,18,NA,NA,8.6995,0.271350592638802,NA,NA,77.5035,2.18627644569817,NA,NA,0.1400748245,NA,NA,""
"97","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202305_SWAMP_LYSB_10CM",2023,5,24,NA,NA,215.0081,6.70642857142857,NA,NA,2446.147,69.0027362482369,NA,NA,4.420213629,NA,NA,""
"98","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202305_SWAMP_LYSB_20CM",2023,5,24,NA,NA,190.009,5.92666874610106,NA,NA,2248.7667,63.4348857545839,NA,NA,4.0635474269,NA,NA,""
"99","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202305_SWAMP_LYSB_45CM",2023,5,24,NA,NA,154.0511,4.80508733624454,NA,NA,2490.4222,70.2516840620592,NA,NA,4.5002189154,NA,NA,""
"100","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202305_SWAMP_LYSC_10CM",2023,5,24,NA,NA,192.4433,6.00259825327511,NA,NA,2096.8726,59.150143864598,NA,NA,3.7890747882,NA,NA,""
"101","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202305_SWAMP_LYSC_20CM",2023,5,24,NA,NA,194.5441,6.06812538989395,NA,NA,2065.7712,58.2728124118477,NA,NA,3.7328745584,NA,NA,""
"102","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202305_SWAMP_LYSC_45CM",2023,5,24,NA,NA,243.4826,7.59459139114161,NA,NA,2392.5415,67.4905923836389,NA,NA,4.3233484905,NA,NA,""
"103","COMPASS: Synoptic","CB","SWH","UP","A",10,"SWH_202305_UP_LYSA_10CM",2023,5,24,NA,NA,211.8524,6.60799750467873,NA,NA,2467.4455,69.6035401974612,NA,NA,4.4587000185,NA,NA,""
"104","COMPASS: Synoptic","CB","SWH","UP","A",20,"SWH_202305_UP_LYSA_20CM",2023,5,24,NA,NA,249.2534,7.77459139114161,NA,NA,2716.1041,76.6178871650211,NA,NA,4.9080261087,NA,NA,""
"105","COMPASS: Synoptic","CB","SWH","UP","A",45,"SWH_202305_UP_LYSA_45CM",2023,5,24,NA,NA,166.6025,5.19658452900811,NA,NA,2300.8221,64.9033032440056,NA,NA,4.1576115347,NA,NA,""
"106","COMPASS: Synoptic","CB","SWH","UP","B",10,"SWH_202305_UP_LYSB_10CM",2023,5,24,NA,NA,161.6798,5.04303805364941,NA,NA,2237.615,63.1203102961918,NA,NA,4.043396305,NA,NA,""
"107","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202305_TR_LYSC_20CM",2023,5,18,NA,NA,10.0383,0.313109794135995,NA,NA,80.5907,2.27336248236953,NA,NA,0.1456533949,NA,NA,""
"108","COMPASS: Synoptic","CB","SWH","UP","B",20,"SWH_202305_UP_LYSB_20CM",2023,5,24,NA,NA,162.4131,5.0659107922645,NA,NA,2237.4438,63.1154809590973,NA,NA,4.0430869466,NA,NA,""
"109","COMPASS: Synoptic","CB","SWH","UP","B",45,"SWH_202305_UP_LYSB_45CM",2023,5,24,NA,NA,204.1464,6.3676356830942,NA,NA,2663.314,75.1287447108604,NA,NA,4.812634398,NA,NA,""
"110","COMPASS: Synoptic","CB","SWH","UP","C",10,"SWH_202305_UP_LYSC_10CM",2023,5,24,NA,NA,36.938,1.15215221459763,NA,NA,586.4125,16.5419605077574,NA,NA,1.0596733875,NA,NA,""
"111","COMPASS: Synoptic","CB","SWH","UP","C",20,"SWH_202305_UP_LYSC_20CM",2023,5,24,NA,NA,125.4563,3.91317217716781,NA,NA,1734.3765,48.9245839210155,NA,NA,3.1340443355,NA,NA,""
"112","COMPASS: Synoptic","CB","SWH","UP","C",45,"SWH_202305_UP_LYSC_45CM",2023,5,24,NA,NA,125.5845,3.91717092950717,NA,NA,1734.7006,48.9337263751763,NA,NA,3.1346299842,NA,NA,""
"113","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202305_TR_LYSA_10CM",2023,5,24,NA,NA,61.0702,1.90487211478478,NA,NA,708.1347,19.9755909732017,NA,NA,1.2796254029,NA,NA,""
"114","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202305_TR_LYSA_20CM",2023,5,24,NA,NA,86.2593,2.69055832813475,NA,NA,748.1501,21.1043751763047,NA,NA,1.3519332307,NA,NA,""
"115","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202305_TR_LYSA_45CM",2023,5,24,NA,NA,104.1938,3.24996257018091,NA,NA,1245.818,35.1429619181946,NA,NA,2.251219126,NA,NA,""
"116","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202305_TR_LYSB_10CM",2023,5,24,NA,NA,175.9418,5.48789145352464,NA,NA,2408.5578,67.9423921015515,NA,NA,4.3522899446,NA,NA,""
"117","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202305_TR_LYSB_20CM",2023,5,24,NA,NA,325.2863,10.1461728009981,NA,NA,3191.4128,90.0257489421721,NA,NA,5.7669089296,NA,NA,""
"118","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202305_TR_LYSC_45CM",2023,5,18,NA,NA,22.4937,0.701612601372427,NA,NA,81.0706,2.28689985895628,NA,NA,0.1465205742,NA,NA,""
"119","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202305_TR_LYSB_45CM",2023,5,24,NA,NA,271.3318,8.46325015595758,NA,NA,3655.9974,103.131097320169,NA,NA,6.6064133018,NA,NA,""
