[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	cp	
Date/Time	12/17/2025 12:41:07 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 12:43:55 PM	1	5	NPOC	2.938	0.00481	NPOC:0.00077mg/L TN:0.03129mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:28:20 PM	1	1	TN	0.1045	0.02586	NPOC:0.00077mg/L TN:0.03129mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:32:10 PM	1	2	TN	0.4513	0.06458	NPOC:0.00077mg/L TN:0.03129mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:35:59 PM	1	3	TN	0.1106	0.02654	NPOC:0.00077mg/L TN:0.03129mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:40:06 PM	1	4	TN	0.4466	0.06405	NPOC:0.00077mg/L TN:0.03129mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:43:55 PM	1	5	TN	0.2442	0.04146	NPOC:0.00077mg/L TN:0.03129mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 12:52:36 PM	1	1	NPOC	2.625	-0.07767	NPOC:-0.05580mg/L TN:0.02994mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 12:56:26 PM	1	2	NPOC	2.700	-0.05791	NPOC:-0.05580mg/L TN:0.02994mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:00:19 PM	1	3	NPOC	2.933	0.00349	NPOC:-0.05580mg/L TN:0.02994mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:04:08 PM	1	4	NPOC	2.799	-0.03182	NPOC:-0.05580mg/L TN:0.02994mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:52:36 PM	1	1	TN	0.1648	0.03259	NPOC:-0.05580mg/L TN:0.02994mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 12:56:26 PM	1	2	TN	0.7155	0.09407	NPOC:-0.05580mg/L TN:0.02994mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:00:19 PM	1	3	TN	0.2582	0.04302	NPOC:-0.05580mg/L TN:0.02994mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:04:08 PM	1	4	TN	0.000	0.01419	NPOC:-0.05580mg/L TN:0.02994mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:10:22 PM	1	5	TN	1.338	0.1636	NPOC:-0.05580mg/L TN:0.02994mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:18:33 PM	1	1	NPOC	2.162	-0.1997	NPOC:-0.03736mg/L TN:0.06265mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:22:39 PM	1	2	NPOC	2.689	-0.06081	NPOC:-0.03736mg/L TN:0.06265mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:26:32 PM	1	3	NPOC	2.972	0.01377	NPOC:-0.03736mg/L TN:0.06265mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:30:23 PM	1	4	NPOC	2.900	-0.00521	NPOC:-0.03736mg/L TN:0.06265mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:34:32 PM	1	5	NPOC	2.745	-0.04605	NPOC:-0.03736mg/L TN:0.06265mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:18:33 PM	1	1	TN	0.3404	0.05220	NPOC:-0.03736mg/L TN:0.06265mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:22:39 PM	1	2	TN	0.03650	0.01827	NPOC:-0.03736mg/L TN:0.06265mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:26:32 PM	1	3	TN	0.6640	0.08832	NPOC:-0.03736mg/L TN:0.06265mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:30:23 PM	1	4	TN	0.5716	0.07801	NPOC:-0.03736mg/L TN:0.06265mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:34:32 PM	1	5	TN	0.3901	0.05775	NPOC:-0.03736mg/L TN:0.06265mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:45:10 PM	1	1	NPOC	191.6	49.72	NPOC:49.95mg/L TN:2.292mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:49:27 PM	1	2	NPOC	194.3	50.43	NPOC:49.95mg/L TN:2.292mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 1:53:36 PM	1	3	NPOC	191.5	49.69	NPOC:49.95mg/L TN:2.292mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:45:10 PM	1	1	TN	20.90	2.348	NPOC:49.95mg/L TN:2.292mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:49:27 PM	1	2	TN	19.48	2.189	NPOC:49.95mg/L TN:2.292mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 1:53:36 PM	1	3	TN	20.82	2.339	NPOC:49.95mg/L TN:2.292mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:00:39 PM	1	4	TN	0.7235	0.09497	NPOC:49.95mg/L TN:2.292mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_50C2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:04:58 PM	1	5	TN	0.000	0.01419	NPOC:49.95mg/L TN:2.292mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:13:09 PM	1	1	NPOC	3.796	0.2309	NPOC:0.04284mg/L TN:0.02819mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:16:59 PM	1	2	NPOC	3.099	0.04723	NPOC:0.04284mg/L TN:0.02819mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:21:06 PM	1	3	NPOC	3.158	0.06278	NPOC:0.04284mg/L TN:0.02819mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:24:55 PM	1	4	NPOC	2.990	0.01851	NPOC:0.04284mg/L TN:0.02819mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:13:09 PM	1	1	TN	0.4848	0.06832	NPOC:0.04284mg/L TN:0.02819mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:16:59 PM	1	2	TN	0.00590	0.01485	NPOC:0.04284mg/L TN:0.02819mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:21:06 PM	1	3	TN	0.7838	0.1017	NPOC:0.04284mg/L TN:0.02819mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:24:55 PM	1	4	TN	0.1711	0.03330	NPOC:0.04284mg/L TN:0.02819mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:31:09 PM	1	5	TN	0.1990	0.03641	NPOC:0.04284mg/L TN:0.02819mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:39:36 PM	1	1	NPOC	2.357	-0.1483	NPOC:-0.04254mg/L TN:0.02231mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:43:33 PM	1	2	NPOC	2.836	-0.02207	NPOC:-0.04254mg/L TN:0.02231mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:47:22 PM	1	3	NPOC	2.713	-0.05448	NPOC:-0.04254mg/L TN:0.02231mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 2:51:15 PM	1	4	NPOC	2.726	-0.05106	NPOC:-0.04254mg/L TN:0.02231mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:39:36 PM	1	1	TN	0.4774	0.06749	NPOC:-0.04254mg/L TN:0.02231mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:43:33 PM	1	2	TN	0.1824	0.03456	NPOC:-0.04254mg/L TN:0.02231mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:47:22 PM	1	3	TN	0.3289	0.05091	NPOC:-0.04254mg/L TN:0.02231mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:51:15 PM	1	4	TN	0.03570	0.01818	NPOC:-0.04254mg/L TN:0.02231mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 2:57:29 PM	1	5	TN	0.000	0.01419	NPOC:-0.04254mg/L TN:0.02231mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 3:06:29 PM	1	1	NPOC	2.140	-0.2055	NPOC:-0.1587mg/L TN:0.01893mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 3:10:18 PM	1	2	NPOC	2.480	-0.1159	NPOC:-0.1587mg/L TN:0.01893mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 3:14:07 PM	1	3	NPOC	2.755	-0.04342	NPOC:-0.1587mg/L TN:0.01893mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 3:17:56 PM	1	4	NPOC	2.832	-0.02313	NPOC:-0.1587mg/L TN:0.01893mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240714.2025_07_14_14_07_06.cal	1.00		7/27/2025 3:21:45 PM	1	5	NPOC	2.333	-0.1546	NPOC:-0.1587mg/L TN:0.01893mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 3:06:29 PM	1	1	TN	0.4820	0.06801	NPOC:-0.1587mg/L TN:0.01893mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 3:10:18 PM	1	2	TN	0.06520	0.02147	NPOC:-0.1587mg/L TN:0.01893mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 3:14:07 PM	1	3	TN	0.06200	0.02112	NPOC:-0.1587mg/L TN:0.01893mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20250714.2025_07_14_17_23_35.cal	1.00		7/27/2025 3:17:56 PM	1	4	TN	0.000	0.01419	NPOC:-0.1587mg/L TN:0.01893mg/L	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 3:31:40 PM	1	1	NPOC	2.378	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 3:35:29 PM	1	2	NPOC	2.972	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 3:39:18 PM	1	3	NPOC	2.884	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 3:43:07 PM	1	4	NPOC	3.377	0.000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 3:46:56 PM	1	5	NPOC	3.147	0.000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 3:57:22 PM	2	1	NPOC	4.395	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 4:01:15 PM	2	2	NPOC	5.201	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 4:05:08 PM	2	3	NPOC	4.759	0.5000	 	0	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 4:09:01 PM	2	4	NPOC	5.169	0.5000	 	1	50	
Standard	NPOC	CalCurve_NPOC	Untitled	C:\TOC-L\CalCurves\BGC_NPOC100_20250727.2025_07_27_15_21_45.cal		1.00		7/27/2025 4:12:54 PM	2	5	NPOC	4.774	0.5000	 	0	50	
