Abs1,1,2,3,4,5,6,7,8,9,10,11,12
A,0.052,0.05,0.055,0.055,0.055,0.056,0.07,0.07,0.066,0.157,0.146,0.144
B,0.135,0.143,0.148,0.056,0.057,0.054,0.062,0.059,0.058,0.29,0.266,0.283
C,0.278,0.229,0.254,0.054,0.054,0.055,0.083,0.084,0.082,0.122,0.123,0.12
D,0.517,0.511,0.453,0.052,0.054,0.055,0.083,0.079,0.078,0.126,0.127,0.129
E,0.854,0.819,0.789,0.052,0.06,0.052,0.055,0.057,0.053,0.249,0.264,0.257
F,1.419,1.312,1.309,0.077,0.072,0.073,0.055,0.054,0.054,0.095,0.095,0.095
G,1.361,1.373,1.728,0.068,0.063,0.064,0.112,0.108,0.108,0.085,0.082,0.083
H,1.528,1.483,1.433,0.146,0.146,0.145,0.417,0.571,0.4,0.155,0.155,0.154
,,,,,,,,,,,,
IDs,1,2,3,4,5,6,7,8,9,10,11,12
A,Std 0,Std 0,Std 0,GCW_UP_LysA_20cm,GCW_UP_LysA_20cm,GCW_UP_LysA_20cm,GCW_TR_LysB_20cm,GCW_TR_LysB_20cm,GCW_TR_LysB_20cm,GCW_WC_LysA_20cm,GCW_WC_LysA_20cm,GCW_WC_LysA_20cm
B,Std 1,Std 1,Std 1,GCW_UP_LysB_10cm,GCW_UP_LysB_10cm,GCW_UP_LysB_10cm,GCW_TR_LysB_45cm,GCW_TR_LysB_45cm,GCW_TR_LysB_45cm,GCW_WC_LysA_45cm,GCW_WC_LysA_45cm,GCW_WC_LysA_45cm
C,Std 2,Std 2,Std 2,GCW_UP_LysB_20cm,GCW_UP_LysB_20cm,GCW_UP_LysB_20cm,GCW_TR_LysC_10cm,GCW_TR_LysC_10cm,GCW_TR_LysC_10cm,GCW_WC_LysB_10cm,GCW_WC_LysB_10cm,GCW_WC_LysB_10cm
D,Std 3,Std 3,Std 3,GCW_UP_LysC_10cm,GCW_UP_LysC_10cm,GCW_UP_LysC_10cm,GCW_TR_LysC_20cm,GCW_TR_LysC_20cm,GCW_TR_LysC_20cm,GCW_WC_LysB_20cm,GCW_WC_LysB_20cm,GCW_WC_LysB_20cm
E,Std 4,Std 4,Std 4,GCW_UP_LysC_20cm,GCW_UP_LysC_20cm,GCW_UP_LysC_20cm,GCW_TR_LysC_45cm,GCW_TR_LysC_45cm,GCW_TR_LysC_45cm,GCW_WC_LysB_45cm,GCW_WC_LysB_45cm,GCW_WC_LysB_45cm
F,Std 5,Std 5,Std 5,GCW_TR_LysA_20cm,GCW_TR_LysA_20cm,GCW_TR_LysA_20cm,GCW_TR_LysC_45cm_dup,GCW_TR_LysC_45cm_dup,GCW_TR_LysC_45cm_dup,GCW_WC_LysC_10cm,GCW_WC_LysC_10cm,GCW_WC_LysC_10cm
G,MC: 10ppt,MC: 10ppt,MC: 10ppt,GCW_TR_LysA_45cm,GCW_TR_LysA_45cm,GCW_TR_LysA_45cm,GCW_WC_LysA_10cm,GCW_WC_LysA_10cm,GCW_WC_LysA_10cm,GCW_WC_LysC_20cm,GCW_WC_LysC_20cm,GCW_WC_LysC_20cm
H,MC: 20ppt,MC: 20ppt,MC: 20ppt,GCW_TR_LysB_10cm,GCW_TR_LysB_10cm,GCW_TR_LysB_10cm,GCW_WC_LysA_10cm_spk,GCW_WC_LysA_10cm_spk,GCW_WC_LysA_10cm_spk,GCW_WC_LysC_45cm,GCW_WC_LysC_45cm,GCW_WC_LysC_45cm
,,,,,,,,,,,,
Dilutions,1,2,3,4,5,6,7,8,9,10,11,12
A,1,1,1,1,1,1,1,1,1,250,250,250
B,1,1,1,1,1,1,1,1,1,250,250,250
C,1,1,1,1,1,1,1,1,1,250,250,250
D,1,1,1,1,1,1,1,1,1,250,250,250
E,1,1,1,1,1,1,1,1,1,250,250,250
F,1,1,1,1,1,1,1,1,1,250,250,250
G,1,1,1,1,1,1,250,250,250,250,250,250
H,1,1,1,1,1,1,250,250,250,250,250,250
