"RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","qaqc_flag"
"1","Apr","GCW","TR","1","1-Apr-GCW-TR-1",2024-04-09 14:35:43.5,371.710829149021,3.21189372588427,5.88635635827107e-36,0.951976861661141,7.2873721792425,346.923991747031,2.0617224255992,0.050579142576825,3652.40261681886,1.77760082969866,3.8278893468947e-41,0.969653917369591,5.79291290845854,322.612195171652,0.982035907455655,4.54532553562218,348.054324141686,TRUE,2.01432961847861,0.048139033906444,4.89394156329541,2024-04-09 14:35:17,2024-04-09 14:36:10,NA
"1","Apr","GCW","TR","2","1-Apr-GCW-TR-2",2024-04-09 14:39:30.5,NA,NA,NA,NA,NA,317.39078129157,2.5243976068199,0.0384778840858005,3656.03948656855,1.35230285037112,1.10567295705497e-51,0.988063010027617,4.40693574574227,319.989634896718,0.988368757174165,4.43628087452939,317.463346460326,TRUE,2.53447170565646,0.0383215078424862,4.62068305817761,2024-04-09 14:39:04,2024-04-09 14:39:57,NA
"1","Apr","GCW","TR","3","1-Apr-GCW-TR-3",2024-04-09 14:43:19.5,396.945476105128,1.91955898290683,9.14259822223776e-29,0.909287315872761,9.20546335080084,332.079365057027,1.89792811426365,0.0440836533828374,3666.45407994495,1.5493172647293,2.41651628853846e-42,0.972711294033761,5.04897378095256,332.862653642566,0.974289378721978,4.9978659062564,332.420725139637,TRUE,1.89161467353278,0.0411826593779928,4.6846350179935,2024-04-09 14:42:53,2024-04-09 14:43:46,NA
"1","Apr","GCW","TR","4","1-Apr-GCW-TR-4",2024-04-09 14:46:53.5,NA,NA,NA,NA,NA,316.473614985426,2.37956627726065,0.0381525026674346,3664.02937025534,1.34086734059795,1.48621898137602e-50,0.986808724946886,4.36966927338638,318.106565871105,0.987374464534566,4.35960109081991,316.522645830951,TRUE,2.38053507888712,0.0394007512227732,4.18531395349155,2024-04-09 14:46:27,2024-04-09 14:47:20,NA
"1","Apr","GCW","TR","5","1-Apr-GCW-TR-5",2024-04-09 14:50:54.5,413.690320675528,2.85003166257357,7.2823589353539e-31,0.924650675861185,10.7493147398541,338.931149032096,2.44219286616838,0.0469710514972582,3662.96206586521,1.65079469242726,1.64967625350532e-46,0.981127499719396,5.37967226567838,327.582389436341,0.985796767747935,4.75939075464305,339.036001910044,TRUE,2.45338027730223,0.0501130418791616,4.57914831787332,2024-04-09 14:50:28,2024-04-09 14:51:21,NA
"1","Apr","GCW","UP","5","1-Apr-GCW-UP-5",2024-04-09 14:59:56.5,358.433835914371,0.88461193800163,1.11681858303087e-11,0.591267352300208,6.44437649485725,342.54946053484,0.529253318864911,0.0485713752443756,3666.548687305,1.7070379712915,4.93392093349216e-15,0.695428408985851,5.56295999299222,343.804946560545,0.710521265973296,5.53077820348276,342.550879755697,TRUE,0.527945799008148,0.0513557375916985,5.69978760558537,2024-04-09 14:59:30,2024-04-09 15:00:23,"low r2, but also low flux - checked"
"1","Apr","GWI","TR","1","1-Apr-GWI-TR-1",2024-04-24 11:42:26.5,394.620623478842,3.28342609843215,8.90521853857737e-35,0.94669318843433,9.00942036436873,368.273181497344,2.41633167338369,0.0616342037515502,3723.83149666817,2.16613026921441,2.72758978757632e-40,0.96727469841516,7.05906736106897,335.105109413273,0.983557805003804,5.10272383234211,370.608927191442,TRUE,2.33145754326069,0.0555028806948452,5.44813312485545,2024-04-24 11:42:00,2024-04-24 11:42:53,NA
"1","Apr","GWI","TR","2","1-Apr-GWI-TR-2",2024-04-24 11:46:59.5,336.900586325556,3.28469327708423,6.70451976249824e-32,0.93124664482506,5.27947123921831,344.218613731511,1.21678179537357,0.0493278826829617,3760.34938540011,1.7336253783133,2.28480087983431e-30,0.921268402808737,5.64960404196308,326.759187856483,0.947087067035023,4.72325145715915,344.71675545415,TRUE,1.20799562703782,0.0449591544832151,4.90875373215498,2024-04-24 11:46:33,2024-04-24 11:47:26,NA
"1","Apr","GWI","TR","3","1-Apr-GWI-TR-3",2024-04-24 11:51:18.5,NA,NA,NA,NA,NA,336.528986004496,1.68032998947314,0.045937842655113,3712.31875369264,1.61448263173427,8.86592564169463e-39,0.962589252419156,5.2613371470135,326.160276090799,0.971329440038165,4.69713125537601,336.569578572424,TRUE,1.6891862360253,0.045340399516323,4.36983394667029,2024-04-24 11:50:52,2024-04-24 11:51:45,NA
"1","Apr","GWI","TR","4a","1-Apr-GWI-TR-4a",2024-04-24 11:59:05.5,369.74327060085,2.574590581067,2.11427280091167e-34,0.944892543579979,7.15581188156913,345.266476217258,1.88533400407797,0.0498088123531946,3742.42546479665,1.75052762175356,1.59424928488676e-39,0.964976787282217,5.70468571303967,328.690617009354,0.976073739237736,4.80848003791866,345.712002711228,TRUE,1.85880259457688,0.0494940479583612,6.24124019615852,2024-04-24 11:58:39,2024-04-24 11:59:32,NA
"1","Apr","GWI","TR","5","1-Apr-GWI-TR-5",2024-04-24 12:03:36.5,340.705918155302,1.7309805425156,1.6327117876698e-29,0.915092971059227,5.46880704740628,307.202260504582,1.15438202713469,0.0350139124638695,3679.1728086397,1.2305617825022,1.57897321836772e-36,0.9543447422311,4.01020134296471,306.018085326327,0.958523975722787,3.89794770378497,307.622076325724,TRUE,1.14506080114278,0.0348253922557844,3.01371116888961,2024-04-24 12:03:10,2024-04-24 12:04:03,NA
"1","Apr","GWI","UP","1","1-Apr-GWI-UP-1",2024-04-24 12:10:38.5,438.512437677299,2.66688650263768,8.32152008321113e-28,0.901261458831437,13.5268476325681,311.680332964096,2.69756739418031,0.0364962353933052,3651.57742265249,1.28265792994566,2.39491371562955e-54,0.990571540908382,4.17997424133659,314.625152948973,0.990753988145157,4.22130894042423,311.731659128168,TRUE,2.69235851140166,0.0344315899533148,3.19681280920095,2024-04-24 12:10:12,2024-04-24 12:11:05,NA
"1","Apr","GWI","UP","2","1-Apr-GWI-UP-2",2024-04-24 12:15:03.5,505.697402875321,5.82477739859503,1.37584671795959e-31,0.929321864584001,25.1978691949873,333.979843001177,5.95879169099319,0.0448662597998549,3687.84217590633,1.57682191872981,1.64786154802646e-67,0.997060670617991,5.13860698911732,311.020650587277,0.998215858851731,4.0827477649692,334.018806105718,TRUE,5.96089270292933,0.0480886464212511,5.14246286975154,2024-04-24 12:14:37,2024-04-24 12:15:30,NA
"1","Apr","GWI","UP","3","1-Apr-GWI-UP-3",2024-04-24 12:19:30.5,NA,NA,NA,NA,NA,376.769323050402,5.27662599634723,0.066678659186008,3651.33202063159,2.34341734267656,7.09709988302196e-56,0.991764819300729,7.63681719061637,342.551865581397,0.995942022842609,5.46697762918575,376.799251747472,TRUE,5.28645126553776,0.0683899928053893,9.06533880641872,2024-04-24 12:19:04,2024-04-24 12:19:57,NA
"1","Apr","GWI","UP","4","1-Apr-GWI-UP-4",2024-04-24 12:23:50.5,NA,NA,NA,NA,NA,342.053549121532,2.74735636759309,0.0483488578124134,3662.53718818897,1.6992176099424,1.75947725219451e-48,0.984150796696053,5.53747470324037,330.360873471896,0.988147792588297,4.88342281912434,343.471788924403,TRUE,2.79453555964892,0.0491148275657044,4.87759268864988,2024-04-24 12:23:24,2024-04-24 12:24:17,NA
"1","Apr","GWI","UP","5","1-Apr-GWI-UP-5",2024-04-24 12:29:00.5,NA,NA,NA,NA,NA,331.730159505886,5.24349655570245,0.0439413441652335,3670.74300734188,1.54431581610051,4.23313429596934e-65,0.996361478265279,5.0326748707368,333.311278956963,0.996520866049252,5.01866991120404,331.730549486373,TRUE,5.24307497265948,0.0473063187804102,5.50539473786779,2024-04-24 12:28:34,2024-04-24 12:29:27,NA
"1","Apr","MSM","TR","1","1-Apr-MSM-TR-1",2024-04-11 13:03:17.538461,NA,NA,NA,NA,NA,303.960502779961,0.959998719929064,0.0378486287127446,3614.32564024334,1.33623514402001,3.28452770434518e-30,0.927885378842013,4.33047249710656,307.694142530058,0.928253828005773,4.40846474651615,303.983433273806,TRUE,0.957063496821511,0.0383486915193896,4.10361587867258,2024-04-11 13:02:51,2024-04-11 13:03:44,NA
"1","Apr","MSM","TR","2","1-Apr-MSM-TR-2",2024-04-11 12:41:46.5,NA,NA,NA,NA,NA,335.054018223711,0.784508028318212,0.04531472917644,3641.95489269118,1.59258334716251,3.09145861709374e-23,0.85215520554328,5.18997092904022,333.358719664862,0.866954051556869,5.02087492558546,335.08837946579,TRUE,0.785031496189557,0.0505249160864482,4.6052620846991,2024-04-11 12:41:20,2024-04-11 12:42:13,"low r2, but also low flux - checked"
"1","Apr","MSM","TR","3","1-Apr-MSM-TR-3",2024-04-11 12:47:08.477273,NA,NA,NA,NA,NA,253.194661673656,1.09722936061849,0.0367011603987559,3622.98863113076,1.27867649172017,6.17636487454256e-30,0.955118111568565,4.10970693619726,255.286655245631,0.957022765071946,4.12087249577971,253.207613745406,TRUE,1.09324652109438,0.0413609734910043,4.5639400964654,2024-04-11 12:46:43,2024-04-11 12:47:36,NA
"1","Apr","MSM","TR","4","1-Apr-MSM-TR-4",2024-04-11 12:51:29.5,342.744737687843,1.49150703997107,7.74875401619053e-25,0.871645053998259,5.57302760114413,322.198663356707,0.935452245831891,0.040229520359789,3686.01648114197,1.4138639986101,3.83235596784027e-29,0.912265379339323,4.60755354718285,322.37447629619,0.918263692371941,4.5353318190329,322.340309658845,TRUE,0.944824702087243,0.0412021942091195,4.05528793456315,2024-04-11 12:51:03,2024-04-11 12:51:56,NA
"1","Apr","MSM","TR","5","1-Apr-MSM-TR-5",2024-04-11 12:55:30.64151,NA,NA,NA,NA,NA,314.580789122315,0.715012540671764,0.0396673123203911,3624.6845786805,1.40110639550452,9.01236861562269e-24,0.864328873647965,4.53322735955115,316.061448639771,0.870627085701917,4.51619322213118,314.872914963948,TRUE,0.733391395480797,0.0378829967111555,3.95032878783531,2024-04-11 12:55:04,2024-04-11 12:55:57,"low r2, but also low flux - checked"
"1","Apr","MSM","UP","1","1-Apr-MSM-UP-1",2024-04-11 13:23:21,190.239153094427,3.10300860700971,1.65700916208467e-17,0.95356186260034,8.70714068202406,162.170940756866,2.5675123076258,0.0663555199504938,3634.23997497556,2.28517466796082,3.86279410807457e-23,0.984222664944881,5.07522136593245,152.215468767731,0.990775845825467,4.05317842670909,163.081632137321,TRUE,2.5168370708032,0.0647222207228086,3.78537868930145,2024-04-11 13:22:56,2024-04-11 13:23:46,NA
"1","Apr","MSM","UP","2","1-Apr-MSM-UP-2",2024-04-11 13:16:05.5,392.030707982932,1.84661257369951,2.00283483201823e-29,0.914424254330099,8.79593812337998,306.75605628024,1.8763679530686,0.0348695501865964,3637.55611758339,1.22548817921863,2.85334588889727e-47,0.982358718747483,3.99366729242718,303.948288454674,0.984448269684303,3.82395565635613,306.792905559014,TRUE,1.88179616319213,0.0357692042447951,3.95153986339065,2024-04-11 13:15:39,2024-04-11 13:16:32,NA
"1","Apr","MSM","UP","3","1-Apr-MSM-UP-3",2024-04-11 13:19:39.5,355.76412649573,1.95340149474077,2.85388128121293e-27,0.896478638845428,6.28702733718116,321.498685464475,1.19604884899926,0.0399696248407942,3628.3594712201,1.40472998670987,1.9026333922795e-34,0.945115401320097,4.57778728326193,322.097065101521,0.948466101965161,4.52369721401041,321.973778232868,TRUE,1.17604708287116,0.0387296066536247,4.29623857017206,2024-04-11 13:19:13,2024-04-11 13:20:06,NA
