[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	10/6/2024 1:08:22 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	DI	Untitled			1.510				mg/L	0	10/4/2024 5:06:45 PM	
Unknown	IC	DI	Untitled			1.498				mg/L	0	10/4/2024 5:20:51 PM	
Unknown	IC	Chk_Std_100mgL	Untitled			97.54				mg/L	1	10/4/2024 5:37:29 PM	
Unknown	IC	DI	Untitled			1.475				mg/L	0	10/4/2024 5:51:12 PM	
Standard	IC	CalCurve_IC	Untitled			200.0				mg/L	2, 3, 4, 5, 6, 7, 8, 9	10/4/2024 7:52:54 PM	
Unknown	IC	DI	Untitled			1.495				mg/L	0	10/4/2024 8:07:38 PM	
Unknown	IC	Chk_Std_200mgL	Untitled			200.8				mg/L	10	10/4/2024 8:24:30 PM	
Unknown	IC	DI	Untitled			1.507				mg/L	0	10/4/2024 8:39:19 PM	
Unknown	IC	202409_GCW_TR_LysA_20cm	Untitled			10.74				mg/L	11	10/4/2024 8:52:54 PM	
Unknown	IC	202409_GCW_TR_LysA_45cm	Untitled			28.43				mg/L	12	10/4/2024 9:07:20 PM	
Unknown	IC	202409_GCW_TR_LysB_20cm	Untitled			12.93				mg/L	13	10/4/2024 9:20:58 PM	
Unknown	IC	DI	Untitled			1.551				mg/L	0	10/4/2024 9:35:37 PM	
Unknown	IC	Chk_Std_40mgL	Untitled			37.87				mg/L	14	10/4/2024 9:50:17 PM	
Unknown	IC	DI	Untitled			1.496				mg/L	0	10/4/2024 10:04:30 PM	
Unknown	IC	202409_GCW_TR_LysB_10cm	Untitled			3.440				mg/L	15	10/4/2024 10:16:41 PM	
Unknown	IC	202409_GCW_TR_LysC_20cm	Untitled			4.742				mg/L	16	10/4/2024 10:29:03 PM	
Unknown	IC	202409_GCW_WC_LysA_10cm	Untitled			108.3				mg/L	17	10/4/2024 10:45:46 PM	
Unknown	IC	202409_GCW_WC_LysA_20cm	Untitled			122.5				mg/L	18	10/4/2024 11:08:27 PM	
Unknown	IC	202409_GCW_WC_LysA_45cm	Untitled			188.3				mg/L	19	10/4/2024 11:26:27 PM	
Unknown	IC	202409_GCW_WC_LysB_10cm	Untitled			117.3				mg/L	20	10/4/2024 11:49:15 PM	
Unknown	IC	202409_GCW_WC_LysB_20cm	Untitled			140.9				mg/L	21	10/5/2024 12:12:23 AM	
Unknown	IC	202409_GCW_WC_LysB_45cm	Untitled			174.3				mg/L	22	10/5/2024 12:35:21 AM	
Unknown	IC	202409_GCW_WC_LysC_10cm	Untitled			68.31				mg/L	23	10/5/2024 12:58:26 AM	
Unknown	IC	202409_GCW_WC_LysC_20cm	Untitled			79.12				mg/L	24	10/5/2024 1:21:27 AM	
Unknown	IC	202409_GCW_WC_LysC_45cm	Untitled			126.6				mg/L	25	10/5/2024 1:44:25 AM	
Unknown	IC	202409_GCW_SW_A	Untitled			23.01				mg/L	26	10/5/2024 2:03:38 AM	
