"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202310_SW_A",2023,10,12,NA,NA,0.021176,1.51184790136149,"bdl","",0.209947,14.9890409589696,"Within_Range","",0.046986,1.51696135587275,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"2","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202310_SW_B",2023,10,12,NA,NA,0.021203,1.51377555027237,"bdl","",0.199888,14.2708846480613,"Within_Range","",0.044803,1.44648234851162,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"3","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202310_SW_C",2023,10,12,NA,NA,0.018246,1.30266229732914,"bdl","",0.166171,11.8636795247988,"Within_Range","",0.045033,1.45390798831605,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"4","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202310_TR_LysA_20cm",2023,10,12,NA,NA,0.004523,0.322916889774179,"bdl","",0.144627,10.3255584827261,"Within_Range","",0.003822,0.123394762315278,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"5","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202310_TR_LysA_45cm",2023,10,12,NA,NA,0.008865,0.632911392405063,"bdl","",0.183764,13.1197212762464,"Within_Range","",0.003218,0.103894386481048,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"6","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202310_TR_LysB_10cm",2023,10,12,NA,NA,0.005781,0.41273105014029,"bdl","",0.111635,7.97011430244097,"Within_Range","",0.007366,0.237814186084338,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"7","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202310_TR_LysB_20cm",2023,10,12,NA,NA,0.007202,0.514182498375777,"bdl","",2.786609,198.948289033106,"adl","",0.011495,0.371120563269002,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"8","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202310_TR_LysB_45cm",2023,10,12,NA,NA,0.007339,0.523963531738382,"bdl","",0.726165,51.8441174580736,"Within_Range","",0.009079,0.293119059932081,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"9","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202310_TR_LysC_20cm",2023,10,12,NA,NA,0.002358,0.168348004883377,"bdl","",0.150476,10.7431443523457,"Within_Range","",0.003324,0.107316637869175,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
"10","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202310_TR_LysC_45cm",2023,10,12,NA,NA,0.0044,0.314135378069067,"bdl","",0.505396,36.0824462578623,"Within_Range","",0.00578,0.186609556824257,"Within_Range","","01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",""
