Project,Region,Site,Zone,Replicate,Depth_cm,Sample_ID,Year,Month,Day,Time,Time_Zone,NOx_Conc_mgL,NOx_Conc_uM,NOx_Conc_Flag,NOx_QAQC_Flag,NH3_Conc_mgL,NH3_Conc_uM,NH3_Conc_Flag,NH3_QAQC_Flag,PO4_Conc_mgL,PO4_Conc_uM,PO4_Conc_Flag,PO4_QAQC_Flag,Analysis_rundate,Run_notes,Field_notes
COMPASS: Synoptic,CB,GCW,WC,A,10,GCW_202309_WC_LysA_10cm,2023,9,12,NA,NA,0,0,bdl,,0.413974,29.5554270456282,Within_Range,,0.166708,5.38223287180937,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,A,20,GCW_202309_WC_LysA_20cm,2023,9,12,NA,NA,0.003784,0.270156425139398,bdl,,0.649514,46.3716649888982,Within_Range,,0.112597,3.6352381089517,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,A,45,GCW_202309_WC_LysA_45cm,2023,9,12,NA,NA,0,0,bdl,,1.593249,113.749062948446,Within_Range,,0.190817,6.16060135026543,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,B,10,GCW_202309_WC_LysB_10cm,2023,9,12,NA,NA,0,0,bdl,,1.924019,137.364189994788,Within_Range,,0.197599,6.37956086832462,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,B,20,GCW_202309_WC_LysB_20cm,2023,9,12,NA,NA,0.01256,0.896713715578973,bdl,,1.016986,72.6071094547609,Within_Range,,0.145245,4.68929153649466,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,B,45,GCW_202309_WC_LysB_45cm,2023,9,12,NA,NA,0,0,bdl,,1.456251,103.968172374649,Within_Range,,0.319364,10.3107914369588,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,C,10,GCW_202309_WC_LysC_10cm,2023,9,12,NA,NA,0,0,bdl,,0.442651,31.6028043721933,Within_Range,,0.177166,5.71987348517755,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,C,20,GCW_202309_WC_LysC_20cm,2023,9,12,NA,NA,0,0,bdl,,0.309316,22.083431500639,Within_Range,,0.138804,4.4813413365803,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GCW,WC,C,45,GCW_202309_WC_LysC_45cm,2023,9,12,NA,NA,0,0,bdl,,0.418719,29.894193493114,Within_Range,,0.142775,4.60954662207322,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,SW,A,0,GWI_202309_SW_A,2023,9,21,NA,NA,0,0,bdl,,0.374811,26.7594079976011,Within_Range,,0.00982,0.317042534258512,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,SW,B,0,GWI_202309_SW_B,2023,9,21,NA,NA,0,0,bdl,,0.427142,30.495548558904,Within_Range,,0.009605,0.310101175310897,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,SW,C,0,GWI_202309_SW_C,2023,9,21,NA,NA,0,0,bdl,,0.373349,26.6550293787973,Within_Range,,0.013512,0.436240195814767,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,A,10,GWI_202309_TR_LysA_10cm,2023,9,21,NA,NA,0,0,bdl,,0.339981,24.2727409025681,Within_Range,,0.003742,0.120811931078956,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,A,20,GWI_202309_TR_LysA_20cm,2023,9,21,NA,NA,0,0,bdl,,0.294774,21.0452140761207,Within_Range,,0.004556,0.147092238908532,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,B,10,GWI_202309_TR_LysB_10cm,2023,9,21,NA,NA,0,0,bdl,,0.059155,4.22333597492629,Within_Range,,0.003125,0.100891845168824,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,B,20,GWI_202309_TR_LysB_20cm,2023,9,21,NA,NA,0.000536,0.0382674006011409,bdl,,0.654063,46.6964381331791,Within_Range,,0.006375,0.205819364144401,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,B,45,GWI_202309_TR_LysB_45cm,2023,9,21,NA,NA,0.004295,0.306638965637873,bdl,,0.659164,47.0606209885269,Within_Range,,0.007112,0.229613696909016,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,C,10,GWI_202309_TR_LysC_10cm,2023,9,21,NA,NA,0,0,bdl,,0.073396,5.24006368380846,Within_Range,,0.004689,0.151386195838917,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,TR,C,20,GWI_202309_TR_LysC_20cm,2023,9,21,NA,NA,0,0,bdl,,0.071327,5.0923486617119,Within_Range,,0.002483,0.0801646244973407,bdl,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,UP,A,20,GWI_202309_UP_LysA_20cm,2023,9,21,NA,NA,0,0,bdl,,0.142098,10.1450020347405,Within_Range,,0.004823,0.155712438159756,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,UP,A,45,GWI_202309_UP_LysA_45cm,2023,9,21,NA,NA,0,0,bdl,,0.146525,10.4610650617205,Within_Range,,0.00561,0.181121040447073,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,UP,B,10,GWI_202309_UP_LysB_10cm,2023,9,21,NA,NA,0.004363,0.311493785117123,bdl,,0.12745,9.09921680338695,Within_Range,,0.037315,1.20472934479189,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,UP,B,20,GWI_202309_UP_LysB_20cm,2023,9,21,NA,NA,0,0,bdl,,0.509639,36.3853727144866,Within_Range,,0.008809,0.284402004509494,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,UP,C,10,GWI_202309_UP_LysC_10cm,2023,9,21,NA,NA,0,0,bdl,,0.649949,46.4027215546845,Within_Range,,0.023784,0.767875726558498,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,UP,C,20,GWI_202309_UP_LysC_20cm,2023,9,21,NA,NA,0,0,bdl,,0.450457,32.1601090906495,Within_Range,,0.018758,0.605609354136575,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,A,10,GWI_202309_WC_LysA_10cm,2023,9,21,NA,NA,0,0,bdl,,0.944014,67.3973169982937,Within_Range,,0.005306,0.171306281749049,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,A,20,GWI_202309_WC_LysA_20cm,2023,9,21,NA,NA,0,0,bdl,,0.299997,21.4181070487695,Within_Range,,0.00325,0.104927518975577,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,A,45,GWI_202309_WC_LysA_45cm,2023,9,21,NA,NA,0,0,bdl,,0.74878,53.4587019069445,Within_Range,,0.005722,0.184737004177923,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,B,10,GWI_202309_WC_LysB_10cm,2023,9,21,NA,NA,0,0,bdl,,0.493074,35.2027244104607,Within_Range,,0.002775,0.0895919585099156,bdl,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,B,20,GWI_202309_WC_LysB_20cm,2023,9,21,NA,NA,0,0,bdl,,0.616868,44.0409232724339,Within_Range,,0.00387,0.124944461057071,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,B,45,GWI_202309_WC_LysB_45cm,2023,9,21,NA,NA,0,0,bdl,,0.013612,0.971820628699123,bdl,,0.006654,0.214826988081073,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,C,10,GWI_202309_WC_LysC_10cm,2023,9,21,NA,NA,0,0,bdl,,0.490858,35.0445144109605,Within_Range,,0.002709,0.08746112273995,bdl,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,GWI,WC,C,20,GWI_202309_WC_LysC_20cm,2023,9,21,NA,NA,0.007478,0.533887353909201,bdl,,1.005228,71.7676540512755,Within_Range,,0.009205,0.297187019129288,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,SW,A,0,MSM_202309_SW_A,2023,9,14,NA,NA,0,0,bdl,,0.528543,37.7350125297179,Within_Range,,0.003686,0.119003949213531,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,SW,B,0,MSM_202309_SW_B,2023,9,14,NA,NA,0,0,bdl,,0.085841,6.12856704291518,Within_Range,,0.003035,0.0979861600279617,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,SW,C,0,MSM_202309_SW_C,2023,9,14,NA,NA,0,0,bdl,,0.212365,15.1616726280994,Within_Range,,0.003734,0.120553647955324,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,A,10,MSM_202309_TR_LysA_10cm,2023,9,14,NA,NA,0,0,bdl,,1.582056,112.949945383281,Within_Range,,0.01157,0.373541967553053,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,A,20,MSM_202309_TR_LysA_20cm,2023,9,14,NA,NA,0,0,bdl,,2.35323,168.007453575789,Within_Range,,0.010119,0.326695866004265,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,A,45,MSM_202309_TR_LysA_45cm,2023,9,14,NA,NA,0,0,bdl,,1.42482,101.724174859175,Within_Range,,0.016187,0.52260361527928,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,B,10,MSM_202309_TR_LysB_10cm,2023,9,14,NA,NA,0,0,bdl,,0.03203,2.28676276353459,bdl,,0.010018,0.323435041568409,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,B,20,MSM_202309_TR_LysB_20cm,2023,9,14,NA,NA,0,0,bdl,,0.035112,2.50680031699115,bdl,,0.00937,0.302514108554201,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,B,45,MSM_202309_TR_LysB_45cm,2023,9,14,NA,NA,0,0,bdl,,2.037083,145.436326900698,adl,,0.010873,0.351039050406599,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,C,10,MSM_202309_TR_LysC_10cm,2023,9,14,NA,NA,0,0,bdl,,2.42139,172.873696159695,Within_Range,,0.005025,0.162234087031469,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,C,20,MSM_202309_TR_LysC_20cm,2023,9,14,NA,NA,0,0,bdl,,1.954408,139.533794541184,Within_Range,,0.00599,0.193389488819602,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,C,45,MSM_202309_TR_LysC_45cm,2023,9,14,NA,NA,0,0,bdl,,2.226153,158.934866885134,Within_Range,,0.017033,0.549917055603385,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_1,NA,NA,NA,NA,NA,0.00387,0.276296343892566,bdl,,1.741073,124.302869341101,Within_Range,,0.008978,0.289858235496224,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_2,NA,NA,NA,NA,NA,0,0,bdl,,0.744949,53.1851899448121,Within_Range,,0.013895,0.448605500358658,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_3,NA,NA,NA,NA,NA,0.003421,0.2442402564487,bdl,,1.00189,71.5293395303676,Within_Range,,0.005602,0.18086275732344,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_4,NA,NA,NA,NA,NA,0,0,bdl,,0.476608,34.0271441524413,Within_Range,,0.00538,0.173695400642647,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_5,NA,NA,NA,NA,NA,0,0,bdl,,0.765478,54.6508456667166,Within_Range,,0.00788,0.254408876777706,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_6,NA,NA,NA,NA,NA,0,0,bdl,,1.547613,110.490907922637,Within_Range,,0.008545,0.275878661429632,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_7,NA,NA,NA,NA,NA,0,0,bdl,,1.019943,72.8182227077042,Within_Range,,0.006077,0.196198317789102,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
COMPASS: Synoptic,CB,MSM,TR,NA,NA,MSM_202309_TR_RHZ_SF_8,NA,NA,NA,NA,NA,0.009902,0.706947389463614,bdl,,1.704384,121.683480048834,Within_Range,,0.025789,0.832607934418816,Within_Range,,01/25/2024,"This run was stopped and restarted part way through due to
  insufficient water and/or reaction segments. 
  There are fewer spikes for PO4 and NH3 in this run due to stop and rerun.
  NH3 peCheck is high, but other run metrics okay, so accepting this run.",NA
