"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","H2S_mean","H2S_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Dilution","Analysis_rundate","Run_notes","Field_notes"
"30","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF2",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"31","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF3",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"32","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF4",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"33","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF5",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"34","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF6",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"35","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF7",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"36","COMPASS: Synoptic","CB","GWI","RHZ","TR",NA,"GWI_202208_RHZ_TR_SF8",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"37","COMPASS: Synoptic","CB","GWI","SW","A",NA,"GWI_202208_SW_A",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"38","COMPASS: Synoptic","CB","GWI","SW","B",NA,"GWI_202208_SW_B",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"39","COMPASS: Synoptic","CB","GWI","SW","C",NA,"GWI_202208_SW_C",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"40","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202208_TR_LYSA_10CM",2022,8,18,NA,NA,23.0791321650349,0.391890941502547,1.69803153212262,"Within Range","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"41","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202208_TR_LYSA_20CM",2022,8,18,NA,NA,10.3695749320787,0.501200617561653,4.83337668944529,"Within Range","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"42","COMPASS: Synoptic","CB","GWI","TR","A",45,"GWI_202208_TR_LYSA_45CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"43","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202208_TR_LYSB_10CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"44","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202208_TR_LYSB_20CM",2022,8,18,NA,NA,165.294694995873,1.53339456562783,0.927673187373692,"adl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"45","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202208_TR_LYSB_45CM",2022,8,18,NA,NA,2.78965874533911,0.126776061046578,4.54450069415812,"Within Range","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"46","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202208_TR_LYSC_10CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"47","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202208_TR_LYSC_20CM",2022,8,18,NA,NA,4.31361035712775,0.103512220388014,2.39966551955654,"Within Range","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"48","COMPASS: Synoptic","CB","GWI","TR","C",45,"GWI_202208_TR_LYSC_45CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"49","COMPASS: Synoptic","CB","GWI","UP","A",10,"GWI_202208_UP_LYSA_10CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"50","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202208_UP_LYSA_20CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"51","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202208_UP_LYSA_45CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"52","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,0.877248879565132,0.0422586870155262,4.81718335581968,"Within Range","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"53","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202208_UP_LYSB_20CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"54","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202208_UP_LYSB_45CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"55","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202208_UP_LYSC_10CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"56","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202208_UP_LYSC_20CM",2022,8,18,NA,NA,0,0,0,"bdl","Within Range","Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
"57","COMPASS: Synoptic","CB","GWI","WC","SipA",10,"GWI_202208_WC_SIPA_10CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"58","COMPASS: Synoptic","CB","GWI","WC","SipA",20,"GWI_202208_WC_SIPA_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"59","COMPASS: Synoptic","CB","GWI","WC","SipA",45,"GWI_202208_WC_SIPA_45CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"60","COMPASS: Synoptic","CB","GWI","WC","SipB",10,"GWI_202208_WC_SIPB_10CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"61","COMPASS: Synoptic","CB","GWI","WC","SipB",20,"GWI_202208_WC_SIPB_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"62","COMPASS: Synoptic","CB","GWI","WC","SipB",45,"GWI_202208_WC_SIPB_45CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"63","COMPASS: Synoptic","CB","GWI","WC","SipC",10,"GWI_202208_WC_SIPC_10CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"64","COMPASS: Synoptic","CB","GWI","WC","SipC",20,"GWI_202208_WC_SIPC_20CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"65","COMPASS: Synoptic","CB","GWI","WC","SipC",45,"GWI_202208_WC_SIPC_45CM",NA,NA,NA,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",NA
"66","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202208_UP_LYSA_20CM",2022,8,31,NA,NA,0,0,0,"bdl","Within Range","MC 10 out of range; Spk recovery out of range",1,"202208","Plate2 std curve used. 
Some adl samples. 
2/5 plates had bad MC 10 and 1/5 plates had bad MC 20. 
3/7 spikes were bad. 
No dups. 
Some samples high CV, adl, bdl",""
