"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.06,"67",1,"Ok",-1.20399672276681,0,"bdl"
"2","A05",0.057,"67",1,"Ok",-1.51024356202559,0,"bdl"
"3","A06",0.06,"67",1,"Ok",-1.20399672276681,0,"bdl"
"4","A07",0.953,"75",1,"Ok",89.9554790965966,89.9554790965966,"Within_Range"
"5","A08",0.937,"75",1,"Ok",88.3221626205498,88.3221626205498,"Within_Range"
"6","A09",0.937,"75",1,"Ok",88.3221626205498,88.3221626205498,"Within_Range"
"7","A10",0.266,"80",1,"Ok",19.8249529063361,19.8249529063361,"Within_Range"
"8","A11",0.236,"80",1,"Ok",16.7624845137483,16.7624845137483,"Within_Range"
"9","A12",0.195,"80",1,"Ok",12.5771110438783,12.5771110438783,"Within_Range"
"10","B04",0.059,"68",1,"Ok",-1.30607900251974,0,"bdl"
"11","B05",0.06,"68",1,"Ok",-1.20399672276681,0,"bdl"
"12","B06",0.061,"68",1,"Ok",-1.10191444301389,0,"bdl"
"13","B10",1.275,"81",1,"Dilute",122.825973177039,122.825973177039,"adl"
"14","B11",1.46,"81",1,"Dilute",141.71119493133,141.71119493133,"adl"
"15","B12",1.577,"81",1,"Dilute",153.654821662423,153.654821662423,"adl"
"16","C04",0.295,"69",1,"Ok",22.7853390191709,22.7853390191709,"Within_Range"
"17","C05",0.256,"69",1,"Ok",18.8041301088068,18.8041301088068,"Within_Range"
"18","C06",0.288,"69",1,"Ok",22.0707630609005,22.0707630609005,"Within_Range"
"19","C07",1.104,"75 Dup",1,"Dilute",105.369903339289,105.369903339289,"adl"
"20","C08",0.972,"75 Dup",1,"Ok",91.8950424119023,91.8950424119023,"Within_Range"
"21","C09",0.91,"75 Dup",1,"Ok",85.5659410672208,85.5659410672208,"Within_Range"
"22","C10",0.446,"82",1,"Ok",38.1997632618629,38.1997632618629,"Within_Range"
"23","C11",0.453,"82",1,"Ok",38.9143392201333,38.9143392201333,"Within_Range"
"24","C12",0.428,"82",1,"Ok",36.3622822263102,36.3622822263102,"Within_Range"
"25","D04",0.058,"70",1,"Ok",-1.40816128227267,0,"bdl"
"26","D05",0.058,"70",1,"Ok",-1.40816128227267,0,"bdl"
"27","D06",0.06,"70",1,"Ok",-1.20399672276681,0,"bdl"
"28","D10",0.088,"67 Spike",1,"Ok",1.65430711031513,1.65430711031513,"Within_Range"
"29","D11",0.237,"67 Spike",1,"Ok",16.8645667935012,16.8645667935012,"Within_Range"
"30","D12",0.088,"67 Spike",1,"Ok",1.65430711031513,1.65430711031513,"Within_Range"
"31","E04",0.063,"71",1,"Ok",-0.897749883508034,0,"bdl"
"32","E05",0.065,"71",1,"Ok",-0.69358532400218,0,"bdl"
"33","E06",0.063,"71",1,"Ok",-0.897749883508034,0,"bdl"
"34","E07",0.063,"76",1,"Ok",-0.897749883508034,0,"bdl"
"35","E08",0.063,"76",1,"Ok",-0.897749883508034,0,"bdl"
"36","E09",0.065,"76",1,"Ok",-0.69358532400218,0,"bdl"
"37","E10",0.115,"76 Spike",1,"Ok",4.41052866364415,4.41052866364415,"Within_Range"
"38","E11",0.114,"76 Spike",1,"Ok",4.30844638389122,4.30844638389122,"Within_Range"
"39","E12",0.128,"76 Spike",1,"Ok",5.7375983004322,5.7375983004322,"Within_Range"
"40","F04",0.272,"72",1,"Ok",20.4374465848536,20.4374465848536,"Within_Range"
"41","F05",0.244,"72",1,"Ok",17.5791427517717,17.5791427517717,"Within_Range"
"42","F06",0.239,"72",1,"Ok",17.068731353007,17.068731353007,"Within_Range"
"43","F07",0.156,"77",1,"Ok",8.59590213351414,8.59590213351414,"Within_Range"
"44","F08",0.153,"77",1,"Ok",8.28965529425536,8.28965529425536,"Within_Range"
"45","F09",0.146,"77",1,"Ok",7.57507933598487,7.57507933598487,"Within_Range"
"46","G04",0.105,"73",1,"Ok",3.38970586611488,3.38970586611488,"Within_Range"
"47","G05",0.101,"73",1,"Ok",2.98137674710318,2.98137674710318,"Within_Range"
"48","G06",0.105,"73",1,"Ok",3.38970586611488,3.38970586611488,"Within_Range"
"49","G07",0.485,"78",1,"Ok",42.180972172227,42.180972172227,"Within_Range"
"50","G08",0.541,"78",1,"Ok",47.8975798383909,47.8975798383909,"Within_Range"
"51","G09",0.536,"78",1,"Ok",47.3871684396263,47.3871684396263,"Within_Range"
"52","G10",0.449,"82 Dup",1,"Ok",38.5060101011216,38.5060101011216,"Within_Range"
"53","G11",0.509,"82 Dup",1,"Ok",44.6309468862972,44.6309468862972,"Within_Range"
"54","G12",0.513,"82 Dup",1,"Ok",45.0392760053089,45.0392760053089,"Within_Range"
"55","H04",0.159,"74",1,"Ok",8.90214897277292,8.90214897277292,"Within_Range"
"56","H05",0.15,"74",1,"Ok",7.98340845499658,7.98340845499658,"Within_Range"
"57","H06",0.147,"74",1,"Ok",7.6771616157378,7.6771616157378,"Within_Range"
"58","H07",0.073,"79",1,"Ok",0.123072914021232,0.123072914021232,"Within_Range"
"59","H08",0.073,"79",1,"Ok",0.123072914021232,0.123072914021232,"Within_Range"
"60","H09",0.073,"79",1,"Ok",0.123072914021232,0.123072914021232,"Within_Range"
