"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.207,"51",1,"Ok",11.1080488480745,11.1080488480745,"Within_Range"
"2","A05",0.227,"51",1,"Ok",12.9675621888619,12.9675621888619,"Within_Range"
"3","A06",0.223,"51",1,"Ok",12.5956595207044,12.5956595207044,"Within_Range"
"4","A07",0.097,"59",1,"Ok",0.880725473743769,0.880725473743769,"Within_Range"
"5","A08",0.089,"59",1,"Ok",0.136920137428806,0.136920137428806,"Within_Range"
"6","A09",0.084,"59",1,"Ok",-0.327958197768045,0,"bdl"
"7","A10",0.059,"64",1,"Ok",-2.6523498737523,0,"bdl"
"8","A11",0.059,"64",1,"Ok",-2.6523498737523,0,"bdl"
"9","A12",0.059,"64",1,"Ok",-2.6523498737523,0,"bdl"
"10","B04",0.062,"52",1,"Ok",-2.37342287263419,0,"bdl"
"11","B05",0.056,"52",1,"Ok",-2.93127687487041,0,"bdl"
"12","B06",0.06,"52",1,"Ok",-2.55937420671293,0,"bdl"
"13","B10",0.063,"65",1,"Ok",-2.28044720559482,0,"bdl"
"14","B11",0.059,"65",1,"Ok",-2.6523498737523,0,"bdl"
"15","B12",0.059,"65",1,"Ok",-2.6523498737523,0,"bdl"
"16","C04",0.064,"53",1,"Ok",-2.18747153855545,0,"bdl"
"17","C05",0.058,"53",1,"Ok",-2.74532554079167,0,"bdl"
"18","C06",0.061,"53",1,"Ok",-2.46639853967356,0,"bdl"
"19","C07",0.081,"59 Dup",1,"Ok",-0.606885198886156,0,"bdl"
"20","C08",0.08,"59 Dup",1,"Ok",-0.699860865925527,0,"bdl"
"21","C09",0.081,"59 Dup",1,"Ok",-0.606885198886156,0,"bdl"
"22","C10",0.349,"66",1,"Ok",24.3105935676651,24.3105935676651,"Within_Range"
"23","C11",0.373,"66",1,"Ok",26.54200957661,26.54200957661,"Within_Range"
"24","C12",0.328,"66",1,"Ok",22.3581045598383,22.3581045598383,"Within_Range"
"25","D04",0.06,"54",1,"Ok",-2.55937420671293,0,"bdl"
"26","D05",0.057,"54",1,"Ok",-2.83830120783104,0,"bdl"
"27","D06",0.06,"54",1,"Ok",-2.55937420671293,0,"bdl"
"28","D10",0.244,"51 Spike",1,"Ok",14.5481485285312,14.5481485285312,"Within_Range"
"29","D11",0.255,"51 Spike",1,"Ok",15.5708808659643,15.5708808659643,"Within_Range"
"30","D12",0.246,"51 Spike",1,"Ok",14.7340998626099,14.7340998626099,"Within_Range"
"31","E04",0.072,"55",1,"Ok",-1.44366620224049,0,"bdl"
"32","E05",0.075,"55",1,"Ok",-1.16473920112238,0,"bdl"
"33","E06",0.074,"55",1,"Ok",-1.25771486816175,0,"bdl"
"34","E07",0.069,"60",1,"Ok",-1.7225932033586,0,"bdl"
"35","E08",0.072,"60",1,"Ok",-1.44366620224049,0,"bdl"
"36","E09",0.068,"60",1,"Ok",-1.81556887039797,0,"bdl"
"37","E10",0.141,"60 Spike",1,"Ok",4.97165482347606,4.97165482347606,"Within_Range"
"38","E11",0.104,"60 Spike",1,"Ok",1.53155514301936,1.53155514301936,"Within_Range"
"39","E12",0.098,"60 Spike",1,"Ok",0.973701140783139,0.973701140783139,"Within_Range"
"40","F04",0.132,"56",1,"Ok",4.13487382012173,4.13487382012173,"Within_Range"
"41","F05",0.12,"56",1,"Ok",3.01916581564929,3.01916581564929,"Within_Range"
"42","F06",0.117,"56",1,"Ok",2.74023881453118,2.74023881453118,"Within_Range"
"43","F07",0.055,"61",1,"Ok",-3.02425254190978,0,"bdl"
"44","F08",0.056,"61",1,"Ok",-2.93127687487041,0,"bdl"
"45","F09",0.057,"61",1,"Ok",-2.83830120783104,0,"bdl"
"46","G04",0.085,"57",1,"Ok",-0.234982530728675,0,"bdl"
"47","G05",0.121,"57",1,"Ok",3.11214148268866,3.11214148268866,"Within_Range"
"48","G06",0.078,"57",1,"Ok",-0.885812200004267,0,"bdl"
"49","G07",0.054,"62",1,"Ok",-3.11722820894915,0,"bdl"
"50","G08",0.055,"62",1,"Ok",-3.02425254190978,0,"bdl"
"51","G09",0.061,"62",1,"Ok",-2.46639853967356,0,"bdl"
"52","G10",0.38,"66 Dup",1,"Ok",27.1928392458856,27.1928392458856,"Within_Range"
"53","G11",0.367,"66 Dup",1,"Ok",25.9841555743738,25.9841555743738,"Within_Range"
"54","G12",0.355,"66 Dup",1,"Ok",24.8684475699013,24.8684475699013,"Within_Range"
"55","H04",0.091,"58",1,"Ok",0.322871471507547,0.322871471507547,"Within_Range"
"56","H05",0.09,"58",1,"Ok",0.229895804468176,0.229895804468176,"Within_Range"
"57","H06",0.092,"58",1,"Ok",0.415847138546917,0.415847138546917,"Within_Range"
"58","H07",0.053,"63",1,"Ok",-3.21020387598853,0,"bdl"
"59","H08",0.055,"63",1,"Ok",-3.02425254190978,0,"bdl"
"60","H09",0.057,"63",1,"Ok",-2.83830120783104,0,"bdl"
