"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.566,"83",1,"Ok",50.449636832214,50.449636832214,"Within_Range"
"2","A05",0.576,"83",1,"Ok",51.4704596297433,51.4704596297433,"Within_Range"
"3","A06",0.624,"83",1,"Ok",56.3704090578838,56.3704090578838,"Within_Range"
"4","A07",0.305,"91",1,"Ok",23.8061618167002,23.8061618167002,"Within_Range"
"5","A08",0.293,"91",1,"Ok",22.5811744596651,22.5811744596651,"Within_Range"
"6","A09",0.252,"91",1,"Ok",18.3958009897951,18.3958009897951,"Within_Range"
"7","A10",0.398,"96",1,"Ok",33.2998138337224,33.2998138337224,"Within_Range"
"8","A11",0.472,"96",1,"Ok",40.8539025354389,40.8539025354389,"Within_Range"
"9","A12",0.478,"96",1,"Ok",41.4663962139565,41.4663962139565,"Within_Range"
"10","B04",0.262,"84",1,"Ok",19.4166237873244,19.4166237873244,"Within_Range"
"11","B05",0.257,"84",1,"Ok",18.9062123885597,18.9062123885597,"Within_Range"
"12","B06",0.214,"84",1,"Ok",14.5166743591839,14.5166743591839,"Within_Range"
"13","B10",0.269,"97",1,"Ok",20.1311997455949,20.1311997455949,"Within_Range"
"14","B11",0.188,"97",1,"Ok",11.8625350856078,11.8625350856078,"Within_Range"
"15","B12",0.195,"97",1,"Ok",12.5771110438783,12.5771110438783,"Within_Range"
"16","C04",0.313,"85",1,"Ok",24.6228200547236,24.6228200547236,"Within_Range"
"17","C05",0.276,"85",1,"Ok",20.8457757038653,20.8457757038653,"Within_Range"
"18","C06",0.244,"85",1,"Ok",17.5791427517717,17.5791427517717,"Within_Range"
"19","C07",0.277,"91 Dup",1,"Ok",20.9478579836183,20.9478579836183,"Within_Range"
"20","C08",0.248,"91 Dup",1,"Ok",17.9874718707834,17.9874718707834,"Within_Range"
"21","C09",0.267,"91 Dup",1,"Ok",19.927035186089,19.927035186089,"Within_Range"
"22","C10",0.275,"98",1,"Ok",20.7436934241124,20.7436934241124,"Within_Range"
"23","C11",0.268,"98",1,"Ok",20.0291174658419,20.0291174658419,"Within_Range"
"24","C12",0.263,"98",1,"Ok",19.5187060670773,19.5187060670773,"Within_Range"
"25","D04",0.191,"86",1,"Ok",12.1687819248666,12.1687819248666,"Within_Range"
"26","D05",0.167,"86",1,"Ok",9.71880721079634,9.71880721079634,"Within_Range"
"27","D06",0.164,"86",1,"Ok",9.41256037153756,9.41256037153756,"Within_Range"
"28","D10",0.536,"83 Spike",1,"Ok",47.3871684396263,47.3871684396263,"Within_Range"
"29","D11",0.67,"83 Spike",1,"Ok",61.0661939265184,61.0661939265184,"Within_Range"
"30","D12",0.552,"83 Spike",1,"Ok",49.0204849156731,49.0204849156731,"Within_Range"
"31","E04",0.258,"87",1,"Ok",19.0082946683127,19.0082946683127,"Within_Range"
"32","E05",0.25,"87",1,"Ok",18.1916364302892,18.1916364302892,"Within_Range"
"33","E06",0.197,"87",1,"Ok",12.7812756033841,12.7812756033841,"Within_Range"
"34","E07",0.197,"92",1,"Ok",12.7812756033841,12.7812756033841,"Within_Range"
"35","E08",0.167,"92",1,"Ok",9.71880721079634,9.71880721079634,"Within_Range"
"36","E09",0.184,"92",1,"Ok",11.4542059665961,11.4542059665961,"Within_Range"
"37","E10",0.221,"92 Spike",1,"Ok",15.2312503174544,15.2312503174544,"Within_Range"
"38","E11",0.212,"92 Spike",1,"Ok",14.312509799678,14.312509799678,"Within_Range"
"39","E12",0.225,"92 Spike",1,"Ok",15.6395794364661,15.6395794364661,"Within_Range"
"40","F04",0.24,"88",1,"Ok",17.17081363276,17.17081363276,"Within_Range"
"41","F05",0.271,"88",1,"Ok",20.3353643051007,20.3353643051007,"Within_Range"
"42","F06",0.237,"88",1,"Ok",16.8645667935012,16.8645667935012,"Within_Range"
"43","F07",0.268,"93",1,"Ok",20.0291174658419,20.0291174658419,"Within_Range"
"44","F08",0.299,"93",1,"Ok",23.1936681381826,23.1936681381826,"Within_Range"
"45","F09",0.287,"93",1,"Ok",21.9686807811475,21.9686807811475,"Within_Range"
"46","G04",0.389,"89",1,"Ok",32.381073315946,32.381073315946,"Within_Range"
"47","G05",0.442,"89",1,"Ok",37.7914341428512,37.7914341428512,"Within_Range"
"48","G06",0.395,"89",1,"Ok",32.9935669944636,32.9935669944636,"Within_Range"
"49","G07",0.403,"94",1,"Ok",33.810225232487,33.810225232487,"Within_Range"
"50","G08",0.394,"94",1,"Ok",32.8914847147107,32.8914847147107,"Within_Range"
"51","G09",0.415,"94",1,"Ok",35.0352125895221,35.0352125895221,"Within_Range"
"52","G10",0.28,"98 Dup",1,"Ok",21.254104822877,21.254104822877,"Within_Range"
"53","G11",0.277,"98 Dup",1,"Ok",20.9478579836183,20.9478579836183,"Within_Range"
"54","G12",0.234,"98 Dup",1,"Ok",16.5583199542424,16.5583199542424,"Within_Range"
"55","H04",0.677,"90",1,"Ok",61.7807698847889,61.7807698847889,"Within_Range"
"56","H05",0.788,"90",1,"Ok",73.1119029373638,73.1119029373638,"Within_Range"
"57","H06",0.682,"90",1,"Ok",62.2911812835535,62.2911812835535,"Within_Range"
"58","H07",0.16,"95",1,"Ok",9.00423125252585,9.00423125252585,"Within_Range"
"59","H08",0.16,"95",1,"Ok",9.00423125252585,9.00423125252585,"Within_Range"
"60","H09",0.163,"95",1,"Ok",9.31047809178463,9.31047809178463,"Within_Range"
