"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_rundate","Run_notes","Field_notes"
"48","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202304_WC_LysC_20cm",2023,4,19,NA,NA,26.73,2225.45999500458,"",0.4177,29.8214425953294,"","5/2/2023 8:04:05 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"49","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202304_WC_LysC_45cm",2023,4,19,NA,NA,53.66,4467.57139288985,"",1.139,81.3182262774244,"","5/2/2023 8:29:37 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"50","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202304_WC_LysA_10cm",2023,4,24,NA,NA,27.81,2315.37757056032,"",0.5297,37.8176158552693,"","5/3/2023 12:38:03 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"51","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202304_WC_LysA_20cm",2023,4,24,NA,NA,35,2913.99550412122,"",0.7432,53.0603211320297,"","5/3/2023 12:55:41 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"52","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202304_WC_LysA_45cm",2023,4,24,NA,NA,169.9,14145.3667471484,"value above cal curve",2.049,146.287134014436,"","5/3/2023 1:14:46 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"53","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202304_WC_LysB_10cm",2023,4,24,NA,NA,33.05,2751.64432603447,"",0.6579,46.9703784617362,"","5/3/2023 1:35:50 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"54","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202304_WC_LysB_20cm",2023,4,24,NA,NA,53.65,4466.73882274582,"",0.98,69.966516024474,"","5/3/2023 1:54:05 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"55","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202304_WC_LysC_10cm",2023,4,24,NA,NA,35.07,2919.82349512946,"",0.8572,61.1992832001828,"","5/3/2023 2:20:16 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"56","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202304_WC_LysC_20cm",2023,4,24,NA,NA,76.03,6330.03080509533,"",2.778,198.333654608152,"","5/3/2023 2:38:20 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"57","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202304_WC_LysA_10cm",2023,4,25,NA,NA,28.37,2362.00149862626,"",0.822,58.6862001756302,"","5/4/2023 11:24:16 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"58","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202304_WC_LysA_20cm",2023,4,25,NA,NA,67.8,5644.82557655482,"",1.951,139.290482411989,"","5/4/2023 11:42:31 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"59","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202304_WC_LysA_45cm",2023,4,25,NA,NA,33.84,2817.4173674132,"",1.391,99.3096161122891,"","5/4/2023 12:01:01 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"60","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202304_WC_LysB_10cm",2023,4,25,NA,NA,42.09,3504.28773624178,"",0.9976,71.2230575367503,"","5/4/2023 12:53:15 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"61","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202304_WC_LysB_20cm",2023,4,25,NA,NA,46.45,3867.28831904088,"",1.257,89.7427659620039,"","5/4/2023 1:19:08 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"62","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202304_WC_LysB_45cm",2023,4,25,NA,NA,52.4,4362.66755474149,"",1.924,137.36283350111,"","5/4/2023 1:37:31 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"63","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202304_WC_LysC_10cm",2023,4,25,NA,NA,32.03,2666.72217134294,"",0.9244,65.9969871561467,"","5/4/2023 2:03:55 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"64","COMPASS: Synoptic","CB","GWI","WC","C",20,"GWI_202304_WC_LysC_20cm",2023,4,25,NA,NA,49.36,4109.56623095496,"",1.761,125.725545631733,"","5/4/2023 2:29:51 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"65","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202304_SW_A",2023,4,19,NA,NA,0,0,"blank is ≥ 25% of sample value",0.6187,44.1717178207572,"","5/3/2023 2:29:50 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"66","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202304_SW_B",2023,4,19,NA,NA,0,0,"blank is ≥ 25% of sample value",0.5609,40.0451212633954,"","5/3/2023 3:11:42 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"67","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202304_SW_C",2023,4,19,NA,NA,0,0,"blank is ≥ 25% of sample value",0.5479,39.1169940100095,"","5/3/2023 3:36:54 AM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"68","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202304_SW_A",2023,4,24,NA,NA,22.76,1894.92964782283,"",0.49,34.983258012237,"","5/3/2023 3:03:16 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"69","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202304_SW_B",2023,4,24,NA,NA,22.94,1909.91591041545,"",0.4573,32.648660997951,"","5/3/2023 3:27:59 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"70","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202304_SW_C",2023,4,24,NA,NA,23.16,1928.23245358421,"",0.4891,34.9190030485411,"","5/3/2023 3:52:47 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"71","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202304_SW_A",2023,4,25,NA,NA,24.57,2045.6248438931,"",0.2918,20.8328871183077,"","5/4/2023 2:57:05 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"72","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202304_SW_C",2023,4,25,NA,NA,24.14,2009.82432769961,"",0.2744,19.5906244868527,"","5/4/2023 3:39:53 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"73","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202304_SW_B",2023,4,25,NA,NA,-0.00673,-0.560319706935309,"blank is ≥ 25% of sample value",-0.00341,-0.243454918003527,"blank is ≥ 25% of sample value","5/4/2023 6:56:00 PM","Standard Curve was assessed manually on the instrument.
    Check GCW SW samples, because the npoc values are 0.0000. 
  Some sample IDs are missing from metadata: 202304_MSM_UP_LysA_45cm, 202304_MSM_UP_LysB_45cm, 202304_GWI_UP_LysA_20cm, 
  202304_MSM_TR_LysA_45cm, 202304_MSM_TR_LysC_10cm, 202304_MSM_TR_LysC_20cm",NA
"74","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202305_UP_LysA_20cm",2023,5,19,NA,NA,58.74,4890.51702605945,"NPOC checks out of range",3.33,237.743365674998,"value above cal curve","6/3/2023 8:10:25 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"75","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202305_UP_LysB_10cm",2023,5,19,NA,NA,78.95,6573.14128715344,"NPOC checks out of range",1.586,113.231524913077,"","6/3/2023 8:37:43 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"76","COMPASS: Synoptic","CB","MSM","UP","B",20,"MSM_202305_UP_LysB_20cm",2023,5,19,NA,NA,71.11,5920.40629423029,"NPOC checks out of range",1.958,139.790243240735,"","6/3/2023 9:04:39 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"77","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202305_UP_LysC_10cm",2023,5,19,NA,NA,88.78,7391.55773873949,"NPOC checks out of range",2.395,170.989597835322,"","6/3/2023 9:31:29 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"78","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202305_UP_LysC_20cm",2023,5,19,NA,NA,87.99,7325.78469736075,"NPOC checks out of range",3.892,277.867020782911,"value above cal curve","6/3/2023 9:50:38 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"79","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202305_UP_LysA_20cm",2023,5,23,NA,NA,28.82,2399.46715510782,"NPOC checks out of range",0.8315,59.364447014643,"","6/3/2023 7:11:59 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"80","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202305_UP_LysA_45cm",2023,5,23,NA,NA,18.19,1514.445091999,"NPOC checks out of range",0.6729,48.0412945233353,"","6/3/2023 7:38:37 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"81","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202305_UP_LysB_10cm",2023,5,23,NA,NA,28.99,2413.62084755641,"NPOC checks out of range",0.7714,55.073643327836,"","6/3/2023 8:05:28 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"82","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202305_UP_LysB_20cm",2023,5,23,NA,NA,39.43,3282.82407792857,"NPOC checks out of range",1.032,73.6790250380175,"","6/3/2023 8:32:10 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"83","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202305_UP_LysB_45cm",2023,5,23,NA,NA,46.58,3878.11173091333,"NPOC checks out of range",1.188,84.8165520786481,"","6/3/2023 8:59:01 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"84","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202305_UP_LysC_10cm",2023,5,23,NA,NA,52.29,4353.50928315711,"NPOC checks out of range",1.468,104.806985228498,"","6/3/2023 9:26:47 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"85","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202305_UP_LysC_20cm",2023,5,23,NA,NA,73.54,6122.72083923071,"NPOC checks out of range",1.804,128.795505008317,"","6/3/2023 9:54:08 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"86","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"SWH_202305_SWAMP_LysA_10cm",2023,5,24,NA,NA,43.61,3630.83839813504,"NPOC checks out of range",3.206,228.890459565779,"value above cal curve","6/4/2023 9:49:50 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"87","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202305_SWAMP_LysA_20cm",2023,5,24,NA,NA,23.04,1918.2416118558,"NPOC checks out of range",2.039,145.57318997337,"","6/4/2023 10:16:49 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"88","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202305_SWAMP_LysA_45cm",2023,5,24,NA,NA,14.45,1203.06385813005,"NPOC checks out of range",1.562,111.518059214519,"","6/4/2023 10:39:13 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"89","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202305_SWAMP_LysB_10cm",2023,5,24,NA,NA,132.8,11056.53151278,"NPOC checks out of range; value above cal curve",4.827,344.620788622588,"value above cal curve","6/4/2023 11:02:08 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"90","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202305_SWAMP_LysB_20cm",2023,5,24,NA,NA,52.21,4346.84872200483,"NPOC checks out of range",1.866,133.221958062927,"","6/4/2023 11:29:48 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"91","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202305_SWAMP_LysB_45cm",2023,5,24,NA,NA,5.2,432.93647489801,"NPOC checks out of range",1.389,99.1668273040759,"","6/4/2023 11:54:45 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"92","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202305_SWAMP_LysC_10cm",2023,5,24,NA,NA,14.06,1170.5936225127,"NPOC checks out of range",1.412,100.808898598528,"","6/4/2023 12:43:24 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"93","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202305_SWAMP_LysC_20cm",2023,5,24,NA,NA,16.64,1385.39671967363,"NPOC checks out of range",1.06,75.6780683530025,"","6/4/2023 1:10:07 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"94","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202305_SWAMP_LysC_45cm",2023,5,24,NA,NA,18.33,1526.10107401549,"NPOC checks out of range",1.287,91.8845980852021,"","6/4/2023 1:36:24 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"95","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202305_TR_LysA_20cm",2023,5,18,NA,NA,36.34,3025.55990342186,"NPOC checks out of range",1.919,137.005861480577,"","6/3/2023 12:12:25 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"96","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202305_TR_LysB_10cm",2023,5,18,NA,NA,20.86,1736.74132045625,"NPOC checks out of range",0.8044,57.429658663354,"","6/3/2023 12:37:36 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"97","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202305_TR_LysB_20cm",2023,5,18,NA,NA,22.08,1838.31487802847,"NPOC checks out of range",1.46,104.235829995645,"","6/3/2023 1:04:36 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"98","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202305_TR_LysC_10cm",2023,5,18,NA,NA,83.88,6983.59836816252,"NPOC checks out of range",2.241,159.994859602904,"","6/3/2023 1:23:43 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"99","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202305_TR_LysA_10cm",2023,5,19,NA,NA,21.86,1819.99833485971,"NPOC checks out of range",0.7861,56.1231410682031,"","6/3/2023 10:17:24 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"100","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202305_TR_LysA_20cm",2023,5,19,NA,NA,26.55,2210.47373241196,"NPOC checks out of range",2.206,157.496055459173,"","6/3/2023 10:36:24 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"101","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202305_TR_LysB_10cm",2023,5,19,NA,NA,23.98,1996.50320539505,"NPOC checks out of range",0.9902,70.6947389463614,"","6/3/2023 10:59:57 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"102","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202305_TR_LysB_20cm",2023,5,19,NA,NA,42.95,3575.88876862876,"NPOC checks out of range",2.042,145.78737318569,"","6/3/2023 11:27:16 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"103","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202305_TR_LysB_45cm",2023,5,19,NA,NA,31.22,2599.28398967613,"NPOC checks out of range",2.275,162.422269342529,"","6/3/2023 11:46:19 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"104","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202305_TR_LysC_10cm",2023,5,19,NA,NA,18.37,1529.43135459162,"NPOC checks out of range",1.021,72.8936865928449,"","6/3/2023 12:37:43 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"105","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202305_TR_LysC_20cm",2023,5,19,NA,NA,26.8,2231.28798601282,"NPOC checks out of range",2.559,182.698280108805,"","6/3/2023 12:56:24 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"106","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202305_TR_LysC_45cm",2023,5,19,NA,NA,14.63,1218.05012072267,"NPOC checks out of range",1.606,114.659412995209,"","6/3/2023 1:23:51 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"107","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202305_TR_LysA_10cm",2023,5,23,NA,NA,48.99,4078.76113562568,"NPOC checks out of range",1.543,110.161565536493,"","6/3/2023 10:21:57 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"108","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202305_TR_LysA_20cm",2023,5,23,NA,NA,64.33,5355.92373657481,"NPOC checks out of range",1.758,125.511362419414,"","6/3/2023 11:19:59 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"109","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202305_TR_LysB_10cm",2023,5,23,NA,NA,35.39,2946.46573973857,"NPOC checks out of range",1.098,78.3910557090535,"","6/3/2023 11:43:50 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"110","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202305_TR_LysB_20cm",2023,5,23,NA,NA,64.7,5386.72883190409,"NPOC checks out of range",2.603,185.839633889496,"","6/4/2023 12:03:32 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"111","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202305_TR_LysC_10cm",2023,5,23,NA,NA,35.54,2958.95429189909,"NPOC checks out of range",1.06,75.6780683530025,"","6/4/2023 12:30:48 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"112","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202305_TR_LysC_20cm",2023,5,23,NA,NA,34.73,2891.51611023229,"NPOC checks out of range",1.019,72.7508977846316,"","6/4/2023 12:59:27 AM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
"113","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202305_TR_LysA_10cm",2023,5,24,NA,NA,57.23,4764.79893431022,"NPOC checks out of range",2.291,163.564579808235,"","6/4/2023 2:38:53 PM","Standard Curve was assessed manually on the instrument.
    One duplicate out of range. A few samples above standard curve top standard.",NA
