"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_rundate","Run_notes","Field_notes"
"50","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202209_TR_LysC_10cm",2022,9,18,NA,NA,49.45,4117.05936225127,NA,"9/20/2022 8:33:49 PM",NA,NA
"51","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202209_TR_LysC_20cm",2022,9,18,NA,NA,51.11,4255.26600616102,NA,"9/20/2022 8:53:49 PM",NA,NA
"52","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202209_TR_LysC_45cm",2022,9,18,NA,NA,69.57,5792.19049204895,NA,"9/20/2022 9:20:09 PM",NA,NA
"53","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202209_TR_LysA_20cm",2022,9,19,NA,NA,49.12,4089.58454749813,NA,"9/21/2022 12:39:28 PM",NA,NA
"54","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202209_TR_LysA_45cm",2022,9,19,NA,NA,42.17,3510.94829739406,NA,"9/21/2022 12:58:24 PM",NA,NA
"55","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202209_TR_LysB_10cm",2022,9,19,NA,NA,8.935,743.901423694946,NA,"9/21/2022 1:11:34 PM",NA,NA
"56","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202209_TR_LysB_20cm",2022,9,19,NA,NA,79.29,6601.44867205062,NA,"9/21/2022 1:38:06 PM",NA,NA
"57","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202209_TR_LysB_45cm",2022,9,19,NA,NA,78.38,6525.68478894347,NA,"9/21/2022 2:01:33 PM",NA,NA
"58","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202209_TR_LysC_20cm",2022,9,19,NA,NA,72.7,6052.7849471318,NA,"9/21/2022 2:29:25 PM",NA,NA
"59","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202209_TR_LysC_45cm",2022,9,19,NA,NA,38.84,3233.70243943052,NA,"9/21/2022 2:57:10 PM",NA,NA
"60","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202209_SW_A",2022,9,18,NA,NA,18.83,1567.72958121722,NA,"9/21/2022 1:16:33 AM",NA,NA
"61","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202209_SW_B",2022,9,18,NA,NA,18.63,1551.07817833653,NA,"9/21/2022 1:29:32 AM",NA,NA
"62","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202209_SW_C",2022,9,18,NA,NA,18.65,1552.74331862459,NA,"9/21/2022 1:43:22 AM",NA,NA
"63","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202209_SW_A",2022,9,19,NA,NA,24.02,1999.83348597119,NA,"9/21/2022 3:12:32 PM",NA,NA
"64","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202209_SW_B",2022,9,19,NA,NA,23.73,1975.68895179419,NA,"9/21/2022 3:27:33 PM",NA,NA
"65","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202209_SW_C",2022,9,19,NA,NA,23.51,1957.37240862543,NA,"9/21/2022 3:54:08 PM",NA,NA
"66","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202209_UP_LysA_20cm",2022,9,22,NA,NA,12.29,1023.22870701857,"","11/14/2022 11:25:37 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"67","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202209_UP_LysB_10cm",2022,9,22,NA,NA,5.335,444.176171842478,"","11/14/2022 11:37:44 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"68","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202209_UP_LysB_20cm",2022,9,22,NA,NA,13.88,1155.60735992007,"","11/14/2022 11:53:12 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"69","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202209_UP_LysB_45cm",2022,9,22,NA,NA,16.52,1375.40587794522,"","11/15/2022 12:05:53 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"70","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202209_UP_LysC_10cm",2022,9,22,NA,NA,14.97,1246.35750561985,"","11/15/2022 12:18:26 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"71","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202209_UP_LysC_20cm",2022,9,22,NA,NA,15.44,1285.48830238948,"","11/15/2022 12:31:04 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"72","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202210_UP_LysC_10cm",2022,10,14,NA,NA,15.2,1265.50661893265,"","11/15/2022 12:30:58 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"73","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202210_UP_LysA_20cm",2022,10,14,NA,NA,14.91,1241.36208475564,"","11/15/2022 12:43:21 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"74","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202210_UP_LysB_10cm",2022,10,14,NA,NA,4.675,389.226542336192,"blank is ≥ 25% of sample value","11/15/2022 12:54:39 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"75","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202210_UP_LysB_20cm",2022,10,14,NA,NA,14.29,1189.74273582549,"","11/15/2022 1:09:46 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"76","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202210_UP_LysC_20cm",2022,10,14,NA,NA,21.88,1821.66347514778,"","11/15/2022 1:29:17 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"77","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202210_UP_LysB_10cm",2022,10,27,NA,NA,18.7,1556.90616934477,"","11/15/2022 8:35:02 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"78","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202210_UP_LysC_10cm",2022,10,27,NA,NA,24.21,2015.65231870785,"","11/15/2022 8:48:05 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"79","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202210_UP_LysC_20cm",2022,10,27,NA,NA,18.61,1549.41303804846,"","11/15/2022 9:00:19 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"80","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202209_TR_LysA_10cm",2022,9,22,NA,NA,37.19,3096.32836566481,"","11/15/2022 12:45:16 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"81","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202209_TR_LysA_20cm",2022,9,22,NA,NA,53.34,4440.92914828074,"","11/15/2022 1:00:42 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"82","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202209_TR_LysB_10cm",2022,9,22,NA,NA,18.61,1549.41303804846,"","11/15/2022 1:13:52 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"83","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202209_TR_LysB_20cm",2022,9,22,NA,NA,57.6,4795.6040296395,"","11/15/2022 1:29:30 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"84","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202209_TR_LysB_45cm",2022,9,22,NA,NA,42.99,3579.2190492049,"","11/15/2022 1:48:43 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"85","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202209_TR_LysC_10cm",2022,9,22,NA,NA,5.946,495.046207642994,"","11/15/2022 2:38:00 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"86","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202209_TR_LysC_20cm",2022,9,22,NA,NA,34.36,2860.71101490301,"","11/15/2022 2:52:19 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"87","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202210_TR_LysA_20cm",2022,10,11,NA,NA,39.19,3262.84239447173,"","11/15/2022 6:40:36 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"88","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202210_TR_LysA_45cm",2022,10,11,NA,NA,20.98,1746.73216218466,"","11/15/2022 6:56:32 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"89","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202210_TR_LysB_10cm",2022,10,11,NA,NA,17.89,1489.46798767796,"","11/15/2022 7:12:13 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"90","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202210_TR_LysB_20cm",2022,10,11,NA,NA,38.16,3177.08766963617,"","11/15/2022 7:29:44 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"91","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202210_TR_LysB_45cm",2022,10,11,NA,NA,64.68,5385.06369161602,"","11/15/2022 7:44:48 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"92","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202210_TR_LysC_20cm",2022,10,11,NA,NA,44.79,3729.08167513113,"","11/15/2022 7:58:59 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"93","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202210_TR_LysA_10cm",2022,10,14,NA,NA,27.66,2302.8890183998,"","11/15/2022 1:43:01 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"94","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202210_TR_LysB_10cm",2022,10,14,NA,NA,20.01,1665.9728582133,"","11/15/2022 1:55:44 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"95","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202210_TR_LysB_20cm",2022,10,14,NA,NA,68.37,5692.2820747648,"","11/15/2022 2:15:57 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"96","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202210_TR_LysC_10cm",2022,10,14,NA,NA,12.67,1054.86637249188,"","11/15/2022 2:28:11 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"97","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202210_TR_LysC_20cm",2022,10,14,NA,NA,32.15,2676.71301307135,"","11/15/2022 2:42:07 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"98","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202210_TR_LysA_10cm",2022,10,27,NA,NA,24.29,2022.31287986013,"","11/15/2022 9:12:56 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"99","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202210_TR_LysA_20cm",2022,10,27,NA,NA,32.8,2730.8300724336,"","11/15/2022 9:28:18 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"100","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202210_TR_LysB_10cm",2022,10,27,NA,NA,15.97,1329.61452002331,"","11/15/2022 9:43:13 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"101","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202210_TR_LysB_20cm",2022,10,27,NA,NA,39.62,3298.64291066522,"","11/15/2022 9:59:12 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"102","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202210_TR_LysC_10cm",2022,10,27,NA,NA,24.13,2008.99175755557,"","11/15/2022 10:11:53 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"103","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202210_TR_LysC_20cm",2022,10,27,NA,NA,50.25,4183.66497377404,"","11/15/2022 10:25:29 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"104","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202211_TR_LysB_10cm",2022,11,15,NA,NA,35.07,2919.82349512946,"","11/16/2022 1:30:54 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"105","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202209_SW_A",2022,9,22,NA,NA,19.7,1640.16318374823,"","11/15/2022 5:26:23 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"106","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202209_SW_B",2022,9,22,NA,NA,19.12,1591.87411539422,"","11/15/2022 5:40:12 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"107","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202209_SW_C",2022,9,22,NA,NA,18.89,1572.72500208143,"","11/15/2022 5:53:41 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"108","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202210_SW_A",2022,10,11,NA,NA,26.26,2186.32919823495,"","11/15/2022 11:50:40 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"109","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202210_SW_B",2022,10,11,NA,NA,26.06,2169.67779535426,"","11/15/2022 12:04:31 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"110","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202210_SW_C",2022,10,11,NA,NA,25.81,2148.86354175339,"","11/15/2022 12:18:26 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"111","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202210_SW_A",2022,10,14,NA,NA,20.78,1730.08075930397,"","11/15/2022 7:55:07 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"112","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202210_SW_B",2022,10,14,NA,NA,20.1,1673.46598950962,"","11/15/2022 8:07:45 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"113","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202210_SW_C",2022,10,14,NA,NA,19.85,1652.65173590875,"","11/15/2022 8:20:14 PM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"114","COMPASS: Synoptic","CB","MSM","SW","A",0,"MSM_202210_SW_A",2022,10,27,NA,NA,18.56,1545.25018732828,"","11/16/2022 12:52:43 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"115","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202210_SW_B",2022,10,27,NA,NA,17.9,1490.300557822,"","11/16/2022 1:05:15 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"116","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202210_SW_C",2022,10,27,NA,NA,17.58,1463.65831321289,"","11/16/2022 1:17:47 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"117","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202211_SW_A",2022,11,15,NA,NA,13.26,1103.98801098993,"","11/16/2022 4:06:22 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"118","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202211_SW_B",2022,11,15,NA,NA,13.14,1093.99716926151,"","11/16/2022 4:18:39 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"119","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202211_SW_C",2022,11,15,NA,NA,12.71,1058.19665306802,"","11/16/2022 4:31:11 AM"," The standard curve for this run was checked manually on the instrument. 
    This run contains data from multiple months.",NA
"120","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202211_UP_LysB_10cm",2022,11,13,NA,NA,12.18,1014.07043543419,"","12/1/2022 3:35:54 PM"," The standard curve for this run was checked manually on the instrument.",NA
"121","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202211_UP_LysC_10cm",2022,11,13,NA,NA,13.58,1130.63025559903,"","12/1/2022 3:48:23 PM"," The standard curve for this run was checked manually on the instrument.",NA
"122","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202211_UP_LysC_20cm",2022,11,13,NA,NA,33.96,2827.40820914162,"","12/1/2022 4:02:14 PM"," The standard curve for this run was checked manually on the instrument.",NA
"123","COMPASS: Synoptic","CB","GCW","UP","B",10,"GCW_202211_UP_LysB_10cm",2022,11,15,NA,NA,2.523,210.057447339938,"blank is ≥ 25% of sample value","12/2/2022 5:38:27 AM"," The standard curve for this run was checked manually on the instrument.",NA
"124","COMPASS: Synoptic","CB","GCW","UP","C",10,"GCW_202211_UP_LysC_10cm",2022,11,15,NA,NA,2.83,235.617350761802,"blank is ≥ 25% of sample value","12/2/2022 5:52:26 AM"," The standard curve for this run was checked manually on the instrument.",NA
