[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	11/8/2022 1:50:38 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Cond Blank	Untitled					0.4864	0.00913	mg/L	0	11/6/2022 1:51:13 PM	
Unknown	NPOC/TN	Cond Blank	Untitled					0.4392	0.02667	mg/L	0	11/6/2022 2:10:42 PM	
Unknown	NPOC/TN	Cond Blank	Untitled					0.4529	0.01860	mg/L	0	11/6/2022 2:26:17 PM	
Unknown	NPOC/TN	NPOC_Chk_10ppm	Untitled					10.01	0.00180	mg/L	1	11/6/2022 2:52:35 PM	
Unknown	NPOC/TN	TN_Chk_1ppm	Untitled					0.5039	0.9951	mg/L	2	11/6/2022 3:11:55 PM	
Unknown	NPOC/TN	Cond Blank	Untitled					0.4429	0.02904	mg/L	0	11/6/2022 3:33:54 PM	
Standard	NPOC	NPOC_CalCurve	Untitled					100.0		mg/L	3, 4, 5, 6, 7, 8, 9, 10	11/6/2022 6:14:56 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.5027	0.00736	mg/L	0	11/6/2022 6:34:33 PM	
Standard	TN	TN_CalCurve	Untitled						3.000	mg/L	11, 12, 13, 14, 15, 16	11/6/2022 8:37:35 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.4438	0.04848	mg/L	0	11/6/2022 8:57:18 PM	
Unknown	NPOC/TN	1_202210_Gcrew_TR_LysA_20cm	Untitled					30.95	1.520	mg/L	17	11/6/2022 9:24:35 PM	
Unknown	NPOC/TN	2_202210_Gcrew_TR_LysA_45cm	Untitled					10.07	0.4001	mg/L	18	11/6/2022 9:46:48 PM	
Unknown	NPOC/TN	3_202210_GCrew_TR_LysB_10cm	Untitled					5.791	0.3191	mg/L	19	11/6/2022 10:14:32 PM	
Unknown	NPOC/TN	4_202210_Gcrew_TR_LysB_20cm	Untitled					13.13	1.073	mg/L	20	11/6/2022 10:36:35 PM	
Unknown	NPOC/TN	5_202210_Gcrew_TR_LysC_10cm	Untitled					26.39	0.6043	mg/L	21	11/6/2022 11:06:52 PM	
Unknown	NPOC/TN	6_202210_Gcrew_TR_LysC_20cm	Untitled					55.38	1.964	mg/L	22	11/6/2022 11:26:14 PM	
Unknown	NPOC/TN	7_202210_Gcrew_TR_LysC_45cm	Untitled					5.482	0.2955	mg/L	23	11/6/2022 11:44:41 PM	
Unknown	NPOC/TN	8_202210_Gcrew_WC_SipA_10cm	Untitled					11.25	0.7803	mg/L	24	11/7/2022 12:03:17 AM	
Unknown	NPOC/TN	9_202210_Gcrew_WC_SipA_20cm	Untitled					12.35	1.136	mg/L	25	11/7/2022 12:22:46 AM	
