[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	2/17/2023 5:36:49 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Cond Blank 1	Untitled					0.000	0.000	mg/L	1	7/18/2022 10:08:46 AM	
Unknown	NPOC/TN	Cond Blank 2	Untitled					0.000	0.000	mg/L	2	7/18/2022 10:34:16 AM	
Unknown	NPOC/TN	Cond Blank 3	Untitled					0.000	0.000	mg/L	3	7/18/2022 11:01:14 AM	
Unknown	NPOC/TN	Cond Blank 4	Untitled					0.000	0.000	mg/L	4	7/18/2022 11:28:42 AM	
Unknown	NPOC/TN	Cond Blank 5	Untitled					0.000	0.000	mg/L	5	7/18/2022 11:54:11 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_1	Untitled					0.000	0.000	mg/L	6	7/18/2022 12:19:56 PM	
Standard	NPOC	C_CalCurve	Untitled					80.00		mg/L	7, 8, 9, 10, 11, 12, 13	7/18/2022 4:11:12 PM	
Standard	TN	N_CalCurve	Untitled						3.000	mg/L	14, 15, 16, 17, 18, 19	7/18/2022 6:02:47 PM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_2	Untitled					1.498	1.162	mg/L	20	7/18/2022 6:22:54 PM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_3	Untitled					1.526	1.107	mg/L	21	7/18/2022 6:42:53 PM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_3	Untitled					1.508	1.089	mg/L	22	7/18/2022 7:05:49 PM	
Unknown	NPOC/TN	Blank 1	Untitled					0.5676	0.06235	mg/L	0	7/18/2022 8:03:50 PM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_3	Untitled					1.383	1.107	mg/L	1	7/18/2022 8:27:36 PM	
Unknown	NPOC/TN	1_202207_GCrew_UP_LysB_10cm	Untitled					17.20	0.6257	mg/L	2	7/18/2022 8:49:23 PM	
Unknown	NPOC/TN	2_202207_GCrew_UP_LysA_20cm	Untitled					47.87	1.327	mg/L	3	7/18/2022 9:07:25 PM	
Unknown	NPOC/TN	3_202207_GCrew_UP_LysB_20cm	Untitled					10.29	0.4181	mg/L	4	7/18/2022 9:28:05 PM	
Unknown	NPOC/TN	4_202207_GCrew_TR_LysB_10cm	Untitled					57.59	3.510	mg/L	5	7/18/2022 9:54:19 PM	
Unknown	NPOC/TN	5_202207_GCrew_TR_LysC_10cm	Untitled					57.88	1.495	mg/L	6	7/18/2022 10:12:52 PM	
Unknown	NPOC/TN	6_202207_GCrew_TR_LysA_20cm	Untitled					22.93	1.215	mg/L	7	7/18/2022 10:38:25 PM	
Unknown	NPOC/TN	7_202207_GCrew_TR_LysB_20cm	Untitled					37.92	2.663	mg/L	8	7/18/2022 11:04:17 PM	
Unknown	NPOC/TN	8_202207_GCrew_TR_LysC_20cm	Untitled					88.46	3.114	mg/L	9	7/18/2022 11:31:35 PM	
Unknown	NPOC/TN	9_202207_GCrew_TR_LysA_45cm	Untitled					9.799	0.4183	mg/L	10	7/18/2022 11:47:45 PM	
Unknown	NPOC/TN	10_202207_GCrew_TR_LysB_45cm	Untitled					55.82	0.8256	mg/L	11	7/19/2022 12:13:34 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_3	Untitled					1.684	1.075	mg/L	12	7/19/2022 12:36:32 AM	
Unknown	NPOC/TN	11_202207_GCrew_TR_LysC_45cm	Untitled					13.96	0.5363	mg/L	13	7/19/2022 12:54:24 AM	
Unknown	NPOC/TN	12_202207_GCrew_WC_SipA_10cm	Untitled					14.93	1.166	mg/L	14	7/19/2022 1:18:53 AM	
Unknown	NPOC/TN	13_202207_GCrew_WC_SipB_10cm	Untitled					9.222	0.6219	mg/L	15	7/19/2022 1:44:16 AM	
Unknown	NPOC/TN	14_202207_GCrew_WC_SipC_10cm	Untitled					9.863	0.7854	mg/L	16	7/19/2022 2:07:57 AM	
Unknown	NPOC/TN	15_202207_GCrew_WC_SipA_20cm	Untitled					14.77	1.698	mg/L	17	7/19/2022 2:25:05 AM	
Unknown	NPOC/TN	16_202207_GCrew_WC_SipB_20cm	Untitled					10.04	0.8485	mg/L	18	7/19/2022 2:48:55 AM	
Unknown	NPOC/TN	17_202207_GCrew_WC_SipC_20cm	Untitled					8.836	0.7730	mg/L	19	7/19/2022 3:14:21 AM	
Unknown	NPOC/TN	18_202207_GCrew_WC_SipA_45cm	Untitled					22.54	5.540	mg/L	20	7/19/2022 3:39:13 AM	
Unknown	NPOC/TN	19_202207_GCrew_WC_SipB_45cm	Untitled					13.10	2.479	mg/L	21	7/19/2022 3:55:47 AM	
Unknown	NPOC/TN	20_202207_GCrew_WC_SipC_45cm	Untitled					11.76	2.080	mg/L	22	7/19/2022 4:12:18 AM	
Unknown	NPOC/TN	CheckStd_1ppm_CN_3	Untitled					1.608	1.086	mg/L	23	7/19/2022 4:32:16 AM	
Unknown	NPOC/TN	21_202207_GCrew_WC_LysA_10cm	Untitled					16.91	1.511	mg/L	24	7/19/2022 4:56:05 AM	
Unknown	NPOC/TN	22_202207_GCrew_WC_LysA_20cm	Untitled					17.00	2.138	mg/L	25	7/19/2022 5:13:22 AM	
Unknown	NPOC/TN	23_202207_GCrew_WC_LysA_45cm	Untitled					22.80	5.109	mg/L	26	7/19/2022 5:34:57 AM	
Unknown	NPOC/TN	24_202207_GWI_UP_LysA_10cm	Untitled					69.19	1.688	mg/L	27	7/19/2022 5:53:25 AM	
Unknown	NPOC/TN	25_202207_GWI_UP_LysB_10cm	Untitled					102.2	2.282	mg/L	28	7/19/2022 6:11:57 AM	
Unknown	NPOC/TN	26_202207_GWI_UP_LysC_10cm	Untitled					383.5	9.084	mg/L	29	7/19/2022 6:39:41 AM	
Unknown	NPOC/TN	27_202207_GWI_UP_LysA_20cm	Untitled					80.52	2.113	mg/L	30	7/19/2022 6:57:46 AM	
Unknown	NPOC/TN	28_202207_GWI_UP_LysB_20cm	Untitled					99.69	2.384	mg/L	31	7/19/2022 7:15:58 AM	
