[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	2/17/2023 5:51:37 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.3780	0.2495	mg/L	0	10/26/2022 11:04:22 AM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.3482	0.2311	mg/L	0	10/26/2022 11:20:45 AM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.2737	0.2393	mg/L	0	10/26/2022 11:37:07 AM	
Unknown	NPOC/TN	Chk_10ppmC	Untitled					-10.96	2.967	mg/L	1	10/26/2022 12:03:03 PM	
Unknown	NPOC/TN	Chk_1ppmN	Untitled					-10.96	2.936	mg/L	2	10/26/2022 12:24:49 PM	
Unknown	NPOC/TN	Cond_Blank	Untitled					0.3355	0.2440	mg/L	0	10/26/2022 12:44:10 PM	
Standard	NPOC	CalCurve_NPOC	Untitled					100.0		mg/L	3, 4, 5, 6, 7, 8, 9, 10	10/26/2022 3:58:57 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	11, 12, 13, 14, 15, 16	10/26/2022 6:25:25 PM	
Unknown	NPOC/TN	Blank1	Untitled					0.1130	-0.02024	mg/L	0	10/26/2022 6:49:15 PM	
Unknown	NPOC/TN	Chk_10ppmC	Untitled					4.704	-0.02128	mg/L	17	10/26/2022 7:14:45 PM	
Unknown	NPOC/TN	Chk_1ppmN	Untitled					-0.08379	0.9814	mg/L	18	10/26/2022 7:36:31 PM	
Unknown	NPOC/TN	Blank1	Untitled					0.08526	-0.02471	mg/L	0	10/26/2022 8:00:45 PM	
Unknown	NPOC/TN	1_MSM_202209_UP_LysA_20cm	Untitled					50.56	3.868	mg/L	19	10/26/2022 8:27:28 PM	
Unknown	NPOC/TN	2_MSM_202209_UP_LsyA_45cm	Untitled					-0.06994	-0.01867	mg/L	20	10/26/2022 8:45:30 PM	
Unknown	NPOC/TN	3_MSM_202209_UP_LysB_10cm	Untitled					57.73	1.245	mg/L	21	10/26/2022 9:15:25 PM	
Unknown	NPOC/TN	4_MSM_202209_UP_LysB_20cm	Untitled					0.2254	-0.02436	mg/L	22	10/27/2022 9:20:05 AM	
Unknown	NPOC/TN	Blank	Untitled					0.2050	0.2364	mg/L	0	10/27/2022 9:33:23 AM	
Unknown	NPOC/TN	Blank	Untitled					0.2009	0.2283	mg/L	0	10/27/2022 9:50:09 AM	
Unknown	NPOC/TN	Blank	Untitled					0.2362	0.2350	mg/L	0	10/27/2022 10:03:29 AM	
Standard	NPOC	CalCurve_NPOC	Untitled					100.0		mg/L	0, 7, 8, 9, 10, 11, 12, 13	10/27/2022 1:25:25 PM	
Unknown	NPOC/TN	Blank	Untitled					0.3536	-0.00768	mg/L	0	10/27/2022 1:49:45 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	0, 14, 15, 16, 17, 18	10/27/2022 3:23:51 PM	
Unknown	NPOC/TN	Blank	Untitled					0.1897	0.2320	mg/L	0	10/27/2022 3:36:46 PM	
Unknown	NPOC/TN	Chk_10ppmC	Untitled					7.362	0.2347	mg/L	1	10/27/2022 4:03:09 PM	
Unknown	NPOC/TN	Chk_1ppmN	Untitled					0.3143	1.114	mg/L	2	10/27/2022 4:25:03 PM	
Unknown	NPOC/TN	Blank	Untitled					0.1912	0.2364	mg/L	0	10/27/2022 4:42:26 PM	
Unknown	NPOC/TN	Blank	Untitled					0.1799	0.2425	mg/L	0	10/27/2022 5:31:05 PM	
Unknown	NPOC/TN	5_MSM_202209_UP_LysB_45cm	Untitled					39.13	1.692	mg/L	23	10/27/2022 5:57:12 PM	
