[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	7/26/2026 12:03:17 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI	Untitled					0.1898	0.04358	mg/L	0	7/24/2026 11:55:26 AM	
Unknown	NPOC/TN	DI	Untitled					0.2113	0.02290	mg/L	0	7/24/2026 12:23:01 PM	
Unknown	NPOC/TN	DI	Untitled					0.2192	0.04236	mg/L	0	7/24/2026 12:50:50 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					51.72	1.973	mg/L	1	7/24/2026 1:19:38 PM	
Unknown	NPOC/TN	DI	Untitled					0.4410	0.05288	mg/L	0	7/24/2026 1:44:02 PM	
Unknown	NPOC/TN	DI	Untitled					0.9115	0.07929	mg/L	0	7/24/2026 2:09:03 PM	
Standard	NPOC	CalCurve_NPOC	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	7/24/2026 5:32:41 PM	
Unknown	NPOC/TN	DI	Untitled					1.074	0.05240	mg/L	0	7/24/2026 5:58:03 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	7/24/2026 8:44:17 PM	
Unknown	NPOC/TN	DI	Untitled					-0.1170	0.1118	mg/L	0	7/24/2026 9:10:13 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					44.94	2.039	mg/L	17	7/24/2026 9:39:22 PM	
Unknown	NPOC/TN	DI	Untitled					0.2886	0.09404	mg/L	0	7/24/2026 10:02:57 PM	
Unknown	NPOC/TN	202607_GCW_TR_LysA_20cm	Untitled					4.901	0.3349	mg/L	18	7/24/2026 10:31:18 PM	
Unknown	NPOC/TN	202607_GCW_TR_LysB_10cm	Untitled					5.778	0.3417	mg/L	19	7/24/2026 10:52:10 PM	
Unknown	NPOC/TN	202607_GCW_TR_LysC_20cm	Untitled					6.705	0.6619	mg/L	20	7/24/2026 11:13:32 PM	
Unknown	NPOC/TN	202607_GCW_WC_LysA_10cm	Untitled					63.96	1.291	mg/L	21	7/24/2026 11:38:06 PM	
Unknown	NPOC/TN	202607_GCW_WC_LysA_20cm	Untitled					83.77	1.891	mg/L	22	7/24/2026 11:55:17 PM	
Unknown	NPOC/TN	202607_GCW_WC_LysA_45cm	Untitled					135.5	4.614	mg/L	23	7/25/2026 12:20:20 AM	
Unknown	NPOC/TN	202607_GCW_WC_LysB_10cm	Untitled					66.36	2.545	mg/L	24	7/25/2026 12:37:54 AM	
Unknown	NPOC/TN	202607_GCW_WC_LysB_20cm	Untitled					77.03	3.031	mg/L	25	7/25/2026 1:03:04 AM	
Unknown	NPOC/TN	202607_GCW_WC_LysB_45cm	Untitled					76.74	3.302	mg/L	26	7/25/2026 1:25:13 AM	
Unknown	NPOC/TN	202607_GCW_WC_LysC_10cm	Untitled					47.96	1.284	mg/L	27	7/25/2026 1:43:31 AM	
Unknown	NPOC/TN	202607_GCW_WC_LysC_10cm_dup	Untitled					47.53	1.261	mg/L	28	7/25/2026 2:11:10 AM	
Unknown	NPOC/TN	DI	Untitled					0.01577	0.04877	mg/L	0	7/25/2026 2:36:02 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					48.32	2.026	mg/L	29	7/25/2026 3:06:55 AM	
Unknown	NPOC/TN	DI	Untitled					-0.1421	0.03265	mg/L	0	7/25/2026 3:31:25 AM	
Unknown	NPOC/TN	202607_GCW_WC_LysC_20cm	Untitled					40.60	0.9917	mg/L	30	7/25/2026 3:59:40 AM	
