[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/26/2026 9:15:21 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI	Untitled					0.04230	0.05769	mg/L	0	5/21/2026 2:00:12 PM	
Unknown	NPOC/TN	DI	Untitled					-0.04912	0.01043	mg/L	0	5/21/2026 2:27:27 PM	
Unknown	NPOC/TN	DI	Untitled					-0.03156	0.01798	mg/L	0	5/21/2026 2:55:24 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					50.49	1.609	mg/L	1	5/21/2026 3:25:29 PM	
Unknown	NPOC/TN	DI	Untitled					-0.04410	0.05648	mg/L	0	5/21/2026 3:51:09 PM	
Unknown	NPOC/TN	DI	Untitled					-0.1085	-0.00687	mg/L	0	5/21/2026 4:15:23 PM	
Standard	NPOC	CalCurve_IC	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	5/21/2026 7:04:54 PM	
Unknown	NPOC/TN	DI	Untitled					-0.04732	0.00153	mg/L	0	5/21/2026 7:31:12 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	5/21/2026 10:20:27 PM	
Unknown	NPOC/TN	DI	Untitled					0.2072	0.07510	mg/L	0	5/21/2026 10:46:44 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					47.37	1.973	mg/L	17	5/21/2026 11:13:47 PM	
Unknown	NPOC/TN	DI	Untitled					0.1760	0.05391	mg/L	0	5/21/2026 11:38:24 PM	
Unknown	NPOC/TN	202605_GCW_TR_LysA_10cm	Untitled					3.066	0.07288	mg/L	18	5/22/2026 12:09:29 AM	
Unknown	NPOC/TN	202605_GCW_TR_LysA_20cm	Untitled					2.314	0.08644	mg/L	19	5/22/2026 12:34:30 AM	
Unknown	NPOC/TN	202605_GCW_TR_LysA_20cm_dup	Untitled					2.355	0.1577	mg/L	20	5/22/2026 1:02:20 AM	
Unknown	NPOC/TN	202605_GCW_TR_LysB_10cm	Untitled					3.997	0.2061	mg/L	21	5/22/2026 1:30:22 AM	
Unknown	NPOC/TN	202605_GCW_TR_LysB_20cm	Untitled					3.127	0.3818	mg/L	22	5/22/2026 1:58:02 AM	
Unknown	NPOC/TN	202605_GCW_TR_LysC_10cm	Untitled					15.01	0.5284	mg/L	23	5/22/2026 2:27:52 AM	
Unknown	NPOC/TN	202605_GCW_TR_LysC_20cm	Untitled					3.506	0.2223	mg/L	24	5/22/2026 2:56:14 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysA_10cm	Untitled					7.081	0.7539	mg/L	25	5/22/2026 3:23:28 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysA_20cm	Untitled					10.04	1.902	mg/L	26	5/22/2026 3:52:07 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysA_45cm	Untitled					11.76	4.596	mg/L	27	5/22/2026 4:14:52 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysB_10cm	Untitled					8.295	1.878	mg/L	28	5/22/2026 4:39:32 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					47.55	2.040	mg/L	29	5/22/2026 5:09:21 AM	
Unknown	NPOC/TN	DI	Untitled					0.3330	0.05949	mg/L	0	5/22/2026 5:33:15 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysB_20cm	Untitled					8.545	2.658	mg/L	30	5/22/2026 6:01:48 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysB_45cm	Untitled					10.98	4.677	mg/L	31	5/22/2026 6:20:06 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysC_10cm	Untitled					5.711	0.4369	mg/L	32	5/22/2026 6:48:50 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysC_20cm	Untitled					5.939	0.4893	mg/L	33	5/22/2026 7:16:04 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysC_45cm	Untitled					7.848	1.888	mg/L	34	5/22/2026 7:38:11 AM	
Unknown	NPOC/TN	202605_GCW_WC_LysC_45cm_dup	Untitled					7.808	1.901	mg/L	35	5/22/2026 8:06:15 AM	
Unknown	NPOC/TN	202605_GCW_SW_A	Untitled					5.073	0.4957	mg/L	36	5/22/2026 8:31:26 AM	
Unknown	NPOC/TN	202605_GCW_SW_B	Untitled					4.874	0.5082	mg/L	37	5/22/2026 9:02:59 AM	
Unknown	NPOC/TN	202605_GCW_SW_C	Untitled					4.833	0.4607	mg/L	38	5/22/2026 9:30:31 AM	
Unknown	NPOC/TN	202605_MSM_UP_LysA_10cm	Untitled					37.07	1.246	mg/L	39	5/22/2026 10:00:44 AM	
Unknown	NPOC/TN	202605_MSM_UP_LysA_20cm	Untitled					21.67	0.8190	mg/L	40	5/22/2026 10:25:04 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					47.28	1.976	mg/L	41	5/22/2026 10:44:51 AM	
Unknown	NPOC/TN	DI	Untitled					0.3160	0.08539	mg/L	0	5/22/2026 11:10:31 AM	
Unknown	NPOC/TN	202605_MSM_UP_LysB_10cm	Untitled					21.11	0.6422	mg/L	42	5/22/2026 11:35:33 AM	
Unknown	NPOC/TN	202605_MSM_UP_LysC_10cm	Untitled					28.90	0.9149	mg/L	43	5/22/2026 12:04:06 PM	
Unknown	NPOC/TN	202605_MSM_UP_LysC_20cm	Untitled					20.91	0.7292	mg/L	44	5/22/2026 12:32:18 PM	
Unknown	NPOC/TN	202605_MSM_UP_LysC_20cm_dup	Untitled					21.12	0.7999	mg/L	45	5/22/2026 1:00:53 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysA_10cm	Untitled					20.19	0.8783	mg/L	46	5/22/2026 1:29:34 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysA_20cm	Untitled					26.76	0.9285	mg/L	47	5/22/2026 1:58:07 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysB_10cm	Untitled					17.21	0.7968	mg/L	48	5/22/2026 2:15:47 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysB_20cm	Untitled					54.99	3.821	mg/L	49	5/22/2026 2:35:56 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysB_45cm	Untitled					37.49	3.982	mg/L	50	5/22/2026 2:55:10 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysC_10cm	Untitled					12.54	0.5802	mg/L	51	5/22/2026 3:55:43 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysC_20cm	Untitled					20.91	0.7743	mg/L	52	5/22/2026 4:25:27 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					48.03	2.053	mg/L	53	5/22/2026 4:56:55 PM	
Unknown	NPOC/TN	DI	Untitled					0.2732	0.03034	mg/L	0	5/22/2026 5:21:08 PM	
Unknown	NPOC/TN	202605_MSM_TR_LysC_45cm	Untitled					14.82	2.074	mg/L	54	5/22/2026 5:39:40 PM	
Unknown	NPOC/TN	202605_MSM_WC_LysA_10cm	Untitled					8.655	0.7684	mg/L	55	5/22/2026 5:57:30 PM	
Unknown	NPOC/TN	202605_MSM_WC_LysA_20cm	Untitled					12.52	1.274	mg/L	56	5/22/2026 6:25:44 PM	
Unknown	NPOC/TN	202605_MSM_WC_LysB_10cm	Untitled					9.553	1.305	mg/L	57	5/22/2026 6:53:17 PM	
Unknown	NPOC/TN	202605_MSM_WC_LysB_20cm	Untitled					15.03	1.931	mg/L	58	5/22/2026 7:10:32 PM	
Unknown	NPOC/TN	202605_MSM_WC_LysC_10cm	Untitled					10.56	1.352	mg/L	59	5/22/2026 7:38:38 PM	
Unknown	NPOC/TN	202605_MSM_WC_LysC_20cm	Untitled					18.87	2.437	mg/L	60	5/22/2026 8:06:19 PM	
Unknown	NPOC/TN	202605_MSM_SW_A	Untitled					4.803	0.4543	mg/L	61	5/22/2026 8:33:51 PM	
Unknown	NPOC/TN	202605_MSM_SW_B	Untitled					4.715	0.4713	mg/L	62	5/22/2026 8:59:53 PM	
Unknown	NPOC/TN	202605_MSM_SW_B_dup	Untitled					4.762	0.4543	mg/L	63	5/22/2026 9:27:48 PM	
