[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	11/12/2023 11:51:44 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	DI	Untitled			1.098				mg/L	0	11/10/2023 2:12:43 PM	
Unknown	IC	DI	Untitled			1.097				mg/L	0	11/10/2023 2:21:49 PM	
Unknown	IC	DI_Bubbled
DI_Bubbled	Untitled			0.9970				mg/L	1	11/10/2023 2:34:49 PM	
Unknown	IC	Chk_Std_40mgL	Untitled			32.71				mg/L	2	11/10/2023 2:49:05 PM	
Unknown	IC	DI	Untitled			1.109				mg/L	0	11/10/2023 2:58:53 PM	
Unknown	IC	DI	Untitled			1.069				mg/L	0	11/10/2023 4:04:25 PM	
Standard	IC	CalCurve_IC	Untitled			200.0				mg/L	3, 4, 5, 6, 7, 8, 9, 10	11/10/2023 6:04:42 PM	
Unknown	IC	DI	Untitled			1.410				mg/L	0	11/10/2023 6:19:25 PM	
Unknown	IC	DI_Bubbled	Untitled			1.340				mg/L	11	11/10/2023 6:32:37 PM	
Unknown	IC	Chk_Std_40mgL	Untitled			38.36				mg/L	12	11/10/2023 6:46:42 PM	
Unknown	IC	DI	Untitled			1.419				mg/L	0	11/10/2023 6:57:48 PM	
Unknown	IC	202311_MSM_UP_LysB_10cm	Untitled			13.07				mg/L	13	11/10/2023 7:14:33 PM	
Unknown	IC	202311_MSM_UP_LysC_10cm	Untitled			9.707				mg/L	14	11/10/2023 7:30:11 PM	
Unknown	IC	202311_MSM_UP_LysC_20cm	Untitled			16.96				mg/L	15	11/10/2023 7:43:55 PM	
Unknown	IC	202311_MSM_TR_LysA_10cm	Untitled			12.52				mg/L	16	11/10/2023 7:59:53 PM	
Unknown	IC	202311_MSM_TR_LysA_20cm	Untitled			41.38				mg/L	17	11/10/2023 8:17:28 PM	
