[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	7/28/2023 3:46:13 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	SWH_202306_UP_LysA_20cm	Untitled			33.72				mg/L	89	7/27/2023 8:52:35 PM	
Unknown	IC	SWH_202306_UP_LysA_45cm	Untitled			28.78				mg/L	90	7/27/2023 9:05:57 PM	
Unknown	IC	SWH_202306_UP_LysB_10cm	Untitled			18.10				mg/L	91	7/27/2023 9:18:19 PM	
Unknown	IC	SWH_202306_UP_LysB_20cm	Untitled			26.69				mg/L	92	7/27/2023 9:34:53 PM	
Unknown	IC	SWH_202306_UP_LysB_45cm	Untitled			22.53				mg/L	93	7/27/2023 9:48:02 PM	
Unknown	IC	DI	Untitled			1.315				mg/L	0	7/27/2023 10:01:18 PM	
Unknown	IC	DI	Untitled			1.270				mg/L	0	7/27/2023 10:12:23 PM	
Unknown	IC	DI	Untitled			1.308				mg/L	0	7/28/2023 7:18:21 AM	
Unknown	IC	DI	Untitled			1.267				mg/L	0	7/28/2023 7:29:25 AM	
Unknown	IC	DI	Untitled			1.265				mg/L	0	7/28/2023 7:40:29 AM	
Unknown	IC	SWH_202306_UP_LysC_10cm	Untitled			2.677				mg/L	1	7/28/2023 7:51:17 AM	
Unknown	IC	SWH_202306_UP_LysC_20cm	Untitled			6.003				mg/L	2	7/28/2023 8:05:56 AM	
Unknown	IC	SWH_202306_UP_LysC_45cm	Untitled			16.75				mg/L	3	7/28/2023 8:23:50 AM	
Unknown	IC	SHW_202306_TR_LysA_10cm	Untitled			44.32				mg/L	4	7/28/2023 8:37:57 AM	
Unknown	IC	SWH_202306_TR_LysA_20cm	Untitled			40.18				mg/L	5	7/28/2023 8:52:08 AM	
Unknown	IC	SWH_202306_TR_LysA_45cm	Untitled			41.33				mg/L	6	7/28/2023 9:06:01 AM	
Unknown	IC	SWH_202306_TR_LysB_10cm	Untitled			12.78				mg/L	7	7/28/2023 9:18:09 AM	
Unknown	IC	SWH_202306_TR_LysB_20cm	Untitled			25.04				mg/L	8	7/28/2023 9:31:15 AM	
Unknown	IC	SWH_202306_TR_LysB_45cm	Untitled			25.86				mg/L	9	7/28/2023 9:44:48 AM	
Unknown	IC	SWH_202306_TR_LysC_10cm	Untitled			13.14				mg/L	10	7/28/2023 9:57:08 AM	
Unknown	IC	SWH_202306_TR_LysC_20cm	Untitled			17.17				mg/L	11	7/28/2023 10:09:53 AM	
Unknown	IC	SWH_202306_TR_LysC_45cm	Untitled			34.99				mg/L	12	7/28/2023 10:23:29 AM	
Unknown	IC	SWH_202306_WC_LysC_10cm	Untitled			47.22				mg/L	13	7/28/2023 10:37:28 AM	
Unknown	IC	SWH_202306_WC_LysC_45cm	Untitled			38.12				mg/L	14	7/28/2023 10:51:14 AM	
Unknown	IC	SWH_202306_SW_A	Untitled			9.295				mg/L	15	7/28/2023 11:03:10 AM	
Unknown	IC	SWH_202306_SW_B	Untitled			9.185				mg/L	16	7/28/2023 11:15:10 AM	
Unknown	IC	SWH_202306_SW_C	Untitled			9.106				mg/L	17	7/28/2023 11:27:10 AM	
Unknown	IC	MSM_202306_SW_B	Untitled			19.26				mg/L	52	7/28/2023 11:39:51 AM	
Unknown	IC	GWI_202306_SW_A	Untitled			9.863				mg/L	72	7/28/2023 11:51:45 AM	
Unknown	IC	DI	Untitled			1.269				mg/L	0	7/28/2023 12:02:56 PM	
Unknown	IC	Chk_Std_10ppm	Untitled			10.13				mg/L	18	7/28/2023 12:15:10 PM	
Unknown	IC	Chk_Std_40ppm	Untitled			38.50				mg/L	19	7/28/2023 12:29:07 PM	
Unknown	IC	DI	Untitled			1.253				mg/L	0	7/28/2023 12:42:51 PM	
Unknown	IC	DI	Untitled			1.247				mg/L	0	7/28/2023 12:53:55 PM	
Unknown	IC	DI	Untitled			1.242				mg/L	0	7/28/2023 1:02:48 PM	
Unknown	IC	DI	Untitled			1.244				mg/L	0	7/28/2023 1:11:41 PM	
Unknown	IC	DI	Untitled			1.245				mg/L	0	7/28/2023 1:20:34 PM	
Unknown	IC	DI	Untitled			1.231				mg/L	0	7/28/2023 1:25:05 PM	
