[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	9/27/2023 8:50:39 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	DI	Untitled			1.593				mg/L	0	9/26/2023 11:03:20 AM	
Unknown	IC	DI	Untitled			1.591				mg/L	0	9/26/2023 11:16:35 AM	
Unknown	IC	DI_bubbled	Untitled			1.454				mg/L	1	9/26/2023 11:27:22 AM	
Unknown	IC	Chk_Std_40mgL	Untitled			39.31				mg/L	2	9/26/2023 11:40:51 AM	
Unknown	IC	DI	Untitled			1.587				mg/L	0	9/26/2023 11:54:12 AM	
Unknown	IC	DI	Untitled			1.578				mg/L	0	9/26/2023 12:05:26 PM	
Standard	IC	CalCurve_IC	Untitled			200.0				mg/L	3, 4, 5, 6, 7, 8, 9, 10	9/26/2023 1:49:17 PM	
Unknown	IC	DI	Untitled			1.744				mg/L	0	9/26/2023 2:02:55 PM	
Unknown	IC	DI_bubbled	Untitled			1.743				mg/L	0	9/26/2023 2:11:49 PM	
Unknown	IC	Chk_Std_40mgL	Untitled			1.749				mg/L	0	9/26/2023 2:22:53 PM	
Unknown	IC	DI	Untitled			1.742				mg/L	0	9/26/2023 2:31:47 PM	
Unknown	IC	202309_SWH_UPCON_LysA_10cm	Untitled			5.271				mg/L	11	9/26/2023 2:43:10 PM	
Unknown	IC	202309_SWH_UPCON_LysA_20cm	Untitled			9.730				mg/L	12	9/26/2023 2:54:53 PM	
Unknown	IC	202309_SWH_UPCON_LysA_45cm	Untitled			43.20				mg/L	13	9/26/2023 3:08:23 PM	
Unknown	IC	202309_SWH_UPCON_LysB_10cm	Untitled			4.825				mg/L	14	9/26/2023 3:24:17 PM	
Unknown	IC	202309_SWH_UPCON_LysB_20cm	Untitled			15.41				mg/L	15	9/26/2023 3:36:12 PM	
Unknown	IC	202309_SWH_UPCON_LysB_45cm	Untitled			49.10				mg/L	16	9/26/2023 3:52:54 PM	
Unknown	IC	202309_SWH_UPCON_LysC_20cm	Untitled			7.488				mg/L	17	9/26/2023 4:04:17 PM	
Unknown	IC	202309_SWH_UPCON_LysC_45cm	Untitled			47.76				mg/L	18	9/26/2023 4:17:49 PM	
Unknown	IC	DI	Untitled			1.885				mg/L	0	9/26/2023 4:31:05 PM	
Unknown	IC	202309_SWH_UP_LysA_10cm	Untitled			20.22				mg/L	19	9/26/2023 4:43:48 PM	
Unknown	IC	202309_SWH_UP_LysA_20cm	Untitled			24.08				mg/L	20	9/26/2023 5:02:18 PM	
Unknown	IC	202309_SWH_UP_LysA_45cm	Untitled			33.51				mg/L	21	9/26/2023 5:15:41 PM	
Unknown	IC	202309_SWH_UP_LysB_10cm	Untitled			16.61				mg/L	22	9/26/2023 5:27:45 PM	
Unknown	IC	202309_SWH_UP_LysB_20cm	Untitled			29.57				mg/L	23	9/26/2023 5:46:38 PM	
Unknown	IC	202309_SWH_UP_LysB_45cm	Untitled			29.69				mg/L	24	9/26/2023 5:59:33 PM	
Unknown	IC	202309_SWH_UP_LysC_10cm	Untitled			4.538				mg/L	25	9/26/2023 6:10:42 PM	
Unknown	IC	202309_SWH_UP_LysC_20cm	Untitled			16.20				mg/L	26	9/26/2023 6:22:43 PM	
Unknown	IC	202309_SWH_UP_LysC_45cm	Untitled			22.16				mg/L	27	9/26/2023 6:40:46 PM	
Unknown	IC	DI_bubbled	Untitled			1.840				mg/L	28	9/26/2023 6:56:02 PM	
Unknown	IC	Chk_Std_40mgL	Untitled			38.49				mg/L	29	9/26/2023 7:09:32 PM	
Unknown	IC	DI	Untitled			1.755				mg/L	0	9/26/2023 7:20:37 PM	
Unknown	IC	202039_SWH_TR_LysA_10cm	Untitled			30.82				mg/L	30	9/26/2023 7:33:51 PM	
Unknown	IC	202309_SWH_TR_LysA_20cm	Untitled			62.61				mg/L	31	9/26/2023 7:47:54 PM	
Unknown	IC	202309_SWH_TR_LysA_45cm	Untitled			60.38				mg/L	32	9/26/2023 8:01:57 PM	
