"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.058,"1",1,"Ok",-0.769913091438248,0,"bdl"
"2","A05",0.058,"1",1,"Ok",-0.769913091438248,0,"bdl"
"3","A06",0.058,"1",1,"Ok",-0.769913091438248,0,"bdl"
"4","A07",0.304,"9",1,"Ok",19.8231810060185,19.8231810060185,"Within_Range"
"5","A08",0.296,"9",1,"Ok",19.1534868890281,19.1534868890281,"Within_Range"
"6","A09",0.278,"9",1,"Ok",17.6466751257995,17.6466751257995,"Within_Range"
"7","A10",0.486,"14",1,"Ok",35.0587221675516,35.0587221675516,"Within_Range"
"8","A11",0.455,"14",1,"Ok",32.4636574642135,32.4636574642135,"Within_Range"
"9","A12",0.435,"14",1,"Ok",30.7894221717374,30.7894221717374,"Within_Range"
"10","B04",0.062,"2",1,"Ok",-0.435066032943017,0,"bdl"
"11","B05",0.07,"2",1,"Ok",0.234628084047448,0.234628084047448,"Within_Range"
"12","B06",0.063,"2",1,"Ok",-0.351354268319209,0,"bdl"
"13","B10",1.168,"15",1,"Ok",92.1501456409886,92.1501456409886,"Within_Range"
"14","B11",1.124,"15",1,"Ok",88.4668279975411,88.4668279975411,"Within_Range"
"15","B12",1.224,"15",1,"Ok",96.8380044599219,96.8380044599219,"Within_Range"
"16","C04",0.665,"3",1,"Ok",50.0431280352132,50.0431280352132,"Within_Range"
"17","C05",0.577,"3",1,"Ok",42.6764927483181,42.6764927483181,"Within_Range"
"18","C06",0.546,"3",1,"Ok",40.0814280449801,40.0814280449801,"Within_Range"
"19","C07",0.261,"9 Dup",1,"Ok",16.2235751271948,16.2235751271948,"Within_Range"
"20","C08",0.288,"9 Dup",1,"Ok",18.4837927720376,18.4837927720376,"Within_Range"
"21","C09",0.263,"9 Dup",1,"Ok",16.3909986564424,16.3909986564424,"Within_Range"
"22","C10",0.065,"16",1,"Ok",-0.183930739071592,0,"bdl"
"23","C11",0.063,"16",1,"Ok",-0.351354268319209,0,"bdl"
"24","C12",0.062,"16",1,"Ok",-0.435066032943017,0,"bdl"
"25","D04",0.059,"4",1,"Ok",-0.686201326814441,0,"bdl"
"26","D05",0.059,"4",1,"Ok",-0.686201326814441,0,"bdl"
"27","D06",0.057,"4",1,"Ok",-0.853624856062056,0,"bdl"
"28","D10",0.111,"1 Spike",1,"Ok",3.66681043362357,3.66681043362357,"Within_Range"
"29","D11",0.106,"1 Spike",1,"Ok",3.24825161050453,3.24825161050453,"Within_Range"
"30","D12",0.1,"1 Spike",1,"Ok",2.74598102276169,2.74598102276169,"Within_Range"
"31","E04",0.058,"5",1,"Ok",-0.769913091438248,0,"bdl"
"32","E05",0.059,"5",1,"Ok",-0.686201326814441,0,"bdl"
"33","E06",0.06,"5",1,"Ok",-0.602489562190633,0,"bdl"
"34","E07",0.282,"10",1,"Ok",17.9815221842947,17.9815221842947,"Within_Range"
"35","E08",0.319,"10",1,"Ok",21.0788574753756,21.0788574753756,"Within_Range"
"36","E09",0.371,"10",1,"Ok",25.4318692358137,25.4318692358137,"Within_Range"
"37","E10",0.386,"10 Spike",1,"Ok",26.6875457051708,26.6875457051708,"Within_Range"
"38","E11",0.528,"10 Spike",1,"Ok",38.5746162817515,38.5746162817515,"Within_Range"
"39","E12",0.341,"10 Spike",1,"Ok",22.9205162970994,22.9205162970994,"Within_Range"
"40","F04",0.382,"6",1,"Ok",26.3526986466755,26.3526986466755,"Within_Range"
"41","F05",0.281,"6",1,"Ok",17.8978104196709,17.8978104196709,"Within_Range"
"42","F06",0.402,"6",1,"Ok",28.0269339391517,28.0269339391517,"Within_Range"
"43","F07",0.622,"11",1,"Ok",46.4435221563895,46.4435221563895,"Within_Range"
"44","F08",0.881,"11",1,"Ok",68.1248691939557,68.1248691939557,"Within_Range"
"45","F09",0.697,"11",1,"Ok",52.7219045031751,52.7219045031751,"Within_Range"
"46","G04",0.056,"7",1,"Ok",-0.937336620685864,0,"bdl"
"47","G05",0.06,"7",1,"Ok",-0.602489562190633,0,"bdl"
"48","G06",0.059,"7",1,"Ok",-0.686201326814441,0,"bdl"
"49","G07",1.584,"12",1,"Dilute",126.974239724493,126.974239724493,"adl"
"50","G08",2.114,"12",1,"Dilute",171.341474975111,171.341474975111,"adl"
"51","G09",1.815,"12",1,"Dilute",146.311657352592,146.311657352592,"adl"
"52","G10",0.061,"16 Dup",1,"Ok",-0.518777797566825,0,"bdl"
"53","G11",0.063,"16 Dup",1,"Ok",-0.351354268319209,0,"bdl"
"54","G12",0.06,"16 Dup",1,"Ok",-0.602489562190633,0,"bdl"
"55","H04",0.055,"8",1,"Ok",-1.02104838530967,0,"bdl"
"56","H05",0.062,"8",1,"Ok",-0.435066032943017,0,"bdl"
"57","H06",0.055,"8",1,"Ok",-1.02104838530967,0,"bdl"
"58","H07",0.116,"13",1,"Ok",4.08536925674262,4.08536925674262,"Within_Range"
"59","H08",0.127,"13",1,"Ok",5.0061986676045,5.0061986676045,"Within_Range"
"60","H09",0.121,"13",1,"Ok",4.50392807986165,4.50392807986165,"Within_Range"
