"","RepNumber","Month","Site","Zone","Replicate","Plot","TIMESTAMP","TIMESTAMP_min","TIMESTAMP_max","soilp_c","soilp_m","soilp_t","co2_HM81_AIC","co2_HM81_flux.estimate","co2_HM81_p.value","co2_HM81_r.squared","co2_HM81_RMSE","co2_lin_AIC","co2_lin_flux.estimate","co2_lin_flux.std.error","co2_lin_int.estimate","co2_lin_int.std.error","co2_lin_p.value","co2_lin_r.squared","co2_lin_RMSE","co2_poly_AIC","co2_poly_r.squared","co2_poly_RMSE","co2_rob_AIC","co2_rob_converged","co2_rob_flux.estimate","co2_rob_flux.std.error","co2_rob_RMSE","co2_qaqc_flag","ch4_HM81_AIC","ch4_HM81_flux.estimate","ch4_HM81_p.value","ch4_HM81_r.squared","ch4_HM81_RMSE","ch4_lin_AIC","ch4_lin_flux.estimate","ch4_lin_flux.std.error","ch4_lin_int.estimate","ch4_lin_int.std.error","ch4_lin_p.value","ch4_lin_r.squared","ch4_lin_RMSE","ch4_poly_AIC","ch4_poly_r.squared","ch4_poly_RMSE","ch4_rob_AIC","ch4_rob_converged","ch4_rob_flux.estimate","ch4_rob_flux.std.error","ch4_rob_RMSE","ch4_qaqc_flag"
"1",1,"Apr","GCW","TR","1","1-Apr-GCW-TR-1",2024-04-09 14:35:44,2024-04-09 14:35:17,2024-04-09 14:36:10,0,0,24.9,371.710829149021,3.21189372588427,5.88635635827107e-36,0.951976861661141,7.2873721792425,346.923991747031,2.0617224255992,0.050579142576825,3652.40261681886,1.77760082969866,3.8278893468947e-41,0.969653917369591,5.79291290845854,322.612195171652,0.982035907455655,4.54532553562218,348.054324141686,TRUE,2.01432961847861,0.048139033906444,4.89394156329541,NA,370.120802578858,4.18371644931638,6.19077563283e-42,0.971706393832612,7.1808699850485,347.295135295618,2.66284150353266,0.0507532575284445,18270.6971342456,1.78372008887731,1.03920909193619e-46,0.981459856384486,5.81285458203001,212.992356901781,0.998568424274575,1.64723948523039,348.653903263911,TRUE,2.61293941815249,0.0440028739293147,5.91209861345977,NA
"2",1,"Apr","GCW","TR","2","1-Apr-GCW-TR-2",2024-04-09 14:39:31,2024-04-09 14:39:04,2024-04-09 14:39:57,0,0,24.4305084745763,NA,NA,NA,NA,NA,317.39078129157,2.5243976068199,0.0384778840858005,3656.03948656855,1.35230285037112,1.10567295705497e-51,0.988063010027617,4.40693574574227,319.989634896718,0.988368757174165,4.43628087452939,317.463346460326,TRUE,2.53447170565646,0.0383215078424862,4.62068305817761,NA,429.716587014837,2.38339292282153,1.60009584516911e-28,0.907317076485637,12.4688478590676,253.598018452311,2.57412569551077,0.0213149756305764,18226.9972438365,0.749113496899805,2.2769748328395e-65,0.996447223999551,2.44123943553011,206.020292616403,0.998633044233919,1.54425979239928,254.080397237667,TRUE,2.58867540958611,0.023942413307359,2.4787419502838,NA
"3",1,"Apr","GCW","TR","3","1-Apr-GCW-TR-3",2024-04-09 14:43:20,2024-04-09 14:42:53,2024-04-09 14:43:46,0,0,23.5576271186441,396.945476105128,1.91955898290683,9.14259822223776e-29,0.909287315872761,9.20546335080084,332.079365057027,1.89792811426365,0.0440836533828374,3666.45407994495,1.5493172647293,2.41651628853846e-42,0.972711294033761,5.04897378095256,332.862653642566,0.974289378721978,4.9978659062564,332.420725139637,TRUE,1.89161467353278,0.0411826593779928,4.6846350179935,NA,390.660974591884,5.2013737190027,5.68086735140352e-43,0.974188604901204,8.6850861709068,377.083494642102,3.36931305542216,0.0668729095533067,18858.3835801477,2.35024425979076,8.20487594833951e-46,0.979926887137991,7.65906500666996,232.752699849687,0.998712741605999,1.97796192934759,383.290662124454,TRUE,3.22614182200584,0.0509153791253757,5.27119768960156,NA
"4",1,"Apr","GCW","TR","4","1-Apr-GCW-TR-4",2024-04-09 14:46:54,2024-04-09 14:46:27,2024-04-09 14:47:20,0,0,23.3,NA,NA,NA,NA,NA,316.473614985426,2.37956627726065,0.0381525026674346,3664.02937025534,1.34086734059795,1.48621898137602e-50,0.986808724946886,4.36966927338638,318.106565871105,0.987374464534566,4.35960109081991,316.522645830951,TRUE,2.38053507888712,0.0394007512227732,4.18531395349155,NA,NA,NA,NA,NA,NA,171.790437494564,-0.0939738390805135,0.0099934742548202,18277.6149614753,0.35122003303947,8.31970095081691e-13,0.629698720946404,1.14456914573363,171.970409304935,0.654989214368189,1.12667182525622,172.074777205604,TRUE,-0.0895908759402698,0.00990416488024915,0.91011491515517,"low r2, but also low flux - checked"
"5",1,"Apr","GCW","TR","5","1-Apr-GCW-TR-5",2024-04-09 14:50:55,2024-04-09 14:50:28,2024-04-09 14:51:21,0,0,23.4423728813559,413.690320675528,2.85003166257357,7.2823589353539e-31,0.924650675861185,10.7493147398541,338.931149032096,2.44219286616838,0.0469710514972582,3662.96206586521,1.65079469242726,1.64967625350532e-46,0.981127499719396,5.37967226567838,327.582389436341,0.985796767747935,4.75939075464305,339.036001910044,TRUE,2.45338027730223,0.0501130418791616,4.57914831787332,NA,253.220540095028,0.331710340729481,2.44528486966106e-19,0.791480865874685,2.43272178274688,203.553687930549,0.321182659815116,0.0134104798031847,18347.1570645955,0.471310481165034,9.37965619285316e-30,0.916880919380408,1.53592444637617,197.196863339632,0.931387053743314,1.42311236229241,203.561973384014,TRUE,0.321465719696663,0.014419029698524,1.40722088844885,NA
"6",1,"Apr","GCW","UP","1","1-Apr-GCW-UP-1",2024-04-09 14:56:06,2024-04-09 14:55:39,2024-04-09 14:56:32,0,0,22.6,NA,NA,NA,NA,NA,389.664857391144,1.1808869970053,0.0751351164414653,3665.1413284126,2.64061900857628,2.13583304396723e-21,0.826098137548792,8.60534923562996,382.745462568803,0.857935651135553,7.93187033144386,391.874765468165,TRUE,1.10020153290463,0.0527613096065108,6.17280031460093,NA,266.559437560431,-0.708593830905768,3.150934459584e-31,0.927036365144095,2.75252594516211,203.769111386493,-0.634225855567291,0.0134372558683932,18310.2621874728,0.472251524316535,2.27869350950248e-44,0.977190494742667,1.53899115343923,177.79981117081,0.986905526050371,1.18915615560703,203.835613539025,TRUE,-0.632075338298437,0.013151945572364,1.63636619704158,NA
"7",1,"Apr","GCW","UP","2","1-Apr-GCW-UP-2",2024-04-09 15:03:58,2024-04-09 15:03:31,2024-04-09 15:04:24,0,0,22.1,679.260288713538,-25.8025536579961,4.89476768707528e-14,0.667574535788872,125.690582576058,695.614861867997,-10.1790594184564,1.27685902829697,4183.10502170124,44.875131377749,1.40989875599535e-10,0.549986252182261,146.24077772905,668.706648137024,0.746109313911539,112.020021449601,698.392751232906,TRUE,-8.45855574708678,1.14721488623732,115.914310324584,"significant ebullition, flux compromised",314.43593417416,-1.29163086610909,3.29974782228734e-30,0.920149245765303,4.28799779772074,337.907514942976,-0.894562398014896,0.0465279586380634,18256.6811477331,1.63522222136487,2.73262692722054e-25,0.876675607217872,5.32892410719039,306.137954130768,0.936412370348906,3.90227642343552,337.953579995184,TRUE,-0.902377185760812,0.0530446454916123,4.84581189442183,"low r2, but also low flux - checked"
"8",1,"Apr","GCW","UP","3","1-Apr-GCW-UP-3",2024-04-09 15:07:40,2024-04-09 15:07:13,2024-04-09 15:08:06,0,0,22.1,NA,NA,NA,NA,NA,382.921958815774,-0.166007155520394,0.0705875511175515,3654.78077928573,2.48079510723949,0.0225060809860137,0.0961382175550368,8.08450905280272,365.890150254684,0.387714598051998,6.78572510488586,382.983925666959,TRUE,-0.154822778850933,0.0698265606346136,8.87103360989011,"low r2, but also low flux - checked",276.544655879798,-1.32262416338871,3.74694754586719e-22,0.837318078673428,3.01914820652939,296.296681421327,-0.412340094036831,0.0316509415629215,18218.0652399089,1.11237037870966,5.27859620479515e-18,0.765471962836516,3.62503471991882,250.438471709264,0.906844050757,2.32989716828293,296.814702128075,TRUE,-0.417536977874278,0.0329284574480454,2.84472566744864,"low r2, but also low flux - checked"
"9",1,"Apr","GCW","UP","4","1-Apr-GCW-UP-4",2024-04-09 15:11:24,2024-04-09 15:10:57,2024-04-09 15:11:50,0,0,22.4,NA,NA,NA,NA,NA,390.384992640809,-0.12117791382046,0.0756377853255899,3668.46945214593,2.65828527534082,0.115195574421004,0.0470372492573651,8.66292073485226,390.219284403042,0.117787398775618,8.50021040756595,390.391866664351,TRUE,-0.115069169174796,0.0861560044081795,7.1875873846875,"low r2, but also low flux - checked",256.190846940896,-0.564312254470882,5.46312638288388e-30,0.918588273161626,2.5005570996428,240.894812969672,-0.534596405540253,0.0189496911630236,18245.3523872804,0.66598572094732,3.42340097637076e-33,0.938670593733368,2.17033949088492,228.842983199849,0.954441221301342,1.9076381494029,241.366958070218,TRUE,-0.541648370030068,0.0180888923937406,2.03456431213476,NA
"10",1,"Apr","GCW","UP","5","1-Apr-GCW-UP-5",2024-04-09 14:59:57,2024-04-09 14:59:30,2024-04-09 15:00:23,0,0,22.3033898305085,358.433835914371,0.88461193800163,1.11681858303087e-11,0.591267352300208,6.44437649485725,342.54946053484,0.529253318864911,0.0485713752443756,3666.548687305,1.7070379712915,4.93392093349216e-15,0.695428408985851,5.56295999299222,343.804946560545,0.710521265973296,5.53077820348276,342.550879755697,TRUE,0.527945799008148,0.0513557375916985,5.69978760558537,"low r2, but also low flux - checked",NA,NA,NA,NA,NA,268.860988392011,-0.711715438672417,0.0245505363844403,18283.2228040542,0.862827078973145,9.0325986085946e-34,0.941730767221992,2.81181356356501,247.542380986532,0.963540169719292,2.26824970265926,268.881843788177,TRUE,-0.713254163684706,0.0264019845793016,3.2338774371963,NA
