[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	5/8/2023 12:08:56 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI	Untitled					2.719	-0.02701	mg/L	0	4/30/2023 2:08:18 PM	
Unknown	NPOC/TN	DI	Untitled					2.744	-0.03113	mg/L	0	4/30/2023 2:26:28 PM	
Unknown	NPOC/TN	DI	Untitled					2.719	-0.03516	mg/L	0	4/30/2023 2:44:12 PM	
Standard	NPOC	CalCurve	Untitled					100.0		mg/L	0, 1, 2, 3, 4, 5, 6, 7	4/30/2023 5:14:25 PM	
Unknown	NPOC/TN	DI	Untitled					2.850	-0.02610	mg/L	0	4/30/2023 5:32:43 PM	
Unknown	NPOC/TN	DI	Untitled					2.816	-0.01585	mg/L	0	4/30/2023 5:50:59 PM	
Standard	TN	CalCurve_N	Untitled						3.000	mg/L	0, 8, 9, 10, 11, 12, 13	4/30/2023 7:46:04 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05589	mg/L	0	4/30/2023 8:03:32 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.06314	mg/L	0	4/30/2023 8:16:16 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05820	mg/L	0	4/30/2023 8:34:21 PM	
Unknown	NPOC/TN	1ppmN_1ppmC_Chk	Untitled					0.000	0.9783	mg/L	14	4/30/2023 8:55:12 PM	
Unknown	NPOC/TN	1ppmN_1ppmC_Chk	Untitled					0.000	0.8517	mg/L	15	4/30/2023 9:08:15 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05764	mg/L	0	5/1/2023 3:27:41 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05506	mg/L	0	5/1/2023 3:46:57 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.06331	mg/L	0	5/1/2023 4:01:43 PM	
Standard	NPOC	CalCurve_C	Untitled					100.0		mg/L	0, 1, 2, 3, 4, 5, 6, 7	5/1/2023 6:24:32 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05996	mg/L	0	5/1/2023 6:39:41 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05446	mg/L	0	5/1/2023 7:01:00 PM	
Standard	TN	CalCurve_N	Untitled						3.000	mg/L	0, 8, 9, 10, 11, 12, 13	5/1/2023 9:24:26 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.07622	mg/L	0	5/1/2023 9:42:33 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05465	mg/L	0	5/1/2023 9:57:47 PM	
Unknown	NPOC/TN	1ppmN_1ppmC_Chk	Untitled					1.057	0.9761	mg/L	14	5/1/2023 10:14:20 PM	
Unknown	NPOC/TN	1ppmN_1ppmC_Chk	Untitled					1.051	0.9376	mg/L	15	5/1/2023 10:38:36 PM	
Unknown	NPOC/TN	1ppmN_1ppmC_Chk	Untitled					1.118	0.9659	mg/L	16	5/1/2023 10:54:36 PM	
Unknown	NPOC/TN	DI	Untitled					0.000	0.05861	mg/L	0	5/1/2023 11:12:26 PM	
Unknown	NPOC/TN	3ppmN_50ppmC_Chk	Untitled					29.08	2.458	mg/L	17	5/1/2023 11:38:40 PM	
