[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	9/4/2023 8:58:07 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI	Untitled					0.4772	0.00781	mg/L	0	9/1/2023 12:24:09 PM	
Unknown	NPOC/TN	DI	Untitled					0.4725	0.00740	mg/L	0	9/1/2023 12:48:04 PM	
Unknown	NPOC/TN	DI	Untitled					0.4939	0.00099	mg/L	0	9/1/2023 12:54:57 PM	
Unknown	NPOC/TN	DI	Untitled					0.4545	0.01903	mg/L	0	9/1/2023 5:30:27 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					48.51	2.107	mg/L	1	9/1/2023 5:48:38 PM	
Unknown	NPOC/TN	DI	Untitled					0.5350	0.01408	mg/L	0	9/1/2023 6:04:28 PM	
Standard	NPOC	CalCurve_C	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	9/1/2023 8:21:27 PM	
Unknown	NPOC/TN	DI	Untitled					0.5813	-0.00368	mg/L	0	9/1/2023 8:39:51 PM	
Unknown	NPOC/TN	DI	Untitled					0.5455	-0.00025	mg/L	0	9/1/2023 8:52:27 PM	
Standard	TN	CalCurve_N	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	9/1/2023 10:51:16 PM	
Unknown	NPOC/TN	DI	Untitled					0.1407	0.05215	mg/L	0	9/1/2023 11:12:59 PM	
Unknown	NPOC/TN	DI	Untitled					0.1470	0.04533	mg/L	0	9/1/2023 11:31:20 PM	
Unknown	NPOC/TN	Chk_Std_1C_1N	Untitled					0.9868	1.016	mg/L	17	9/1/2023 11:55:15 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					49.61	2.018	mg/L	18	9/2/2023 12:13:17 AM	
Unknown	NPOC/TN	DI	Untitled					0.1504	0.05851	mg/L	0	9/2/2023 12:34:23 AM	
Unknown	NPOC/TN	1_202308_GCW_TR_LysA_20cm	Untitled					52.45	2.412	mg/L	19	9/2/2023 12:52:17 AM	
Unknown	NPOC/TN	2_202308_GCW_TR_LysB_10cm	Untitled					4.747	0.3571	mg/L	20	9/2/2023 1:17:30 AM	
Unknown	NPOC/TN	3_202308_GCW_TR_LysB_20cm	Untitled					15.16	1.739	mg/L	21	9/2/2023 1:42:02 AM	
Unknown	NPOC/TN	4_202308_GCW_TR_LysC_10cm	Untitled					21.40	0.5961	mg/L	22	9/2/2023 2:08:49 AM	
Unknown	NPOC/TN	5_202308_GCW_WC_LysA_10cm	Untitled					17.36	1.319	mg/L	23	9/2/2023 2:29:56 AM	
Unknown	NPOC/TN	6_202308_GCW_WC_LysA_20cm	Untitled					15.30	1.399	mg/L	24	9/2/2023 2:47:00 AM	
Unknown	NPOC/TN	7_202308_GCW_WC_LysA_45cm	Untitled					15.77	3.884	mg/L	25	9/2/2023 3:08:14 AM	
Unknown	NPOC/TN	8_202308_GCW_WC_LysB_10cm	Untitled					31.24	3.370	mg/L	26	9/2/2023 3:33:33 AM	
Unknown	NPOC/TN	9_202308_GCW_WC_LysB_20cm	Untitled					13.64	1.651	mg/L	27	9/2/2023 3:54:44 AM	
Unknown	NPOC/TN	10_202308_GCW_WC_LysB_45cm	Untitled					14.02	3.524	mg/L	28	9/2/2023 4:20:18 AM	
Unknown	NPOC/TN	11_202308_GCW_WC_LysC_10cm	Untitled					6.596	0.9480	mg/L	29	9/2/2023 4:43:44 AM	
Unknown	NPOC/TN	11_202308_GCW_WC_LysC_10cm_dup	Untitled					9.604	0.9175	mg/L	30	9/2/2023 5:04:20 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					49.32	1.925	mg/L	31	9/2/2023 5:30:48 AM	
Unknown	NPOC/TN	DI	Untitled					0.2250	0.04163	mg/L	0	9/2/2023 5:46:24 AM	
Unknown	NPOC/TN	12_202308_GCW_WC_LysC_20cm	Untitled					7.419	0.6336	mg/L	32	9/2/2023 6:11:47 AM	
Unknown	NPOC/TN	13_202308_GCW_WC_LysC_45cm	Untitled					9.075	1.171	mg/L	33	9/2/2023 6:36:09 AM	
Unknown	NPOC/TN	14_202308_GCW_SW_A	Untitled					5.169	0.5282	mg/L	34	9/2/2023 7:00:57 AM	
Unknown	NPOC/TN	15_202308_GCW_SW_B	Untitled					5.216	0.5446	mg/L	35	9/2/2023 7:25:53 AM	
Unknown	NPOC/TN	16_202308_GCW_SW_C	Untitled					5.259	0.5754	mg/L	36	9/2/2023 7:51:07 AM	
Unknown	NPOC/TN	17_202308_MSM_UP_LysB_10cm	Untitled					32.22	0.7694	mg/L	37	9/2/2023 8:17:35 AM	
Unknown	NPOC/TN	18_202308_MSM_UP_LysB_20cm	Untitled					24.39	1.783	mg/L	38	9/2/2023 8:42:06 AM	
Unknown	NPOC/TN	19_202308_MSM_UP_LysB_45cm	Untitled					24.96	1.750	mg/L	39	9/2/2023 9:08:28 AM	
Unknown	NPOC/TN	20_202308_MSM_UP_LysC_10cm	Untitled					42.87	1.125	mg/L	40	9/2/2023 9:34:14 AM	
Unknown	NPOC/TN	20_202308_MSM_UP_LysC_10cm_dup	Untitled					42.84	1.125	mg/L	41	9/2/2023 10:01:30 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					50.20	1.919	mg/L	42	9/2/2023 10:19:35 AM	
Unknown	NPOC/TN	DI	Untitled					0.2364	0.03502	mg/L	0	9/2/2023 10:37:53 AM	
Unknown	NPOC/TN	21_202308_MSM_UP_LysC_20cm	Untitled					35.41	2.929	mg/L	43	9/2/2023 11:04:12 AM	
Unknown	NPOC/TN	22_202308_MSM_TR_LysA_10cm	Untitled					26.33	1.536	mg/L	44	9/2/2023 11:29:07 AM	
Unknown	NPOC/TN	23_202308_MSM_TR_LysA_20cm	Untitled					30.65	3.137	mg/L	45	9/2/2023 11:54:40 AM	
Unknown	NPOC/TN	24_202308_MSM_TR_LysB_10cm	Untitled					31.61	2.730	mg/L	46	9/2/2023 12:12:00 PM	
Unknown	NPOC/TN	25_202308_MSM_TR_LysB_20cm	Untitled					28.23	3.899	mg/L	47	9/2/2023 12:29:32 PM	
Unknown	NPOC/TN	26_202308_MSM_TR_LysB_45cm	Untitled					17.47	1.919	mg/L	48	9/2/2023 12:47:05 PM	
Unknown	NPOC/TN	27_202308_MSM_TR_LysC_10cm	Untitled					46.59	3.199	mg/L	49	9/2/2023 1:05:39 PM	
Unknown	NPOC/TN	DI	Untitled					0.4946	0.04103	mg/L	0	9/2/2023 1:53:24 PM	
Unknown	NPOC/TN	DI	Untitled					0.3814	0.06472	mg/L	0	9/2/2023 2:06:21 PM	
Unknown	NPOC/TN	28_202308_MSM_TR_LysC_20cm	Untitled					45.96	3.393	mg/L	50	9/2/2023 2:32:26 PM	
Unknown	NPOC/TN	29_202308_MSM_TR_LysC_45cm	Untitled					35.00	2.830	mg/L	51	9/2/2023 2:49:56 PM	
Unknown	NPOC/TN	30_202308_MSM_WC_LysA_10cm	Untitled					14.14	1.074	mg/L	52	9/2/2023 3:15:13 PM	
Unknown	NPOC/TN	31_202308_MSM_WC_LysA_20cm	Untitled					16.40	1.622	mg/L	53	9/2/2023 3:41:53 PM	
Unknown	NPOC/TN	31_202308_MSM_WC_LysA_20cm_dup	Untitled					16.33	1.549	mg/L	54	9/2/2023 4:03:43 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					50.80	2.289	mg/L	55	9/2/2023 4:22:21 PM	
Unknown	NPOC/TN	DI	Untitled					0.5686	0.1496	mg/L	0	9/2/2023 4:45:08 PM	
Unknown	NPOC/TN	32_202308_MSM_WC_LysA_45cm	Untitled					86.12	2.493	mg/L	56	9/2/2023 5:12:16 PM	
Unknown	NPOC/TN	33_202308_MSM_WC_LysB_10cm	Untitled					15.02	1.589	mg/L	57	9/2/2023 5:35:56 PM	
Unknown	NPOC/TN	34_202308_MSM_WC_LysC_10cm	Untitled					22.64	3.993	mg/L	58	9/2/2023 5:57:13 PM	
Unknown	NPOC/TN	35_202308_MSM_WC_LysC_20cm	Untitled					34.85	4.291	mg/L	59	9/2/2023 6:22:57 PM	
Unknown	NPOC/TN	36_202308_MSM_SW_A	Untitled					6.585	0.6158	mg/L	60	9/2/2023 6:49:05 PM	
Unknown	NPOC/TN	37_202308_MSM_SW_B	Untitled					6.598	0.7260	mg/L	61	9/2/2023 7:14:12 PM	
Unknown	NPOC/TN	38_202308_MSM_SW_C	Untitled					6.657	0.7616	mg/L	62	9/2/2023 7:39:05 PM	
Unknown	NPOC/TN	39_202308_SWH_UPCON_LysA_10cm	Untitled					9.423	0.5419	mg/L	63	9/2/2023 7:55:33 PM	
Unknown	NPOC/TN	40_202308_SWH_UPCON_LysA_20cm	Untitled					9.206	0.5203	mg/L	64	9/2/2023 8:11:59 PM	
Unknown	NPOC/TN	41_202308_SWH_UPCON_LysA_45cm	Untitled					40.87	1.285	mg/L	65	9/2/2023 8:30:15 PM	
Unknown	NPOC/TN	41_202308_SWH_UPCON_LysA_45cm_dup	Untitled					41.32	1.236	mg/L	66	9/2/2023 8:56:18 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					51.79	2.114	mg/L	67	9/2/2023 9:22:30 PM	
Unknown	NPOC/TN	DI	Untitled					0.8305	0.3340	mg/L	0	9/2/2023 9:42:06 PM	
