[Header]	
System	Smithsonian TCTN	
S/W Version	1.00	
User	sjw	
Date/Time	6/26/2023 8:32:52 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	DI	Untitled					0.1305	0.1425	mg/L	0	6/24/2023 5:27:48 PM	
Unknown	NPOC/TN	DI	Untitled					0.1416	0.1412	mg/L	0	6/24/2023 5:46:27 PM	
Unknown	NPOC/TN	DI	Untitled					0.1305	0.1401	mg/L	0	6/24/2023 6:10:44 PM	
Standard	NPOC	CalCurve_C	Untitled					100.0		mg/L	1, 2, 3, 4, 5, 6, 7, 8	6/24/2023 8:39:12 PM	
Unknown	NPOC/TN	Untitled	Untitled					0.2516	0.1767	mg/L	0	6/24/2023 9:03:10 PM	
Unknown	NPOC/TN	Untitled	Untitled					0.1305	0.1392	mg/L	0	6/24/2023 9:25:53 PM	
Standard	TN	CalCurve_N	Untitled						3.000	mg/L	9, 10, 11, 12, 13, 14, 15	6/24/2023 11:36:35 PM	
Unknown	NPOC/TN	DI	Untitled					0.1050	0.07527	mg/L	0	6/24/2023 11:55:03 PM	
Unknown	NPOC/TN	Chk_Std_1ppmCN	Untitled					1.105	1.037	mg/L	93	6/25/2023 12:20:57 AM	
Unknown	NPOC/TN	DI	Untitled					0.09178	0.08007	mg/L	0	6/25/2023 12:36:06 AM	
Unknown	NPOC/TN	DI	Untitled					0.09178	0.1124	mg/L	0	6/25/2023 12:58:22 AM	
Unknown	NPOC/TN	1_SWH_TR_LysA_10cm	Untitled					39.60	2.168	mg/L	16	6/25/2023 1:25:10 AM	
Unknown	NPOC/TN	2_SWH_TR_LysA_20cm	Untitled					14.87	3.898	mg/L	17	6/25/2023 1:53:44 AM	
Unknown	NPOC/TN	2_SWH_TR_LysA_20cm_dup	Untitled					14.65	3.690	mg/L	18	6/25/2023 2:16:08 AM	
Unknown	NPOC/TN	3_SWH_TR_LysA_45cm	Untitled					12.02	3.409	mg/L	19	6/25/2023 2:34:44 AM	
Unknown	NPOC/TN	4_SWH_TR_LysB_10cm	Untitled					8.684	0.5406	mg/L	20	6/25/2023 3:00:23 AM	
Unknown	NPOC/TN	5_SWH_TR_LysB_20cm	Untitled					13.26	1.671	mg/L	21	6/25/2023 3:28:44 AM	
Unknown	NPOC/TN	6_SWH_TR_LysB_45cm	Untitled					15.92	3.933	mg/L	22	6/25/2023 3:51:27 AM	
Unknown	NPOC/TN	7_SWH_TR_LysC_10cm	Untitled					6.955	0.5760	mg/L	23	6/25/2023 4:09:26 AM	
Unknown	NPOC/TN	8_SWH_TR_LysC_20cm	Untitled					8.702	0.9586	mg/L	24	6/25/2023 4:27:51 AM	
Unknown	NPOC/TN	9_SWH_TR_LysC_45cm	Untitled					12.71	3.087	mg/L	25	6/25/2023 4:46:41 AM	
Unknown	NPOC/TN	Std_Chk_1ppmCN	Untitled					1.130	1.031	mg/L	26	6/25/2023 5:13:12 AM	
