"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_runtime","Run_notes","Field_notes"
"1","COMPASS: Synoptic","CB","SWH","UP","A",10,"202406_SWH_UP_LysA_10cm",2024,6,26,"","",8.897,740.737657147615,"","6/28/2024 1:40:36 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"2","COMPASS: Synoptic","CB","SWH","UP","A",20,"202406_SWH_UP_LysA_20cm",2024,6,26,"","",12.17,1013.23786529015,"","6/28/2024 1:51:52 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"3","COMPASS: Synoptic","CB","SWH","UP","A",45,"202406_SWH_UP_LysA_45cm",2024,6,26,"","",35.05,2918.1583548414,"","6/28/2024 2:04:41 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"4","COMPASS: Synoptic","CB","SWH","UP","B",10,"202406_SWH_UP_LysB_10cm",2024,6,26,"","",8.177,680.792606777121,"","6/28/2024 2:15:48 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"5","COMPASS: Synoptic","CB","SWH","UP","B",20,"202406_SWH_UP_LysB_20cm",2024,6,26,"","",34.05,2834.90134043793,"","6/28/2024 2:28:34 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"6","COMPASS: Synoptic","CB","SWH","UP","B",45,"202406_SWH_UP_LysB_45cm",2024,6,26,"","",44.46,3701.60686037799,"","6/28/2024 2:41:29 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"7","COMPASS: Synoptic","CB","SWH","UP","C",20,"202406_SWH_UP_LysC_20cm",2024,6,26,"","",14.82,1233.86895345933,"","6/28/2024 2:52:46 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"8","COMPASS: Synoptic","CB","SWH","UP","C",45,"202406_SWH_UP_LysC_45cm",2024,6,26,"","",44.47,3702.43943052202,"","6/28/2024 3:05:44 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"9","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202406_SWH_SWAMP_LysA_10cm",2024,6,26,"","",22.03,1834.1520273083,"","6/28/2024 4:01:19 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
"10","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202406_SWH_SWAMP_LysA_20cm",2024,6,26,"","",20.68,1721.75505786363,"","6/28/2024 4:13:02 PM","On this run I accidentally labeled samples as 2023 instead of
    2024, so this is changed in the code that reads in the raw data. 
    No duplicates were included in this run.",""
