"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_runtime","Run_notes","Field_notes"
"12","COMPASS: Synoptic","CB","GWI","UP","B",20,"202405_GWI_UP_LysB_20cm",2024,5,16,"","",15.16,1262.17633835651,"","5/29/2024 6:18:46 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"13","COMPASS: Synoptic","CB","GWI","UP","B",45,"202405_GWI_UP_LysB_45cm",2024,5,16,"","",28.49,2371.99234035467,"","5/29/2024 6:33:28 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"14","COMPASS: Synoptic","CB","GWI","UP","C",20,"202405_GWI_UP_LysC_20cm",2024,5,16,"","",23.55,1960.70268920157,"","5/29/2024 6:48:11 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"15","COMPASS: Synoptic","CB","MSM","UP","C",10,"202405_MSM_UP_LysC_10cm",2024,5,21,"","",20.31,1690.94996253434,"","5/29/2024 11:08:56 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"16","COMPASS: Synoptic","CB","MSM","UP","C",20,"202405_MSM_UP_LysC_20cm",2024,5,21,"","",28.78,2396.13687453168,"","5/29/2024 11:24:01 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"17","COMPASS: Synoptic","CB","MSM","UP","B",10,"202405_MSM_UP_LysB_10cm",2024,5,21,"","",20.76,1728.4156190159,"","5/29/2024 11:35:40 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"18","COMPASS: Synoptic","CB","MSM","UP","B",20,"202405_MSM_UP_LysB_20cm",2024,5,21,"","",17.6,1465.32345350096,"","5/29/2024 11:46:48 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"19","COMPASS: Synoptic","CB","MSM","UP","A",20,"202405_MSM_UP_LysA_20cm",2024,5,21,"","",30.91,2573.47431521106,"","5/29/2024 11:58:32 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"20","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202405_SWH_SWAMP_LysA_10cm",2024,5,15,"","",9.499,790.8583798185,"","5/28/2024 11:52:51 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"21","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202405_SWH_SWAMP_LysA_20cm",2024,5,15,"","",11.12,925.818000166514,"","5/29/2024 12:03:53 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"22","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"202405_SWH_SWAMP_LysA_45cm",2024,5,15,"","",15.67,1304.63741570227,"","5/29/2024 12:15:16 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"23","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"202405_SWH_SWAMP_LysB_10cm",2024,5,15,"","",26.12,2174.67321621847,"","5/29/2024 12:27:04 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"24","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"202405_SWH_SWAMP_LysB_20cm",2024,5,15,"","",26.06,2169.67779535426,"","5/29/2024 12:44:44 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"25","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"202405_SWH_SWAMP_LysB_45cm",2024,5,15,"","",22.38,1863.29198234951,"","5/29/2024 12:56:24 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"26","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"202405_SWH_SWAMP_LysC_10cm",2024,5,15,"","",8.236,685.704770626925,"","5/29/2024 1:07:16 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"27","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"202405_SWH_SWAMP_LysC_20cm",2024,5,15,"","",5.649,470.318874365165,"blank is ≥ 25% of sample value","5/29/2024 1:17:56 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"28","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"202405_SWH_SWAMP_LysC_45cm",2024,5,15,"","",8.619,717.592207143452,"","5/29/2024 1:28:52 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"29","COMPASS: Synoptic","CB","SWH","TR","A",10,"202405_SWH_TR_LysA_10cm",2024,5,15,"","",33.56,2794.10540338023,"","5/29/2024 1:55:00 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"30","COMPASS: Synoptic","CB","SWH","TR","A",20,"202405_SWH_TR_LysA_20cm",2024,5,15,"","",25.57,2128.88185829656,"","5/29/2024 2:07:12 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"31","COMPASS: Synoptic","CB","SWH","TR","A",45,"202405_SWH_TR_LysA_45cm",2024,5,15,"","",38.89,3237.8652901507,"","5/29/2024 2:20:07 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"32","COMPASS: Synoptic","CB","SWH","TR","B",10,"202405_SWH_TR_LysB_10cm",2024,5,15,"","",10.55,878.36150195654,"","5/29/2024 2:31:13 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"33","COMPASS: Synoptic","CB","SWH","TR","B",20,"202405_SWH_TR_LysB_20cm",2024,5,15,"","",35.52,2957.28915161102,"","5/29/2024 2:44:08 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"34","COMPASS: Synoptic","CB","SWH","TR","B",45,"202405_SWH_TR_LysB_45cm",2024,5,15,"","",39.11,3256.18183331946,"","5/29/2024 2:56:59 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"35","COMPASS: Synoptic","CB","SWH","TR","C",10,"202405_SWH_TR_LysC_10cm",2024,5,15,"","",12.87,1071.51777537257,"","5/29/2024 3:08:09 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"36","COMPASS: Synoptic","CB","SWH","TR","C",20,"202405_SWH_TR_LysC_20cm",2024,5,15,"","",24.13,2008.99175755557,"","5/29/2024 3:20:06 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"37","COMPASS: Synoptic","CB","SWH","TR","C",45,"202405_SWH_TR_LysC_45cm",2024,5,15,"","",28.83,2400.29972525185,"","5/29/2024 3:32:18 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"38","COMPASS: Synoptic","CB","GWI","TR","A",10,"202405_GWI_TR_LysA_10cm",2024,5,16,"","",47.53,3957.20589459662,"","5/29/2024 7:01:07 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"39","COMPASS: Synoptic","CB","GWI","TR","A",20,"202405_GWI_TR_LysA_20cm",2024,5,16,"","",54.25,4516.69303138789,"","5/29/2024 7:14:16 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"40","COMPASS: Synoptic","CB","GWI","TR","B",10,"202405_GWI_TR_LysB_10cm",2024,5,16,"","",29.42,2449.4213637499,"","5/29/2024 7:26:02 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"41","COMPASS: Synoptic","CB","GWI","TR","C",10,"202405_GWI_TR_LysC_10cm",2024,5,16,"","",12.88,1072.35034551661,"","5/29/2024 7:37:03 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"42","COMPASS: Synoptic","CB","GWI","TR","C",20,"202405_GWI_TR_LysC_20cm",2024,5,16,"","",33.66,2802.43110482058,"","5/29/2024 7:55:20 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"43","COMPASS: Synoptic","CB","MSM","TR","A",10,"202405_MSM_TR_LysA_10cm",2024,5,21,"","",41.47,3452.66838731163,"","5/29/2024 12:17:22 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"44","COMPASS: Synoptic","CB","MSM","TR","A",20,"202405_MSM_TR_LysA_20cm",2024,5,21,"","",37.23,3099.65864624095,"","5/29/2024 12:35:21 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"45","COMPASS: Synoptic","CB","MSM","TR","B",10,"202405_MSM_TR_LysB_10cm",2024,5,21,"","",28.36,2361.16892848222,"","5/29/2024 12:47:23 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"46","COMPASS: Synoptic","CB","MSM","TR","B",20,"202405_MSM_TR_LysB_20cm",2024,5,21,"","",36.71,3056.36499875114,"","5/29/2024 12:59:19 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"47","COMPASS: Synoptic","CB","MSM","TR","C",20,"202405_MSM_TR_LysC_20cm",2024,5,21,"","",27.43,2283.739905087,"","5/29/2024 1:10:41 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"48","COMPASS: Synoptic","CB","GCW","TR","B",10,"202405_GCW_TR_LysB_10cm",2024,5,23,"","",45.2,3763.21705103655,"","5/29/2024 4:11:59 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"49","COMPASS: Synoptic","CB","GCW","TR","B",20,"202405_GCW_TR_LysB_20cm",2024,5,23,"","",39.16,3260.34468403963,"","5/29/2024 4:30:25 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"50","COMPASS: Synoptic","CB","SWH","WC","B",20,"202405_SWH_WC_LysB_20cm",2024,5,15,"","",69.89,5818.83273665806,"","5/29/2024 3:59:11 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"51","COMPASS: Synoptic","CB","SWH","WC","C",20,"202405_SWH_WC_LysC_20cm",2024,5,15,"","",66.43,5530.76346682208,"","5/29/2024 4:12:29 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"52","COMPASS: Synoptic","CB","SWH","WC","C",45,"202405_SWH_WC_LysC_45cm",2024,5,15,"","",63.75,5307.6346682208,"","5/29/2024 4:25:46 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"53","COMPASS: Synoptic","CB","GWI","WC","A",10,"202405_GWI_WC_LysA_10cm",2024,5,16,"","",72.2,6011.15643993007,"","5/29/2024 8:21:57 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"54","COMPASS: Synoptic","CB","GWI","WC","A",45,"202405_GWI_WC_LysA_45cm",2024,5,16,"","",37.61,3131.29631171426,"","5/29/2024 8:38:09 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"55","COMPASS: Synoptic","CB","GWI","WC","B",10,"202405_GWI_WC_LysB_10cm",2024,5,16,"","",91.33,7603.86312546832,"","5/29/2024 8:52:38 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"56","COMPASS: Synoptic","CB","GWI","WC","B",20,"202405_GWI_WC_LysB_20cm",2024,5,16,"","",67.41,5612.35534093747,"","5/29/2024 9:05:56 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"57","COMPASS: Synoptic","CB","GWI","WC","B",45,"202405_GWI_WC_LysB_45cm",2024,5,16,"","",39.01,3247.85613187911,"","5/29/2024 9:21:53 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"58","COMPASS: Synoptic","CB","GWI","WC","C",10,"202405_GWI_WC_LysC_10cm",2024,5,16,"","",76.73,6388.31071517775,"","5/29/2024 9:35:18 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"59","COMPASS: Synoptic","CB","GWI","WC","C",20,"202405_GWI_WC_LysC_20cm",2024,5,16,"","",80.58,6708.85022063109,"","5/29/2024 9:48:58 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"60","COMPASS: Synoptic","CB","MSM","WC","A",10,"202405_MSM_WC_LysA_10cm",2024,5,21,"","",35.93,2991.42452751644,"","5/29/2024 1:36:05 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"61","COMPASS: Synoptic","CB","MSM","WC","A",20,"202405_MSM_WC_LysA_20cm",2024,5,21,"","",60.8,5062.02647573058,"","5/29/2024 1:49:08 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"62","COMPASS: Synoptic","CB","MSM","WC","B",10,"202405_MSM_WC_LysB_10cm",2024,5,21,"","",97.23,8095.07951044876,"","5/29/2024 2:02:42 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"63","COMPASS: Synoptic","CB","MSM","WC","B",20,"202405_MSM_WC_LysB_20cm",2024,5,21,"","",95.55,7955.20772625094,"","5/29/2024 2:16:16 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"64","COMPASS: Synoptic","CB","MSM","WC","C",10,"202405_MSM_WC_LysC_10cm",2024,5,21,"","",80.78,6725.50162351178,"","5/29/2024 2:29:41 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"65","COMPASS: Synoptic","CB","MSM","WC","C",20,"202405_MSM_WC_LysC_20cm",2024,5,21,"","",83.19,6926.15102822413,"","5/29/2024 2:43:00 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"66","COMPASS: Synoptic","CB","GCW","WC","A",20,"202405_GCW_WC_LysA_20cm",2024,5,23,"","",103.7,8633.75239363916,"","5/29/2024 4:57:56 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"67","COMPASS: Synoptic","CB","GCW","WC","A",45,"202405_GCW_WC_LysA_45cm",2024,5,23,"","",185.6,15452.5018732828,"","5/29/2024 5:19:31 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"68","COMPASS: Synoptic","CB","GCW","WC","B",10,"202405_GCW_WC_LysB_10cm",2024,5,23,"","",87.09,7250.85338439764,"","5/29/2024 5:34:13 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"69","COMPASS: Synoptic","CB","GCW","WC","B",20,"202405_GCW_WC_LysB_20cm",2024,5,23,"","",95.68,7966.03113812339,"","5/29/2024 5:48:08 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"70","COMPASS: Synoptic","CB","GCW","WC","B",45,"202405_GCW_WC_LysB_45cm",2024,5,23,"","",160.2,13337.7737074349,"","5/29/2024 6:09:35 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"71","COMPASS: Synoptic","CB","GCW","WC","C",10,"202405_GCW_WC_LysC_10cm",2024,5,23,"","",66.67,5550.74515027891,"","5/30/2024 9:51:38 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"72","COMPASS: Synoptic","CB","GCW","WC","C",20,"202405_GCW_WC_LysC_20cm",2024,5,23,"","",48.05,4000.49954208642,"","5/30/2024 10:04:23 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"73","COMPASS: Synoptic","CB","GCW","WC","C",45,"202405_GCW_WC_LysC_45cm",2024,5,23,"","",93.48,7782.86570643577,"","5/30/2024 10:17:37 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"74","COMPASS: Synoptic","CB","SWH","SW","A",0,"202405_SWH_SW_A",2024,5,15,"","",8.326,693.197901923237,"","5/29/2024 4:41:43 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"75","COMPASS: Synoptic","CB","SWH","SW","B",0,"202405_SWH_SW_B",2024,5,15,"","",7.798,649.238198318208,"","5/29/2024 4:52:37 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"76","COMPASS: Synoptic","CB","SWH","SW","C",0,"202405_SWH_SW_C",2024,5,15,"","",7.886,656.564815585713,"","5/29/2024 5:03:35 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"77","COMPASS: Synoptic","CB","GWI","SW","A",0,"202405_GWI_SW_A",2024,5,16,"","",19.62,1633.50262259595,"","5/29/2024 10:00:09 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"78","COMPASS: Synoptic","CB","GWI","SW","B",0,"202405_GWI_SW_B",2024,5,16,"","",19.07,1587.71126467405,"","5/29/2024 10:11:22 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"79","COMPASS: Synoptic","CB","GWI","SW","C",0,"202405_GWI_SW_C",2024,5,16,"","",19.02,1583.54841395388,"","5/29/2024 10:22:40 AM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"80","COMPASS: Synoptic","CB","MSM","SW","A",0,"202405_MSM_SW_A",2024,5,21,"","",17.08,1422.02980601116,"","5/29/2024 2:54:12 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"81","COMPASS: Synoptic","CB","MSM","SW","B",0,"202405_MSM_SW_B",2024,5,21,"","",16.83,1401.21555241029,"","5/29/2024 3:05:21 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"82","COMPASS: Synoptic","CB","MSM","SW","C",0,"202405_MSM_SW_C",2024,5,21,"","",16.77,1396.22013154608,"","5/29/2024 3:16:27 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"83","COMPASS: Synoptic","CB","GCW","SW","A",0,"202405_GCW_SW_A",2024,5,23,"","",17.24,1435.35092831571,"","5/30/2024 10:28:46 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"84","COMPASS: Synoptic","CB","GCW","SW","B",0,"202405_GCW_SW_B",2024,5,23,"","",17.08,1422.02980601116,"","5/30/2024 10:39:54 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
"85","COMPASS: Synoptic","CB","GCW","SW","C",0,"202405_GCW_SW_C",2024,5,23,"","",16.83,1401.21555241029,"","5/30/2024 10:51:02 PM","This month MSM UP Lysimeter A and C samples were swapped, 
  this is fixed in this code. ",""
