"","ID_full","IDs","FE_2_mean","FE_2_sd","FE_2_cv","FE_3_mean","FE_3_sd","FE_3_cv","FE_tot_mean","FE_tot_sd","FE_2_flag","FE_3_flag","Dilution","Plate","QAQC_flag","FE_2_cv_flag","FE_3_cv_flag","Run_notes"
"12","Plate3_8_202507_MSM_UP_A_20","202507_MSM_UP_A_20",1675.25221551324,108.946895218885,6.50331300624527,111.819475038151,92.0412614253858,82.3123712519512,1787.07169055139,92.6312080240514,"Within range","High",8,"Plate3","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","High cv rerun","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"13","Plate3_8_202507_MSM_UP_B_45 spk","202507_MSM_UP_B_45 spk",903.618641126075,63.7566231664456,7.05570029929806,1187.00656405047,1531.81340808216,129.048436164927,2090.62520517654,1531.83421877286,"Within range","High",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","High cv rerun","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"14","Plate3_8_202507_MSM_UP_C_20","202507_MSM_UP_C_20",1892.17206877026,153.907843836053,8.13392430721584,0,0,0,1892.17206877026,12.4059600126735,"Within range","High",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"15","Plate1_1_202505_GCW_UP_C_10","202505_GCW_UP_C_10",8.51634661583051,0,0,0,0,0,8.51634661583051,0,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"16","Plate1_1_202505_GCW_WC_B_45","202505_GCW_WC_B_45",3.57324777979263,0,0,0,0,0,3.57324777979263,0,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"17","Plate1_8_202505_GCW_TR_C_20","202505_GCW_TR_C_20",28.585982238341,0,0,0,0,0,28.585982238341,0,"Within range","Below MDL",8,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"18","Plate1_8_202505_GWI_TR_B_20","202505_GWI_TR_B_20",220.22612172781,8.60381220193902,3.90680820896123,0,0,0,220.22612172781,2.93322556274471,"Within range","Below MDL",8,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"19","Plate1_8_202505_GWI_UP_B_10","202505_GWI_UP_B_10",40.7536101424343,4.3019061009695,10.5558896155072,0,0,0,40.7536101424343,2.07410368616651,"Within range","Below MDL",8,"Plate1","Fe3 Chk Std 60 out of range","High cv rerun","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"20","Plate2_1_202507_GCW_UP_A_20","202507_GCW_UP_A_20",5.85467801181011,1.07547652524237,18.3695247300178,0,0,0,5.85467801181011,1.03705184308325,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","High cv rerun","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"21","Plate2_1_202507_GCW_WC_A_10","202507_GCW_WC_A_10",3.76336696579409,0.268869131310594,7.14437719612233,0,0,0,3.76336696579409,0.518525921541627,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"22","Plate2_8_202505_GWI_TR_B_45","202505_GWI_TR_B_45",4888.54088514582,576.581635592204,11.7945548403653,0,0,0,4888.54088514582,24.0121143507231,"High","High",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","High cv rerun","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"23","Plate2_8_202505_GWI_WC_B_10","202505_GWI_WC_B_10",308.441424032486,30.1133427067864,9.76306694253067,0,0,0,308.441424032486,5.48756254695894,"Within range","Below MDL",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"24","Plate2_8_202505_SWH_UP_C_45","202505_SWH_UP_C_45",135.052726399157,8.603812201939,6.37070604299382,0,0,0,135.052726399157,2.93322556274471,"Within range","Below MDL",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"25","Plate2_8_202507_GCW_TR_C_10","202507_GCW_TR_C_10",27.0650287503294,2.15095305048475,7.94735180341745,0,0,0,27.0650287503294,1.46661278137235,"Within range","Below MDL",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"26","Plate3_1_202507_GCW_SW_A","202507_GCW_SW_A",3.57324777979263,0,0,0,0,0,3.57324777979263,0,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"27","Plate3_1_202507_GCW_WC_B_20","202507_GCW_WC_B_20",3.38312859379117,0.268869131310594,7.94735180341745,0,0,0,3.38312859379117,0.518525921541627,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"28","Plate3_1_202507_GCW_WC_B_45","202507_GCW_WC_B_45",4.52384370979991,0.268869131310592,5.94337798912341,0,0,0,4.52384370979991,0.518525921541625,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"29","Plate3_1_202507_GCW_WC_C_10","202507_GCW_WC_C_10",4.33372452379846,0.537738262621185,12.4082243730126,0,0,0,4.33372452379846,0.733306390686175,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","High cv rerun","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"30","Plate3_8_202507_MSM_UP_B_10","202507_MSM_UP_B_10",448.369144929558,17.207624403878,3.83782528268787,0,0,0,448.369144929558,4.14820737233302,"Within range","Below MDL",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"31","Plate3_8_202507_MSM_UP_C_10","202507_MSM_UP_C_10",1278.00139991003,116.425137956118,9.10993821793269,0,0,0,1278.00139991003,10.790048097952,"Within range","Below MDL",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"32","Plate3_8_202507_MSM_UP_C_45","202507_MSM_UP_C_45",1501.45498368683,0,0,0,0,0,1501.45498368683,0,"Within range","High",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"33","Plate1_1_2025050_MSM_WC_B_10","2025050_MSM_WC_B_10",173.797695606301,11.3591117739048,6.53582415709139,0,0,0,173.797695606301,3.37032814039001,"Within range","High",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"34","Plate1_1_202505_GCW_SW_A","202505_GCW_SW_A",34.8795404080325,0.58082370727671,1.66522752445141,0,0,0,34.8795404080325,0.762117909038169,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"35","Plate1_1_202505_GCW_SW_C","202505_GCW_SW_C",5.09420126780428,0.380238372002915,7.46414112858179,0,0,0,5.09420126780428,0.616634715210646,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"36","Plate1_1_202505_GCW_WC_B_10","202505_GCW_WC_B_10",26.7677884719704,0.658592179296323,2.460390704245,0,0,0,26.7677884719704,0.811536924173092,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"37","Plate1_1_202505_MSM_SW_A","202505_MSM_SW_A",11.9384919638567,1.00601617124377,8.42666037125495,0,0,0,11.9384919638567,1.00300357489082,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"38","Plate1_1_202505_MSM_SW_B","202505_MSM_SW_B",6.86864700381788,0.219530726432108,3.19612765527306,0,0,0,6.86864700381788,0.468541061628656,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"39","Plate1_1_202505_MSM_WC_A_10","202505_MSM_WC_A_10",182.618231808017,9.41741555229557,5.1568868338381,0,0,0,182.618231808017,3.06878079248023,"Within range","High",1,"Plate1","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"40","Plate1_1_202505_MSM_WC_B_20","202505_MSM_WC_B_20",3.06626328378874,0.219530726432108,7.15955239697651,0,0,0,3.06626328378874,0.468541061628655,"Within range","Below MDL",1,"Plate1","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"41","Plate1_50_202505_MSM_TR_B_10","202505_MSM_TR_B_10",1370.07595459876,54.882681608027,4.00581306633469,0,0,0,1370.07595459876,7.40828466029937,"Within range","Below MDL",50,"Plate1","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"42","Plate1_50_202505_MSM_TR_C_45","202505_MSM_TR_C_45",23006.9217818043,1361.32180449901,5.91700974780405,0,0,0,23006.9217818043,36.8960947052532,"Within range","High",50,"Plate1","Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"43","Plate1_8_202505_GCW_TR_A_20","202505_GCW_TR_A_20",57.9910830065664,1.75624581145686,3.02847562142959,0,0,0,57.9910830065664,1.32523424776787,"Within range","Below MDL",8,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"44","Plate1_8_202505_GCW_TR_B_10","202505_GCW_TR_B_10",31.6278892143643,3.04190697602331,9.61779951676882,0,0,0,31.6278892143643,1.74410635456193,"Within range","Below MDL",8,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"45","Plate1_8_202505_GWI_TR_A_10","202505_GWI_TR_A_10",1447.87839342456,133.537688034223,9.22299059373183,0,0,0,1447.87839342456,11.555850813948,"Within range","High",8,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"46","Plate1_8_202505_GWI_UP_B_20","202505_GWI_UP_B_20",181.695300031514,12.6644686510531,6.97016854528242,0,0,0,181.695300031514,3.55871727607759,"Within range","Below MDL",8,"Plate1","Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"47","Plate1_8_202505_MSM_UP_B_10","202505_MSM_UP_B_10",138.09463337518,8.60381220193898,6.23037404977487,0,0,0,138.09463337518,2.9332255627447,"Within range","Below MDL",8,"Plate1","Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"48","Plate2_1_202505_GWI_SW_A","202505_GWI_SW_A",2.68602491178583,0.219530726432108,8.17307112338547,0,0,0,2.68602491178583,0.468541061628655,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"49","Plate2_1_202505_SWH_SWAMP_A_20","202505_SWH_SWAMP_A_20",172.817636028333,10.4794601370828,6.06388351207673,0,0,0,172.817636028333,3.23719942806785,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"50","Plate2_1_202505_SWH_TR_A_20","202505_SWH_TR_A_20",108.460390408404,6.04811380239081,5.57633416182336,0,0,0,108.460390408404,2.45929132117177,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"51","Plate2_1_202505_SWH_TR_B_20","202505_SWH_TR_B_20",182.291545282028,5.39032767882651,2.95698172424124,0,0,0,182.291545282028,2.32170792280737,"Within range","High",1,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"52","Plate2_1_202505_SWH_TR_C_20","202505_SWH_TR_C_20",315.742991148733,22.7815546330217,7.21522100938428,0,0,0,315.742991148733,4.77300268520998,"Within range","High",1,"Plate2","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"53","Plate2_1_202505_SWH_WC_B_20","202505_SWH_WC_B_20",33.3585869200209,0.58082370727671,1.74115201183212,0,0,0,33.3585869200209,0.762117909038169,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"54","Plate2_1_202505_SWH_WC_B_20 dup","202505_SWH_WC_B_20 dup",31.4573950600063,2.32329482910684,7.38552834611721,0,0,0,31.4573950600063,1.52423581807634,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"55","Plate2_1_202507_GCW_WC_A_20","202507_GCW_WC_A_20",2.68602491178583,0.219530726432108,8.17307112338547,0,0,0,2.68602491178583,0.468541061628655,"Within range","Below MDL",1,"Plate2","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"56","Plate2_1_202507_GCW_WC_A_45","202507_GCW_WC_A_45",4.84070901980234,0.439061452864214,9.07018891381622,0,0,0,4.84070901980234,0.662617123883932,"Within range","Below MDL",1,"Plate2","Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"57","Plate2_8_202505_GWI_TR_C_20","202505_GWI_TR_C_20",769.677165470386,54.0841359023002,7.02685987432755,0,0,0,769.677165470386,7.35419172324873,"Within range","Below MDL",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"58","Plate2_8_202505_GWI_WC_A_20","202505_GWI_WC_A_20",1612.52840252326,86.3639562592756,5.35580992707692,0,0,0,1612.52840252326,9.29322098409779,"Within range","High",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"59","Plate2_8_202507_GCW_TR_A_20","202507_GCW_TR_A_20",264.840757376152,18.3357445766,6.92330922107953,0,0,0,264.840757376152,4.28202575618129,"Within range","Below MDL",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"60","Plate2_8_202507_GCW_TR_B_10","202507_GCW_TR_B_10",84.3542767987684,7.65529801215705,9.07517473052275,0,0,0,84.3542767987684,2.76682092159161,"Within range","Below MDL",8,"Plate2","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"61","Plate2_8_202507_GCW_TR_C_20","202507_GCW_TR_C_20",782.744626509965,64.9309502759407,8.29529173077167,0,0,0,782.744626509965,8.05797432832475,"Within range","Below MDL",8,"Plate2","Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"62","Plate3_1_202507_GCW_WC_B_10","202507_GCW_WC_B_10",2.8127710357868,0,0,0,0,0,2.8127710357868,0,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"63","Plate3_1_202507_GCW_WC_C_45","202507_GCW_WC_C_45",2.68602491178583,0.219530726432108,8.17307112338547,0,0,0,2.68602491178583,0.468541061628655,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"64","Plate3_1_202507_MSM_WC_A_10","202507_MSM_WC_A_10",47.1739144361268,1.91382450303926,4.05695504796527,0,0,0,47.1739144361268,1.3834104607958,"Within range","Below MDL",1,"Plate3","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"65","Plate3_50_202507_MSM_TR_A_10","202507_MSM_TR_A_10",5610.86427286415,320.398549426021,5.71032436082203,0,0,0,5610.86427286415,17.8996801487072,"Within range","Below MDL",50,"Plate3","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"66","Plate3_50_202507_MSM_TR_A_20","202507_MSM_TR_A_20",15836.1525363351,283.977794347619,1.79322467181375,0,0,0,15836.1525363351,16.85164070195,"Within range","High",50,"Plate3","Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"67","Plate3_50_202507_MSM_TR_A_45","202507_MSM_TR_A_45",18539.4835388981,418.920540614624,2.25961278660044,0,0,0,18539.4835388981,20.467548475932,"Within range","High",50,"Plate3","Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range; Fe3 Dup perc diff out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"68","Plate3_50_202507_MSM_TR_B_20","202507_MSM_TR_B_20",9041.07279575375,658.812202620109,7.28688085477564,0,0,0,9041.07279575375,25.6673372717177,"Within range","High",50,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"69","Plate3_50_202507_MSM_TR_C_20","202507_MSM_TR_C_20",7219.79541336237,14.145941529049,0.195932719961396,0,0,0,7219.79541336237,3.76110908231189,"Within range","Below MDL",50,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"70","Plate3_8_202507_MSM_UP_B_20","202507_MSM_UP_B_20",1015.34543301448,97.5343947187136,9.60603077015295,0,0,0,1015.34543301448,9.87595031977751,"Within range","Below MDL",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"71","Plate3_8_202507_MSM_UP_B_20 dup","202507_MSM_UP_B_20 dup",991.824003143236,50.9630980543599,5.13832069932269,0,0,0,991.824003143236,7.13884430803473,"Within range","Below MDL",8,"Plate3","Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
"72","Plate3_8_202507_MSM_UP_B_45","202507_MSM_UP_B_45",1671.33197720137,133.882499737855,8.01052702659588,0,0,0,1671.33197720137,11.5707605514009,"Within range","High",8,"Plate3","Fe2 Chk Std 9 out of range; Fe3 Chk Std 60 out of range; Spk recovery out of range","ok","ok","The check stds for FE3 60 uM were all bad. Spikes were bad. "
