[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/3/2025 3:10:26 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 3:49:12 PM	1	1	NPOC	1.391	-0.4552	NPOC:-0.4209mg/L TN:17.45mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 3:56:10 PM	1	2	NPOC	1.533	-0.3822	NPOC:-0.4209mg/L TN:17.45mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 4:01:57 PM	1	3	NPOC	1.449	-0.4254	NPOC:-0.4209mg/L TN:17.45mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 3:49:12 PM	1	1	TN	0.6842	38.60	NPOC:-0.4209mg/L TN:17.45mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 3:56:10 PM	1	2	TN	2.981	235.2	NPOC:-0.4209mg/L TN:17.45mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:01:57 PM	1	3	TN	0.8313	51.19	NPOC:-0.4209mg/L TN:17.45mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:08:21 PM	1	4	TN	0.2801	4.010	NPOC:-0.4209mg/L TN:17.45mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:12:06 PM	1	5	TN	0.3469	9.728	NPOC:-0.4209mg/L TN:17.45mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 4:20:25 PM	1	1	NPOC	1.423	-0.4388	NPOC:-0.4322mg/L TN:9.420mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 4:26:26 PM	1	2	NPOC	1.442	-0.4290	NPOC:-0.4322mg/L TN:9.420mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 4:30:14 PM	1	3	NPOC	1.181	-0.5632	NPOC:-0.4322mg/L TN:9.420mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240601.2024_06_03_02_13_09.cal	1.00		7/31/2024 4:34:02 PM	1	4	NPOC	1.442	-0.4290	NPOC:-0.4322mg/L TN:9.420mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:20:25 PM	1	1	TN	1.459	104.9	NPOC:-0.4322mg/L TN:9.420mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:26:26 PM	1	2	TN	2.508	194.7	NPOC:-0.4322mg/L TN:9.420mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:30:14 PM	1	3	TN	0.7155	41.28	NPOC:-0.4322mg/L TN:9.420mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240601.2024_06_03_05_07_30.cal	1.00		7/31/2024 4:34:02 PM	1	4	TN	0.04940	-15.74	NPOC:-0.4322mg/L TN:9.420mg/L	0	50	
