[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/3/2025 3:12:47 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:20:05 AM	1	1	NPOC	2.499	0.4451	NPOC:0.5185mg/L TN:0.06062mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:24:18 AM	1	2	NPOC	2.788	0.5212	NPOC:0.5185mg/L TN:0.06062mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:29:01 AM	1	3	NPOC	2.916	0.5549	NPOC:0.5185mg/L TN:0.06062mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:33:10 AM	1	4	NPOC	2.629	0.4794	NPOC:0.5185mg/L TN:0.06062mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:37:24 AM	1	5	NPOC	3.130	0.6112	NPOC:0.5185mg/L TN:0.06062mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:20:05 AM	1	1	TN	0.4726	0.05101	NPOC:0.5185mg/L TN:0.06062mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:24:18 AM	1	2	TN	0.6606	0.06725	NPOC:0.5185mg/L TN:0.06062mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:29:01 AM	1	3	TN	0.6182	0.06359	NPOC:0.5185mg/L TN:0.06062mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:45:25 AM	1	1	NPOC	2.603	0.4725	NPOC:0.5122mg/L TN:0.1089mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:49:59 AM	1	2	NPOC	3.083	0.5989	NPOC:0.5122mg/L TN:0.1089mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:54:39 AM	1	3	NPOC	2.795	0.5231	NPOC:0.5122mg/L TN:0.1089mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 10:59:24 AM	1	4	NPOC	3.311	0.6589	NPOC:0.5122mg/L TN:0.1089mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:03:33 AM	1	5	NPOC	2.863	0.5410	NPOC:0.5122mg/L TN:0.1089mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:45:25 AM	1	1	TN	0.8008	0.07937	NPOC:0.5122mg/L TN:0.1089mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:49:59 AM	1	2	TN	0.1619	0.02416	NPOC:0.5122mg/L TN:0.1089mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:54:39 AM	1	3	TN	1.327	0.1248	NPOC:0.5122mg/L TN:0.1089mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 10:59:24 AM	1	4	TN	1.299	0.1224	NPOC:0.5122mg/L TN:0.1089mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:03:33 AM	1	5	TN	0.00360	0.01048	NPOC:0.5122mg/L TN:0.1089mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:11:34 AM	1	1	NPOC	2.272	0.3854	NPOC:0.4966mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:16:09 AM	1	2	NPOC	3.161	0.6194	NPOC:0.4966mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:20:18 AM	1	3	NPOC	2.801	0.5246	NPOC:0.4966mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:24:27 AM	1	4	NPOC	2.754	0.5123	NPOC:0.4966mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:29:33 AM	1	5	NPOC	2.528	0.4528	NPOC:0.4966mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:11:34 AM	1	1	TN	0.05620	0.01502	NPOC:0.4966mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:16:09 AM	1	2	TN	0.3365	0.03925	NPOC:0.4966mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:20:18 AM	1	3	TN	1.930	0.1770	NPOC:0.4966mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:24:27 AM	1	4	TN	0.6752	0.06852	NPOC:0.4966mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:29:33 AM	1	5	TN	0.5808	0.06036	NPOC:0.4966mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:38:50 AM	1	1	NPOC	181.8	47.64	NPOC:47.59mg/L TN:1.886mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:42:59 AM	1	2	NPOC	182.0	47.70	NPOC:47.59mg/L TN:1.886mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:47:08 AM	1	3	NPOC	181.0	47.43	NPOC:47.59mg/L TN:1.886mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:38:50 AM	1	1	TN	21.73	1.888	NPOC:47.59mg/L TN:1.886mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:42:59 AM	1	2	TN	21.96	1.908	NPOC:47.59mg/L TN:1.886mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:47:08 AM	1	3	TN	21.42	1.861	NPOC:47.59mg/L TN:1.886mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:55:09 AM	1	1	NPOC	5.787	1.311	NPOC:0.7212mg/L TN:0.08271mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 11:59:32 AM	1	2	NPOC	4.405	0.9469	NPOC:0.7212mg/L TN:0.08271mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 12:03:45 PM	1	3	NPOC	3.818	0.7923	NPOC:0.7212mg/L TN:0.08271mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 12:08:43 PM	1	4	NPOC	3.202	0.6302	NPOC:0.7212mg/L TN:0.08271mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 12:12:52 PM	1	5	NPOC	3.623	0.7410	NPOC:0.7212mg/L TN:0.08271mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:55:09 AM	1	1	TN	0.6468	0.06606	NPOC:0.7212mg/L TN:0.08271mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 11:59:32 AM	1	2	TN	0.06430	0.01572	NPOC:0.7212mg/L TN:0.08271mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 12:03:45 PM	1	3	TN	1.150	0.1095	NPOC:0.7212mg/L TN:0.08271mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 12:08:43 PM	1	4	TN	0.000	0.01017	NPOC:0.7212mg/L TN:0.08271mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		10/28/2024 12:12:52 PM	1	5	TN	0.7214	0.07251	NPOC:0.7212mg/L TN:0.08271mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		10/28/2024 12:21:05 PM	1	1	NPOC	2.706	0.4996	NPOC:0.6146mg/L TN:0.02750mg/L	1	50	
