[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/3/2025 3:13:17 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:03:55 PM	1	1	NPOC	182.4	47.80	NPOC:48.17mg/L TN:2.301mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:09:45 PM	1	2	NPOC	185.7	48.67	NPOC:48.17mg/L TN:2.301mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:13:53 PM	1	3	NPOC	183.3	48.04	NPOC:48.17mg/L TN:2.301mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		11/26/2024 5:03:55 PM	1	1	TN	25.55	2.218	NPOC:48.17mg/L TN:2.301mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		11/26/2024 5:09:45 PM	1	2	TN	28.05	2.434	NPOC:48.17mg/L TN:2.301mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241015.2024_10_18_13_13_29.cal	1.00		11/26/2024 5:13:53 PM	1	3	TN	25.94	2.252	NPOC:48.17mg/L TN:2.301mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:27:28 PM	1	1	NPOC	3.774	0.7808	NPOC:0.5395mg/L TN:0.02099mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:31:36 PM	1	2	NPOC	2.922	0.5565	NPOC:0.5395mg/L TN:0.02099mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:35:46 PM	1	3	NPOC	3.059	0.5925	NPOC:0.5395mg/L TN:0.02099mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241015.2024_10_15_16_01_45.cal	1.00		11/26/2024 5:40:19 PM	1	4	NPOC	2.591	0.4694	NPOC:0.5395mg/L TN:0.02099mg/L	0	50	
