[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/3/2025 3:11:23 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Chk_Std_CN	Untitled					1.484	0.8985	mg/L	1	8/24/2024 3:15:42 PM	
Unknown	NPOC/TN	DI	Untitled					0.3898	0.05604	mg/L	0	8/24/2024 3:39:43 PM	
Standard	NPOC	CalCurve_NPOC	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	8/24/2024 7:14:43 PM	
Unknown	NPOC/TN	DI	Untitled					0.4382	0.02305	mg/L	0	8/24/2024 7:39:22 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	8/24/2024 11:03:53 PM	
Unknown	NPOC/TN	Chk_Std_CN	Untitled					1.299	0.9976	mg/L	17	8/24/2024 11:56:38 PM	
Unknown	NPOC/TN	DI	Untitled					0.2371	-0.06017	mg/L	0	8/25/2024 12:18:57 AM	
Unknown	NPOC/TN	LatT_SWH_ESTUARY1_20240819_1100	Untitled					5.846	0.3586	mg/L	18	8/25/2024 12:44:01 AM	
Unknown	NPOC/TN	LatT_SWH_ESTUARY2_20240819_1100	Untitled					5.908	0.2934	mg/L	19	8/25/2024 1:15:13 AM	
Unknown	NPOC/TN	LatT_SWH_ESTUARY3_20240819_1100	Untitled					5.820	0.3902	mg/L	20	8/25/2024 1:44:57 AM	
Unknown	NPOC/TN	LatT_SWH_ESTUARY4_20240823_0945	Untitled					5.924	0.2713	mg/L	21	8/25/2024 2:14:14 AM	
Unknown	NPOC/TN	LatT_SWH_SWAMP1_20240819_1210	Untitled					14.05	1.082	mg/L	22	8/25/2024 2:40:56 AM	
Unknown	NPOC/TN	LatT_SWH_SWAMP2_20240819_1230	Untitled					13.81	1.004	mg/L	23	8/25/2024 3:13:16 AM	
Unknown	NPOC/TN	LatT_SWH_SWAMP3_20240819_1230	Untitled					14.31	1.134	mg/L	24	8/25/2024 3:45:24 AM	
Unknown	NPOC/TN	LatT_SWH_TR1_20240819_1256	Untitled					18.43	4.405	mg/L	25	8/25/2024 4:06:15 AM	
Unknown	NPOC/TN	LatT_SWH_TR2_20240819_1306	Untitled					18.02	4.683	mg/L	26	8/25/2024 4:28:19 AM	
Unknown	NPOC/TN	LatT_SWH_TR3_20240819_1316	Untitled					18.35	4.582	mg/L	27	8/25/2024 4:59:49 AM	
Unknown	NPOC/TN	LatT_SWH_TR3_20240819_1316_dup	Untitled					17.41	4.751	mg/L	28	8/25/2024 5:20:32 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					1.371	0.9749	mg/L	29	8/25/2024 5:54:33 AM	
Unknown	NPOC/TN	DI	Untitled					0.2879	-0.05348	mg/L	0	8/25/2024 6:18:26 AM	
Unknown	NPOC/TN	LatT_SWH_WC1_20240820_1100	Untitled					9.398	0.4778	mg/L	30	8/25/2024 6:51:06 AM	
Unknown	NPOC/TN	LatT_SWH_WC2_20240820_1100	Untitled					9.272	0.4934	mg/L	31	8/25/2024 7:22:00 AM	
