[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/3/2025 3:11:31 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:01:16 PM	1	1	NPOC	5.912	1.455	NPOC:1.484mg/L TN:0.8985mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:06:04 PM	1	2	NPOC	6.111	1.500	NPOC:1.484mg/L TN:0.8985mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:10:46 PM	1	3	NPOC	6.921	1.681	NPOC:1.484mg/L TN:0.8985mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:15:42 PM	1	4	NPOC	6.098	1.497	NPOC:1.484mg/L TN:0.8985mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240803.2024_08_03_13_08_34.cal	1.00		8/24/2024 3:01:16 PM	1	1	TN	13.56	1.442	NPOC:1.484mg/L TN:0.8985mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240803.2024_08_03_13_08_34.cal	1.00		8/24/2024 3:06:04 PM	1	2	TN	8.497	0.8971	NPOC:1.484mg/L TN:0.8985mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240803.2024_08_03_13_08_34.cal	1.00		8/24/2024 3:10:46 PM	1	3	TN	8.353	0.8816	NPOC:1.484mg/L TN:0.8985mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240803.2024_08_03_13_08_34.cal	1.00		8/24/2024 3:15:42 PM	1	4	TN	8.680	0.9168	NPOC:1.484mg/L TN:0.8985mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:24:21 PM	1	1	NPOC	0.4638	0.2350	NPOC:0.3898mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:28:12 PM	1	2	NPOC	0.8758	0.3273	NPOC:0.3898mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:32:05 PM	1	3	NPOC	1.111	0.3800	NPOC:0.3898mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:35:54 PM	1	4	NPOC	1.190	0.3977	NPOC:0.3898mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240803.2024_08_03_10_12_43.cal	1.00		8/24/2024 3:39:43 PM	1	5	NPOC	1.163	0.3916	NPOC:0.3898mg/L TN:0.05604mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240803.2024_08_03_13_08_34.cal	1.00		8/24/2024 3:24:21 PM	1	1	TN	0.3931	0.02476	NPOC:0.3898mg/L TN:0.05604mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240803.2024_08_03_13_08_34.cal	1.00		8/24/2024 3:28:12 PM	1	2	TN	0.6320	0.05048	NPOC:0.3898mg/L TN:0.05604mg/L	0	50	
