[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	6/3/2025 3:13:09 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					48.17	2.301	mg/L	1	11/26/2024 5:13:53 PM	
Unknown	NPOC/TN	DI	Untitled					0.5395	0.02099	mg/L	0	11/26/2024 5:44:27 PM	
Unknown	NPOC/TN	DI	Untitled					0.2702	0.03652	mg/L	0	11/26/2024 6:04:54 PM	
Unknown	NPOC/TN	DI	Untitled					0.2593	0.02709	mg/L	0	11/26/2024 6:33:28 PM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					48.51	1.767	mg/L	1	11/26/2024 7:01:16 PM	
Unknown	NPOC/TN	DI	Untitled					0.6563	0.09485	mg/L	0	11/26/2024 7:26:04 PM	
Unknown	NPOC/TN	DI	Untitled					0.5646	0.08978	mg/L	0	11/26/2024 7:54:38 PM	
Standard	NPOC	CalCurve_NPOC	Untitled					100.0		mg/L	2, 3, 4, 5, 6, 7, 8, 9	11/26/2024 10:41:28 PM	
Unknown	NPOC/TN	DI	Untitled					0.8833	0.04810	mg/L	0	11/26/2024 11:08:11 PM	
Standard	TN	CalCurve_TN	Untitled						3.000	mg/L	10, 11, 12, 13, 14, 15, 16	11/27/2024 1:30:45 AM	
Unknown	NPOC/TN	DI	Untitled					0.3337	0.01407	mg/L	0	11/27/2024 1:53:38 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					46.31	1.979	mg/L	17	11/27/2024 2:21:06 AM	
Unknown	NPOC/TN	DI	Untitled					0.3608	0.01158	mg/L	0	11/27/2024 2:43:59 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysA_10cm	Untitled					10.46	0.4063	mg/L	18	11/27/2024 3:11:21 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysA_20cm	Untitled					8.729	0.3279	mg/L	19	11/27/2024 3:38:16 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysA_45cm	Untitled					13.47	0.4663	mg/L	20	11/27/2024 4:05:40 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysB_10cm	Untitled					14.98	0.5209	mg/L	21	11/27/2024 4:22:06 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysB_20cm	Untitled					9.971	0.3969	mg/L	22	11/27/2024 4:49:42 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysB_45cm	Untitled					33.33	0.9280	mg/L	23	11/27/2024 5:17:47 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysC_20cm	Untitled					13.18	0.7801	mg/L	24	11/27/2024 5:40:55 AM	
Unknown	NPOC/TN	202411_SWH_UP_LysC_45cm	Untitled					16.15	0.5398	mg/L	25	11/27/2024 6:08:22 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysA_10cm	Untitled					9.826	0.9653	mg/L	26	11/27/2024 6:35:08 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysA_20cm	Untitled					7.955	1.421	mg/L	27	11/27/2024 6:57:41 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysA_20cm_dup	Untitled					7.968	1.391	mg/L	28	11/27/2024 7:24:09 AM	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled					47.03	1.905	mg/L	29	11/27/2024 7:40:20 AM	
Unknown	NPOC/TN	DI	Untitled					0.1959	0.00813	mg/L	0	11/27/2024 8:04:04 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysA_45cm	Untitled					4.935	1.263	mg/L	30	11/27/2024 8:31:18 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysB_10cm	Untitled					3.310	0.5001	mg/L	31	11/27/2024 8:59:19 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysB_20cm	Untitled					8.053	1.351	mg/L	32	11/27/2024 9:15:26 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysB_45cm	Untitled					5.513	0.5552	mg/L	33	11/27/2024 9:42:50 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysC_10cm	Untitled					11.23	0.6043	mg/L	34	11/27/2024 10:02:49 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysC_20cm	Untitled					12.18	1.146	mg/L	35	11/27/2024 10:30:09 AM	
Unknown	NPOC/TN	202411_SWH_SWAMP_LysC_45cm	Untitled					8.214	1.241	mg/L	36	11/27/2024 10:46:15 AM	
