"","SampleID","Date","Month","Year","Campaign","Site","Zone","Depth","Rep","Sample_Name","FE_2_mean","FE_2_sd","FE_3_mean","FE_3_sd","FE_2_flag","FE_3_flag"
"36",310,202209,"September",2022,"MonMon","GWI","TR",20,"B","GWI_TR_LysB_20cm",0,0,88.1941691834927,5.4328340466783,"bdl","within range"
"37",311,202209,"September",2022,"MonMon","GWI","TR",45,"B","GWI_TR_LysB_45cm",2213.79147812265,41.7700671469635,325.154946896651,199.034602731797,"within range","within range"
"38",312,202209,"September",2022,"MonMon","GWI","TR",10,"C","GWI_TR_LysC_10cm",0,0,216.578192195352,219.604487415882,"bdl","within range"
"39",313,202209,"September",2022,"MonMon","GWI","TR",20,"C","GWI_TR_LysC_20cm",269.792391150799,30.4966647492609,76.982982953304,16.3554162631463,"within range","within range"
"40",314,202209,"September",2022,"MonMon","GWI","WC",10,"A","GWI_WC_SipA_10cm",1625.75860512978,94.9319707885534,402.363974851541,187.400964021997,"within range","within range"
"41",315,202209,"September",2022,"MonMon","GWI","WC",20,"A","GWI_WC_SipA_20cm",680.609877762252,30.3782306523371,528.832353238207,37.0470769137158,"within range","within range"
"42",316,202209,"September",2022,"MonMon","GWI","WC",45,"A","GWI_WC_SipA_45cm",2619.23880151043,68.3510189677585,264.343444294497,91.4682672761194,"within range","within range"
"43",317,202209,"September",2022,"MonMon","GWI","WC",10,"B","GWI_WC_SipB_10cm",720.886101939846,15.1891153261686,410.91090461484,96.099484405432,"within range","within range"
"44",318,202209,"September",2022,"MonMon","GWI","WC",20,"B","GWI_WC_SipB_20cm",596.477320591279,45.4353047099694,538.952211083678,144.690460473053,"within range","within range"
"45",319,202209,"September",2022,"MonMon","GWI","WC",45,"B","GWI_WC_SipB_45cm",2064.76944866555,36.0741488996504,619.932046804584,40.9833454615532,"within range","within range"
"46",320,202209,"September",2022,"MonMon","GWI","WC",10,"C","GWI_WC_SipC_10cm",1080.68703792635,28.0330750290447,427.076318576289,90.1071550952719,"within range","within range"
"47",321,202209,"September",2022,"MonMon","GWI","WC",20,"C","GWI_WC_SipC_20cm",2497.06758817173,271.505436455263,412.396399115122,173.257131144729,"within range","within range"
"48",322,202209,"September",2022,"MonMon","GWI","WC",45,"C","GWI_WC_SipC_45cm",1047.57103138033,33.9992550366276,495.609445044943,28.6581657503677,"within range","within range"
"49",323,202209,"September",2022,"MonMon","GWI","SW",NA,"A","GWI_SW_A",0,0,14.9041836259622,0.45346941002968,"bdl","within range"
"50",324,202209,"September",2022,"MonMon","GWI","SW",NA,"B","GWI_SW_B",0,0,12.6253169029203,0.143154359313915,"bdl","within range"
"51",325,202209,"September",2022,"MonMon","GWI","SW",NA,"C","GWI_SW_C",0,0,12.4600164871492,0,"bdl","within range"
"52",326,202209,"Sept",2022,"MonMon","GWI","TR",5,"1","GWI_TR_RHZ_SF_Tree_1",134.643283354875,17.8781543965232,103.942968627034,13.5153648783788,"within range","within range"
"53",327,202209,"Sept",2022,"MonMon","GWI","TR",5,"2","GWI_TR_RHZ_SF_Tree_2",75.571487894405,25.8010124067524,124.830368044376,15.9664246760875,"within range","within range"
"54",328,202209,"Sept",2022,"MonMon","GWI","TR",5,"3","GWI_TR_RHZ_SF_Tree_3",457.748103979567,56.9591824731322,362.105807871928,166.766111937847,"within range","within range"
"55",329,202209,"Sept",2022,"MonMon","GWI","TR",5,"4","GWI_TR_RHZ_SF_Tree_4",0,0,96.6202898100553,1.36159045696335,"bdl","within range"
"56",330,202209,"Sept",2022,"MonMon","GWI","TR",5,"5","GWI_TR_RHZ_SF_Tree_5",14.0675230426198,19.8944818758689,106.697706509456,13.6366756596385,"bdl","within range"
"57",331,202209,"Sept",2022,"MonMon","GWI","TR",5,"6","GWI_TR_RHZ_SF_Tree_6",476.543675262444,45.5673459785057,395.073719552899,10.2993374333664,"within range","within range"
"58",332,202209,"Sept",2022,"MonMon","GWI","TR",5,"7","GWI_TR_RHZ_SF_Tree_7",108.687494440426,11.3918364946263,142.337613828259,7.70995757949794,"within range","within range"
"59",333,202209,"Sept",2022,"MonMon","GWI","TR",5,"8","GWI_TR_RHZ_SF_Tree_8",0,0,102.746906637997,1.91226378000271,"bdl","within range"
"60",334,202209,"September",2022,"MonMon","MSM","UP",20,"A","MSM_UP_LysA_20cm",978.653936676445,88.4040438909166,596.311134551189,162.075471114301,"within range","within range"
"61",335,202209,"September",2022,"MonMon","MSM","UP",45,"A","MSM_UP_LysA_45cm",2658.1724848821,77.8442160466134,492.400357262673,104.814339073034,"within range","within range"
"62",336,202209,"September",2022,"MonMon","MSM","UP",10,"B","MSM_UP_LysB_10cm",623.328136709674,85.8526591032316,502.111950884539,118.191821973675,"within range","within range"
"63",337,202209,"September",2022,"MonMon","MSM","UP",20,"B","MSM_UP_LysB_20cm",767.875030147038,32.2768700681082,580.51128670375,220.086423964832,"within range","within range"
"64",338,202209,"September",2022,"MonMon","MSM","UP",45,"B","MSM_UP_LysB_45cm",2793.76910628,155.688432093227,335.008585143154,140.276933220987,"within range","within range"
"65",339,202209,"September",2022,"MonMon","MSM","UP",10,"C","MSM_UP_LysC_10cm",731.626428387204,95.4621095695571,424.690122729305,34.7800210382455,"within range","within range"
"66",340,202209,"September",2022,"MonMon","MSM","UP",20,"C","MSM_UP_LysC_20cm",2146.66443782666,72.1482977993005,385.471002592134,25.9138011825784,"within range","within range"
"67",342,202209,"September",2022,"MonMon","MSM","TR",10,"A","MSM_TR_LysA_10cm",2222.74175016212,186.653411713331,438.348332026266,86.1577882073957,"within range","within range"
"68",343,202209,"September",2022,"MonMon","MSM","TR",20,"A","MSM_TR_LysA_20cm",3638.22727320355,127.208840856662,396.411370086953,67.3613324053766,"within range","within range"
"69",344,202209,"September",2022,"MonMon","MSM","TR",45,"A","MSM_TR_LysA_45cm",2966.50935664168,198.847168828742,294.855501671331,123.652187711055,"within range","within range"
"70",345,202209,"September",2022,"MonMon","MSM","TR",10,"B","MSM_TR_LysB_10cm",755.79216289376,51.0165506249519,669.331247122734,138.046925082091,"within range","within range"
"71",346,202209,"September",2022,"MonMon","MSM","TR",20,"B","MSM_TR_LysB_20cm",1682.14531897841,60.6970998236665,602.070281981949,78.6349356710789,"within range","within range"
"72",347,202209,"September",2022,"MonMon","MSM","TR",10,"C","MSM_TR_LysC_10cm",2251.3826206884,18.9863941577104,322.98092425353,187.142403258508,"within range","within range"
"73",348,202209,"September",2022,"MonMon","MSM","TR",20,"C","MSM_TR_LysC_20cm",1922.46012323806,51.2632642258189,474.817822090712,107.129947637691,"within range","within range"
"74",349,202209,"September",2022,"MonMon","MSM","TR",45,"C","MSM_TR_LysC_45cm",3246.20535787497,237.329926971384,469.679206111833,119.817248070549,"within range","within range"
"75",350,202209,"September",2022,"MonMon","MSM","WC",10,"A","MSM_WC_SipA_10cm",0,0,11.894172328312,0.519215551154629,"bdl","within range"
"76",351,202209,"September",2022,"MonMon","MSM","WC",20,"A","MSM_WC_SipA_20cm",0,0,12.0001368400389,0.143154359313914,"bdl","within range"
"77",352,202209,"September",2022,"MonMon","MSM","WC",45,"A","MSM_WC_SipA_45cm",202.523540030317,13.2904759103975,135.468947993461,3.7722549838689,"within range","within range"
"78",353,202209,"September",2022,"MonMon","MSM","WC",10,"B","MSM_WC_SipB_10cm",0,0,11.7246185532422,0.952390755060108,"bdl","within range"
"79",354,202209,"September",2022,"MonMon","MSM","WC",20,"B","MSM_WC_SipB_20cm",0,0,11.4123961637933,0.194512922423337,"bdl","within range"
"80",355,202209,"September",2022,"MonMon","MSM","WC",45,"B","MSM_WC_SipB_45cm",65.2007947390925,5.69591824731322,33.6288340269039,0.467016844231579,"within range","within range"
"81",356,202209,"September",2022,"MonMon","MSM","WC",10,"C","MSM_WC_SipC_10cm",0,0,11.3064316520665,0.706800063032272,"bdl","within range"
"82",357,202209,"September",2022,"MonMon","MSM","WC",20,"C","MSM_WC_SipC_20cm",0,0,11.3297459559077,0.318185041792647,"bdl","within range"
"83",358,202209,"September",2022,"MonMon","MSM","WC",45,"C","MSM_WC_SipC_45cm",456.839126980265,5.69591824731318,160.792928784302,23.0338544785839,"within range","within range"
"84",359,202209,"Sept",2022,"MonMon","MSM","UP",5,"1","MSM_UP_RHZ_SF_Tree_1",132.853228946982,17.6072576023716,125.982323966888,6.22581080053477,"within range","within range"
"85",360,202209,"Sept",2022,"MonMon","MSM","UP",5,"2","MSM_UP_RHZ_SF_Tree_2",0.428076655614686,0.741450517058802,114.288162226884,9.70855509764291,"bdl","within range"
"86",361,202209,"Sept",2022,"MonMon","MSM","UP",5,"3","MSM_UP_RHZ_SF_Tree_3",37.9803453286512,14.788276402427,127.708423298196,22.2707928226723,"within range","within range"
"87",362,202209,"Sept",2022,"MonMon","MSM","UP",5,"4","MSM_UP_RHZ_SF_Tree_4",154.333881841698,15.1891153261684,154.835647674476,15.1891153261684,"within range","within range"
"88",363,202209,"Sept",2022,"MonMon","MSM","UP",5,"5","MSM_UP_RHZ_SF_Tree_5",259.052064703441,4.65069777417503,147.892660741348,33.1297360851941,"within range","within range"
"89",364,202209,"Sept",2022,"MonMon","MSM","UP",5,"6","MSM_UP_RHZ_SF_Tree_6",179.842157154174,9.49319707885526,146.683916017967,27.3255920724287,"within range","within range"
"90",365,202209,"Sept",2022,"MonMon","MSM","UP",5,"7","MSM_UP_RHZ_SF_Tree_7",222.803462943607,17.0877547419395,101.11912868014,11.1399836073782,"within range","within range"
"91",366,202209,"Sept",2022,"MonMon","MSM","UP",5,"8","MSM_UP_RHZ_SF_Tree_8",83.6267327299236,8.63132977644821,99.4185795528905,18.9154715379706,"within range","within range"
"92",367,202209,"Sept",2022,"MonMon","MSM","TR",5,"1","MSM_TR_RHZ_SF_Tree_1",506.07957299268,110.121086114722,508.568498433297,13.7992181632182,"within range","within range"
"93",368,202209,"Sept",2022,"MonMon","MSM","TR",5,"2","MSM_TR_RHZ_SF_Tree_2",1043.0958953606,64.5537401362163,576.367608590347,18.3192435194942,"within range","within range"
"94",369,202209,"Sept",2022,"MonMon","MSM","TR",5,"3","MSM_TR_RHZ_SF_Tree_3",1218.96874093609,1.89863941577114,271.086055605234,0.0277979432589324,"within range","within range"
"95",370,202209,"Sept",2022,"MonMon","MSM","TR",5,"4","MSM_TR_RHZ_SF_Tree_4",402.703930936856,20.8850335734818,289.103470425119,88.9218958912328,"within range","within range"
"96",371,202209,"Sept",2022,"MonMon","MSM","TR",5,"5","MSM_TR_RHZ_SF_Tree_5",1560.42161924169,140.353850155685,571.227926667334,70.7409615111034,"within range","within range"
"97",372,202209,"Sept",2022,"MonMon","MSM","TR",5,"6","MSM_TR_RHZ_SF_Tree_6",840.372233666707,1.89863941577106,569.312944588639,36.6301077648306,"within range","within range"
"98",373,202209,"Sept",2022,"MonMon","MSM","TR",5,"7","MSM_TR_RHZ_SF_Tree_7",924.952304439654,32.5548844192255,521.96625629846,61.1343121909807,"within range","within range"
"99",374,202209,"Sept",2022,"MonMon","MSM","TR",5,"8","MSM_TR_RHZ_SF_Tree_8",767.427516545065,41.6259823190369,501.497313299816,42.4976775020047,"within range","within range"
"100",375,202209,"September",2022,"MonMon","MSM","SW",NA,"A","MSM_SW_A",0,0,11.7853722437194,0.323641845113877,"bdl","within range"
"101",376,202209,"September",2022,"MonMon","MSM","SW",NA,"B","MSM_SW_B",0,0,11.4498355504292,0.0648469198575908,"bdl","within range"
"102",378,202208,"August",2022,"MonMon","Gcrew","UP",20,"A","GCrew_UP_LysA_20cm",31.8929966493686,10.2160882265847,60.5148466361504,13.2821418521315,"within range","within range"
"103",378,202209,"September",2022,"MonMon","MSM","SW",NA,"C","MSM_SW_C",31.8929966493686,10.2160882265847,60.5148466361504,13.2821418521315,"within range","within range"
"104",379,202208,"August",2022,"MonMon","Gcrew","UP",10,"B","GCrew_UP_LysB_10cm",0,0,11.3904996463849,0.22146179877024,"bdl","within range"
"105",380,202208,"August",2022,"MonMon","Gcrew","UP",20,"B","GCrew_UP_LysB_20cm",0,0,12.435284396875,0.525087462843107,"bdl","within range"
"106",381,202208,"August",2022,"MonMon","Gcrew","TR",10,"A","GCrew_TR_LysA_10cm",449.692859144048,49.3646248100479,349.728098905927,22.3945017836268,"within range","within range"
"107",382,202208,"August",2022,"MonMon","Gcrew","TR",20,"A","GCrew_TR_LysA_20cm",375.405601216487,32.0339726591211,133.43801756521,91.1176100860661,"within range","within range"
"108",383,202208,"August",2022,"MonMon","Gcrew","TR",45,"A","GCrew_TR_LysA_45cm",223.25097654558,24.3638176111832,98.6466849849701,9.50203322087409,"within range","within range"
"109",384,202208,"August",2022,"MonMon","Gcrew","TR",20,"B","GCrew_TR_LysB_20cm",1224.33890415977,153.789792677457,483.667399597758,194.244977217089,"within range","within range"
"110",385,202208,"August",2022,"MonMon","Gcrew","TR",45,"B","GCrew_TR_LysB_45cm",829.631907219349,47.4659853942768,480.612895868604,54.6351946343173,"within range","within range"
"111",386,202208,"August",2022,"MonMon","Gcrew","TR",10,"C","GCrew_TR_LysC_10cm",272.477472762639,18.9863941577105,93.9686508182271,6.71346444061586,"within range","within range"
"112",387,202208,"August",2022,"MonMon","Gcrew","TR",20,"C","GCrew_TR_LysC_20cm",1721.07900235009,430.991147380033,609.451293893718,392.462400199431,"within range","within range"
"113",388,202208,"August",2022,"MonMon","Gcrew","TR",45,"C","GCrew_TR_LysC_45cm",75.1239742924317,9.49319707885526,98.6645147072001,14.4023689656931,"within range","within range"
"114",389,202208,"August",2022,"MonMon","Gcrew","WC",10,"A","GCrew_WC_SipA_10cm",0,0,10.0483000916898,1.51884772173295,"bdl","within range"
"115",391,202208,"August",2022,"MonMon","Gcrew","WC",20,"A","GCrew_WC_SipA_20cm",0,0,11.9704688880167,0.143154359313915,"bdl","within range"
"116",393,202208,"August",2022,"MonMon","Gcrew","WC",45,"A","GCrew_WC_SipA_45cm",0,0,12.1887515596513,0.135632463748978,"bdl","within range"
"117",395,202208,"August",2022,"MonMon","Gcrew","WC",10,"B","GCrew_WC_SipB_10cm",29.3357760666643,0.542468404506015,0,0,"within range","bdl"
"118",396,202208,"August",2022,"MonMon","Gcrew","WC",20,"B","GCrew_WC_SipB_20cm",0,0,10.4862832213917,0.299769238226565,"bdl","within range"
"119",397,202208,"August",2022,"MonMon","Gcrew","WC",45,"B","GCrew_WC_SipB_45cm",222.917374177384,20.0505500222407,81.6039895239048,10.1058516444433,"within range","within range"
"120",398,202208,"August",2022,"MonMon","Gcrew","WC",10,"C","GCrew_WC_SipC_10cm",116.281275878612,6.53593764979242,80.6913976546809,3.86219221238495,"within range","within range"
"121",399,202208,"August",2022,"MonMon","Gcrew","WC",20,"C","GCrew_WC_SipC_20cm",134.24575047211,4.06851303379516,76.0894261821762,11.7742624699155,"within range","within range"
"122",400,202208,"August",2022,"MonMon","Gcrew","WC",45,"C","GCrew_WC_SipC_45cm",109.632502363581,5.94656890271956,71.6424733285452,6.07109678600068,"within range","within range"
"123",404,202208,"August",2022,"MonMon","GWI","UP",10,"A","GWI_UP_LysA_10cm",253.681901479762,68.3510189677579,376.826638477656,64.4981442496977,"within range","within range"
"124",405,202208,"August",2022,"MonMon","GWI","UP",20,"A","GWI_UP_LysA_20cm",0,0,79.7334975246945,1.55023259139169,"bdl","within range"
"125",406,202208,"August",2022,"MonMon","GWI","UP",45,"A","GWI_UP_LysA_45cm",0,0,87.0469907781253,3.67561223990174,"bdl","within range"
"126",407,202208,"August",2022,"MonMon","GWI","UP",10,"B","GWI_UP_LysB_10cm",387.935982071738,37.9727883154213,373.343462215402,11.0026652890002,"within range","within range"
"127",408,202208,"August",2022,"MonMon","GWI","UP",20,"B","GWI_UP_LysB_20cm",375.405601216487,32.0339726591211,133.43801756521,91.1176100860661,"within range","within range"
"128",409,202208,"August",2022,"MonMon","GWI","UP",45,"B","GWI_UP_LysB_45cm",209.378054884409,5.69591824731316,94.5845115349752,9.03159741320043,"within range","within range"
"129",410,202208,"August",2022,"MonMon","GWI","UP",10,"C","GWI_UP_LysC_10cm",1224.33890415977,153.789792677457,483.667399597758,194.244977217089,"within range","within range"
"130",411,202208,"August",2022,"MonMon","GWI","UP",20,"C","GWI_UP_LysC_20cm",829.631907219349,47.4659853942768,480.612895868604,54.6351946343173,"within range","within range"
"131",412,202208,"August",2022,"MonMon","GWI","TR",10,"A","GWI_TR_LysA_10cm",272.477472762639,18.9863941577105,93.9686508182271,6.71346444061586,"within range","within range"
"132",413,202208,"August",2022,"MonMon","GWI","TR",20,"A","GWI_TR_LysA_20cm",1721.07900235009,430.991147380033,609.451293893718,392.462400199431,"within range","within range"
"133",415,202208,"August",2022,"MonMon","GWI","TR",10,"B","GWI_TR_LysB_10cm",0,0,70.3381006418283,10.6319340521307,"bdl","within range"
"134",416,202208,"August",2022,"MonMon","GWI","TR",20,"B","GWI_TR_LysB_20cm",0,0,76.5687400372183,1.8850610068654,"bdl","within range"
"135",417,202208,"August",2022,"MonMon","GWI","TR",45,"B","GWI_TR_LysB_45cm",0,0,83.7932822161172,1.00208051519741,"bdl","within range"
"136",418,202208,"August",2022,"MonMon","GWI","TR",10,"C","GWI_TR_LysC_10cm",0,0,82.1565034300828,2.22729529254853,"bdl","within range"
"137",419,202208,"August",2022,"MonMon","GWI","TR",20,"C","GWI_TR_LysC_20cm",0,0,85.3212609175589,0.949427246242841,"bdl","within range"
"138",421,202208,"August",2022,"MonMon","GWI","WC",10,"A","GWI_WC_SipA_10cm",168.654317104843,63.6162267916247,30.2253277258601,52.35180329661,"within range","within range"
"139",422,202208,"August",2022,"MonMon","GWI","WC",20,"A","GWI_WC_SipA_20cm",0,0,73.4039825497422,2.09838466758595,"bdl","within range"
