"","Date","Plate","Well.Number","SampleID","dilution.factor","Abs1","Abs2","Notes","FE_2_Curve","FE_Tot_Curve","FE_2_Conc","FE_Tot_Conc","FE_2_Conc_DilCorr","FE_Tot_Conc_DilCorr","FE_3_Conc","FE_2_Conc_Final","FE_3_Conc_Final","FE_2_Info","FE_3_Info"
"1",20230110,"Samples7",1,"Stds",1,1.256,1.377,"","High","High",455.371392390583,454.874299709372,455.371392390583,454.874299709372,-0.497092681211257,455.371392390583,0,"within range","bdl"
"2",20230110,"Samples7",2,"Stds",1,1.314,1.341,"","High","High",477.197611918823,442.240828095967,477.197611918823,442.240828095967,-34.9567838228557,477.197611918823,0,"within range","bdl"
"3",20230110,"Samples7",3,"Stds",1,1.222,1.213,"","High","High",442.576711977478,397.321817914971,442.576711977478,397.321817914971,-45.2548940625067,442.576711977478,0,"within range","bdl"
"4",20230110,"Samples7",4,"427",7,0.148,0.216,"","Low","Low",36.9893453870369,37.835145596091,258.925417709259,264.846019172637,5.92060146337832,258.925417709259,5.92060146337832,"within range","within range"
"5",20230110,"Samples7",5,"427",7,0.138,0.211,"","Low","Low",33.6109855516992,36.7707727029846,235.276898861894,257.395408920892,22.1185100589979,235.276898861894,22.1185100589979,"within range","within range"
"6",20230110,"Samples7",6,"427",7,0.14,0.214,"","Low","Low",34.2866575187667,37.4093964388484,240.006602631367,261.865775071939,21.8591724405719,240.006602631367,21.8591724405719,"within range","within range"
"7",20230110,"Samples7",7,"435",7,0.068,0.087,"","Low","Low",9.96246670433452,10.3743249539454,69.7372669303416,72.6202746776177,2.88300774727607,69.7372669303416,2.88300774727607,"within range","within range"
"8",20230110,"Samples7",8,"435",7,0.065,0.081,"","Low","Low",8.94895875373317,9.09707748221768,62.6427112761322,63.6795423755238,1.03683109939155,62.6427112761322,1.03683109939155,"within range","within range"
"9",20230110,"Samples7",9,"435",7,0.064,0.08,"","Low","Low",8.61112277019939,8.8842029035964,60.2778593913957,62.1894203251748,1.91156093377903,60.2778593913957,1.91156093377903,"within range","within range"
"10",20230110,"Samples7",10,"441",7,1.079,1.182,"","High","High",388.763791416474,386.442995136761,2721.34653991532,2705.10096595733,-16.2455739579905,2721.34653991532,0,"within range","bdl"
"11",20230110,"Samples7",11,"441",7,1.055,1.183,"","High","High",379.73225230134,386.7939249038,2658.12576610938,2707.5574743266,49.4317082172179,2658.12576610938,49.4317082172179,"within range","within range"
"12",20230110,"Samples7",12,"441",7,1.018,1.203,"BR","High","High",365.808629498843,393.812520244581,2560.6604064919,2756.68764171207,196.027235220165,2560.6604064919,196.027235220165,"within range","within range"
"13",20230110,"Samples7",13,"Stds",1,0.038,0.041,"","Low","Low",-0.172612801678902,0.582094337366328,-0.172612801678902,0.582094337366328,0.75470713904523,0,0.75470713904523,"bdl","within range"
"14",20230110,"Samples7",14,"Stds",1,0.039,0.04,"","Low","Low",0.165223181854879,0.369219758745044,0.165223181854879,0.369219758745044,0.203996576890165,0.165223181854879,0.203996576890165,"within range","within range"
"15",20230110,"Samples7",15,"Stds",1,0.038,0.04,"","Low","Low",-0.172612801678902,0.369219758745044,-0.172612801678902,0.369219758745044,0.541832560423946,0,0.541832560423946,"bdl","within range"
"16",20230110,"Samples7",16,"428",7,0.309,0.461,"","High","High",99.0019114726074,133.422633101619,693.013380308252,933.958431711334,240.945051403082,693.013380308252,240.945051403082,"within range","within range"
"17",20230110,"Samples7",17,"428",7,0.297,0.423,"","High","High",94.4861419150407,120.087301954136,661.402993405285,840.611113678951,179.208120273666,661.402993405285,179.208120273666,"within range","within range"
"18",20230110,"Samples7",18,"428",7,0.268,0.418,"BR","High","High",83.5730321509211,118.332653118941,585.011225056447,828.328571832585,243.317346776138,585.011225056447,243.317346776138,"within range","within range"
"19",20230110,"Samples7",19,"436",7,0.055,0.066,"","Low","Low",5.57059891839537,5.90395880289842,38.9941924287676,41.327711620289,2.33351919152139,38.9941924287676,2.33351919152139,"within range","within range"
"20",20230110,"Samples7",20,"436",7,0.055,0.063,"","Low","Low",5.57059891839537,5.26533506703457,38.9941924287676,36.857345469242,-2.13684695952557,38.9941924287676,0,"within range","bdl"
"21",20230110,"Samples7",21,"436",7,0.055,0.066,"","Low","Low",5.57059891839537,5.90395880289842,38.9941924287676,41.327711620289,2.33351919152139,38.9941924287676,2.33351919152139,"within range","within range"
"22",20230110,"Samples7",22,"442",7,0.518,0.688,"BR","High","High",177.651564600228,213.083690219479,1243.5609522016,1491.58583153636,248.024879334757,1243.5609522016,248.024879334757,"within range","within range"
"23",20230110,"Samples7",23,"442",7,0.416,0.564,"","High","High",139.267523360911,169.568399106639,974.872663526377,1186.97879374648,212.106130220099,974.872663526377,212.106130220099,"within range","within range"
"24",20230110,"Samples7",24,"442",7,0.451,0.634,"","High","High",152.438517903814,194.133482799372,1067.0696253267,1358.9343795956,291.864754268903,1067.0696253267,291.864754268903,"within range","within range"
"25",20230110,"Samples7",25,"Stds",1,0.037,0.038,"","Low","Low",-0.510448785212683,-0.0565293984975239,-0.510448785212683,-0.0565293984975239,0.453919386715159,0,0.453919386715159,"bdl","within range"
"26",20230110,"Samples7",26,"Stds",1,0.037,0.038,"","Low","Low",-0.510448785212683,-0.0565293984975239,-0.510448785212683,-0.0565293984975239,0.453919386715159,0,0.453919386715159,"bdl","within range"
"27",20230110,"Samples7",27,"Stds",1,0.037,0.037,"","Low","Low",-0.510448785212683,-0.269403977118808,-0.510448785212683,-0.269403977118808,0.241044808093875,0,0.241044808093875,"bdl","within range"
"28",20230110,"Samples7",28,"429",1,0.04,0.041,"","Low","Low",0.50305916538866,0.582094337366328,0.50305916538866,0.582094337366328,0.0790351719776684,0.50305916538866,0.0790351719776684,"within range","within range"
"29",20230110,"Samples7",29,"429",1,0.04,0.041,"","Low","Low",0.50305916538866,0.582094337366328,0.50305916538866,0.582094337366328,0.0790351719776684,0.50305916538866,0.0790351719776684,"within range","within range"
"30",20230110,"Samples7",30,"429",1,0.042,0.043,"","Low","Low",1.17873113245622,1.00784349460889,1.17873113245622,1.00784349460889,-0.170887637847327,1.17873113245622,0,"within range","bdl"
"31",20230110,"Samples7",31,"437",7,0.099,0.148,"","Low","Low",20.4353821938817,23.3596742498437,143.047675357172,163.517719748906,20.4700443917339,143.047675357172,20.4700443917339,"within range","within range"
"32",20230110,"Samples7",32,"437",7,0.12,0.152,"","Low","Low",27.5299378480911,24.2111725643288,192.709564936638,169.478207950302,-23.2313569863359,192.709564936638,0,"within range","bdl"
"33",20230110,"Samples7",33,"437",7,0.107,0.149,"","Low","Low",23.138070062152,23.572548828465,161.966490435064,165.007841799255,3.04135136419114,161.966490435064,3.04135136419114,"within range","within range"
"34",20230110,"Samples7",34,"443",7,0.534,0.677,"","High","High",183.672590676984,209.22346278205,1285.70813473889,1464.56423947435,178.856104735462,1285.70813473889,178.856104735462,"within range","within range"
"35",20230110,"Samples7",35,"443",7,0.597,0.757,"BR","High","High",207.380380854209,237.297844145172,1451.66266597947,1661.08490901621,209.422243036741,1451.66266597947,209.422243036741,"within range","within range"
"36",20230110,"Samples7",36,"443",7,0.541,0.753,"","High","High",186.306789585565,235.894125077016,1304.14752709895,1651.25887553911,347.111348440162,1304.14752709895,347.111348440162,"within range","within range"
"37",20230110,"Samples7",37,"Stds",1,0.043,0.182,"","Low","Low",1.51656711599,30.5974099229673,1.51656711599,30.5974099229673,29.0808428069773,1.51656711599,29.0808428069773,"within range","within range"
"38",20230110,"Samples7",38,"Stds",1,0.041,0.177,"","Low","Low",0.84089514892244,29.5330370298609,0.84089514892244,29.5330370298609,28.6921418809385,0.84089514892244,28.6921418809385,"within range","within range"
"39",20230110,"Samples7",39,"Stds",1,0.041,0.154,"","Low","Low",0.84089514892244,24.6369217215714,0.84089514892244,24.6369217215714,23.796026572649,0.84089514892244,23.796026572649,"within range","within range"
"40",20230110,"Samples7",40,"430",1,0.04,0.042,"","Low","Low",0.50305916538866,0.794968915987612,0.50305916538866,0.794968915987612,0.291909750598952,0.50305916538866,0.291909750598952,"within range","within range"
"41",20230110,"Samples7",41,"430",1,0.041,0.042,"","Low","Low",0.84089514892244,0.794968915987612,0.84089514892244,0.794968915987612,-0.0459262329348284,0.84089514892244,0,"within range","bdl"
"42",20230110,"Samples7",42,"430",1,0.041,0.042,"","Low","Low",0.84089514892244,0.794968915987612,0.84089514892244,0.794968915987612,-0.0459262329348284,0.84089514892244,0,"within range","bdl"
"43",20230110,"Samples7",43,"437d",7,0.115,0.154,"","Low","Low",25.8407579304222,24.6369217215714,180.885305512955,172.458452051,-8.42685346195563,180.885305512955,0,"within range","bdl"
"44",20230110,"Samples7",44,"437d",7,0.115,0.153,"","Low","Low",25.8407579304222,24.4240471429501,180.885305512955,170.968330000651,-9.91697551230462,180.885305512955,0,"within range","bdl"
"45",20230110,"Samples7",45,"437d",7,0.12,0.156,"","Low","Low",27.5299378480911,25.062670878814,192.709564936638,175.438696151698,-17.2708687849399,192.709564936638,0,"within range","bdl"
"46",20230110,"Samples7",46,"444",7,1.142,1.253,"","High","High",412.471581593699,411.359008596532,2887.3010711559,2879.51306017573,-7.78801098016993,2887.3010711559,0,"within range","bdl"
"47",20230110,"Samples7",47,"444",7,1.067,1.248,"","High","High",384.248021858907,409.604359761337,2689.73615301235,2867.23051832936,177.49436531701,2689.73615301235,177.49436531701,"within range","within range"
"48",20230110,"Samples7",48,"444",7,1.075,1.191,"BR","High","High",387.258534897285,389.601363040112,2710.80974428099,2727.20954128079,16.3997969997918,2710.80974428099,16.3997969997918,"within range","within range"
"49",20230110,"Samples7",49,"423",7,0.691,0.856,"","High","High",242.753909055149,272.039891082037,1699.27736338604,1904.27923757426,205.001874188214,1699.27736338604,205.001874188214,"within range","within range"
"50",20230110,"Samples7",50,"423",7,0.669,0.78,"","High","High",234.47499819961,245.36922878707,1641.32498739727,1717.58460150949,76.2596141122219,1641.32498739727,76.2596141122219,"within range","within range"
"51",20230110,"Samples7",51,"423",7,0.759,0.898,"BR","High","High",268.343269881361,286.778941297676,1878.40288916952,2007.45258908373,129.049699914208,1878.40288916952,129.049699914208,"within range","within range"
"52",20230110,"Samples7",52,"431",1,0.037,0.04,"","Low","Low",-0.510448785212683,0.369219758745044,-0.510448785212683,0.369219758745044,0.879668543957727,0,0.879668543957727,"bdl","within range"
"53",20230110,"Samples7",53,"431",1,0.038,0.039,"","Low","Low",-0.172612801678902,0.15634518012376,-0.172612801678902,0.15634518012376,0.328957981802662,0,0.328957981802662,"bdl","within range"
"54",20230110,"Samples7",54,"431",1,0.037,0.04,"","Low","Low",-0.510448785212683,0.369219758745044,-0.510448785212683,0.369219758745044,0.879668543957727,0,0.879668543957727,"bdl","within range"
"55",20230110,"Samples7",55,"438",7,0.086,0.112,"","Low","Low",16.0435144079426,15.6961894194775,112.304600855598,109.873325936342,-2.43127491925559,112.304600855598,0,"within range","bdl"
"56",20230110,"Samples7",56,"438",7,0.074,0.101,"BR","Low","Low",11.9894826055372,13.3545690546434,83.9263782387604,93.4819833825035,9.55560514374312,83.9263782387604,9.55560514374312,"within range","within range"
"57",20230110,"Samples7",57,"438",7,0.083,0.11,"","Low","Low",15.0300064573412,15.2704402622349,105.210045201389,106.893081835644,1.68303663425579,105.210045201389,1.68303663425579,"within range","within range"
"58",20230110,"Samples7",58,"445",7,0.408,0.555,"","High","High",136.257010322533,166.410031203288,953.799072257732,1164.87021842302,211.071146165285,953.799072257732,211.071146165285,"within range","within range"
"59",20230110,"Samples7",59,"445",7,0.474,0.68,"","High","High",161.09374288915,210.276252083167,1127.65620022405,1471.93376458217,344.277564358118,1127.65620022405,344.277564358118,"within range","within range"
"60",20230110,"Samples7",60,"445",7,0.525,0.719,"BR","High","High",180.285763508809,223.962512997689,1262.00034456166,1567.73759098382,305.737246422162,1262.00034456166,305.737246422162,"within range","within range"
"61",20230110,"Samples7",61,"424",7,0.212,0.3,"","High","Low",62.4994408822762,55.7166102002788,437.496086175934,390.016271401952,-47.4798147739817,437.496086175934,0,"within range","bdl"
"62",20230110,"Samples7",62,"424",7,0.199,0.287,"","Low","Low",54.2189805472598,52.9492406782021,379.532863830818,370.644684747415,-8.88817908340337,379.532863830818,0,"within range","bdl"
"63",20230110,"Samples7",63,"424",7,0.195,0.266,"BR","Low","Low",52.8676366131246,48.4788745271552,370.073456291872,339.352121690086,-30.7213346017862,370.073456291872,0,"within range","bdl"
"64",20230110,"Samples7",64,"432",7,0.047,0.051,"","Low","Low",2.86791105012512,2.71084012357916,20.0753773508759,18.9758808650542,-1.09949648582171,20.0753773508759,0,"within range","bdl"
"65",20230110,"Samples7",65,"432",7,0.048,0.053,"","Low","Low",3.2057470336589,3.13658928082173,22.4402292356123,21.9561249657521,-0.484104269860197,22.4402292356123,0,"within range","bdl"
"66",20230110,"Samples7",66,"432",7,0.048,0.052,"","Low","Low",3.2057470336589,2.92371470220045,22.4402292356123,20.4660029154031,-1.97422632020919,22.4402292356123,0,"within range","bdl"
"67",20230110,"Samples7",67,"438spk",7,0.117,0.169,"","Low","Low",26.5164298974898,27.8300404008907,185.615009282428,194.810282806235,9.19527352380624,185.615009282428,9.19527352380624,"within range","within range"
"68",20230110,"Samples7",68,"438spk",7,0.134,0.166,"","Low","Low",32.259641617564,27.1914166650268,225.817491322948,190.339916655188,-35.4775746677606,225.817491322948,0,"within range","bdl"
"69",20230110,"Samples7",69,"438spk",7,0.133,0.179,"","Low","Low",31.9218056340302,29.9587861871035,223.452639438212,209.711503309724,-13.7411361284873,223.452639438212,0,"within range","bdl"
"70",20230110,"Samples7",70,"446",7,0.889,1.026,"","High","High",317.264106755,331.697951478672,2220.848747285,2321.8856603507,101.036913065702,2220.848747285,101.036913065702,"within range","within range"
