"","Date","SampleID","FE_3_Conc","FE_2_Conc_Final","FE_3_Conc_Final","FE_2_Info","FE_3_Info"
"1",20230103,"278",15.6282392684059,0,15.6282392684059,"bdl","within range"
"2",20230103,"278",14.0472783111008,2.10137686086311,14.0472783111008,"within range","within range"
"3",20230103,"284",84.8316605368919,0,84.8316605368919,"bdl","within range"
"4",20230103,"284",86.5673149024886,0,86.5673149024886,"bdl","within range"
"5",20230103,"284",90.0386236336821,0,90.0386236336821,"bdl","within range"
"6",20230103,"279",109.366792951526,336.919431446788,109.366792951526,"within range","within range"
"7",20230103,"279",74.6239321245023,366.455329177022,74.6239321245023,"within range","within range"
"8",20230103,"285",378.009767307438,892.731325097579,378.009767307438,"within range","within range"
"9",20230103,"285",386.497446654949,914.211977992295,386.497446654949,"within range","within range"
"10",20230103,"280",58.6623100289192,234.886330196885,58.6623100289192,"within range","within range"
"11",20230103,"280",46.0529026041665,221.460922137687,46.0529026041665,"within range","within range"
"12",20230103,"286",76.9241748646046,119.427820887784,76.9241748646046,"within range","within range"
"13",20230103,"286",71.5540116409255,124.797984111463,71.5540116409255,"within range","within range"
"14",20230103,"280",40.8161659922853,250.996819867922,40.8161659922853,"within range","within range"
"15",20230103,"280",54.078373924594,242.941575032404,54.078373924594,"within range","within range"
"16",20230103,"287",12.301069719559,0,12.301069719559,"bdl","within range"
"17",20230103,"287",11.6462217046554,0,11.6462217046554,"bdl","within range"
"18",20230103,"287",11.6462217046554,0,11.6462217046554,"bdl","within range"
"19",20230103,"266",102.838844704397,193.509337476284,102.838844704397,"within range","within range"
"20",20230103,"266",118.146779135861,202.331748486614,118.146779135861,"within range","within range"
"21",20230103,"281",240.555784156011,436.267451084851,240.555784156011,"within range","within range"
"22",20230103,"281",199.650564324609,433.582369473011,199.650564324609,"within range","within range"
"23",20230103,"281",253.509445474853,390.621063683578,253.509445474853,"within range","within range"
"24",20230103,"288",11.6462217046554,0,11.6462217046554,"bdl","within range"
"25",20230103,"288",11.5339035447477,0,11.5339035447477,"bdl","within range"
"26",20230103,"288",11.150320457342,0,11.150320457342,"bdl","within range"
"27",20230103,"267",20.7065177206901,458.56525087359,20.7065177206901,"within range","within range"
"28",20230103,"267",65.5896621107523,440.536845765525,65.5896621107523,"within range","within range"
"29",20230103,"281",50.6809447750163,326.17910499943,50.6809447750163,"within range","within range"
"30",20230103,"281",99.0862933697451,361.085165953343,99.0862933697451,"within range","within range"
"31",20230103,"281",112.244848205346,299.328288881034,112.244848205346,"within range","within range"
"32",20230103,"289",11.2393243134084,0,11.2393243134084,"bdl","within range"
"33",20230103,"289",11.2393243134084,0,11.2393243134084,"bdl","within range"
"34",20230103,"289",10.8557412260028,0,10.8557412260028,"bdl","within range"
"35",20230103,"268",49.1034356795107,510.732550760759,49.1034356795107,"within range","within range"
"36",20230103,"268",51.9906944657885,521.856460295523,51.9906944657885,"within range","within range"
"37",20230103,"282",605.184036126891,1150.49915983418,605.184036126891,"within range","within range"
"38",20230103,"282",560.571616746213,1080.68703792635,560.571616746213,"within range","within range"
"39",20230103,"290",12.7079671108059,0,12.7079671108059,"bdl","within range"
"40",20230103,"290",12.1887515596513,0,12.1887515596513,"bdl","within range"
"41",20230103,"290",12.7079671108059,0,12.7079671108059,"bdl","within range"
"42",20230103,"269",53.6300385662308,554.077439637598,53.6300385662308,"within range","within range"
"43",20230103,"269",116.773538270936,507.280302974109,116.773538270936,"within range","within range"
"44",20230103,"269",154.755572825741,443.221927377364,154.755572825741,"within range","within range"
"45",20230103,"283",420.07874192768,602.742511018904,420.07874192768,"within range","within range"
"46",20230103,"283",522.308404319399,514.134817828198,522.308404319399,"within range","within range"
"47",20230103,"291",12.0531190959023,0,12.0531190959023,"bdl","within range"
"48",20230103,"291",11.8051684722456,0,11.8051684722456,"bdl","within range"
"49",20230103,"291",11.8051684722456,0,11.8051684722456,"bdl","within range"
"50",20230103,"296",10.4679047792984,0,10.4679047792984,"bdl","within range"
"51",20230103,"296",9.20483735717375,0,9.20483735717375,"bdl","within range"
"52",20230103,"296",9.45278798083043,0,9.45278798083043,"bdl","within range"
"53",20230103,"304",833.368572800625,1663.34974769554,833.368572800625,"within range","within range"
"54",20230103,"304",384.787082647916,1727.79170637969,384.787082647916,"within range","within range"
"55",20230103,"310",86.4041147755997,0,86.4041147755997,"bdl","within range"
"56",20230103,"310",94.2961594842293,0,94.2961594842293,"bdl","within range"
"57",20230103,"310",83.8822332906491,0,83.8822332906491,"bdl","within range"
"58",20230103,"297",13.1339254465954,0,13.1339254465954,"bdl","within range"
"59",20230103,"297",11.9598618805372,0,11.9598618805372,"bdl","within range"
"60",20230103,"297",11.8242294167882,0,11.8242294167882,"bdl","within range"
"61",20230103,"305",295.027484751526,1923.80266404398,295.027484751526,"within range","within range"
"62",20230103,"305",435.764321044505,1674.0900741429,435.764321044505,"within range","within range"
"63",20230103,"311",465.893664179075,2243.32737585289,465.893664179075,"within range","within range"
"64",20230103,"311",184.416229614227,2184.25558039242,184.416229614227,"within range","within range"
"65",20230103,"298",8.95688673351708,0,8.95688673351708,"bdl","within range"
"66",20230103,"298",9.47610228467171,0,9.47610228467171,"bdl","within range"
"67",20230103,"298",9.34046982092273,0,9.34046982092273,"bdl","within range"
"68",20230103,"306",245.288863621614,1131.7035885513,245.288863621614,"within range","within range"
"69",20230103,"306",419.701231706098,949.11803894621,419.701231706098,"within range","within range"
"70",20230103,"306",333.267561158513,1000.13458957116,333.267561158513,"within range","within range"
"71",20230103,"312",87.9765690143074,0,87.9765690143074,"bdl","within range"
"72",20230103,"312",91.6110778723898,0,91.6110778723898,"bdl","within range"
"73",20230103,"312",470.14692969936,0,470.14692969936,"bdl","within range"
"74",20230103,"299",100.556202923969,0,100.556202923969,"bdl","within range"
"75",20230103,"299",104.027511655162,0,104.027511655162,"bdl","within range"
"76",20230103,"306",270.606502833855,1000.13458957116,270.606502833855,"within range","within range"
"77",20230103,"306",328.880203643908,1072.63179309083,328.880203643908,"within range","within range"
"78",20230103,"313",76.9087339009469,291.273044045516,76.9087339009469,"within range","within range"
"79",20230103,"313",93.3753973408533,234.886330196885,93.3753973408533,"within range","within range"
"80",20230103,"313",60.6648176181118,283.217799209997,60.6648176181118,"within range","within range"
"81",20230103,"292",11.894172328312,0,11.894172328312,"bdl","within range"
"82",20230103,"292",11.6462217046554,0,11.6462217046554,"bdl","within range"
"83",20230103,"292",12.029804792061,0,12.029804792061,"bdl","within range"
"84",20230103,"300",111.993435945408,79.151596710191,111.993435945408,"within range","within range"
"85",20230103,"300",126.205071123959,68.4112702628328,126.205071123959,"within range","within range"
