"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.186,"17",1,"Ok",8.5012865029602,8.5012865029602,"Within_Range"
"2","A05",0.19,"17",1,"Ok",8.88136694062101,8.88136694062101,"Within_Range"
"3","A06",0.204,"17",1,"Ok",10.2116484724339,10.2116484724339,"Within_Range"
"4","A07",0.064,"25",1,"Ok",-3.0911668456946,0,"bdl"
"5","A08",0.063,"25",1,"Ok",-3.1861869551098,0,"bdl"
"6","A09",0.061,"25",1,"Ok",-3.37622717394021,0,"bdl"
"7","A10",0.199,"30",1,"Ok",9.73654792535784,9.73654792535784,"Within_Range"
"8","A11",0.163,"30",1,"Ok",6.31582398641052,6.31582398641052,"Within_Range"
"9","A12",0.234,"30",1,"Ok",13.06225175489,13.06225175489,"Within_Range"
"10","B04",0.487,"18",1,"Ok",37.1023394369364,37.1023394369364,"Within_Range"
"11","B05",0.506,"18",1,"Ok",38.9077215158252,38.9077215158252,"Within_Range"
"12","B06",0.413,"18",1,"Ok",30.0708513402113,30.0708513402113,"Within_Range"
"13","B10",0.403,"31",1,"Ok",29.1206502460593,29.1206502460593,"Within_Range"
"14","B11",0.429,"31",1,"Ok",31.5911730908546,31.5911730908546,"Within_Range"
"15","B12",0.312,"31",1,"Ok",20.4738202892758,20.4738202892758,"Within_Range"
"16","C04",0.064,"19",1,"Ok",-3.0911668456946,0,"bdl"
"17","C05",0.063,"19",1,"Ok",-3.1861869551098,0,"bdl"
"18","C06",0.062,"19",1,"Ok",-3.28120706452501,0,"bdl"
"19","C07",0.062,"25 Dup",1,"Ok",-3.28120706452501,0,"bdl"
"20","C08",0.065,"25 Dup",1,"Ok",-2.9961467362794,0,"bdl"
"21","C09",0.066,"25 Dup",1,"Ok",-2.90112662686419,0,"bdl"
"22","C10",0.154,"32",1,"Ok",5.46064300167369,5.46064300167369,"Within_Range"
"23","C11",0.14,"32",1,"Ok",4.13036146986085,4.13036146986085,"Within_Range"
"24","C12",0.168,"32",1,"Ok",6.79092453348654,6.79092453348654,"Within_Range"
"25","D04",0.101,"20",1,"Ok",0.424577202667921,0.424577202667921,"Within_Range"
"26","D05",0.102,"20",1,"Ok",0.519597312083123,0.519597312083123,"Within_Range"
"27","D06",0.099,"20",1,"Ok",0.234536983837515,0.234536983837515,"Within_Range"
"28","D10",0.253,"17 Spike",1,"Ok",14.8676338337788,14.8676338337788,"Within_Range"
"29","D11",0.227,"17 Spike",1,"Ok",12.3971109889835,12.3971109889835,"Within_Range"
"30","D12",0.21,"17 Spike",1,"Ok",10.7817691289251,10.7817691289251,"Within_Range"
"31","E04",1.072,"21",1,"Ok",92.6891034448303,92.6891034448303,"Within_Range"
"32","E05",1.183,"21",1,"Dilute",103.236335589918,103.236335589918,"adl"
"33","E06",1.17,"21",1,"Dilute",102.00107416752,102.00107416752,"adl"
"34","E07",0.192,"26",1,"Ok",9.07140715945142,9.07140715945142,"Within_Range"
"35","E08",0.27,"26",1,"Ok",16.4829756938373,16.4829756938373,"Within_Range"
"36","E09",0.259,"26",1,"Ok",15.43775449027,15.43775449027,"Within_Range"
"37","E10",0.219,"26 Spike",1,"Ok",11.6369501136619,11.6369501136619,"Within_Range"
"38","E11",0.285,"26 Spike",1,"Ok",17.9082773350653,17.9082773350653,"Within_Range"
"39","E12",0.32,"26 Spike",1,"Ok",21.2339811645974,21.2339811645974,"Within_Range"
"40","F04",0.059,"22",1,"Ok",-3.56626739277062,0,"bdl"
"41","F05",0.06,"22",1,"Ok",-3.47124728335541,0,"bdl"
"42","F06",0.06,"22",1,"Ok",-3.47124728335541,0,"bdl"
"43","F07",0.921,"27",1,"Ok",78.3410669231346,78.3410669231346,"Within_Range"
"44","F08",0.859,"27",1,"Ok",72.449820139392,72.449820139392,"Within_Range"
"45","F09",0.711,"27",1,"Ok",58.3868439459419,58.3868439459419,"Within_Range"
"46","G04",0.077,"23",1,"Ok",-1.85590542329696,0,"bdl"
"47","G05",0.076,"23",1,"Ok",-1.95092553271216,0,"bdl"
"48","G06",0.076,"23",1,"Ok",-1.95092553271216,0,"bdl"
"49","G07",0.143,"28",1,"Ok",4.41542179810646,4.41542179810646,"Within_Range"
"50","G08",0.178,"28",1,"Ok",7.74112562763857,7.74112562763857,"Within_Range"
"51","G09",0.159,"28",1,"Ok",5.93574354874971,5.93574354874971,"Within_Range"
"52","G10",0.187,"32 Dup",1,"Ok",8.5963066123754,8.5963066123754,"Within_Range"
"53","G11",0.165,"32 Dup",1,"Ok",6.50586420524093,6.50586420524093,"Within_Range"
"54","G12",0.166,"32 Dup",1,"Ok",6.60088431465613,6.60088431465613,"Within_Range"
"55","H04",0.358,"24",1,"Ok",24.8447453223752,24.8447453223752,"Within_Range"
"56","H05",0.314,"24",1,"Ok",20.6638605081062,20.6638605081062,"Within_Range"
"57","H06",0.365,"24",1,"Ok",25.5098860882816,25.5098860882816,"Within_Range"
"58","H07",0.137,"29",1,"Ok",3.84530114161524,3.84530114161524,"Within_Range"
"59","H08",0.156,"29",1,"Ok",5.6506832205041,5.6506832205041,"Within_Range"
"60","H09",0.157,"29",1,"Ok",5.7457033299193,5.7457033299193,"Within_Range"
