"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.102,"33",1,"Ok",0.265645204326666,0.265645204326666,"Within_Range"
"2","A05",0.095,"33",1,"Ok",-0.364909381991349,0,"bdl"
"3","A06",0.098,"33",1,"Ok",-0.0946717021407705,0,"bdl"
"4","B04",0.34,"34",1,"Ok",21.7045011391392,21.7045011391392,"Within_Range"
"5","B05",0.285,"34",1,"Ok",16.7501436752119,16.7501436752119,"Within_Range"
"6","B06",0.315,"34",1,"Ok",19.4525204737177,19.4525204737177,"Within_Range"
"7","C04",0.157,"35",1,"Ok",5.22000266825393,5.22000266825393,"Within_Range"
"8","C05",0.159,"35",1,"Ok",5.40016112148765,5.40016112148765,"Within_Range"
"9","C06",0.177,"35",1,"Ok",7.02158720059111,7.02158720059111,"Within_Range"
"10","D04",0.196,"36",1,"Ok",8.73309250631144,8.73309250631144,"Within_Range"
"11","D05",0.201,"36",1,"Ok",9.18348863939574,9.18348863939574,"Within_Range"
"12","D06",0.197,"36",1,"Ok",8.8231717329283,8.8231717329283,"Within_Range"
"13","D10",0.144,"33 Spike",1,"Ok",4.04897272223476,4.04897272223476,"Within_Range"
"14","D11",0.138,"33 Spike",1,"Ok",3.5084973625336,3.5084973625336,"Within_Range"
"15","D12",0.123,"33 Spike",1,"Ok",2.15730896328071,2.15730896328071,"Within_Range"
"16","E04",0.056,"37",1,"Ok",-3.87799922004886,0,"bdl"
"17","E05",0.06,"37",1,"Ok",-3.51768231358142,0,"bdl"
"18","E06",0.054,"37",1,"Ok",-4.05815767328258,0,"bdl"
"19","F04",0.055,"38",1,"Ok",-3.96807844666572,0,"bdl"
"20","F05",0.063,"38",1,"Ok",-3.24744463373085,0,"bdl"
"21","F06",0.059,"38",1,"Ok",-3.60776154019828,0,"bdl"
"22","F07",0.373,"21",5,"Ok",123.385578087478,123.385578087478,"Within_Range"
"23","F08",0.28,"21",5,"Ok",81.4987377106381,81.4987377106381,"Within_Range"
"24","F09",0.278,"21",5,"Ok",80.5979454444695,80.5979454444695,"Within_Range"
"25","G04",0.058,"39",1,"Ok",-3.69784076681514,0,"bdl"
"26","G05",0.059,"39",1,"Ok",-3.60776154019828,0,"bdl"
"27","G06",0.062,"39",1,"Ok",-3.33752386034771,0,"bdl"
