"","IDs","H2S_mean","H2S_sd","H2S_cv","H2S_flag","Dilution","H2S_cv_flag"
"1","34",8.41688164104436,0.988305085634979,11.7419387343595,"within range",1,"High CV"
"2","36",1.14075285608816,0,0,"within range",1,"within range"
"3","33",0,0,0,"bdl",1,"within range"
"4","35",1.08594209311298,0.0474675131373202,4.37109063534403,"within range",1,"within range"
"5","37",0,0,0,"bdl",1,"within range"
"6","38",0,0,0,"bdl",1,"within range"
"7","39",0,0,0,"bdl",1,"within range"
"8","Dup 35",1.33259052650132,0.0949350262746406,7.12409584089494,"within range",1,"within range"
"9","Spike 33",4.01831791228553,0.296434524531515,7.37707993748334,"within range",1,"within range"
