"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A10",0.365,"21",5,"Ok",119.16204363908,119.16204363908,"within range"
"2","A11",0.358,"21",5,"Ok",116.284478582882,116.284478582882,"within range"
"3","A12",0.381,"21",5,"Ok",125.739335196102,125.739335196102,"within range"
"4","B10",0.537,"27",5,"Ok",189.867927877072,189.867927877072,"within range"
"5","B11",0.502,"27",5,"Ok",175.480102596085,175.480102596085,"within range"
"6","B12",0.573,"27",5,"Ok",204.666833880373,204.666833880373,"within range"
