"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.058,"47",1,"Ok",-2.56407033201868,0,"bdl"
"2","A05",0.064,"47",1,"Ok",-2.08591945443976,0,"bdl"
"3","A06",0.057,"47",1,"Ok",-2.6437621449485,0,"bdl"
"4","A07",0.172,"55",1,"Ok",6.52079634198079,6.52079634198079,"Within_Range"
"5","A08",0.181,"55",1,"Ok",7.23802265834917,7.23802265834917,"Within_Range"
"6","A09",0.182,"55",1,"Ok",7.31771447127899,7.31771447127899,"Within_Range"
"7","A10",0.181,"60",1,"Ok",7.23802265834917,7.23802265834917,"Within_Range"
"8","A11",0.225,"60",1,"Ok",10.7444624272612,10.7444624272612,"Within_Range"
"9","A12",0.253,"60",1,"Ok",12.9758331892962,12.9758331892962,"Within_Range"
"10","B04",0.064,"48",1,"Ok",-2.08591945443976,0,"bdl"
"11","B05",0.059,"48",1,"Ok",-2.48437851908886,0,"bdl"
"12","B06",0.062,"48",1,"Ok",-2.2453030802994,0,"bdl"
"13","B10",0.137,"61",1,"Ok",3.7315828894371,3.7315828894371,"Within_Range"
"14","B11",0.143,"61",1,"Ok",4.20973376701601,4.20973376701601,"Within_Range"
"15","B12",0.125,"61",1,"Ok",2.77528113427926,2.77528113427926,"Within_Range"
"16","C04",0.307,"49",1,"Ok",17.2791910875065,17.2791910875065,"Within_Range"
"17","C05",0.358,"49",1,"Ok",21.3434735469273,21.3434735469273,"Within_Range"
"18","C06",0.46,"49",1,"Ok",29.4720384657689,29.4720384657689,"Within_Range"
"19","C07",0.185,"Dup 55",1,"Ok",7.55678991006845,7.55678991006845,"Within_Range"
"20","C08",0.186,"Dup 55",1,"Ok",7.63648172299827,7.63648172299827,"Within_Range"
"21","C09",0.177,"Dup 55",1,"Ok",6.91925540662989,6.91925540662989,"Within_Range"
"22","C10",0.236,"62",1,"Ok",11.6210723694893,11.6210723694893,"Within_Range"
"23","C11",0.196,"62",1,"Ok",8.43339985229647,8.43339985229647,"Within_Range"
"24","C12",0.224,"62",1,"Ok",10.6647706143314,10.6647706143314,"Within_Range"
"25","D04",0.058,"50",1,"Ok",-2.56407033201868,0,"bdl"
"26","D05",0.06,"50",1,"Ok",-2.40468670615904,0,"bdl"
"27","D06",0.057,"50",1,"Ok",-2.6437621449485,0,"bdl"
"28","D10",0.122,"Spike 47",1,"Ok",2.5362056954898,2.5362056954898,"Within_Range"
"29","D11",0.158,"Spike 47",1,"Ok",5.40511096096331,5.40511096096331,"Within_Range"
"30","D12",0.121,"Spike 47",1,"Ok",2.45651388255998,2.45651388255998,"Within_Range"
"31","E04",0.062,"51",1,"Ok",-2.2453030802994,0,"bdl"
"32","E05",0.063,"51",1,"Ok",-2.16561126736958,0,"bdl"
"33","E06",0.071,"51",1,"Ok",-1.52807676393102,0,"bdl"
"34","E07",0.315,"56",1,"Ok",17.916725590945,17.916725590945,"Within_Range"
"35","E08",0.34,"56",1,"Ok",19.9090209141905,19.9090209141905,"Within_Range"
"36","E09",0.33,"56",1,"Ok",19.1121027848923,19.1121027848923,"Within_Range"
"37","E10",0.435,"Spike 56",1,"Ok",27.4797431425234,27.4797431425234,"Within_Range"
"38","E11",0.45,"Spike 56",1,"Ok",28.6751203364707,28.6751203364707,"Within_Range"
"39","E12",0.352,"Spike 56",1,"Ok",20.8653226693484,20.8653226693484,"Within_Range"
"40","F04",0.378,"52",1,"Ok",22.9373098055237,22.9373098055237,"Within_Range"
"41","F05",0.332,"52",1,"Ok",19.271486410752,19.271486410752,"Within_Range"
"42","F06",0.372,"52",1,"Ok",22.4591589279448,22.4591589279448,"Within_Range"
"43","F07",0.188,"57",1,"Ok",7.79586534885791,7.79586534885791,"Within_Range"
"44","F08",0.176,"57",1,"Ok",6.83956359370007,6.83956359370007,"Within_Range"
"45","F09",0.192,"57",1,"Ok",8.11463260057719,8.11463260057719,"Within_Range"
"46","G04",0.065,"53",1,"Ok",-2.00622764150994,0,"bdl"
"47","G05",0.06,"53",1,"Ok",-2.40468670615904,0,"bdl"
"48","G06",0.062,"53",1,"Ok",-2.2453030802994,0,"bdl"
"49","G07",0.114,"58",1,"Ok",1.89867119205124,1.89867119205124,"Within_Range"
"50","G08",0.113,"58",1,"Ok",1.81897937912142,1.81897937912142,"Within_Range"
"51","G09",0.114,"58",1,"Ok",1.89867119205124,1.89867119205124,"Within_Range"
"52","G10",0.249,"Dup 62",1,"Ok",12.6570659375769,12.6570659375769,"Within_Range"
"53","G11",0.192,"Dup 62",1,"Ok",8.11463260057719,8.11463260057719,"Within_Range"
"54","G12",0.206,"Dup 62",1,"Ok",9.23031798159467,9.23031798159467,"Within_Range"
"55","H04",0.064,"54",1,"Ok",-2.08591945443976,0,"bdl"
"56","H05",0.058,"54",1,"Ok",-2.56407033201868,0,"bdl"
"57","H06",0.059,"54",1,"Ok",-2.48437851908886,0,"bdl"
"58","H07",0.15,"59",1,"Ok",4.76757645752475,4.76757645752475,"Within_Range"
"59","H08",0.171,"59",1,"Ok",6.44110452905097,6.44110452905097,"Within_Range"
"60","H09",0.157,"59",1,"Ok",5.32541914803349,5.32541914803349,"Within_Range"
