"","IDs","H2S_mean","H2S_sd","H2S_cv","H2S_flag","Dilution","H2S_cv_flag"
"1","92",5.24572733510367,0.225402485310902,4.29687764750067,"Within_Range",1,"within range"
"2","95",26.2843659485761,2.32202853250927,8.83425735683405,"Within_Range",1,"within range"
