"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.058,"1",1,"Ok",-1.40853323419113,0,"bdl"
"2","A05",0.061,"1",1,"Ok",-1.163035044614,0,"bdl"
"3","A06",0.059,"1",1,"Ok",-1.32670050433209,0,"bdl"
"4","A07",0.265,"9",1,"Ok",15.5308418466313,15.5308418466313,"Within_Range"
"5","A08",0.22,"9",1,"Ok",11.8483690029743,11.8483690029743,"Within_Range"
"6","A09",0.214,"9",1,"Ok",11.35737262382,11.35737262382,"Within_Range"
"7","A10",2.271,"14",1,"Dilute",179.687297943877,179.687297943877,"adl"
"8","A11",2.243,"14",1,"Dilute",177.395981507824,177.395981507824,"adl"
"9","A12",2.449,"14",1,"Dilute",194.253523858787,194.253523858787,"adl"
"10","B04",0.067,"2",1,"Ok",-0.672038665459721,0,"bdl"
"11","B05",0.058,"2",1,"Ok",-1.40853323419113,0,"bdl"
"12","B06",0.059,"2",1,"Ok",-1.32670050433209,0,"bdl"
"13","B10",1.865,"15",1,"Dilute",146.463209621104,146.463209621104,"adl"
"14","B11",2.316,"15",1,"Dilute",183.369770787534,183.369770787534,"adl"
"15","B12",2.576,"15",1,"Dilute",204.646280550886,204.646280550886,"adl"
"16","C04",0.093,"3",1,"Ok",1.45561231087547,1.45561231087547,"Within_Range"
"17","C05",0.095,"3",1,"Ok",1.61927777059356,1.61927777059356,"Within_Range"
"18","C06",0.097,"3",1,"Ok",1.78294323031165,1.78294323031165,"Within_Range"
"19","C07",0.218,"9 Dup",1,"Ok",11.6847035432562,11.6847035432562,"Within_Range"
"20","C08",0.197,"9 Dup",1,"Ok",9.96621621621621,9.96621621621621,"Within_Range"
"21","C09",0.206,"9 Dup",1,"Ok",10.7027107849476,10.7027107849476,"Within_Range"
"22","C10",2.263,"16",1,"Dilute",179.032636105005,179.032636105005,"adl"
"23","C11",1.937,"16",1,"Dilute",152.355166170956,152.355166170956,"adl"
"24","C12",2.309,"16",1,"Dilute",182.796941678521,182.796941678521,"adl"
"25","D04",0.054,"4",1,"Ok",-1.73586415362732,0,"bdl"
"26","D05",0.055,"4",1,"Ok",-1.65403142376827,0,"bdl"
"27","D06",0.055,"4",1,"Ok",-1.65403142376827,0,"bdl"
"28","D10",0.107,"1 Spike",1,"Ok",2.6012705289021,2.6012705289021,"Within_Range"
"29","D11",0.126,"1 Spike",1,"Ok",4.15609239622397,4.15609239622397,"Within_Range"
"30","D12",0.098,"1 Spike",1,"Ok",1.86477596017069,1.86477596017069,"Within_Range"
"31","E04",0.087,"5",1,"Ok",0.964615931721191,0.964615931721191,"Within_Range"
"32","E05",0.078,"5",1,"Ok",0.228121362989781,0.228121362989781,"Within_Range"
"33","E06",0.087,"5",1,"Ok",0.964615931721191,0.964615931721191,"Within_Range"
"34","E07",0.069,"10",1,"Ok",-0.50837320574163,0,"bdl"
"35","E08",0.07,"10",1,"Ok",-0.426540475882584,0,"bdl"
"36","E09",0.072,"10",1,"Ok",-0.262875016164494,0,"bdl"
"37","E10",0.199,"10 Spike",1,"Ok",10.1298816759343,10.1298816759343,"Within_Range"
"38","E11",0.135,"10 Spike",1,"Ok",4.89258696495538,4.89258696495538,"Within_Range"
"39","E12",0.114,"10 Spike",1,"Ok",3.17409963791542,3.17409963791542,"Within_Range"
"40","F04",0.105,"6",1,"Ok",2.43760506918401,2.43760506918401,"Within_Range"
"41","F05",0.119,"6",1,"Ok",3.58326328721065,3.58326328721065,"Within_Range"
"42","F06",0.115,"6",1,"Ok",3.25593236777447,3.25593236777447,"Within_Range"
"43","F07",2.211,"11",1,"Dilute",174.777334152334,174.777334152334,"adl"
"44","F08",2.348,"11",1,"Dilute",185.988418143023,185.988418143023,"adl"
"45","F09",2.112,"11",1,"Dilute",166.675893896289,166.675893896289,"adl"
"46","G04",0.153,"7",1,"Ok",6.3655761024182,6.3655761024182,"Within_Range"
"47","G05",0.15,"7",1,"Ok",6.12007791284107,6.12007791284107,"Within_Range"
"48","G06",0.139,"7",1,"Ok",5.21991788439157,5.21991788439157,"Within_Range"
"49","G07",1.922,"12",1,"Dilute",151.12767522307,151.12767522307,"adl"
"50","G08",2.467,"12",1,"Dilute",195.72651299625,195.72651299625,"adl"
"51","G09",2.486,"12",1,"Dilute",197.281334863572,197.281334863572,"adl"
"52","G10",2.24,"16 Dup",1,"Dilute",177.150483318247,177.150483318247,"adl"
"53","G11",2.281,"16 Dup",1,"Dilute",180.505625242467,180.505625242467,"adl"
"54","G12",2.641,"16 Dup",1,"Dilute",209.965407991724,209.965407991724,"adl"
"55","H04",0.057,"8",1,"Ok",-1.49036596405018,0,"bdl"
"56","H05",0.058,"8",1,"Ok",-1.40853323419113,0,"bdl"
"57","H06",0.058,"8",1,"Ok",-1.40853323419113,0,"bdl"
"58","H07",0.094,"13",1,"Ok",1.53744504073451,1.53744504073451,"Within_Range"
"59","H08",0.087,"13",1,"Ok",0.964615931721191,0.964615931721191,"Within_Range"
"60","H09",0.09,"13",1,"Ok",1.21011412129833,1.21011412129833,"Within_Range"
