"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"1","A04",0.093,"17",1,"Ok",-0.217874831214336,0,"bdl"
"2","A05",0.158,"17",1,"Ok",6.06339735862334,6.06339735862334,"Within_Range"
"3","A06",0.194,"17",1,"Ok",9.54225580222574,9.54225580222574,"Within_Range"
"4","A07",0.574,"16",50,"Ok",2313.17696867922,2313.17696867922,"Within_Range"
"5","A08",0.545,"16",50,"Ok",2173.05628136746,2173.05628136746,"Within_Range"
"6","A09",0.632,"16",50,"Ok",2593.41834330275,2593.41834330275,"Within_Range"
"7","B04",0.057,"18",1,"Ok",-3.69673327481674,0,"bdl"
"8","B05",0.055,"18",1,"Ok",-3.89000318835021,0,"bdl"
"9","B06",0.058,"18",1,"Ok",-3.60009831805001,0,"bdl"
"10","C04",0.056,"19",1,"Ok",-3.79336823158347,0,"bdl"
"11","C05",0.057,"19",1,"Ok",-3.69673327481674,0,"bdl"
"12","C06",0.062,"19",1,"Ok",-3.21355849098307,0,"bdl"
"13","C07",0.058,"19 Dup",1,"Ok",-3.60009831805001,0,"bdl"
"14","C08",0.055,"19 Dup",1,"Ok",-3.89000318835021,0,"bdl"
"15","C09",0.057,"19 Dup",1,"Ok",-3.69673327481674,0,"bdl"
"16","D04",0.083,"20",1,"Ok",-1.18422439888167,0,"bdl"
"17","D05",0.104,"20",1,"Ok",0.845109693219732,0.845109693219732,"Within_Range"
"18","D06",0.103,"20",1,"Ok",0.748474736452998,0.748474736452998,"Within_Range"
"19","E04",0.341,"11",50,"Ok",1187.37972234678,1187.37972234678,"Within_Range"
"20","E05",0.322,"11",50,"Ok",1095.57651341838,1095.57651341838,"Within_Range"
"21","E06",0.315,"11",50,"Ok",1061.75427855002,1061.75427855002,"Within_Range"
"22","F04",0.501,"12",50,"Ok",1960.45937648065,1960.45937648065,"Within_Range"
"23","F05",0.433,"12",50,"Ok",1631.90052347375,1631.90052347375,"Within_Range"
"24","F06",0.462,"12",50,"Ok",1772.02121078552,1772.02121078552,"Within_Range"
"25","G04",0.546,"14",50,"Ok",2177.8880292058,2177.8880292058,"Within_Range"
"26","G05",0.488,"14",50,"Ok",1897.64665458227,1897.64665458227,"Within_Range"
"27","G06",0.533,"14",50,"Ok",2115.07530730742,2115.07530730742,"Within_Range"
"28","H04",0.512,"15",50,"Ok",2013.60860270235,2013.60860270235,"Within_Range"
"29","H05",0.456,"15",50,"Ok",1743.0307237555,1743.0307237555,"Within_Range"
"30","H06",0.452,"15",50,"Ok",1723.70373240215,1723.70373240215,"Within_Range"
