"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","ic_mgL","ic_uM","ic_flag","Analysis_rundate","Run_notes","Field_notes"
"29","COMPASS: Synoptic","CB","MSM","TR","A",20,"202505_MSM_TR_LysA_20cm",2025,5,15,"13:09","EDT",20.47,1704.2710848389,NA,"5/27/2025 5:39:20 AM",NA,""
"30","COMPASS: Synoptic","CB","MSM","TR","B",10,"202505_MSM_TR_LysB_10cm",2025,5,15,"13:16","EDT",17.85,1486.13770710182,NA,"5/27/2025 5:52:56 AM",NA,""
"31","COMPASS: Synoptic","CB","MSM","TR","B",20,"202505_MSM_TR_LysB_20cm",2025,5,15,"13:20","EDT",31.22,2599.28398967613,NA,"5/27/2025 6:10:20 AM",NA,""
"32","COMPASS: Synoptic","CB","MSM","TR","C",20,"202505_MSM_TR_LysC_20cm",2025,5,15,"13:30","EDT",30.11,2506.86870368829,NA,"5/27/2025 6:28:10 AM",NA,""
"33","COMPASS: Synoptic","CB","SWH","TR","A",10,"202505_SWH_TR_LysA_10cm",2025,5,21,"10:21","EDT",15.62,1300.4745649821,NA,"5/28/2025 12:51:40 PM",NA,""
"34","COMPASS: Synoptic","CB","SWH","TR","A",20,"202505_SWH_TR_LysA_20cm",2025,5,21,"10:29","EDT",44.5,3704.93714095413,NA,"5/28/2025 1:06:19 PM",NA,""
"35","COMPASS: Synoptic","CB","SWH","TR","A",45,"202505_SWH_TR_LysA_45cm",2025,5,21,"10:35","EDT",57.92,4822.24627424861,NA,"5/28/2025 1:30:23 PM",NA,""
"36","COMPASS: Synoptic","CB","SWH","TR","B",10,"202505_SWH_TR_LysB_10cm",2025,5,21,"10:42","EDT",8.815,733.910581966531,NA,"5/28/2025 1:42:50 PM",NA,""
"37","COMPASS: Synoptic","CB","SWH","TR","B",20,"202505_SWH_TR_LysB_20cm",2025,5,21,"10:50","EDT",37.94,3158.7711264674,NA,"5/28/2025 1:57:03 PM",NA,""
"38","COMPASS: Synoptic","CB","SWH","TR","B",45,"202505_SWH_TR_LysB_45cm",2025,5,21,"10:55","EDT",51.97,4326.867038548,NA,"5/28/2025 2:11:20 PM",NA,"Two samples (FE, NUTR) not checked off on the datasheet, but I think they were taken "
"39","COMPASS: Synoptic","CB","SWH","TR","C",10,"202505_SWH_TR_LysC_10cm",2025,5,21,"11:19","EDT",15.41,1282.99059195737,NA,"5/28/2025 2:50:31 PM",NA,""
"40","COMPASS: Synoptic","CB","SWH","TR","C",20,"202505_SWH_TR_LysC_20cm",2025,5,21,"11:25","EDT",24.9,2073.09965864624,NA,"5/28/2025 3:03:57 PM",NA,"NUTR label came off and had to get a new vial and label "
"41","COMPASS: Synoptic","CB","SWH","TR","C",45,"202505_SWH_TR_LysC_45cm",2025,5,21,"11:30","EDT",38.48,3203.72991424528,NA,"5/28/2025 3:17:49 PM",NA,""
"42","COMPASS: Synoptic","CB","GCW","WC","A",10,"202505_GCW_WC_LysA_10cm",2025,5,14,"10:40","EDT",52.58,4377.65381733411,NA,"5/26/2025 11:50:20 PM",NA,""
"43","COMPASS: Synoptic","CB","GCW","WC","A",20,"202505_GCW_WC_LysA_20cm",2025,5,14,"10:50","EDT",89.48,7449.83764882191,NA,"5/27/2025 12:13:00 AM",NA,""
"44","COMPASS: Synoptic","CB","GCW","WC","A",45,"202505_GCW_WC_LysA_45cm",2025,5,14,"10:55","EDT",189.4,15768.878528016,NA,"5/27/2025 12:35:37 AM",NA,""
"45","COMPASS: Synoptic","CB","GCW","WC","B",10,"202505_GCW_WC_LysB_10cm",2025,5,14,"11:15","EDT",75.54,6289.23486803763,NA,"5/27/2025 12:58:56 AM",NA,""
"46","COMPASS: Synoptic","CB","GCW","WC","B",20,"202505_GCW_WC_LysB_20cm",2025,5,14,"11:21","EDT",95.2,7926.06777120972,NA,"5/27/2025 1:21:35 AM",NA,""
"47","COMPASS: Synoptic","CB","GCW","WC","B",45,"202505_GCW_WC_LysB_45cm",2025,5,14,"11:26","EDT",155.9,12979.7685455,NA,"5/27/2025 2:14:55 AM",NA,""
"48","COMPASS: Synoptic","CB","GCW","WC","C",10,"202505_GCW_WC_LysC_10cm",2025,5,14,"11:30","EDT",44.66,3718.25826325868,NA,"5/27/2025 2:34:21 AM",NA,""
"49","COMPASS: Synoptic","CB","GCW","WC","C",20,"202505_GCW_WC_LysC_20cm",2025,5,14,"11:34","EDT",45.29,3770.71018233286,NA,"5/27/2025 2:57:01 AM",NA,""
"50","COMPASS: Synoptic","CB","MSM","WC","A",10,"202505_MSM_WC_LysA_10cm",2025,5,15,"12:01","EDT",26.57,2212.13887270003,NA,"5/27/2025 6:42:04 AM",NA,""
"51","COMPASS: Synoptic","CB","MSM","WC","A",20,"202505_MSM_WC_LysA_20cm",2025,5,15,"12:07","EDT",46.84,3899.75855465823,NA,"5/27/2025 7:01:22 AM",NA,""
"52","COMPASS: Synoptic","CB","MSM","WC","B",10,"202505_MSM_WC_LysB_10cm",2025,5,15,"12:13","EDT",35.88,2987.26167679627,NA,"5/27/2025 7:15:33 AM",NA,""
"53","COMPASS: Synoptic","CB","MSM","WC","B",20,"202505_MSM_WC_LysB_20cm",2025,5,15,"12:18","EDT",53.1,4420.94746482391,NA,"5/27/2025 7:40:19 AM",NA,""
"54","COMPASS: Synoptic","CB","MSM","WC","C",10,"202505_MSM_WC_LysC_10cm",2025,5,15,"12:21","EDT",20.67,1720.92248771959,NA,"5/27/2025 7:58:51 AM",NA,""
"55","COMPASS: Synoptic","CB","MSM","WC","C",20,"202505_MSM_WC_LysC_20cm",2025,5,15,"12:24","EDT",60.73,5056.19848472234,NA,"5/27/2025 8:13:23 AM",NA,""
"56","COMPASS: Synoptic","CB","GWI","WC","A",10,"202505_GWI_WC_LysA_10cm",2025,5,20,"","",22.11,1840.81258846058,NA,"5/27/2025 10:16:01 AM",NA,""
"57","COMPASS: Synoptic","CB","GWI","WC","A",45,"202505_GWI_WC_LysA_45cm",2025,5,20,"","",23.88,1988.17750395471,NA,"5/27/2025 10:29:51 AM",NA,""
"58","COMPASS: Synoptic","CB","GWI","WC","B",10,"202505_GWI_WC_LysB_10cm",2025,5,20,"","",22.44,1868.28740321372,NA,"5/27/2025 10:43:48 AM",NA,""
"59","COMPASS: Synoptic","CB","GWI","WC","B",20,"202505_GWI_WC_LysB_20cm",2025,5,20,"","",25.54,2126.38414786446,NA,"5/27/2025 10:57:48 AM",NA,""
"60","COMPASS: Synoptic","CB","GWI","WC","C",10,"202505_GWI_WC_LysC_10cm",2025,5,20,"","",29.6,2464.40762634252,NA,"5/27/2025 11:11:51 AM",NA,""
"61","COMPASS: Synoptic","CB","SWH","WC","A",10,"202505_SWH_WC_LysA_10cm",2025,5,21,"11:56","EDT",38.68,3220.38131712597,NA,"5/28/2025 3:31:47 PM",NA,""
"62","COMPASS: Synoptic","CB","SWH","WC","B",10,"202505_SWH_WC_LysB_10cm",2025,5,21,"12:04","EDT",47.09,3920.5728082591,NA,"5/28/2025 3:46:01 PM",NA,""
"63","COMPASS: Synoptic","CB","SWH","WC","B",20,"202505_SWH_WC_LysB_20cm",2025,5,21,"12:06","EDT",65.1,5420.03163766547,NA,"5/28/2025 4:00:50 PM",NA,""
"64","COMPASS: Synoptic","CB","SWH","WC","C",10,"202505_SWH_WC_LysC_10cm",2025,5,21,"12:12","EDT",46.43,3865.62317875281,NA,"5/28/2025 4:15:14 PM",NA,""
"65","COMPASS: Synoptic","CB","SWH","WC","C",20,"202505_SWH_WC_LysC_20cm",2025,5,21,"12:14","EDT",52.48,4369.32811589376,NA,"5/28/2025 4:29:48 PM",NA,""
"66","COMPASS: Synoptic","CB","SWH","WC","C",45,"202505_SWH_WC_LysC_45cm",2025,5,21,"12:20","EDT",61.34,5106.98526350845,NA,"5/28/2025 4:44:34 PM",NA,"also collected a DIC dup"
"67","COMPASS: Synoptic","CB","GCW","SW","A",0,"202505_GCW_SW_A",2025,5,14,"9:30","EDT",16.05,1336.27508117559,NA,"5/27/2025 3:11:48 AM",NA,""
"68","COMPASS: Synoptic","CB","GCW","SW","B",0,"202505_GCW_SW_B",2025,5,14,"9:30","EDT",15.86,1320.45624843893,NA,"5/27/2025 3:25:11 AM",NA,""
"69","COMPASS: Synoptic","CB","GCW","SW","C",0,"202505_GCW_SW_C",2025,5,14,"9:30","EDT",15.85,1319.6236782949,NA,"5/27/2025 3:38:36 AM",NA,""
"70","COMPASS: Synoptic","CB","MSM","SW","A",0,"202505_MSM_SW_A",2025,5,15,"10:45","EDT",17.67,1471.1514445092,NA,"5/27/2025 8:51:47 AM",NA,""
"71","COMPASS: Synoptic","CB","MSM","SW","B",0,"202505_MSM_SW_B",2025,5,15,"10:45","EDT",17.09,1422.86237615519,NA,"5/27/2025 9:05:24 AM",NA,""
"72","COMPASS: Synoptic","CB","MSM","SW","C",0,"202505_MSM_SW_C",2025,5,15,"10:45","EDT",17.65,1469.48630422113,NA,"5/27/2025 9:18:53 AM",NA,""
"73","COMPASS: Synoptic","CB","GWI","SW","A",0,"202505_GWI_SW_A",2025,5,20,"","",18.26,1520.27308300724,NA,"5/27/2025 11:25:30 AM",NA,""
"74","COMPASS: Synoptic","CB","GWI","SW","B",0,"202505_GWI_SW_B",2025,5,20,"","",17.74,1476.97943551744,NA,"5/27/2025 11:39:02 AM",NA,""
"75","COMPASS: Synoptic","CB","GWI","SW","C",0,"202505_GWI_SW_C",2025,5,20,"","",17.94,1493.63083839814,NA,"5/27/2025 11:52:34 AM",NA,""
"76","COMPASS: Synoptic","CB","SWH","SW","A",0,"202505_SWH_SW_A",2025,5,21,"10:25","EDT",8.073,672.133877279161,NA,"5/28/2025 5:17:27 PM",NA,""
"77","COMPASS: Synoptic","CB","SWH","SW","B",0,"202505_SWH_SW_B",2025,5,21,"10:30","EDT",7.728,643.410207309966,NA,"5/28/2025 5:29:43 PM",NA,""
"78","COMPASS: Synoptic","CB","SWH","SW","C",0,"202505_SWH_SW_C",2025,5,21,"10:38","EDT",7.686,639.91341270502,NA,"5/28/2025 5:42:02 PM",NA,""
"79","COMPASS: Synoptic","CB","MSM","UP","B",10,"202507_MSM_UP_LysB_10cm",2025,7,15,"13:38","EDT",21,1748.39730247273,NA,"7/26/2025 4:56:35 AM",NA,""
"80","COMPASS: Synoptic","CB","MSM","UP","B",20,"202507_MSM_UP_LysB_20cm",2025,7,15,"13:40","EDT",17.39,1447.83948047623,NA,"7/26/2025 5:14:53 AM",NA,""
"81","COMPASS: Synoptic","CB","MSM","UP","C",10,"202507_MSM_UP_LysC_10cm",2025,7,15,"","",30.33,2525.18524685705,NA,"7/26/2025 5:27:55 AM",NA,""
"82","COMPASS: Synoptic","CB","MSM","UP","C",20,"202507_MSM_UP_LysC_20cm",2025,7,15,"","",34.37,2861.54358504704,NA,"7/26/2025 5:41:04 AM",NA,""
"83","COMPASS: Synoptic","CB","SWH","UP","A",20,"202507_SWH_UP_LysA_20cm",2025,7,21,"12:23","EDT",29.1,2422.77911914079,NA,"7/26/2025 11:17:16 AM",NA,""
"84","COMPASS: Synoptic","CB","SWH","UP","C",20,"202507_SWH_UP_LysC_20cm",2025,7,21,"15:33","EDT",35.63,2966.4474231954,NA,"7/26/2025 11:30:25 AM",NA,""
"85","COMPASS: Synoptic","CB","GWI","UP","A",20,"202507_GWI_UP_LysA_20cm",2025,7,23,"12:42","EDT",16.79,1397.88527183415,NA,"7/26/2025 7:33:42 PM",NA,""
"86","COMPASS: Synoptic","CB","GWI","UP","A",45,"202507_GWI_UP_LysA_45cm",2025,7,23,"12:44","EDT",13.79,1148.11422862376,NA,"7/26/2025 7:45:26 PM",NA,""
"87","COMPASS: Synoptic","CB","GWI","UP","B",10,"202507_GWI_UP_LysB_10cm",2025,7,23,"12:46","EDT",6.363,529.764382649238,NA,"7/26/2025 7:56:19 PM",NA,""
"88","COMPASS: Synoptic","CB","GWI","UP","B",20,"202507_GWI_UP_LysB_20cm",2025,7,23,"12:48","EDT",14.57,1213.05469985846,NA,"7/26/2025 8:11:09 PM",NA,""
"89","COMPASS: Synoptic","CB","GWI","UP","B",45,"202507_GWI_UP_LysB_45cm",2025,7,23,"12:50","EDT",18.3,1523.60336358338,NA,"7/26/2025 8:26:03 PM",NA,""
"90","COMPASS: Synoptic","CB","GWI","UP","C",20,"202507_GWI_UP_LysC_20cm",2025,7,23,"12:52","EDT",21.34,1776.70468736991,NA,"7/26/2025 9:38:06 PM",NA,""
"91","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202507_SWH_SWAMP_LysA_10cm",2025,7,21,"","",21.73,1809.17492298726,NA,"7/26/2025 11:43:17 AM",NA,""
"92","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202507_SWH_SWAMP_LysA_20cm",2025,7,21,"","",23.45,1952.37698776122,NA,"7/26/2025 11:56:11 AM",NA,"dic duplicate"
"93","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"202507_SWH_SWAMP_LysB_10cm",2025,7,21,"","",20.9,1740.07160103239,NA,"7/26/2025 1:05:11 PM",NA,""
"94","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"202507_SWH_SWAMP_LysC_10cm",2025,7,21,"","",10.7,890.850054117059,NA,"7/26/2025 1:19:48 PM",NA,""
"95","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"202507_SWH_SWAMP_LysC_20cm",2025,7,21,"","",9.367,779.868453917243,NA,"7/26/2025 1:31:34 PM",NA,""
"96","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"202507_SWH_SWAMP_LysC_45cm",2025,7,21,"","",10.67,888.352343684955,NA,"7/26/2025 1:43:20 PM",NA,""
"97","COMPASS: Synoptic","CB","GCW","TR","A",20,"202507_GCW_TR_LysA_20cm",2025,7,16,"12:56","EDT",23.25,1935.72558488053,NA,"7/25/2025 11:50:36 PM",NA,""
"98","COMPASS: Synoptic","CB","GCW","TR","B",10,"202507_GCW_TR_LysB_10cm",2025,7,16,"13:01","EDT",15.48,1288.81858296561,NA,"7/26/2025 12:09:07 AM",NA,""
"99","COMPASS: Synoptic","CB","GCW","TR","B",20,"202507_GCW_TR_LysB_20cm",2025,7,16,"13:04","EDT",35.27,2936.47489801016,NA,"7/26/2025 12:26:24 AM",NA,""
"100","COMPASS: Synoptic","CB","GCW","TR","C",10,"202507_GCW_TR_LysC_10cm",2025,7,16,"13:10","EDT",12.42,1034.05211889102,NA,"7/26/2025 12:41:19 AM",NA,""
"101","COMPASS: Synoptic","CB","GCW","TR","C",20,"202507_GCW_TR_LysC_20cm",2025,7,16,"13:13","EDT",21.31,1774.20697693781,NA,"7/26/2025 12:54:12 AM",NA,""
"102","COMPASS: Synoptic","CB","MSM","TR","A",10,"202507_MSM_TR_LysA_10cm",2025,7,15,"12:14","EDT",28.03,2333.69411372908,NA,"7/26/2025 5:54:03 AM",NA,"dic duplicate"
"103","COMPASS: Synoptic","CB","MSM","TR","A",20,"202507_MSM_TR_LysA_20cm",2025,7,15,"12:16","EDT",36.06,3002.24793938889,NA,"7/26/2025 7:01:20 AM",NA,""
"104","COMPASS: Synoptic","CB","MSM","TR","B",10,"202507_MSM_TR_LysB_10cm",2025,7,15,"12:20","EDT",36.08,3003.91307967696,NA,"7/26/2025 7:14:37 AM",NA,""
"105","COMPASS: Synoptic","CB","MSM","TR","B",20,"202507_MSM_TR_LysB_20cm",2025,7,15,"12:22","EDT",50.16,4176.17184247773,NA,"7/26/2025 7:28:35 AM",NA,""
"106","COMPASS: Synoptic","CB","MSM","TR","B",45,"202507_MSM_TR_LysB_45cm",2025,7,15,"12:23","EDT",37.73,3141.28715344268,NA,"7/26/2025 7:41:42 AM",NA,""
"107","COMPASS: Synoptic","CB","MSM","TR","C",20,"202507_MSM_TR_LysC_20cm",2025,7,15,"12:26","EDT",36.68,3053.86728831904,NA,"7/26/2025 7:55:03 AM",NA,""
"108","COMPASS: Synoptic","CB","SWH","TR","A",10,"202507_SWH_TR_LysA_10cm",2025,7,21,"12:45","EDT",40.42,3365.248522188,NA,"7/26/2025 1:56:56 PM",NA,""
"109","COMPASS: Synoptic","CB","SWH","TR","A",20,"202507_SWH_TR_LysA_20cm",2025,7,21,"12:47","EDT",55.28,4602.44775622346,NA,"7/26/2025 2:11:04 PM",NA,""
"110","COMPASS: Synoptic","CB","SWH","TR","A",45,"202507_SWH_TR_LysA_45cm",2025,7,21,"12:43","EDT",51.33,4273.58254932978,NA,"7/26/2025 2:59:05 PM",NA,""
"111","COMPASS: Synoptic","CB","SWH","TR","B",10,"202507_SWH_TR_LysB_10cm",2025,7,21,"12:51","EDT",40.6,3380.23478478062,NA,"7/26/2025 3:12:42 PM",NA,""
"112","COMPASS: Synoptic","CB","SWH","TR","B",20,"202507_SWH_TR_LysB_20cm",2025,7,21,"12:53","EDT",60.68,5052.03563400216,NA,"7/26/2025 3:31:10 PM",NA,""
"113","COMPASS: Synoptic","CB","SWH","TR","B",45,"202507_SWH_TR_LysB_45cm",2025,7,21,"12:55","EDT",65.28,5435.0179002581,NA,"7/26/2025 3:45:30 PM",NA,""
"114","COMPASS: Synoptic","CB","SWH","TR","C",10,"202507_SWH_TR_LysC_10cm",2025,7,21,"13:00","EDT",36.41,3031.38789443011,NA,"7/26/2025 3:58:38 PM",NA,""
"115","COMPASS: Synoptic","CB","SWH","TR","C",20,"202507_SWH_TR_LysC_20cm",2025,7,21,"13:02","EDT",44.78,3728.2491049871,NA,"7/26/2025 4:12:08 PM",NA,""
"116","COMPASS: Synoptic","CB","SWH","TR","C",45,"202507_SWH_TR_LysC_45cm",2025,7,21,"13:05","EDT",49.57,4127.05020397969,NA,"7/26/2025 4:26:03 PM",NA,""
"117","COMPASS: Synoptic","CB","GWI","TR","A",10,"202507_GWI_TR_LysA_10cm",2025,7,23,"11:44","EDT",34.51,2873.19956706353,NA,"7/26/2025 9:51:10 PM",NA,""
"118","COMPASS: Synoptic","CB","GWI","TR","A",20,"202507_GWI_TR_LysA_20cm",2025,7,23,"11:45","EDT",45.59,3795.6872866539,NA,"7/26/2025 10:04:50 PM",NA,""
"119","COMPASS: Synoptic","CB","GWI","TR","B",10,"202507_GWI_TR_LysB_10cm",2025,7,23,"11:50","EDT",24.6,2048.1225543252,NA,"7/26/2025 10:17:54 PM",NA,""
"120","COMPASS: Synoptic","CB","GWI","TR","C",10,"202507_GWI_TR_LysC_10cm",2025,7,23,"11:56","EDT",6.555,545.749729414703,NA,"7/26/2025 10:44:57 PM",NA,""
"121","COMPASS: Synoptic","CB","GWI","TR","C",20,"202507_GWI_TR_LysC_20cm",2025,7,23,"11:58","EDT",31.9,2655.89875947049,NA,"7/26/2025 11:01:14 PM",NA,""
"122","COMPASS: Synoptic","CB","GCW","WC","A",10,"202507_GCW_WC_LysA_10cm",2025,7,16,"10:10","EDT",94.58,7874.44842227958,NA,"7/26/2025 1:09:12 AM",NA,""
"123","COMPASS: Synoptic","CB","GCW","WC","A",20,"202507_GCW_WC_LysA_20cm",2025,7,16,"10:16","EDT",118.6,9874.28190825077,NA,"7/26/2025 1:23:47 AM",NA,""
"124","COMPASS: Synoptic","CB","GCW","WC","A",45,"202507_GCW_WC_LysA_45cm",2025,7,16,"10:22","EDT",179.2,14919.6569811007,NA,"7/26/2025 1:40:28 AM",NA,""
"125","COMPASS: Synoptic","CB","GCW","WC","B",10,"202507_GCW_WC_LysB_10cm",2025,7,16,"10:30","EDT",114.5,9532.92814919657,NA,"7/26/2025 2:08:09 AM",NA,""
"126","COMPASS: Synoptic","CB","GCW","WC","B",20,"202507_GCW_WC_LysB_20cm",2025,7,16,"10:35","EDT",102.4,8525.51827491466,NA,"7/26/2025 2:26:49 AM",NA,""
"127","COMPASS: Synoptic","CB","GCW","WC","B",45,"202507_GCW_WC_LysB_45cm",2025,7,16,"10:44","EDT",146,12155.5241029057,NA,"7/26/2025 2:44:23 AM",NA,""
"128","COMPASS: Synoptic","CB","GCW","WC","C",10,"202507_GCW_WC_LysC_10cm",2025,7,16,"10:53","EDT",68.71,5720.58945966198,NA,"7/26/2025 2:59:59 AM",NA,""
"129","COMPASS: Synoptic","CB","GCW","WC","C",20,"202507_GCW_WC_LysC_20cm",2025,7,16,"10:59","EDT",63.27,5267.67130130714,NA,"7/26/2025 3:51:59 AM",NA,""
"130","COMPASS: Synoptic","CB","MSM","WC","A",10,"202507_MSM_WC_LysA_10cm",2025,7,15,"11:30","EDT",61.19,5094.49671134793,NA,"7/26/2025 8:12:54 AM",NA,""
"131","COMPASS: Synoptic","CB","MSM","WC","A",20,"202507_MSM_WC_LysA_20cm",2025,7,15,"11:32","EDT",81.35,6772.95812172175,NA,"7/26/2025 8:27:39 AM",NA,""
"132","COMPASS: Synoptic","CB","MSM","WC","B",10,"202507_MSM_WC_LysB_10cm",2025,7,15,"11:17","EDT",76.18,6342.51935725585,NA,"7/26/2025 8:42:03 AM",NA,""
"133","COMPASS: Synoptic","CB","MSM","WC","B",20,"202507_MSM_WC_LysB_20cm",2025,7,15,"11:22","EDT",88.06,7331.612688369,NA,"7/26/2025 8:56:41 AM",NA,""
"134","COMPASS: Synoptic","CB","MSM","WC","C",10,"202507_MSM_WC_LysC_10cm",2025,7,15,"11:07","EDT",83.88,6983.59836816252,NA,"7/26/2025 9:11:12 AM",NA,"dic duplicate"
"135","COMPASS: Synoptic","CB","MSM","WC","C",20,"202507_MSM_WC_LysC_20cm",2025,7,15,"11:11","EDT",91.25,7597.20256431604,NA,"7/26/2025 10:20:37 AM",NA,""
"136","COMPASS: Synoptic","CB","SWH","WC","A",10,"202507_SWH_WC_LysA_10cm",2025,7,21,"13:20","EDT",47.59,3962.20131546083,NA,"7/26/2025 5:13:48 PM",NA,""
"137","COMPASS: Synoptic","CB","SWH","WC","A",45,"202507_SWH_WC_LysA_45cm",2025,7,21,"13:25","EDT",54.06,4500.87419865124,NA,"7/26/2025 5:27:55 PM",NA,""
